date,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2024-01-01,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,-0.0,-0.0,-0.0
2024-01-02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
2024-01-03,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,-0.0,0.0,-0.0
2024-01-04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0,0.0,0.0,0.0,-0.0
2024-01-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,-0.0,0.0,-0.0
2024-01-07,5.9257142029815364e-05,-9.214351489312323e-06,,-0.0005575368790914505,-0.0006916376147978522,-0.00040681304960025685,-0.00019880981411457872,,0.0003712846684295416,0.00010297740351252435,0.0001312040849900788,0.00010318485951288046,0.00028828001807402586
2024-01-08,0.0009854797830656345,-0.00015686420754319985,,0.0008181877225878524,0.001597589709974621,0.0011199895475702355,0.0005405401537809893,,0.006654741739377356,0.0009893060392553168,-0.0005249602501126975,-0.0005333733653600141,-0.0008489248593364231
2024-01-09,-8.774157988937477e-05,-2.6733735187139912e-05,0.00045215364804890117,0.00022295536926139793,0.0005313752417827274,0.00040601771616970665,0.0001699161393622231,,-0.003264880237441501,-0.0,0.0008084270022263723,0.0006522222269407073,0.00030451180015963716
2024-01-10,0.000489381512963237,-6.243803212778012e-05,-0.00028362180325524207,-3.715074920764038e-05,-0.00026549573325526914,-0.0003548690552803926,-0.0005938487380260051,,0.002058862744984239,0.00040820653306917576,-0.0014007262036113126,-0.00044759183570879167,0.00220210826741571
2024-01-11,-0.0001704522395554208,4.535504572609336e-06,5.347060797509454e-05,0.002006216753733156,0.002815271409587874,0.0016745892306833962,0.0006821277051567134,,-0.004873599805596605,-0.0006036804348079379,-0.00032733720228184527,-0.0005669373102585357,-0.0011114800232396767
2024-01-12,4.166229119096685e-06,-1.7647437719848474e-06,-0.00031242462103963904,0.0017425728962237263,0.0015345554017113553,0.0006566610015881993,-0.00016954879724022075,-0.0,0.001408251385433125,-0.0009742051156787728,-0.0005669966966831355,-0.00027416813682260233,-0.001021146936062989
2024-01-14,-2.020487277582189e-05,-1.0213296035046332e-05,,-0.0006514756410593759,-0.001007225027400439,-0.0006640873212853416,-0.00031735479701146903,,0.0004209769137839248,0.00016546302532727004,0.001073578660401832,,3.4487653558621945e-05
2024-01-15,-3.536587802100005e-05,-1.021932326744706e-05,,-0.0001448711591811169,-0.0003185057095988115,-0.000255879692725708,-0.00039784194546944434,,-0.0002665762733353721,-0.00046813720403784937,-0.00024833662036409564,,0.0010520253066827663
2024-01-16,-0.00016678553118003168,4.524720745902572e-05,-1.8483449141148975e-05,-0.0007244656591449537,-0.0017525376762444846,-0.0014851342777667024,-0.0015439093157436753,,0.0017077072637318009,0.0019025307786535357,0.0031645595655532834,0.00159291981845236,0.002442486595905413
2024-01-17,-0.0006176607825343911,-0.0001282487716978291,9.249265372912747e-06,-0.002356300295716237,-0.0028213809288602024,-0.0015425675652807316,-0.0002699827871595761,,-0.0021967152568627586,0.0014546044354208625,-0.0002916016941001435,-0.0007943013967404605,0.001522633694458316
2024-01-18,0.0009171300878312067,0.00030362047517720455,-0.00023113733585349025,-0.0001453616313806303,-0.0009618817085714794,-0.000929434273031122,-0.0011367192563069414,,-0.0024767824616668986,-0.0010577295045805031,0.0003538603129876162,-0.0004615886418996433,-3.522760100260022e-05
2024-01-19,0.0011104601854432074,0.0003165647338043628,-0.0001984903924304611,-0.000545189074017286,-0.00010701520917907096,0.000362361330637738,0.0007657302850943436,,0.0012849916342441191,-0.0004448808248256558,-0.000958251842655468,4.934696644611804e-05,5.28336106597035e-05
2024-01-21,0.00013076141206487042,7.141491224763028e-05,,-0.0003541832345265087,-0.000353433626760259,-0.000197824897053028,-0.00013700082915935128,,0.0005510986875598861,0.00019193321659428922,0.0002592976761887943,,5.951756672824782e-05
2024-01-22,0.00018563777588901517,-6.545403474133218e-05,,0.00021259086913709307,0.001010323142188136,0.0007917443884311447,0.0002972757559657426,,-0.0032294111984801583,0.0005611354337310589,0.0006386516488518427,,-5.953073530262795e-05
2024-01-23,0.0006385347900578975,0.00037552078869737245,0.00025866347921184616,0.00042508460937912995,-0.0002522148590194589,-0.0004937301132288668,-0.0006610275929581665,,0.00041204520681837936,-0.0006557357528284055,0.0007994875827359116,0.00023491695064593033,0.0003571054003696064
2024-01-24,-0.0001366683414056477,0.00013522949028595713,9.105615465705725e-05,-0.000920596050090923,-0.0016147599437752905,-0.0010877313912671675,-0.0007117055824452774,,-0.002108967700669199,0.0010908786435976903,-0.0011013182350322812,-0.0005207469834194182,-0.001132336647918272
2024-01-25,0.00038990226741643976,-0.00024735077520942825,0.0006521142484042547,0.0017366878595145255,0.002680662185132851,0.0016862482774170227,0.0007866373850170356,,-0.003627129594300037,-0.00031719022543331076,0.0016777683297998195,0.00020108836115267456,-5.934690390192231e-05
2024-01-26,-2.728221339797746e-05,-0.00012628974311921975,-0.00012946544525142286,-0.001167426995424214,-0.0014611527057978148,-0.0008391058851738596,-4.588229969696486e-05,,-0.002351095205438228,0.0001698542468516489,-0.0003007607543556973,0.00013418545769390715,0.0011471204527635707
2024-01-28,-0.0003514897166267876,-0.00015749502288855307,,6.457647265883586e-05,4.49376461136477e-05,-4.3418801453075336e-05,-6.72176105652553e-05,,-0.0013025283263928022,-0.0003032020521377307,0.0004245569271698767,,-2.193226439162942e-05
2024-01-29,0.002009034987297936,0.001528309478596313,,0.00032285778052916465,0.0010334909265370816,0.0011290474787096867,0.0007064866607844866,,0.003696521126757238,-0.0008101465456574393,0.0003612059289975372,,-0.0011842548524556445
2024-01-30,-0.0009434085145386938,-0.0017034293799174636,0.0005414904449901998,-0.00022591444597176746,0.0001345787525773984,0.00038940135668983635,0.0006658925405812386,,-0.0015875895763237447,-0.00041655227459021975,-0.0003402250080080575,0.00017709613948808258,0.00013106144553280428
2024-01-31,-0.0021840839938544973,-0.001045993198895847,-7.43242726006575e-05,0.0015818224756360291,0.0028703901131149952,0.0019877687116967115,0.0008737102217144964,,0.0038687332147424734,-0.0019276320768593933,0.0012111580359690686,0.0002304062465745754,-0.000961541445511911
2024-02-01,0.0032180023554482452,0.0019828096659225175,-0.0001995448989227953,0.0003866639278166036,0.0011160772441205656,0.0010304680614996427,0.0007323736952009813,-1.2011684815405567e-05,0.0033468391666479106,-0.001277302497357598,-0.002492607729471856,-0.001064503008685398,-0.001132701193586151
2024-02-02,0.0007688889720835156,0.0005860600305303748,0.001360268341278937,-0.002673206759759339,-0.004411721419708836,-0.002995542542024139,-0.0011914533376888227,-0.0,0.0039053857196413026,0.0012769883264169733,0.00366583632920534,0.0019070870343238292,0.0037974968485489044
2024-02-04,0.00020508080378662012,0.00016951133470589525,,-0.0004024313019148896,-0.0007652684621263705,-0.0005375641273529631,-0.00018812107191420828,,-0.0008152840129891423,9.59141853946348e-05,0.0004843938787117371,0.0005159341132286838,0.0004892351740895672
2024-02-05,-0.0009605436219319845,-9.085200014139471e-05,,-0.0008340525248373418,-0.0017746424049229852,-0.001500437577947267,-0.0009000265038477466,,0.00026307219260072534,0.0014298164265133962,0.001777840144887731,0.0017445901450804902,0.00034999749182197594
2024-02-06,0.0007841966214805354,-0.0003656999936731503,-0.0026850049717101073,0.0007485986937973337,0.0012138565316798685,0.0008510512382101081,0.00033898701826252795,-0.0,-0.0016688755361594163,-0.0009762792547677838,-0.0007183181761606615,-0.0013439943021375308,-0.0017986530351857737
2024-02-07,0.002076234377152321,0.0015783160347696858,0.0012918001003460681,-0.0003739283720570735,-0.00044411147582572254,-0.0003085169401846574,-0.00023448671713622267,,-0.0011952370831756075,-9.61853803803368e-06,-0.0007404217479958199,-0.0006039778034250623,0.0008129259930899109
2024-02-08,7.627640740672352e-05,0.00020081833042137842,-0.0010270110874036887,-0.00046044771386093077,-0.00113136896177548,-0.0007335519486111549,-0.0002648368970660325,,-0.0053277898267721875,0.0002212155907104421,-0.0,0.00010761398005297911,0.0026546696314335167
2024-02-09,0.0013598557608315658,0.0013997080311667705,-4.4829305463206935e-05,-0.0004607288603823826,-0.0005668375103312017,-0.0004258255807709515,-0.00017734399191772583,,-0.0003339681524066067,0.00100140195015612,-0.0005544919026483529,-0.0002368445559406579,-0.000117422835922431
2024-02-11,3.121637898955196e-05,-4.178086481207869e-05,,0.00010460559547996809,0.00018197642832729776,0.00013467187365174318,5.2169021803240706e-05,,0.0003255980061169421,-9.86394607921718e-05,-0.0006022259511656296,-9.074019771254594e-05,-0.00025384293619125657
2024-02-12,-0.0004525926131025932,-0.0010029631635762135,,-0.00015688443042253711,-0.0001455281192270565,-0.0001345958522723278,-0.00010423461060166572,,-0.0011011934135452324,0.0007778123749160114,0.0013601046553873624,0.00018142294219337837,0.00048194226893777154
