date,instrument,weight
2021-01-08,ZT_FRONT_VOLUME,-0.23435738
2021-01-15,6B_FRONT_CALENDAR,0.11711085
2021-01-15,6E_FRONT_CALENDAR,0.05410616
2021-01-15,6J_FRONT_CALENDAR,0.16029800
2021-01-15,CL_FRONT_VOLUME,0.05382639
2021-01-15,ES_FRONT_CALENDAR_2D,0.09927713
2021-01-15,GC_FRONT_VOLUME,-0.08320444
2021-01-15,NQ_FRONT_CALENDAR_2D,0.06625489
2021-01-15,RTY_FRONT_CALENDAR_2D,0.13648994
2021-01-15,SR3_FRONT_CALENDAR,-0.07411714
2021-01-15,UB_FRONT_VOLUME,-0.27174933
2021-01-15,ZF_FRONT_VOLUME,-0.40811281
2021-01-15,ZN_FRONT_VOLUME,-0.57781372
2021-01-15,ZT_FRONT_VOLUME,-0.28229915
2021-01-22,6B_FRONT_CALENDAR,0.15403203
2021-01-22,6E_FRONT_CALENDAR,0.01818649
2021-01-22,6J_FRONT_CALENDAR,0.13735654
2021-01-22,CL_FRONT_VOLUME,0.06230354
2021-01-22,ES_FRONT_CALENDAR_2D,0.12933965
2021-01-22,GC_FRONT_VOLUME,-0.11608051
2021-01-22,NQ_FRONT_CALENDAR_2D,0.08008345
2021-01-22,RTY_FRONT_CALENDAR_2D,0.14796669
2021-01-22,SR3_FRONT_CALENDAR,-0.01831072
2021-01-22,UB_FRONT_VOLUME,-0.29600176
2021-01-22,ZF_FRONT_VOLUME,-0.48547589
2021-01-22,ZN_FRONT_VOLUME,-0.70096166
2021-01-22,ZT_FRONT_VOLUME,-0.23832369
2021-01-29,6B_FRONT_CALENDAR,0.19929335
2021-01-29,6E_FRONT_CALENDAR,-0.00289426
2021-01-29,6J_FRONT_CALENDAR,0.07188240
2021-01-29,CL_FRONT_VOLUME,0.06477603
2021-01-29,ES_FRONT_CALENDAR_2D,0.08948194
2021-01-29,GC_FRONT_VOLUME,-0.13268249
2021-01-29,NQ_FRONT_CALENDAR_2D,0.05236945
2021-01-29,RTY_FRONT_CALENDAR_2D,0.15905593
2021-01-29,SR3_FRONT_CALENDAR,0.03780488
2021-01-29,UB_FRONT_VOLUME,-0.29926130
2021-01-29,ZF_FRONT_VOLUME,-0.41199054
2021-01-29,ZN_FRONT_VOLUME,-0.67182321
2021-01-29,ZT_FRONT_VOLUME,-0.10406934
2021-02-05,6B_FRONT_CALENDAR,0.23975221
2021-02-05,6E_FRONT_CALENDAR,-0.08463965
2021-02-05,6J_FRONT_CALENDAR,-0.07459469
2021-02-05,CL_FRONT_VOLUME,0.07876430
2021-02-05,ES_FRONT_CALENDAR_2D,0.09496113
2021-02-05,GC_FRONT_VOLUME,-0.15401399
2021-02-05,NQ_FRONT_CALENDAR_2D,0.06383690
2021-02-05,RTY_FRONT_CALENDAR_2D,0.15260392
2021-02-05,SR3_FRONT_CALENDAR,0.04859644
2021-02-05,UB_FRONT_VOLUME,-0.30743226
2021-02-05,ZF_FRONT_VOLUME,-0.39456437
2021-02-05,ZN_FRONT_VOLUME,-0.69319528
2021-02-05,ZT_FRONT_VOLUME,0.02401310
2021-02-12,6B_FRONT_CALENDAR,0.27529423
2021-02-12,6E_FRONT_CALENDAR,-0.10570856
2021-02-12,6J_FRONT_CALENDAR,-0.19120394
2021-02-12,CL_FRONT_VOLUME,0.09289574
2021-02-12,ES_FRONT_CALENDAR_2D,0.10741300
2021-02-12,GC_FRONT_VOLUME,-0.16048133
2021-02-12,NQ_FRONT_CALENDAR_2D,0.08070356
2021-02-12,RTY_FRONT_CALENDAR_2D,0.15118584
2021-02-12,SR3_FRONT_CALENDAR,0.03686317
2021-02-12,UB_FRONT_VOLUME,-0.32341826
2021-02-12,ZF_FRONT_VOLUME,-0.43688054
2021-02-12,ZN_FRONT_VOLUME,-0.70731599
2021-02-12,ZT_FRONT_VOLUME,0.02993952
2021-02-19,6B_FRONT_CALENDAR,0.26387289
2021-02-19,6E_FRONT_CALENDAR,-0.07431791
2021-02-19,6J_FRONT_CALENDAR,-0.21395160
2021-02-19,CL_FRONT_VOLUME,0.08450211
2021-02-19,ES_FRONT_CALENDAR_2D,0.10087837
2021-02-19,GC_FRONT_VOLUME,-0.14675161
2021-02-19,NQ_FRONT_CALENDAR_2D,0.07368350
2021-02-19,RTY_FRONT_CALENDAR_2D,0.13104019
2021-02-19,SR3_FRONT_CALENDAR,0.07979196
2021-02-19,UB_FRONT_VOLUME,-0.28386474
2021-02-19,ZF_FRONT_VOLUME,-0.44704481
2021-02-19,ZN_FRONT_VOLUME,-0.63342960
2021-02-19,ZT_FRONT_VOLUME,0.03709981
2021-02-26,6B_FRONT_CALENDAR,0.28683466
2021-02-26,6E_FRONT_CALENDAR,-0.04536523
2021-02-26,6J_FRONT_CALENDAR,-0.27469125
2021-02-26,CL_FRONT_VOLUME,0.09076132
2021-02-26,ES_FRONT_CALENDAR_2D,0.09819684
2021-02-26,GC_FRONT_VOLUME,-0.15276593
2021-02-26,NQ_FRONT_CALENDAR_2D,0.06018640
2021-02-26,RTY_FRONT_CALENDAR_2D,0.13576401
2021-02-26,SR3_FRONT_CALENDAR,0.15613410
2021-02-26,UB_FRONT_VOLUME,-0.26733805
2021-02-26,ZF_FRONT_VOLUME,-0.47474451
2021-02-26,ZN_FRONT_VOLUME,-0.60634426
2021-02-26,ZT_FRONT_VOLUME,-0.05009219
2021-03-05,6B_FRONT_CALENDAR,0.29621958
2021-03-05,6E_FRONT_CALENDAR,-0.05764823
2021-03-05,6J_FRONT_CALENDAR,-0.31157098
2021-03-05,CL_FRONT_VOLUME,0.09446218
2021-03-05,ES_FRONT_CALENDAR_2D,0.09421017
2021-03-05,GC_FRONT_VOLUME,-0.14934148
2021-03-05,NQ_FRONT_CALENDAR_2D,0.03932102
2021-03-05,RTY_FRONT_CALENDAR_2D,0.14408595
2021-03-05,SR3_FRONT_CALENDAR,0.22068027
2021-03-05,UB_FRONT_VOLUME,-0.24599868
2021-03-05,ZF_FRONT_VOLUME,-0.48751268
