date,estimator,realized_vol,vol_window
2022-10-14,rolling_covariance,0.08870992,63
2022-10-21,rolling_covariance,0.05652865,63
2022-10-28,rolling_covariance,0.09086961,63
2022-11-04,rolling_covariance,0.06898447,63
2022-11-11,rolling_covariance,0.09638978,63
2022-11-18,rolling_covariance,0.07453187,63
2022-11-25,rolling_covariance,0.09717386,63
2022-12-02,rolling_covariance,0.07421522,63
2022-12-09,rolling_covariance,0.09183995,63
2022-12-16,rolling_covariance,0.06942920,63
2022-12-23,rolling_covariance,0.09297841,63
2022-12-30,rolling_covariance,0.08410768,63
2023-01-06,rolling_covariance,0.09622468,63
2023-01-13,rolling_covariance,0.09425106,63
2023-01-20,rolling_covariance,0.09838662,63
2023-01-27,rolling_covariance,0.09282638,63
2023-02-03,rolling_covariance,0.09532813,63
2023-02-10,rolling_covariance,0.09234642,63
2023-02-17,rolling_covariance,0.08598843,63
2023-02-24,rolling_covariance,0.09051399,63
2023-03-03,rolling_covariance,0.08357217,63
2023-03-10,rolling_covariance,0.08704720,63
2023-03-17,rolling_covariance,0.09643794,63
2023-03-24,rolling_covariance,0.09427225,63
2023-03-31,rolling_covariance,0.09719220,63
2023-04-07,rolling_covariance,0.08426920,63
2023-04-14,rolling_covariance,0.09332008,63
2023-04-21,rolling_covariance,0.08108906,63
2023-04-28,rolling_covariance,0.08535715,63
2023-05-05,rolling_covariance,0.09245544,63
2023-05-12,rolling_covariance,0.08284132,63
2023-05-19,rolling_covariance,0.08431005,63
2023-05-26,rolling_covariance,0.07378153,63
2023-06-02,rolling_covariance,0.07983543,63
2023-06-09,rolling_covariance,0.08148053,63
2023-06-16,rolling_covariance,0.07455347,63
2023-06-23,rolling_covariance,0.09037140,63
2023-06-30,rolling_covariance,0.07616696,63
2023-07-07,rolling_covariance,0.08667690,63
2023-07-14,rolling_covariance,0.07546584,63
2023-07-21,rolling_covariance,0.07770613,63
2023-07-28,rolling_covariance,0.07238342,63
2023-08-04,rolling_covariance,0.07414851,63
2023-08-11,rolling_covariance,0.07438623,63
2023-08-18,rolling_covariance,0.07557846,63
2023-08-25,rolling_covariance,0.08428290,63
2023-09-01,rolling_covariance,0.06911558,63
2023-09-08,rolling_covariance,0.08529662,63
2023-09-15,rolling_covariance,0.07971980,63
2023-09-22,rolling_covariance,0.08816694,63
2023-09-29,rolling_covariance,0.08603103,63
2023-10-06,rolling_covariance,0.10045244,63
2023-10-13,rolling_covariance,0.10120759,63
2023-10-20,rolling_covariance,0.09470168,63
2023-10-27,rolling_covariance,0.11228259,63
2023-11-03,rolling_covariance,0.09219301,63
2023-11-10,rolling_covariance,0.09995947,63
2023-11-17,rolling_covariance,0.07874220,63
2023-11-24,rolling_covariance,0.08270034,63
2023-12-01,rolling_covariance,0.06687223,63
2023-12-08,rolling_covariance,0.07489491,63
2023-12-15,rolling_covariance,0.06220373,63
2023-12-22,rolling_covariance,0.07007792,63
2023-12-29,rolling_covariance,0.06201555,63
2024-01-05,rolling_covariance,0.06752620,63
2024-01-12,rolling_covariance,0.06349527,63
2024-01-19,rolling_covariance,0.06330760,63
2024-01-26,rolling_covariance,0.06474554,63
2024-02-02,rolling_covariance,0.07364266,63
2024-02-09,rolling_covariance,0.06777187,63
2024-02-16,rolling_covariance,0.07779720,63
2024-02-23,rolling_covariance,0.06810702,63
2024-03-01,rolling_covariance,0.08460927,63
2024-03-08,rolling_covariance,0.07250597,63
2024-03-15,rolling_covariance,0.08226603,63
2024-03-22,rolling_covariance,0.08195598,63
2024-03-29,rolling_covariance,0.07695926,63
2024-04-05,rolling_covariance,0.08622240,63
2024-04-12,rolling_covariance,0.07701531,63
2024-04-19,rolling_covariance,0.07874966,63
2024-04-26,rolling_covariance,0.07530345,63
2024-05-03,rolling_covariance,0.08201828,63
2024-05-10,rolling_covariance,0.07932020,63
2024-05-17,rolling_covariance,0.08492828,63
2024-05-24,rolling_covariance,0.07461045,63
2024-05-31,rolling_covariance,0.07645075,63
2024-06-07,rolling_covariance,0.06966653,63
2024-06-14,rolling_covariance,0.07029405,63
2024-06-21,rolling_covariance,0.06686527,63
2024-06-28,rolling_covariance,0.06864471,63
2024-07-05,rolling_covariance,0.06810501,63
2024-07-12,rolling_covariance,0.05925769,63
2024-07-19,rolling_covariance,0.07292521,63
2024-07-26,rolling_covariance,0.05558277,63
2024-08-02,rolling_covariance,0.07259642,63
2024-08-09,rolling_covariance,0.06812677,63
2024-08-16,rolling_covariance,0.08022265,63
2024-08-23,rolling_covariance,0.08415408,63
2024-08-30,rolling_covariance,0.09722805,63
2024-09-06,rolling_covariance,0.10290869,63
2024-09-13,rolling_covariance,0.10533660,63
2024-09-20,rolling_covariance,0.10289060,63
2024-09-27,rolling_covariance,0.10656487,63
2024-10-04,rolling_covariance,0.10483343,63
2024-10-11,rolling_covariance,0.09808626,63
2024-10-18,rolling_covariance,0.08390082,63
2024-10-25,rolling_covariance,0.08792041,63
2024-11-01,rolling_covariance,0.07044319,63
2024-11-08,rolling_covariance,0.08891624,63
2024-11-15,rolling_covariance,0.05997609,63
2024-11-22,rolling_covariance,0.06860731,63
2024-11-29,rolling_covariance,0.05958234,63
2024-12-06,rolling_covariance,0.06729238,63
2024-12-13,rolling_covariance,0.06130408,63
2024-12-20,rolling_covariance,0.07010138,63
2024-12-27,rolling_covariance,0.07071510,63
2025-01-03,rolling_covariance,0.07870495,63
2025-01-10,rolling_covariance,0.07411734,63
2025-01-17,rolling_covariance,0.08239881,63
2025-01-24,rolling_covariance,0.07587624,63
2025-01-31,rolling_covariance,0.07830968,63
2025-02-07,rolling_covariance,0.07404200,63
2025-02-14,rolling_covariance,0.07609278,63
2025-02-21,rolling_covariance,0.07324735,63
2025-02-28,rolling_covariance,0.06434569,63
2025-03-07,rolling_covariance,0.05898297,63
2025-03-14,rolling_covariance,0.06225509,63
2025-03-21,rolling_covariance,0.06096951,63
2025-03-28,rolling_covariance,0.06952675,63
2025-04-04,rolling_covariance,0.08583961,63
2025-04-11,rolling_covariance,0.12457234,63
2025-04-18,rolling_covariance,0.11290677,63
2025-04-25,rolling_covariance,0.12801533,63
2025-05-02,rolling_covariance,0.10788349,63
2025-05-09,rolling_covariance,0.12401738,63
2025-05-16,rolling_covariance,0.10162678,63
2025-05-23,rolling_covariance,0.10006998,63
2025-05-30,rolling_covariance,0.10548973,63
2025-06-06,rolling_covariance,0.08822038,63
2025-06-13,rolling_covariance,0.09597514,63
2025-06-20,rolling_covariance,0.08254444,63
2025-06-27,rolling_covariance,0.08663641,63
2025-07-04,rolling_covariance,0.06872999,63
2025-07-11,rolling_covariance,0.08914289,63
2025-07-18,rolling_covariance,0.07828223,63
2025-07-25,rolling_covariance,0.07380839,63
2025-08-01,rolling_covariance,0.07270190,63
2025-08-08,rolling_covariance,0.06783166,63
2025-08-15,rolling_covariance,0.07176876,63
2025-08-22,rolling_covariance,0.07104324,63
2025-08-29,rolling_covariance,0.06004705,63
2025-09-05,rolling_covariance,0.06567309,63
2025-09-12,rolling_covariance,,63
2025-09-19,rolling_covariance,0.09064603,63
2025-09-26,rolling_covariance,0.05000000,63
2025-10-03,rolling_covariance,0.08358684,63
2025-10-10,rolling_covariance,0.06300494,63
2025-10-17,rolling_covariance,0.09621622,63
2025-10-24,rolling_covariance,0.06172858,63
2025-10-31,rolling_covariance,0.06915152,63
