date,6B_FRONT_CALENDAR,6E_FRONT_CALENDAR,6J_FRONT_CALENDAR,CL_FRONT_VOLUME,ES_FRONT_CALENDAR_2D,GC_FRONT_VOLUME,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,SR3_FRONT_CALENDAR,UB_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,ZT_FRONT_VOLUME
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,-0.3407206641091845,1.3148462812879072e-17,1.3148462812879072e-17,0.1070369520085374,-0.004572193709370192,0.23303424660209415,0.0318974419516964,-0.26746113947497435,1.3148462812879072e-17,0.8019292378026788,-0.058577263066871825,0.139931899899736,-0.6424985179043419
2020-01-05,0.05616513348702512,-1.0,0.10804813045216176,0.1473273990873563,0.10087304171439802,0.19750512133179346,0.11306823466079356,0.05760496130559237,2.9733080263814193e-18,0.17043376940808105,0.09156276813651952,0.13577092561606594,-0.0985770741103756
2020-01-06,0.08453087409321132,0.07112899448591271,0.09650889762196162,0.12601290861143596,0.10302407699090671,0.14910580155742884,0.1143228782094977,0.04125573824129174,-1.0,0.1283361765508716,0.0916048525371627,0.11608284003239831,-0.022145990866707783
2020-01-07,0.07820406998869836,0.06959659218387534,0.09631301867030552,0.12540058990330769,0.08747286895278401,0.1410790961086343,0.09758382795092752,0.08031510038931251,-1.0,0.11963739671216626,0.09120691844268725,0.11070391418445728,0.006531220873130232
2020-01-08,-0.4515654507308408,-0.4531135685929754,-0.11669633177602308,-0.0536864704430016,0.22930592093286492,0.43292730188805617,0.40691508196402476,-0.5775645802738018,-0.12793449756022537,0.1894899544531435,0.18995932977410138,0.277748762238328,0.054214548126349266
2020-01-09,-0.06015668558527482,-0.04635963721939201,0.010673879106117688,0.06722918742486765,0.16318378173358963,0.17727813285805935,0.21126021327997427,0.10338246748222842,-1.0,0.14873635294284368,0.11375512423879008,0.14920557154085523,0.03467186774564786
2020-01-10,-0.04739738793892243,0.003157521506636502,0.01831930111781381,0.06046849607886163,0.12948507488385422,0.1775249229482706,0.17274854139065351,0.0963817078510915,-1.0,0.16713631717350105,0.11644077874554477,0.15171119301100042,0.03742641938441473
2020-01-12,-0.07235672881180656,-0.012401989315813058,0.0029611597836151442,0.04656494890410515,0.14016151420221526,0.1841384691506934,0.1899711024928472,0.09538144620361917,-1.0,0.1785187639268536,0.12204018053676476,0.1616894445654564,0.0369951489667981
2020-01-13,-0.1800891439566904,-0.08604785087160081,-0.06886850740743417,-0.03358479543232045,0.23103561510600376,0.18502113250400162,0.33203943806690167,0.08946666321778433,-0.9957337741289837,0.20257984539519017,0.1298725376437034,0.17928925598280263,0.01501958388064189
2020-01-14,-0.0013541458535351577,0.051446218311934765,0.018823242851646296,0.02756421003956396,0.13449860416311024,0.13945066249080515,0.1723517075247053,0.08935597621316417,-1.0,0.16458903963107932,0.11634848256114394,0.14699261538053868,0.03132253417184722
2020-01-15,0.057680787923135725,0.07918900007941221,0.05660530846396119,0.07003328323445702,0.11883219823651457,0.11827929176182772,0.13264659052959663,0.10506266086770998,-1.0,0.13004605155685678,0.09383851455265456,0.11392554374902138,0.02812279159551505
2020-01-16,0.06883292731075268,0.06919480421818813,0.05260202876651416,0.07808088178034737,0.1294193617891033,0.1166984003820208,0.14179002139268818,0.10706010642253917,-1.0,0.11612441840568928,0.08999701025981842,0.10756318282970974,0.026782762341921826
2020-01-17,0.06363477668470856,0.06098616058781897,0.06120596625776572,0.0843553504943126,0.1261368338469046,0.11727393698991262,0.1378403553334436,0.1175373981720899,-1.0,0.11359335685827421,0.0888769325955408,0.10528005530607713,0.027622354343636107
2020-01-19,0.06738301876478109,0.06386771507146873,0.06496611247405105,0.08920659257379303,0.12408382260642375,0.11510173029115127,0.1342906027524506,0.11521494380078597,-1.0,0.1114723298010075,0.0878976041409406,0.10359445890514758,0.02787395211210385
2020-01-20,0.0640035054652133,0.0611031585713803,0.06133992073491048,0.08411486707721116,0.12556223228852512,0.11935180218024333,0.13712328795195586,0.11637488052122286,-1.0,0.11267883754804875,0.08923984725778002,0.1055919904953443,0.027924577365586466
2020-01-21,0.06732913776715674,0.053729895368649465,0.0670846036732507,0.0785138858949501,0.12398674283218669,0.11543568591208986,0.138002060473924,0.10802763311042786,-1.0,0.11879487051036469,0.09408308912333409,0.1112795098391256,0.028132002027561914
2020-01-22,0.0806834535786058,0.04219355478152446,0.05039412789311414,0.04869319938378535,0.12510148049027534,0.11973604315313834,0.1471962239541211,0.10958219682116177,-1.0,0.1288952771668773,0.09998974042693053,0.11882336301667855,0.03088453284864878
2020-01-23,0.07661402170766754,0.03455989410113648,0.06679616905191717,0.052619187320408954,0.12640651132838868,0.11521829812687341,0.14852700563575089,0.10584688661793658,-1.0,0.1300875983254597,0.09842350788155263,0.11790191546716557,0.029337215022386173
2020-01-24,0.01572709132182541,-0.08982231563734967,0.04064838170950229,-0.0749712276200229,0.1205007076645721,0.15689995478273144,0.17688392120303498,0.08217987404865253,-1.0,0.2063774768293161,0.16512586630975365,0.1988282388732799,0.06330338399867803
2020-01-26,-0.27009367169210513,-0.5036697052849779,-0.12160353563861631,-0.5981622720387777,-0.10472546450213348,0.12575598284674713,0.018630392177407033,-0.10914996943001792,0.5861707591418707,0.27236985178688994,0.2498499926031407,0.3032137192171614,0.1514139208134119
