,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2020-03-20,0.09389368212825268,0.05481756156821377,0.06738766587788558,-0.4583208766145451,-0.6511335573515495,-0.6729248064532143,-0.12589690296265094,0.04071914928988108,0.0013374715190945193,0.007027134575712078,0.28171516821021303,0.143295386633653,0.2826604791004772
2020-03-27,0.0603209137278478,0.02888498676165157,0.08017931155197208,-0.39516013501016806,-0.6808872717844034,-0.7539864541646497,-0.14369859597353005,0.16027425285908292,-0.013790203479944406,-0.0032997010682515463,0.280084382462523,0.1856913646398298,0.41381950536736634
2020-04-03,0.049833685040533995,0.032999716264242994,0.043000883646767886,-0.36905605624098003,-0.5172607424314101,-0.545334190612073,-0.10010319541307355,0.04387364924494318,-0.01227620642359082,0.017618664099160672,0.2193685385698268,0.16438988543666852,0.3968554026744724
2020-04-10,0.08633961904964839,0.04506987182634273,0.05035630035382202,-0.530315200472538,-0.5716889355778569,-0.5652745327297789,-0.11343203200750598,0.0471576753691064,0.01112879649206054,-0.03544740540542388,0.170343664281868,0.18152927377733385,0.35754833910399786
2020-04-17,0.09617115362145295,0.04523138895957695,0.05605077023361333,-0.5205873377086278,-0.5501094272150236,-0.5568247306310633,-0.06873897768274148,-0.128202644362316,0.026131213260976054,-0.11870677199567707,0.13514600013570768,0.2156582664400819,0.3908755356202127
2020-04-24,0.11681286355519083,0.0669465388594209,0.04961185057994593,-0.38756241328598245,-0.5064231056446966,-0.5466800516232729,-0.1148572825537199,-0.14648071408882035,0.029960491007966994,-0.17295919476134827,0.20332994013717762,0.2252417470781742,0.32976360543339545
2020-05-01,0.1048853976605928,0.07604554287661448,0.05340212492232443,-0.31380649479122463,-0.3788494248114315,-0.6255408388790873,-0.15487412111703663,-0.1524812931863354,0.030142092729191838,-0.14350154952726488,0.2192885463890984,0.22248845661932795,0.24360724359714736
2020-05-08,0.11168301480368444,0.0822540950580556,0.06489031622688846,-0.2072095839495395,-0.2629109551803114,-0.7621478935531474,-0.19633910995973017,-0.15561384393466798,0.032239092321537884,-0.16715685416561904,0.25377977358999265,0.1820558281702167,0.27812354135972756
2020-05-15,0.10690678036547775,0.08962135759121229,0.08938895097655353,-0.12823879512643407,-0.2773603494740662,-0.7865005639979167,-0.25495054901397524,-0.22261851040777306,0.048913715628764946,-0.11460776225735932,0.19836534188833033,0.09515585200335021,0.24920798705550287
2020-05-22,0.096701953030069,0.08138374292916493,0.15169431725643132,-0.1893228497556183,-0.26119525013007744,-0.6936622218035806,-0.33358701831597576,-0.2120439464204732,0.04524432983101347,-0.09941717612483135,0.17801291124904717,0.08640951446673867,0.22288228977525154
