date,risk_scalar
2022-07-31,0.9999999952162656
2022-08-01,0.9999999964121992
2022-08-02,0.9999999973091493
2022-08-03,0.999999997981862
2022-08-04,0.9999999984863965
2022-08-05,0.9999999988647974
2022-08-07,0.999999999148598
2022-08-08,0.9624999993614486
2022-08-09,0.9343749995210865
2022-08-10,0.9132812496408149
2022-08-11,0.8974609372306112
2022-08-12,0.8855957029229584
2022-08-14,0.8766967771922188
2022-08-15,0.8700225828941641
2022-08-16,0.8650169371706231
2022-08-17,0.8612627028779674
2022-08-18,0.8584470271584755
2022-08-19,0.8563352703688567
2022-08-21,0.8547514527766426
2022-08-22,0.8535635895824819
2022-08-23,0.8526726921868615
2022-08-24,0.8520045191401461
2022-08-25,0.8515033893551096
2022-08-26,0.8511275420163322
2022-08-28,0.8508456565122492
2022-08-29,0.850634242384187
2022-08-30,0.8879756817881402
2022-08-31,0.9159817613411052
2022-09-01,0.9369863210058289
2022-09-02,0.9527397407543716
2022-09-04,0.9645548055657787
2022-09-05,0.973416104174334
2022-09-06,0.9800620781307505
2022-09-07,0.9850465585980629
2022-09-08,0.9887849189485471
2022-09-09,0.9915886892114103
2022-09-11,0.9936915169085577
2022-09-12,0.9952686376814183
2022-09-13,0.9964514782610637
2022-09-14,0.9973386086957978
2022-09-15,0.9980039565218484
2022-09-16,0.9985029673913863
2022-09-18,0.9988772255435397
2022-09-19,0.9991579191576548
2022-09-20,0.9993684393682412
2022-09-21,0.9995263295261809
2022-09-22,0.9996447471446357
2022-09-23,0.9997335603584767
2022-09-25,0.9998001702688575
2022-09-26,0.9998501277016432
2022-09-27,0.9998875957762323
2022-09-28,0.9999156968321743
2022-09-29,0.9999367726241307
2022-09-30,0.999952579468098
2022-10-02,0.9999644346010735
2022-10-03,0.9999733259508051
2022-10-04,0.9999799944631038
2022-10-05,0.9999849958473279
2022-10-06,0.999988746885496
2022-10-07,0.999991560164122
2022-10-09,0.9999936701230916
2022-10-10,0.9999952525923187
2022-10-11,0.999996439444239
2022-10-12,0.9999973295831792
2022-10-13,0.9999979971873845
2022-10-14,0.9999984978905383
2022-10-16,0.9999988734179037
2022-10-17,0.9999991550634277
2022-10-18,0.9999993662975708
2022-10-19,0.9999995247231781
2022-10-20,0.9999996435423836
2022-10-21,0.9999997326567877
2022-10-23,0.9624997994925908
2022-10-24,0.9343748496194432
2022-10-25,0.9132811372145824
2022-10-26,0.8974608529109368
2022-10-27,0.8855956396832027
2022-10-28,0.876696729762402
2022-10-30,0.8700225473218015
2022-10-31,0.8650169104913511
2022-11-01,0.8612626828685134
2022-11-02,0.8584470121513851
2022-11-03,0.7813352591135387
2022-11-04,0.723501444335154
2022-11-06,0.6801260832513654
2022-11-07,0.647594562438524
2022-11-08,0.6231959218288929
2022-11-09,0.6048969413716697
2022-11-10,0.5911727060287524
2022-11-11,0.5808795295215643
2022-11-13,0.5731596471411733
2022-11-14,0.56736973535588
2022-11-15,0.56302730151691
2022-11-16,0.5597704761376825
2022-11-17,0.6698278571032619
2022-11-18,0.7523708928274464
2022-11-20,0.8142781696205847
2022-11-21,0.8607086272154385
2022-11-22,0.8955314704115789
2022-11-23,0.9216486028086841
2022-11-24,0.9037364521065131
2022-11-25,0.8903023390798849
2022-11-27,0.8802267543099137
2022-11-28,0.8726700657324353
2022-11-29,0.8670025492993265
2022-11-30,0.862751911974495
2022-12-01,0.8595639339808713
2022-12-02,0.8571729504856535
2022-12-04,0.8928797128642401
2022-12-05,0.91965978464818
2022-12-06,0.939744838486135
2022-12-07,0.9548086288646013
2022-12-08,0.966106471648451
2022-12-09,0.9745798537363383
2022-12-11,0.9809348903022537
2022-12-12,0.9857011677266903
2022-12-13,0.9892758757950177
2022-12-14,0.9919569068462633
2022-12-15,0.9939676801346975
2022-12-16,0.9954757601010231
2022-12-18,0.9966068200757674
2022-12-19,0.9974551150568256
2022-12-20,0.9980913362926191
2022-12-21,0.9985685022194644
2022-12-22,0.9989263766645983
2022-12-23,0.9991947824984487
2022-12-26,0.9993960868738365
2022-12-27,0.9995470651553774
2022-12-28,0.9996602988665331
2022-12-29,0.9997452241498999
2022-12-30,0.9998089181124249
2023-01-02,0.9998566885843186
2023-01-03,0.999892516438239
2023-01-04,0.9999193873286792
2023-01-05,0.9999395404965095
2023-01-06,0.9999546553723822
2023-01-08,0.9999659915292867
2023-01-09,0.999974493646965
2023-01-10,0.9999808702352238
2023-01-11,0.9999856526764178
2023-01-12,0.9999892395073133
2023-01-13,0.999991929630485
2023-01-15,0.9999939472228637
2023-01-16,0.9999954604171478
2023-01-17,0.9999965953128609
2023-01-18,0.9999974464846457
2023-01-19,0.9999980848634843
2023-01-20,0.9999985636476132
2023-01-22,0.9999989227357099
2023-01-23,0.9999991920517824
2023-01-24,0.9999993940388369
2023-01-25,0.9999995455291276
2023-01-26,0.9999996591468457
2023-01-27,0.9999997443601343
2023-01-29,0.9999998082701007
2023-01-30,0.9999998562025756
2023-01-31,0.9999998921519317
2023-02-01,0.9999999191139488
2023-02-02,0.9999999393354616
2023-02-03,0.9999999545015962
2023-02-05,0.9999999658761971
2023-02-06,0.9999999744071478
2023-02-07,0.9999999808053609
2023-02-08,0.9999999856040207
2023-02-09,0.9999999892030156
2023-02-10,0.9999999919022617
2023-02-12,0.9999999939266964
2023-02-13,0.9624999954450223
2023-02-14,0.9343749965837668
2023-02-15,0.9132812474378251
2023-02-16,0.8974609355783688
2023-02-17,0.8855957016837767
2023-02-19,0.9141967762628325
2023-02-20,0.9356475821971244
2023-02-21,0.9517356866478432
2023-02-22,0.9638017649858824
2023-02-23,0.9728513237394119
2023-02-24,0.979638492804559
2023-02-26,0.9847288696034192
2023-02-27,0.9885466522025644
2023-02-28,0.9914099891519234
2023-03-01,0.9935574918639425
2023-03-02,0.9951681188979569
2023-03-03,0.9963760891734676
2023-03-05,0.9972820668801008
2023-03-06,0.9979615501600756
2023-03-07,0.9984711626200566
2023-03-08,0.9988533719650425
2023-03-09,0.999140028973782
2023-03-10,0.9993550217303364
2023-03-12,0.9995162662977524
2023-03-13,0.9996371997233142
2023-03-14,0.9997278997924857
2023-03-15,0.9997959248443642
2023-03-16,0.9998469436332731
2023-03-17,0.9623852077249548
2023-03-19,0.9342889057937162
2023-03-20,0.9132166793452872
2023-03-21,0.8974125095089655
2023-03-22,0.8855593821317241
2023-03-23,0.8766695365987931
2023-03-24,0.8700021524490948
2023-03-26,0.8650016143368212
2023-03-27,0.8612512107526159
2023-03-28,0.8584384080644619
2023-03-29,0.8563288060483465
2023-03-30,0.8547466045362598
2023-03-31,0.8535599534021949
2023-04-02,0.8526699650516462
2023-04-03,0.8520024737887346
2023-04-04,0.851501855341551
2023-04-05,0.8511263915061632
2023-04-06,0.8508447936296224
2023-04-07,0.8881335952222168
2023-04-09,0.9161001964166626
2023-04-10,0.937075147312497
2023-04-11,0.9528063604843727
2023-04-12,0.9646047703632795
2023-04-13,0.9734535777724597
2023-04-14,0.9800901833293447
