date,tsmom_multihorizon,csmom_meta
2020-07-05,-0.00044879891444661883,0.0002265822178442903
2020-07-06,-0.0032928047600948793,0.0014680297112099842
2020-07-07,0.009839322473024931,-3.078862385461289e-05
2020-07-08,-0.00451219320964518,0.0007434961456797944
2020-07-09,0.0035770744559182814,-0.00022553859454224617
2020-07-10,-0.00943355920547307,0.0004704598388863898
2020-07-12,-0.000338228698290923,3.1221329366411645e-05
2020-07-13,-0.0110522415189771,-0.0010694417998850566
2020-07-14,0.005936414196020593,0.0012623664018248419
2020-07-15,0.0012803381202431048,7.970328566945733e-05
2020-07-16,-0.019681166737573596,-0.00033245128292496936
2020-07-17,-0.002901236793071274,0.0009187690210867796
2020-07-19,8.394600095675085e-06,0.00023196963197450767
2020-07-20,0.02300656491837491,0.0012784152182873656
2020-07-21,0.001572008373961098,0.0012338222834312146
2020-07-22,0.01868931512921646,0.0004589952069954841
2020-07-23,-0.0068202004371274005,-0.0005954569927177993
2020-07-24,-0.014858910906349486,0.0005523772220200591
2020-07-26,0.0063358884927575,-8.261299055400483e-05
2020-07-27,0.03900071665397455,0.0022918403600622078
2020-07-28,-0.014243644701036397,-0.0006276644623361509
2020-07-29,0.012781444813242317,0.0005543995941701084
2020-07-30,-0.011996186660576136,0.0006520359038582139
2020-07-31,0.02536742351851942,0.00042983605783047073
2020-08-02,0.016008005434750474,0.0002490709569322176
2020-08-03,-0.009496249113942555,0.0004175166460875599
2020-08-04,0.03337303580868878,0.0026563789233283734
2020-08-05,0.012656542186649574,0.0007432141379294174
2020-08-06,0.023117511037544922,0.000949416543076286
2020-08-07,-0.03745268365988502,-0.001939224178531927
2020-08-09,-0.0037027269898784933,-0.00020742760398360534
2020-08-10,-0.0017731959393976,0.00011211338299810475
2020-08-11,-0.04318275628546804,-0.003061211057553699
2020-08-12,0.0005588638966882674,0.001962669875786771
2020-08-13,0.023746381693960303,0.0004764952677468076
2020-08-14,-0.01245376390729067,-0.00010777832139112554
2020-08-16,0.0016904619839456603,-2.5151672192021023e-05
2020-08-17,0.004560685997053967,0.0018762058317708752
2020-08-18,0.027001011358222186,0.001848123739935433
2020-08-19,-0.037920180941086346,-0.002648903808555518
2020-08-20,0.01751764428100429,0.0018781302226132809
2020-08-21,-0.03322955332829663,-0.0006244373892767949
2020-08-23,0.0029850363722533466,0.0001520027989817252
2020-08-24,0.013938868068188113,0.0002183226567219197
2020-08-25,0.025451812551243302,0.0010297027084792709
2020-08-26,0.016925379128757523,0.0016272547173773746
2020-08-27,0.023088623582951454,-0.0019058694287045499
2020-08-28,0.007218636599801673,0.0017643076916905099
2020-08-30,0.0029121444043632913,0.0004643570924151795
2020-08-31,-0.018569686737601364,0.000233949610227453
2020-09-01,0.0018472618536986246,0.0013074318666246713
2020-09-02,-0.01695502205476413,-0.0007391297837735387
2020-09-03,-0.06418178351648571,-0.004147112938314153
2020-09-04,0.03046011357130109,-0.002165413033202057
2020-09-06,-0.012409669679979108,-0.0009016433994182343
2020-09-07,-0.002507751342477329,0.0006038730703006271
2020-09-08,-0.08231425472112017,-0.0036188574060000847
2020-09-09,0.03829329757615334,0.002628284810004729
2020-09-10,-0.04356384320210024,-0.0013240955756234545
2020-09-11,-0.012721777768342211,-0.000735149552250926
2020-09-13,0.0009248736005826929,0.0005097778884306546
2020-09-14,0.015175080816076266,0.0010131276308941054
2020-09-15,-0.0014563669825963278,0.0013357465045342313
2020-09-16,0.009824746982897729,-6.0698493000433074e-05
2020-09-17,0.019905857866115446,-0.0004623071214123401
2020-09-18,-0.0045373808888930015,9.096397054470522e-05
2020-09-20,-0.0007740230706831067,-0.0009599564467019975
2020-09-21,-0.020489835792553115,-0.0015297896549143616
2020-09-22,-0.01450153766370317,-0.0010544137720320116
2020-09-23,-0.009583546331877333,-0.0022494360920074503
2020-09-24,-0.0012840899522907963,0.0015508501317940235
2020-09-25,-0.01411493727642744,2.0782652960248193e-05
2020-09-27,-0.0037515037508219604,0.0001988670605006142
2020-09-28,-0.019618799984180993,0.0017970293814614053
2020-09-29,-0.014845056603585177,-0.00038129038429865985
2020-09-30,0.004428452594664521,0.0008222857459204984
2020-10-01,-0.0199244663243615,-0.0006833199402400113
2020-10-02,0.014993863374399542,-0.001866346705967756
2020-10-04,-0.0009378383425471516,0.0005248084096889803
2020-10-05,0.02096063887083328,0.0015245949057630585
2020-10-06,0.01638789750197968,-0.00033110529529455465
2020-10-07,-0.005801595953123274,0.00109775348891001
2020-10-08,0.003292888672324158,0.002145097869110021
2020-10-09,0.008420302202879816,0.0015254530220306778
2020-10-11,-0.007881538157365,-0.00015886270675029719
2020-10-12,0.012301096509589982,0.0010447614107822365
2020-10-13,-0.02867329475538343,-0.0006018548186128267
2020-10-14,0.011949197719323543,0.0008490190760135487
2020-10-15,-0.01843263515526986,-0.000877595017281422
2020-10-16,0.004703297690024428,-0.0008428529800875149
2020-10-18,0.009123897429907742,0.0004876716530991829
2020-10-19,-0.00032088857286167484,-0.0008040297919475102
2020-10-20,0.007337155780080813,-3.056179026816976e-05
2020-10-21,0.019227431486083718,-0.0006331255639115022
2020-10-22,0.015817718144238532,-0.0001151192951766065
2020-10-23,-0.004699566197508246,-0.0003434827083128392
2020-10-25,-0.01265951186307842,-0.0005535998934864332
2020-10-26,-0.025725003420499645,-0.0009203547755039824
2020-10-27,-0.004397344175965609,0.0011044681693830147
2020-10-28,-0.017154686494726647,-0.0029448935840299738
2020-10-29,-0.0013836572497228413,-0.002061502033562223
2020-10-30,0.006365205970522055,-0.0011908892800679186
2020-11-01,-0.0037785794248456676,0.002439182676911864
2020-11-02,-0.009929345345853465,-0.005028496050352584
2020-11-03,0.053489315738470065,-0.002722433700341541
2020-11-04,-0.08172951159462244,-0.0029415517912086196
2020-11-05,0.049547237340014386,-0.002027353183203009
2020-11-06,0.03630813362457464,0.0014716827382663564
2020-11-08,0.008609776123129175,0.0008123097668328224
2020-11-09,-0.03173955367592355,-0.0024043505093308145
2020-11-10,0.014358498693742321,0.001219549888540599
2020-11-11,-0.019596446694276754,0.00032719536544086687
2020-11-12,-0.015482569516486473,0.0005064374432189637
2020-11-13,0.03131036851887739,0.0006953830312830835
2020-11-15,0.007172055929873735,0.0006973894312192323
2020-11-16,0.0033829715940106677,0.0005357534221227953
2020-11-17,0.012066539034862036,0.0010135410013393145
2020-11-18,-0.0002637030525055369,-0.00022826224994943617
2020-11-19,-0.0133850894217344,0.00024305055743405765
2020-11-20,-0.000933515637829865,0.0001668778723812642
2020-11-22,0.0037804562634971253,0.00017432494173458935
2020-11-23,0.01785718670470602,-0.00027239300112136017
2020-11-24,0.034175092414447536,0.001695580124555258
2020-11-25,0.010123346064523506,0.0011540376841184933
2020-11-26,-0.00998094085049142,-0.0004240658155169589
2020-11-27,0.00751424753016819,0.00022207003186305085
2020-11-29,0.004401324255433789,2.7338877434177146e-06
2020-11-30,3.919065537053273e-05,-0.00027508864357096
2020-12-01,0.03556740877424908,0.00045851902924994037
2020-12-02,-0.005143787687727415,0.0007126515766109338
2020-12-03,0.010767618117533424,0.0019778815016884698
2020-12-04,0.018310673412513124,0.00019897402942534824
2020-12-06,0.00410081229516806,-2.9243688953428637e-05
2020-12-07,-0.04104979623063886,0.0003772647642026599
2020-12-08,-0.00010049761742065406,0.00012583260791079737
2020-12-09,-0.0006985559518276176,-0.0009721319403995556
2020-12-10,-0.008320166169346981,0.0011375371069325107
2020-12-11,-0.024242939597428768,-0.0008057492778612046
2020-12-13,0.016563566094384093,0.0004290325515658918
2020-12-14,0.0010221242566437207,7.13196914481879e-05
2020-12-15,0.020082413165679616,0.0014415609417557868
2020-12-16,0.010342672926543459,0.000890764876451395
2020-12-17,0.02143898138523598,0.0015637351363160961
2020-12-18,0.00600031721365867,0.00021409968546787412
2020-12-20,-0.016333086522171504,-0.0006744675949859496
2020-12-21,-0.005948443103473746,-0.0005419067203728367
2020-12-22,-0.01118140863699991,-0.0003150343409105097
2020-12-23,0.017444942656079876,0.0004229875498313632
2020-12-24,-0.005991119833179966,0.0008536865772184931
2020-12-25,-0.010225150079486649,-8.074896378534467e-05
2020-12-27,0.013500616801214737,-0.0002162198414931115
2020-12-28,-0.001514985646169432,1.3311313649608125e-05
2020-12-29,-0.0027949890387557676,0.00022818294538134854
2020-12-30,0.01943548665196448,0.0014884355724625552
2020-12-31,-0.005128020875530993,0.00020657713703765168
2021-01-01,0.01691521163734953,0.0003371652914001204
2021-01-03,0.0,0.0
2021-01-04,0.0022463579501751088,-0.0011509490457699031
2021-01-05,0.01926394808896862,0.002398608233034102
2021-01-06,0.08209263335807579,0.0004561969382099294
2021-01-07,0.030997559395299367,0.0008957618902718791
2021-01-08,0.006688130243773608,0.00017123354339344476
2021-01-10,-0.006431848859955624,-0.0005277115026185491
2021-01-11,0.0012936350307888515,-0.0006533079012741105
2021-01-12,0.005577672096473873,0.0015752141681070714
2021-01-13,-0.01282868847591085,0.00022006628012977437
2021-01-14,0.019425715847709742,9.665748374195287e-05
2021-01-15,-0.03213566232275749,-0.0014139897472449621
2021-01-17,0.005560296695325352,-0.0002920984070290617
2021-01-18,0.0018936313424734673,0.0006995681827083666
2021-01-19,0.014820968858285316,0.0016158047357649862
2021-01-20,0.0033974792776973,0.0014573056229797625
2021-01-21,0.020674423255591136,0.0004291121328692877
2021-01-22,-0.01747986073174659,-0.000830872475995475
2021-01-24,0.007812570506423309,0.00030185601018448187
2021-01-25,-0.019861157080854404,0.0007797753446050798
2021-01-26,0.012106135543659415,0.0005702826434695186
2021-01-27,-0.041309516427352075,-0.0027850617949739397
2021-01-28,0.02435755544188877,0.000570297910640207
2021-01-29,-0.022988138967343304,-0.0017040166261394975
2021-01-31,-0.0036662839822921875,-0.00030665979630824594
2021-02-01,0.014161226546372035,0.0024126263439944126
2021-02-02,0.0321013105230518,0.0013883988561112488
2021-02-03,0.008258319676753383,-0.00037945938222176434
2021-02-04,0.016307485784497935,-0.000242971787773012
2021-02-05,0.03905918423359043,0.002110968781764258
2021-02-07,0.005188454116718597,0.00029640601915046575
2021-02-08,-0.0046730776641045,0.0009265329780983851
2021-02-09,-0.0007911952684249964,0.000766244052896642
2021-02-10,-0.009549286642276097,0.0009107450804483953
2021-02-11,0.021808603552138057,-3.045491056406308e-06
2021-02-12,0.04615993662952885,0.0008522060102852061
2021-02-14,0.016917731810727952,0.0003460436760599568
2021-02-15,0.012241642045519249,-1.9414828290034597e-05
2021-02-16,0.04622873487826502,-0.0016963188107503029
2021-02-17,-0.01507332891971107,0.0008937861731697816
2021-02-18,-0.0006631541620734766,-0.001477568878728318
2021-02-19,0.013119683628482983,-0.00029853548515476635
2021-02-21,0.016652618733670032,0.0003038351041898342
2021-02-22,-0.013800259083718007,0.0007500963057046998
2021-02-23,0.006577271661260462,-0.00037763719752415323
2021-02-24,0.04821991934973366,0.00104407239671425
2021-02-25,0.04956115739705085,-0.003963229492750423
2021-02-26,-0.05826769258327115,-0.0014424997595934303
2021-02-28,0.03224242440432823,0.0007216004363612634
2021-03-01,0.0037001540987303483,-0.0005677947507383754
2021-03-02,-0.014440437131840698,-0.000575394596896042
2021-03-03,0.0368209345796303,-0.0021371020070208783
2021-03-04,0.049566470274776356,-0.00022786248287123479
2021-03-05,0.033460259029368306,0.0028521237045342953
2021-03-07,0.013153996405573179,0.0005497409495440936
2021-03-08,0.008854693037212794,-0.0023264941938372875
2021-03-09,-0.04215883586985081,0.001932605207310208
2021-03-10,0.013561903868592818,0.0011700912577630913
2021-03-11,0.03533062417230933,0.0019467198211122149
2021-03-12,0.018852433953840772,-0.0016650352776781886
2021-03-14,0.0028948435399358116,0.000240464604065818
2021-03-15,-0.013224871960777493,0.00019123649160286615
2021-03-16,-0.014565699853408172,-0.0006407917668180489
2021-03-17,0.016034528346667354,0.0010912188899854518
2021-03-18,-0.010348351214579516,-0.0035800316557531666
2021-03-19,0.004704774772587518,0.0007446530820328885
2021-03-21,-0.012407857107663551,-0.00038776139899606126
2021-03-22,-0.007036835348837745,0.001412757942266443
2021-03-23,-0.03773733012114999,-0.0022174435078860335
2021-03-24,0.030544634219802427,0.002032452291608741
2021-03-25,0.01753454709198897,-0.0009543821292032543
2021-03-26,0.04291036375980282,0.0020032405818903665
2021-03-28,0.00010912361380942259,-0.00018401772926219962
2021-03-29,0.024013435992854458,0.0004550970063636415
2021-03-30,0.002338123434231048,-0.002293790607556864
2021-03-31,0.025094793679233715,0.0009132783193226299
2021-04-01,-0.04005015575303894,0.001456573520728666
2021-04-02,0.03287001057959777,0.00031527187568439717
2021-04-04,-0.0027848309575807056,0.00013905228459051941
2021-04-05,-0.012281753557155786,-0.000281138108226432
2021-04-06,-0.041251666886936725,-8.981114810806109e-05
2021-04-07,0.0012885222494489791,0.00015858167713691962
2021-04-08,-0.029351200128937036,0.0006808652508056088
2021-04-09,0.01734860168124491,-0.00020299972085561493
2021-04-11,0.0033611629536415112,-5.967056363000413e-05
2021-04-12,0.0052428432839842125,0.00016460604879950508
2021-04-13,-0.02494152613157375,0.0014330647219531689
2021-04-14,0.004721534603310975,0.0006162322230401241
2021-04-15,-0.011000973836382471,0.0017119087479815706
2021-04-16,0.01367619149665493,0.0006147947268177465
2021-04-18,-0.004434816024745062,-0.00021568457998136437
2021-04-19,-0.009469337284847765,0.0001306006039247748
2021-04-20,-0.029919641027313804,-0.0010318192783367642
2021-04-21,0.00347917110645679,0.00015088365855723653
2021-04-22,-0.013596402476658949,-0.0007014975140604416
2021-04-23,0.0014183527330399945,0.00012193918407033914
2021-04-25,0.0021858803722860807,-5.422248189212422e-05
2021-04-26,0.011098213894046163,0.0005266166503141385
2021-04-27,0.021245788822784602,0.00018433931334373258
2021-04-28,0.0013002966620057153,0.0012687032739308569
2021-04-29,0.018265758014466924,0.00021822673773172583
2021-04-30,-0.004254801669242219,-0.0009923094179307083
2021-05-02,0.005707182189048752,0.00020827004509829653
2021-05-03,-0.02197389585904405,0.0006814584863286733
2021-05-04,0.003907454520031989,-8.66087019617597e-05
2021-05-05,-0.012767542368565211,-0.0006041858250253561
2021-05-06,-0.00970529855036489,0.0006980770481531373
2021-05-07,-0.004871622754534669,0.0011933890023671494
2021-05-09,0.005113351878030907,0.0004908814165443449
2021-05-10,0.0053558006994669045,-0.0016116186509400653
2021-05-11,-0.007864258341802856,-0.0004216896585709387
2021-05-12,0.01060484161789364,-0.002580001393144609
2021-05-13,-0.010122378455044805,6.68169739806047e-06
2021-05-14,0.021719774143174383,0.0031692244294715434
2021-05-16,0.0014364782831600724,1.793119683336542e-05
2021-05-17,0.01011132671992437,0.0004913747353076962
2021-05-18,-0.024579838189593174,-0.001881435892635985
2021-05-19,-0.005654196998081871,-0.0014771758895928326
2021-05-20,-0.030433232268362483,0.00030734075733968567
2021-05-21,0.01299974338416922,0.0012871902776230122
2021-05-23,-0.0042604638180837,-0.0002632860140144286
2021-05-24,0.011224513038525653,0.002387947315999896
2021-05-25,-0.020691987960370275,0.0006054810946566786
2021-05-26,0.005770127290249427,-0.00011366520252403638
2021-05-27,0.04275032955765087,0.0002352366043919137
2021-05-28,-0.00913980099531098,-0.0005191696712812696
2021-05-30,0.030124155458895276,-0.0003827757157953125
2021-05-31,-0.003370977784198743,0.0004213325323237326
2021-06-01,-0.0058672237326436606,-1.1792825758627707e-05
2021-06-02,0.005139108648218179,0.0008589694531679543
2021-06-03,0.012547158917673655,-0.001634861601816046
2021-06-04,-0.02749640821187635,0.0021702943210738733
2021-06-06,0.006763039303878521,3.407222796358431e-05
2021-06-07,-0.0038743886055132726,0.00010059793227883157
2021-06-08,-0.007485517380722685,0.000717275335063927
2021-06-09,-0.02107402080587524,-0.00016850746570088313
2021-06-10,0.002498830491342394,0.001028677663347227
2021-06-11,-0.0008666005247100735,-0.00032997566142776936
2021-06-13,0.003634146197309166,5.370724576265561e-05
2021-06-14,0.009580846059798113,-9.197541530659265e-05
2021-06-15,0.005934492787321341,0.00014071018994822672
2021-06-16,0.00488205935897186,-0.002405301948132696
2021-06-17,-0.023470396909046596,0.00032295976106633224
2021-06-18,-0.020280743822417117,-0.00022886840490733378
2021-06-20,-0.011322508067693303,-6.312329212788251e-05
2021-06-21,0.0022893483903724814,0.0013941821553279073
2021-06-22,0.004632885978812626,0.0006971521458502914
2021-06-23,0.007828634677191994,-8.126266225662025e-05
2021-06-24,0.008303014905830679,9.03831112993559e-05
2021-06-25,0.0010259549559515349,0.0006555588453140974
2021-06-27,0.005318770925848832,6.696143797531725e-05
2021-06-28,-0.0015315196288264172,-0.00014448191382310994
2021-06-29,0.019080926269795337,0.00024350300683425823
2021-06-30,0.012359994330707755,-0.00018492243857131117
2021-07-01,0.02633811385418758,0.0010226759154270979
2021-07-02,-0.0041568587352005335,0.0010022867208487045
2021-07-04,0.0023661637211960843,-2.3373190869336908e-05
2021-07-05,0.005336368221814218,0.0006359923837533747
2021-07-06,-0.000633132862735454,-0.000941646231299753
2021-07-07,0.004683253662209624,-0.00072064215215661
2021-07-08,-0.03248283592882484,0.00011005454191146812
2021-07-09,0.007659656677687772,0.0011906560882190811
2021-07-11,0.0016878597592346924,4.797169527549486e-05
2021-07-12,0.0022733651208016142,-2.4025371558476025e-05
2021-07-13,0.016809611826343548,-0.00035242810946737744
2021-07-14,-0.022264590623834086,5.906359904392582e-05
2021-07-15,-0.0010865082566004448,-0.0015793028351423317
2021-07-16,0.004109868549817302,-0.0011307197185407966
2021-07-18,0.002528387185548252,9.099026339921877e-05
2021-07-19,-0.01298705195275238,-0.0023928375856859018
2021-07-20,0.034900372972953196,9.854251608880841e-05
2021-07-21,-0.004300161436207444,0.0019981169791559055
2021-07-22,0.021603008038177246,0.0014508415546602964
2021-07-23,0.008547344267261952,0.0011275081683949438
2021-07-25,0.0015196267499118035,0.00011626323932402806
2021-07-26,-0.01400911893004458,-0.00017258876747799752
2021-07-27,-0.010529686500298513,-0.00038969731353739965
2021-07-28,-0.001387640471089685,0.0005044763777006683
2021-07-29,-0.04074997938454247,0.0004768298667817357
2021-07-30,0.033583839903626844,0.00037812208340489887
2021-08-01,-0.0019835350060823146,8.900079387219996e-05
2021-08-02,0.007772908825711463,-0.000762717306751015
2021-08-03,-0.0032303155247637642,0.00038463904520485607
2021-08-04,-0.002686851048829288,-0.0010824312799154556
2021-08-05,-0.0008096535485728241,0.0003924128529189045
2021-08-06,-0.002143630713103083,-0.0019173780449943045
2021-08-08,0.0021990302444004515,-0.0011836159254460816
2021-08-09,0.001811301521212856,0.0002762184294106209
2021-08-10,0.0004968970302540901,4.343467646829066e-06
2021-08-11,-0.006617404113591261,0.000693112228132075
2021-08-12,0.005343032191404046,0.0003213117958865012
2021-08-13,-0.008696574972994975,0.0011841820796130481
2021-08-15,-0.0022204466678551085,-6.612910724318413e-05
2021-08-16,0.008219689105988727,0.00016833378414467817
2021-08-17,0.009886093120651059,-0.0014048177045188584
2021-08-18,-0.015913548876349028,-0.0013879056097645497
2021-08-19,0.034217977189900196,-7.14498501177585e-05
2021-08-20,0.02031632461798816,-0.000263422760177167
2021-08-22,-0.00023441912514852973,0.00017825723245161373
2021-08-23,-0.01840979836146482,0.0030187703092321733
2021-08-24,-0.01840703598439828,0.000410230655216879
2021-08-25,-0.021197201245665546,-0.0002440957830847216
2021-08-26,0.008424411965107433,-0.0009093866900352297
2021-08-27,0.0004270876573034526,0.0018010729599511163
2021-08-29,0.0029480411032910153,0.00038142066199605416
2021-08-30,0.02448793807731106,0.00048442191063318113
2021-08-31,-0.019897940659736296,-0.00012045384665035469
2021-09-01,-0.022840742782598872,-0.0002944099676645276
2021-09-02,-0.020924034020445355,0.0012561895519441059
2021-09-03,-0.01624296252830139,5.27745365685616e-05
2021-09-05,-0.0031515141316220577,-0.00018632033221669916
2021-09-06,0.011750300229191173,1.8402051465693213e-05
2021-09-07,0.003145160823472213,-0.0013355714470488923
2021-09-08,-0.0033362041599459278,0.0008663920143350054
2021-09-09,-0.011054366726687135,-8.515003296878865e-07
2021-09-10,-0.02340707091994796,-0.00030567885276339043
2021-09-12,0.006215726201388604,0.00031891674629044424
2021-09-13,0.004376548978706176,0.00032411254632337694
2021-09-14,0.0047538015925385,0.00034290084747165653
2021-09-15,0.008464434892590939,0.0010126711652297799
2021-09-16,0.009292851128681508,-0.0011454543722295965
2021-09-17,0.016625482142712446,-0.0005850220844835345
2021-09-19,-0.031234148941722075,-0.0007729229447628351
2021-09-20,-0.02106352891587964,-0.0009005799150430439
2021-09-21,-0.014518470815500197,-0.000217250902443973
2021-09-22,0.060709827938221994,0.0007146884425807158
2021-09-23,-0.026047241877895845,0.00018568816388305306
2021-09-24,0.006465548966903608,-0.0003770965776684151
2021-09-26,0.0013353147699672117,0.00026060909009772656
2021-09-27,-0.013220584173052344,-0.0002396630732869902
2021-09-28,-0.02927126285574317,-0.002722552055965034
2021-09-29,0.05673828337322323,-0.0004619479770186474
2021-09-30,-0.013381335929614616,0.00023685886815526903
2021-10-01,-0.001769315340236067,0.0012609261035110683
2021-10-03,-0.007602813285405487,0.0002644435915442598
2021-10-04,0.011181800106172271,-0.0002882612500682393
2021-10-05,-0.012506467757227215,0.0002927026062995234
2021-10-06,0.00803271016592288,-0.00013844137126366315
2021-10-07,-0.01719503514715719,0.0007822212466959656
2021-10-08,-0.004041128923302984,9.33583854104518e-05
2021-10-10,0.003391344195917686,-0.0003926342268479658
2021-10-11,0.014810272726638752,0.00014778313030885815
2021-10-12,0.024723905984250245,-0.00024802066655129837
2021-10-13,-0.014795568777555562,0.001876398575200789
2021-10-14,-0.003968108364031225,0.002103533435030796
2021-10-15,-0.00442984439507995,0.0009191790059715928
2021-10-17,0.005123226818713789,-0.00012067228728121848
2021-10-18,-0.01454734368753021,6.291415715541672e-05
2021-10-19,-0.03521512138062324,0.0005117368444062915
