date,baseline,variant
2020-01-07,1.0,0.9998516759517452
2020-01-08,1.0,0.998649150533966
2020-01-09,1.0,0.9977289932137567
2020-01-10,1.0,0.9975741143260486
2020-01-13,1.0,0.996634751238372
2020-01-14,1.0,0.9963179559084796
2020-01-15,1.0,0.9959992350657032
2020-01-16,1.0,0.9953558157568715
2020-01-17,1.0,0.9953558157568715
2020-01-21,1.0,0.9958388456643263
2020-01-22,1.0,0.9981872190584079
2020-01-23,1.0,0.9981872190584079
2020-01-24,1.0,0.9993986707913332
2020-01-27,1.0,1.0018823414890974
2020-01-28,1.0,1.0005796183978866
2020-01-29,1.0,1.0006674142336736
2020-01-30,1.0,0.9995436860964731
2020-01-31,1.0,1.0027261790615325
2020-02-03,1.0,1.0017322236457515
2020-02-04,1.0,0.999685200415967
2020-02-05,1.0,0.9989348972251706
2020-02-06,1.0,0.998479591019743
2020-02-07,1.0,0.9995351055909121
2020-02-10,1.0,0.9987826560373324
2020-02-11,1.0,0.9987826560373324
2020-02-12,1.0,0.9977106310338861
2020-02-13,1.0,0.9983253711797612
2020-02-14,1.0,0.997710252261289
2020-02-18,1.0,0.9989322487607945
2020-02-19,1.0,0.9989322487607945
2020-02-20,1.0,0.9998305933454492
2020-02-21,1.0,1.0008595644190368
2020-02-24,1.0,1.0043742757014618
2020-02-25,1.0,1.0074139574697558
2020-02-26,1.0,1.0077983706649978
2020-02-27,1.0,1.012779504686391
2020-02-28,1.0,1.0116034421845048
2020-03-02,1.0,1.0116034421845048
2020-03-03,1.0,1.0151596226102577
2020-03-04,1.0,1.014149145022706
2020-03-05,1.0,1.019109627186976
2020-03-06,1.0,1.0223103954723451
2020-03-09,1.0,1.0292136642628258
2020-03-10,1.0,1.0282640189357988
2020-03-11,1.0,1.032762211303511
2020-03-12,1.0,1.039299799923675
2020-03-13,1.0,1.0363028162190686
2020-03-16,1.0,1.0498868678311328
2020-03-17,1.0,1.0541749611269569
2020-03-18,1.0,1.0571215265461316
2020-03-19,1.0,1.0559803304218744
2020-03-20,0.9793893350697231,1.0345974976943388
2020-03-23,0.9832394483178152,1.027648862445351
2020-03-24,1.0029452130571668,1.0409235734006919
2020-03-25,1.002476771565958,1.0453957195632986
2020-03-26,1.014247995481688,1.0518524311616735
2020-03-27,1.016202356757284,1.0592820785181207
2020-03-30,1.0213663811582274,1.0626627700251925
2020-03-31,1.0109002440178076,1.050979134334367
2020-04-01,1.0043619043003296,1.0487894608084836
2020-04-02,1.0016390754586804,1.0433835198216952
2020-04-03,0.9941183442472299,1.0353665659739326
2020-04-06,1.0048539310671534,1.0431121767292306
2020-04-07,1.0133642313619846,1.0526548927507402
2020-04-08,1.0188724446065194,1.0572225148131387
2020-04-09,1.0240626372337758,1.0602010321434137
2020-04-13,1.028598322319836,1.0633924137181412
2020-04-14,1.0356450662703498,1.0674394096862674
2020-04-15,1.020939355883836,1.0547283376913341
2020-04-16,1.0244133413989513,1.05813785011642
2020-04-17,1.0265548660858572,1.05836727689157
2020-04-20,1.018319495013016,1.054290331351886
2020-04-21,0.9992044837414633,1.0384661079913133
2020-04-22,1.0019644409287352,1.039745874361146
2020-04-23,1.0050086429879632,1.0431124585745104
2020-04-24,1.0105330029194777,1.0463195134255472
2020-04-27,1.0115963733977866,1.0448573537629784
2020-04-28,1.0120219752356938,1.0455946942751113
2020-04-29,1.0245939436807687,1.0552342025343275
2020-04-30,1.0333858214115024,1.0654223187477696
2020-05-01,1.028337416960971,1.0639333315630977
2020-05-04,1.0376650342182818,1.072318521289973
2020-05-05,1.0453429859373662,1.0784061267227667
2020-05-06,1.0405524831391875,1.07492915381986
2020-05-07,1.037384487771336,1.0693640318250273
2020-05-08,1.0500304161199896,1.0791875996119304
2020-05-11,1.0491456400926547,1.0762553709632745
2020-05-12,1.039000366905949,1.071425696425812
2020-05-13,1.0358923300054337,1.0708105008084503
2020-05-14,1.0372940026592656,1.0702533126743545
2020-05-15,1.040562906228049,1.0733753828182517
2020-05-18,1.0592154746558133,1.087937208620179
2020-05-19,1.0478410081271914,1.0792533806911961
2020-05-20,1.052936727993379,1.0817193890018324
2020-05-21,1.0527786688027607,1.083146701943367
2020-05-22,1.0513648204845027,1.081013938541591
2020-05-26,1.0657182003397816,1.0939350509102235
2020-05-27,1.0634465590873856,1.0910818234547832
2020-05-28,1.0680516601581282,1.0971031288161628
2020-05-29,1.0688774499699625,1.096734294382547
2020-06-01,1.0736133282755953,1.102166265906084
2020-06-02,1.0832409042199609,1.110460078997689
2020-06-03,1.0923998404459236,1.1177773321387456
2020-06-04,1.1029268980737847,1.1273324441411436
2020-06-05,1.1208761762578252,1.1418372403212778
2020-06-08,1.1163062271393425,1.1388637107053772
2020-06-09,1.1110491961481417,1.136105378397887
2020-06-10,1.0979838444566132,1.122824718291447
2020-06-11,1.081915193897578,1.1209450966623211
2020-06-12,1.088703601587789,1.122691767606945
2020-06-15,1.1070123506492557,1.1397038253791023
2020-06-16,1.111171761193078,1.1439437021503134
2020-06-17,1.1119385188196043,1.1437389949910293
2020-06-18,1.1140860544498976,1.146273312427652
2020-06-19,1.1149582177491961,1.1493448964134707
2020-06-22,1.1252629231513727,1.1550779787571839
2020-06-23,1.1166021627221856,1.1466322539643703
2020-06-24,1.0931008351468356,1.1263537209712098
2020-06-25,1.0984369104107625,1.1300308608912386
2020-06-26,1.08221247759951,1.117400950759249
2020-06-29,1.0882308820450135,1.1208860683589392
2020-06-30,1.0905521631222985,1.1214211269649732
2020-07-01,1.0986795498925872,1.1278405755144612
2020-07-02,1.0991140627725886,1.1269734051031874
2020-07-06,1.1024934162999473,1.1303582878180412
2020-07-07,1.0967826073128473,1.126178725445662
2020-07-08,1.0971673203092753,1.1256392781820475
2020-07-09,1.0905750567916375,1.120795524876086
2020-07-10,1.09529760769499,1.124470452006048
2020-07-13,1.0895712114519205,1.123009159288395
2020-07-14,1.0939289307464586,1.1245938724648732
2020-07-15,1.0915601284124514,1.1213858867328244
2020-07-16,1.0943302394267074,1.1239092845780825
2020-07-17,1.0984892448606505,1.1263158264582065
2020-07-20,1.0998428601620247,1.1253494061953826
2020-07-21,1.0981458166671392,1.124375314362098
2020-07-22,1.0956518464269949,1.125514199187493
2020-07-23,1.0826449612853144,1.1144712049690282
2020-07-24,1.081300582288624,1.1137592956922908
2020-07-27,1.0840954965316825,1.1158051645478293
2020-07-28,1.0781613776943366,1.110176227470367
2020-07-29,1.0780794383918129,1.109576972541646
2020-07-30,1.0755058374752837,1.1074933070554647
2020-07-31,1.0790333579968088,1.1108580147325027
2020-08-03,1.087147901958569,1.1183080374072425
2020-08-04,1.080886696049456,1.1106407967479466
2020-08-05,1.0887652855697856,1.117971825989727
2020-08-06,1.0824492568818413,1.1111713748860472
2020-08-07,1.0875444577821385,1.1163225327621653
2020-08-10,1.0924035159442123,1.1201390996596898
2020-08-11,1.1153795803411934,1.1442648781575917
2020-08-12,1.1297347884774072,1.1564735949035465
2020-08-13,1.1348775905539896,1.161474891776708
2020-08-14,1.1359331888693263,1.1625398767810107
2020-08-17,1.1300117375353738,1.154975330151161
2020-08-18,1.1269314712672605,1.151386613382437
2020-08-19,1.1367635612814937,1.1606294832969384
2020-08-20,1.133645137567391,1.1574020893042007
2020-08-21,1.1288393959041065,1.1533452477339936
2020-08-24,1.1349970500490538,1.1593619331799052
2020-08-25,1.1483775989479579,1.1722057542883948
2020-08-26,1.1483969351780456,1.173828718251227
2020-08-27,1.163850658884225,1.1900114876240124
2020-08-28,1.1478517368430403,1.1749023214929002
2020-08-31,1.1442644602254375,1.173647588759927
2020-09-01,1.1411094386128606,1.171035348077922
2020-09-02,1.1416626634992642,1.1747036820064807
2020-09-03,1.1254080587405764,1.1614113550213228
2020-09-04,1.1322411695104284,1.1658362154973736
2020-09-08,1.1023884175799281,1.1331341059977202
2020-09-09,1.119877076797278,1.1493146508226182
2020-09-10,1.104993132699601,1.133971841838392
2020-09-11,1.0969349664956523,1.125562301572559
2020-09-14,1.0956042514627633,1.123468160291221
2020-09-15,1.1021562179506634,1.130185195946161
2020-09-16,1.1001395322337912,1.127564729105412
2020-09-17,1.0920465964330046,1.1200035668261923
2020-09-18,1.0936954692175258,1.1213867663688089
2020-09-21,1.0883031286512943,1.117826295413419
