date,CL,GC,6E,6B,6J
2020-06-04,-0.008301025039386456,-0.011224371486791895,-0.0010138188777468748,0.00039668372926854323,-0.0013088293301013465
2020-06-05,-0.006139696953622487,-0.011423312113116424,-0.00017707733899029188,-0.00015786565665432128,0.0008222106966888632
2020-06-07,-0.005924480424313927,-0.01109810682571677,0.0007070885923029235,0.00015725743073763399,0.0004934075372169389
2020-06-08,-0.005166635104669748,-0.011670105604559389,8.845643526332603e-05,0.0003926033578754984,-0.0007044352617295857
2020-06-09,-0.005729182337614436,-0.010529457999272296,-0.0011023171821012145,-0.0017294242184838493,-0.0009157756451152466
2020-06-10,-0.005680366422756045,-0.010209117101712017,-0.0003078479255572697,0.0001573440330523146,0.0008563477294885047
2020-06-11,-0.0069881486339280485,-0.01181545147950036,-0.0011509518756159104,-0.002621441704561883,-0.0006406150122986176
2020-06-12,-0.0065430985889358695,-0.010535453875308853,-0.002665957324119797,0.005032160465178348,-0.002471657805501515
2020-06-14,-0.008122156399925196,-0.008693220317136152,-0.00026646533887735024,0.001200432299731713,-0.0014490033930352197
2020-06-15,-0.007775880445622718,-0.010004683265642633,-0.00592424032503952,-0.0026208171297203153,-0.0006975933313935201
2020-06-16,-0.006860185215802783,-0.010094722947010304,-0.0006208150614006036,-0.002226286997282806,0.0006969949079849158
2020-06-17,-0.007174203748000263,-0.009796417608630037,-0.0005330017004570309,-0.0007961150010480644,-0.0017631506183803936
2020-06-18,-0.004068146978494891,-0.009832468599677568,-0.0007132349965796037,0.00024134186191732132,0.0005348165706688945
2020-06-19,0.001773724017540168,-0.00810960862606347,-0.0006257542777825115,0.00016193020843413564,-0.0005339313491150577
2020-06-21,0.0025125641358831885,-0.008812122775478493,-0.0008050089880168587,-8.097493830086511e-05,
2020-06-23,-0.0037336695520489016,-0.008590926428114543,-0.0009276233631136666,-0.0010385461288962006,-0.0007449186254859796
2020-06-24,-0.005777326993713583,-0.009661910911737515,-0.0008880995255122898,-0.00032190568441498035,-0.0004815538229445693
2020-06-25,-0.004095219442306064,-0.009862233919720076,-0.0008014961690086669,-0.00032203526564433815,-0.0007497456571421424
2020-06-26,-0.004705891037413146,-0.010090115429831847,-0.0004897268757584061,-0.0014577262056566787,-0.0007499062968605585
2020-06-28,-0.003952053622290563,-0.01020104166399971,-0.0009351413412756332,-0.00040513714446294147,-0.0004284949181796449
2020-06-29,-0.002524616337138408,-0.010810916104215806,0.000311090374261927,-0.0001625619771115916,-0.0003763744432419003
2020-06-30,-0.0022787704505873307,-0.010700057504245741,0.0007127584050857227,-0.0008931109269009196,-0.0006458557813306953
2020-07-01,-0.002528446353358582,-0.01251762642584442,-0.000799360554155068,-0.00024066423444543683,-0.0005906833303708225
2020-07-02,-0.002232420622045428,-0.012125405804332523,-0.00022230620548177593,-0.0012031282782753172,0.0010759630906758133
2020-07-03,-0.0027244598895661554,-0.012123382830882434,-0.0004888563082046243,-0.0003208213052863784,-0.0004836499543454664
2020-07-05,-0.002472800468748204,-0.012018840426173405,-0.0006665333846712362,0.0002405484516269374,-0.0005913819693335043
2020-07-06,-0.0022066945328242937,-0.012677668620574067,-0.0012812867637543857,8.005443705993986e-05,-0.00042923061073185664
2020-07-07,-0.002226346003082913,-0.013794080176990242,-0.0010195262302909042,0.0003186743175472573,-0.0012371246501574618
2020-07-08,-0.0031734434053389826,-0.016309304150301074,-0.0008819120423442794,0.00039627502004599413,-0.0
2020-07-09,-0.005281038301613528,-0.016067906216419736,-0.0007969891942787438,0.00039668372926854323,0.0004823797494051263
2020-07-10,-0.004911601229460327,-0.01623993192956341,-0.0008402061210227713,0.000237539096092948,0.0011216451970437191
2020-07-12,-0.00497018915787395,-0.016384795841486444,-0.001679706888320795,,
2020-07-14,-0.005909891616251439,-0.015545772594287577,-0.0006128524093059196,-0.0012732772689516836,-0.000321560643748775
2020-07-15,-0.004867373931742858,-0.014976230936376567,-0.0005687660118764148,-0.0006354249618092112,0.0001602350116920448
2020-07-16,-0.00391581508683414,-0.014246513732360633,-0.0012286631059911235,-0.0006370441368489521,-0.0013948500115601448
2020-07-17,-0.004917639612806113,-0.013102898462324042,-0.000918093054192215,-0.00023865399262087972,-0.0003207870001844526
2020-07-19,0.003931208994070623,-0.01322487516179649,-0.0004801920860578457,-0.0004772510431025889,0.0001070262750522133
2020-07-20,0.003189795368100601,-0.013105631799369633,-0.0008721818179683871,-0.0003158559723037413,-0.001447294616225392
2020-07-21,-0.0040791898195626786,-0.013353633709853874,-0.0007362654352825737,-0.0,-0.00010676916516594304
2020-07-22,-0.0035932485661254177,-0.014501090690799856,-0.00017275632763014137,0.000942211124981357,-0.0013934296696982429
2020-07-23,-0.0031572582389722825,-0.014653435294234463,-0.0010773773370773565,0.0005495584044101498,-0.000534045406550554
2020-07-24,-0.0028985527540110745,-0.014471427743179,-0.0008572653761183824,0.00023440247011258242,0.00010608953967050638
2020-07-26,-0.0036429912785007623,-0.014650373726845523,-0.00038592655010422083,0.00023440247011258242,-0.0014311082929090446
2020-07-27,-0.004782409880215166,-0.01308202410940229,-0.0005094459885176539,-0.0016302452859506822,-0.0005788407560256559
2020-07-28,-0.0058181982309872815,-0.009697911857628583,-0.0003836889608598848,0.0005413138592529898,-0.0
2020-07-29,-0.006039395093142552,-0.011367795596445518,-0.0006785987197384657,0.0013855748502599186,0.00010498687673710094
2020-07-30,-0.00791104249495067,-0.011570250637465307,-0.000505071773016369,-0.0,-0.00036630995464381755
2020-07-31,-0.006410278360919008,-0.010435403346403582,-0.0008912845697506,-0.0006879419342593063,-0.00010585371027183044
2020-08-02,-0.007193383368408579,0.010814722743266003,-0.0005937990588862907,-0.00030532020693629924,0.0007932521106619461
2020-08-03,-0.006862772032942832,0.005840902809124415,-0.0008074283846010444,-0.0004587857551033303,0.00021194298812954315
2020-08-04,-0.004562380347597372,0.0060230821361964,-0.0005922165993727802,-0.00038213153432253844,-0.0014792902105895678
2020-08-05,-0.005668413854935217,0.006161689992038255,-0.0004630116887937019,-0.0,-0.00015829046333060148
2020-08-06,-0.005450896302521713,0.005297387779329199,-0.0003366436658623073,0.00045655152215945405,-0.0002638870578710595
2020-08-07,-0.005513618186889335,0.004948443502100552,-0.0008905664166552751,-0.00038306838238988394,-0.0006353240366179236
2020-08-09,-0.005512296761817748,0.004329011089585499,-8.48248367630311e-05,-0.0001532214819514599,-0.0008999233025752673
2020-08-10,-0.005220704786157437,0.004228336109521003,-0.0005535801874503032,-0.00038239455936128763,-0.00037091005856382253
2020-08-11,-0.006230549750635639,0.0046483775235648395,-0.0004684538977988151,0.0012250212082461354,-0.00037268734625417466
2020-08-12,-0.0065604733894457645,0.0043050975488228005,-0.001399105648702187,-0.0013804741819590238,-0.0002670726186320138
2020-08-13,-0.006571251057589045,0.004487285077861891,-0.0016507590889619228,0.0013761470061675052,0.00032080415181834354
2020-08-14,-0.006608473424846828,0.00430880379381815,-0.000971017322406259,-0.0001528234128442274,-0.002026883561419446
2020-08-16,-0.006597573413101188,0.004125843913557858,-0.0013923759132278835,-0.0016034821898615048,-0.0024530729024823117
2020-08-17,-0.006526829696684278,0.004729092679332858,-0.0002525252538671807,-0.0011449945909519643,-0.0014316394714377623
2020-08-18,-0.004907125164100634,0.004577577900734653,8.366450538241366e-05,-0.00015087507572386638,0.0010525762773809788
2020-08-19,-0.0018695962445103298,0.003571894570258749,-0.0005483959556137064,0.000610407465923779,-0.0002651324352038742
2020-08-20,0.007014291092026781,0.004447064348338969,-8.42069808084378e-05,0.002574978702397701,0.00031702420216905836
2020-08-21,-0.0068404559689083655,0.004374347607696727,-0.00021181504389616856,-7.637960668210875e-05,-0.00010576414605267814
2020-08-23,-0.006109041555637074,0.00454053718525671,-0.0011853860242437286,7.637377328340023e-05,-0.0008993519981927989
2020-08-24,-0.01587334915629013,0.003622067501275694,4.2379166408229585e-05,0.0004591016990884156,-0.00047678331102130045
2020-08-25,-0.014191128519532636,0.0038294395793689873,-0.0009709353402229393,-0.0004561350238734274,-0.0008506566518589054
2020-08-26,-0.0073445361133268605,0.003728203291808896,-0.0006752479682610169,0.00045396081584642145,-0.0002645852641443014
2020-08-27,-0.013413707133941521,0.0037820939832347023,-0.0005918410656799156,-0.0006815342356113474,-0.0011723955512890072
2020-08-28,-0.01525688401383185,0.0035040535561394748,-0.0001259472282778007,-0.00044930358701050777,-0.0007371913345277648
2020-08-30,-0.007638041993745848,0.0036899478266700925,-0.0002935564383330369,0.0005242071487098765,-0.0007383966580229995
2020-08-31,-0.006735596246631559,0.004162020016738488,-0.0007953285335203231,-0.0008227682875600606,-0.0017471877376484812
2020-09-01,-0.006941258781255399,0.00410054489065903,-0.0005449020359074574,0.0013441865962404709,0.0002647533837709659
2020-09-02,-0.00858374369139181,0.004006580251820324,-0.000928035163205887,-0.00022471068593860055,0.00148793735603725
2020-09-03,-0.008506552692658431,0.0038328114461618767,-0.0014765754575964962,-0.0004522499511769307,-0.00042424564458798386
2020-09-04,-0.02004577270577501,0.003923395668225638,-0.0008020092872007833,-0.0006022736009803076,-0.0008497079640292782
2020-09-06,-0.02094049959797717,0.0036653715438470513,-0.0007601030727856506,-0.0008300321170753855,-0.0010624735381119521
2020-09-07,-0.02170706130282829,0.0042939614335697485,-0.0005920412910278006,-0.0001519525910840258,-0.0008500239581037405
2020-09-08,-0.02483258506268049,0.004190492176801008,-0.00012745618710818807,-0.00038557933772476183,-0.001006169492039355
2020-09-09,-0.021483666200283302,0.0037915708690903216,-0.0009737305229478299,-0.0007690533332975757,-0.001167914344147647
2020-09-10,-0.00907641041461682,0.004260021326872199,-0.0008453085879505107,-0.00031215857909183686,-0.0004775675981560923
2020-09-11,-0.0074607327149274205,0.004424330707136548,0.00025330350116456457,-0.001641458921731953,-0.00021229168957770383
2020-09-13,-0.00718374780202824,0.004316775293786712,-0.0006332186715582722,-0.0008588718076275592,-0.00015921454193090767
2020-09-14,-0.007472679555752482,0.004945583282356836,0.0004630311786891217,0.0003101496496909495,-0.0
2020-09-15,-0.00698308799116143,0.004752544908742884,-0.0007167099107358577,-0.00038782238221218845,5.2677325058425595e-05
2020-09-16,-0.005947972926077405,0.0040731179981623455,-0.0013530657455433082,0.0016198082912269873,-0.0004197932579890207
2020-09-17,-0.00585224786578209,0.003947407273710901,-0.0010115485984347472,7.706832110476736e-05,-0.0003662716206607186
2020-09-18,-0.004139784312325201,0.00445526277853503,-0.0005907422425898978,-0.00023208138424674063,-0.0005751483779885547
2020-09-20,-0.0053750434808153,0.004459601926765089,-0.0005059022030327043,0.0007732158430541758,
2020-09-22,-0.007028141379108899,0.0042525329868592365,-0.0007255810301470267,0.0007062978516100826,-0.0002622813244501643
2020-09-23,-0.007094025190107267,0.003992452025606497,-0.00017145306514351755,-7.861944262865794e-05,-0.000315905862681376
2020-09-24,-0.006427710634555606,0.004336311299779183,-0.00025681633493029876,-0.0009401442246842473,-0.0003161055818958758
2020-09-25,-0.007216654438257031,0.004731446000763917,-0.00025777625164216666,0.0014136498073987758,-0.00031660598649807525
2020-09-27,-0.006708933102729908,0.003974866918979636,0.0003865398291520439,-0.001568381751858694,-0.0
2020-09-28,-0.006383522781788997,0.0042471926235716495,-0.000855798083896131,-0.00015532774184695564,-0.0
2020-09-29,-0.006872879287762146,0.0035286409226999993,-0.0007659248917050165,-0.00015543638797127501,-0.00047534793722547874
2020-09-30,-0.006474126198773522,0.004818265748137485,-0.0007669692310009191,0.0006966214144479288,-0.00015810693331896886
2020-10-01,-0.007506182518850935,0.003199499202068523,-0.0008084246797059325,-0.0001551710764227665,-0.00031667282684022524
2020-10-02,-0.005926741486560694,-0.003617209259739518,-0.0011091204959183532,-0.00015453562076800376,-0.00026330340603397673
2020-10-04,-0.007476670343020242,-0.0030352213369306824,-0.00042653018347665883,0.0006957059763464946,
2020-10-06,-0.006258626012002999,-0.0031786422186286245,-0.00029809432776886635,-0.0,0.00031660598649807525
2020-10-07,-0.007216654438257031,-0.003696081086078884,-0.0008070511216427823,-0.00046432441632854315,-0.00021189807781762937
2020-10-08,-0.006527280517843792,-0.004150146483644868,-0.0008498704459183881,-0.00046357105056388237,-0.0003180155854440869
2020-10-09,-0.008111141925529086,-0.003762988022395497,-0.0008449157699212673,0.00038321518001060983,-0.0005807047807371291
2020-10-11,-0.007679958471300097,-0.0038682772531286602,,0.0009966650880605665,-0.0015845352705268212
2020-10-13,-0.007198740284487304,-0.0034215061671956093,-0.0012344892272911911,0.00023177656842660044,-0.0004222750128732855
2020-10-14,-0.006289328907563618,-0.004928959693144996,4.253961502298509e-05,0.0006139206700381816,0.0003152916473831979
2020-10-15,-0.006578169658336019,-0.003969917457943062,-0.0006404372270222003,-0.0011613953533389787,-0.0003163389070506284
2020-10-16,-0.006111741307785579,-0.0036718463411471447,-0.001108694838739377,-7.729468602879486e-05,-0.0004741708684505852
2020-10-18,0.005599527716736663,-0.0028838863287452554,-0.0005973460944784514,,0.00021081479998041885
2020-10-20,-0.002411964507471609,-0.004535391587688231,-0.001056077825474372,-0.0006947393077307851,-0.0004217407411344354
2020-10-21,-0.007243693469473289,-0.0038893403450375175,-0.0005901446025510515,0.00038064786725844346,0.0005229852114387867
