date,vix,rv126,vx3,spread,signal,position,vx_return,pnl
2020-05-29,27.51,42.262233963756024,30.03,-14.752233963756023,0.0,0.0,-0.021414094503816372,0.0
2020-06-01,28.23,42.27554848401991,30.48,-14.045548484019907,0.0,0.0,0.014873848823206526,-0.0
2020-06-02,26.84,42.32749426727916,29.88,-15.487494267279157,0.0,0.0,-0.019881370553829214,0.0
2020-06-03,25.66,42.32940849070151,29.03,-16.66940849070151,0.0,0.0,-0.02885958222807794,0.0
2020-06-04,25.81,42.25250094354445,28.68,-16.44250094354445,0.0,0.0,-0.012129762305118863,0.0
2020-06-05,24.52,42.39037612228312,27.23,-17.870376122283123,0.0,0.0,-0.05188070904575115,0.0
2020-06-08,25.81,42.40390334359597,27.93,-16.593903343595972,0.0,0.0,0.02538207327141695,-0.0
2020-06-09,27.57,42.38848666592654,29.1,-14.818486665926542,0.0,0.0,0.04103679422036155,-0.0
2020-06-10,27.57,42.4435744113022,28.8,-14.8735744113022,0.0,0.0,-0.010362787035546717,0.0
2020-06-11,40.79,42.88455902956932,36.78,-2.094559029569318,0.0,0.0,0.244578832034275,-0.0
2020-06-12,36.09,42.87344822458044,33.68,-6.7834482245804395,0.0,0.0,-0.08805002980204923,0.0
2020-06-15,34.4,43.17824049074557,33.13,-8.778240490745574,0.0,0.0,-0.01646497306232142,0.0
2020-06-16,33.67,43.215221667100764,33.23,-9.545221667100762,0.0,0.0,0.003013866054698333,-0.0
2020-06-17,33.47,43.239662873932005,32.68,-9.769662873932006,0.0,0.0,-0.016689812374700796,0.0
2020-06-18,32.94,43.25497425283084,32.93,-10.314974252830844,0.0,0.0,0.007620826396470992,-0.0
2020-06-19,35.12,43.366912836665314,34.23,-8.246912836665317,0.0,0.0,0.03871835615382091,-0.0
2020-06-22,31.77,43.903927861546435,31.73,-12.133927861546436,0.0,0.0,-0.07583984694698964,0.0
2020-06-23,31.37,43.90368865095315,31.73,-12.533688650953149,0.0,0.0,0.0,-0.0
2020-06-24,33.84,44.013193907959035,33.23,-10.173193907959032,0.0,0.0,0.046190476771398536,-0.0
2020-06-25,32.22,44.04755664366026,32.33,-11.827556643660259,0.0,0.0,-0.027457490629161363,0.0
2020-06-26,34.73,44.15567089722279,34.23,-9.425670897222794,0.0,0.0,0.05710686080475247,-0.0
2020-06-29,31.78,44.153840869206626,32.78,-12.373840869206624,0.0,0.0,-0.04328387922641053,0.0
2020-06-30,30.43,44.1512066145563,31.78,-13.721206614556301,0.0,0.0,-0.03098141220711348,0.0
2020-07-01,28.62,44.15133567661508,30.93,-15.531335676615083,0.0,0.0,-0.027110574411591593,0.0
2020-07-02,27.68,44.13069105331657,30.23,-16.450691053316568,0.0,0.0,-0.022891777905611477,0.0
2020-07-06,27.94,44.16657741864141,30.28,-16.22657741864141,0.0,0.0,0.0016526197778810037,-0.0
