date,position
2020-01-03,0.0
2020-01-06,-0.7071067811865476
2020-01-07,-1.1338934190277075
2020-01-08,1.1349748626873142
2020-01-09,0.9045340337329868
2020-01-10,0.7789711910619713
2020-01-13,0.6961075244317204
2020-01-14,0.043852900965688946
2020-01-15,0.041666666666987595
2020-01-16,0.03977087275636343
2020-01-17,0.7735449421177368
2020-01-21,-0.42121176958746637
2020-01-22,-0.789044057217259
2020-01-23,-1.4448583396952126
2020-01-24,-0.6070099835879242
2020-01-27,-2.0
2020-01-28,-0.946214717052416
2020-01-29,-2.0
2020-01-30,-1.8708286933868883
2020-01-31,-2.0
2020-02-02,-1.8409620853272313
2020-02-03,-1.6706248247934483
2020-02-04,-0.48447349524943945
2020-02-05,0.11017293177376407
2020-02-06,0.10801345458507342
2020-02-07,-0.5028758187572794
2020-02-10,-0.8934377800876088
2020-02-11,-0.2538261289059686
2020-02-12,-0.24928363983377283
2020-02-13,-0.24497690142175274
2020-02-14,-0.6741998624628703
2020-02-17,-0.8739079673266366
2020-02-18,-1.3727747659718803
2020-02-19,-1.214639490726388
2020-02-20,-1.8532238443052107
2020-02-21,-2.0
2020-02-23,-2.0
2020-02-24,-2.0
2020-02-25,-2.0
2020-02-26,-2.0
2020-02-27,-2.0
2020-02-28,-2.0
2020-03-02,-1.8554720067579407
2020-03-03,-1.0746535059250328
2020-03-04,-1.3099458618080355
2020-03-05,-1.3085344268152928
2020-03-06,-0.8643328773256689
2020-03-09,-1.3307365040526462
2020-03-10,-0.5126003690253226
2020-03-11,-0.1604857091131924
2020-03-12,1.074732824419341
2020-03-13,1.2765826426278335
2020-03-15,1.1713599291343924
2020-03-16,1.2198305255135804
2020-03-17,1.1188307000250568
2020-03-18,2.0
2020-03-19,2.0
2020-03-20,1.4169797857811193
2020-03-22,1.8386016050297613
2020-03-23,0.022395849290489444
2020-03-24,0.021809721758775002
2020-03-25,0.016773716453767185
2020-03-26,0.016435291730186246
2020-03-27,0.015788337303392602
2020-03-30,0.014346889364795423
2020-04-01,0.013379204864862212
2020-04-02,0.01348227992667469
2020-04-07,0.012780171956603137
2020-04-08,0.010480278455202172
2020-04-09,0.008609479384217855
2020-04-13,0.008488867058100326
2020-04-14,0.008378858446318858
2020-04-15,0.007729005867511682
2020-04-16,0.008151782895921698
2020-04-17,0.008557660355858789
2020-04-20,0.008954003629016105
2020-04-21,0.00883371604813956
2020-04-22,0.009246674830844803
2020-04-23,0.007705426051928267
2020-04-24,0.00799056652935409
2020-04-29,0.009240727632325405
2020-04-30,0.008137159632956258
2020-05-01,0.007485147371694209
2020-05-05,0.006646866348241625
2020-05-06,0.00693230059310577
2020-05-08,0.005130626377937277
2020-05-11,0.005934211696630448
2020-05-12,0.005431323476061177
2020-05-13,0.0053820936338935125
2020-05-14,0.005334183196327228
2020-05-15,0.005683437576052057
2020-05-18,0.00559455701460835
2020-05-19,0.005904968674329979
2020-05-20,0.0058288080984966436
2020-05-21,0.0055287677841282835
2020-05-22,0.005463777768411399
2020-05-25,0.005792716130956797
2020-05-26,0.005087857279558883
2020-05-27,0.00459643736150217
2020-05-28,0.00413111631547418
2020-05-29,0.0040842168925660305
2020-06-01,0.004024606653754371
2020-06-02,0.004353951248589927
2020-06-03,0.004851741876004776
2020-06-04,0.004956296143863525
2020-06-05,0.005005877153763643
2020-06-08,0.004205552055591149
2020-06-09,0.004115833653365391
2020-06-10,0.0038430812387597922
2020-06-11,0.0033799407248207747
2020-06-12,0.0036569214534725608
2020-06-15,0.0037445008951508996
2020-06-16,0.0036656144322718687
2020-06-17,0.0027993263644549866
2020-06-18,0.002742757135387133
2020-06-19,0.0031129930518852206
2020-06-21,0.00267503278251422
2020-06-22,0.002289806461470418
2020-06-23,0.002724349333203764
2020-06-24,0.002270936625611217
2020-06-25,0.0029642848071692748
2020-06-26,0.0013168350483175285
2020-06-29,0.00162420115278392
2020-06-30,0.0016115550932148549
2020-07-01,0.001933563860154747
2020-07-02,0.0018215920432949515
2020-07-03,0.0017157093464864586
2020-07-06,0.0007303149702856801
2020-07-07,0.0005692312878406538
2020-07-08,0.0008782290119812532
2020-07-09,2.9886626665753623e-05
2020-07-10,0.0002957670637993924
2020-07-12,-0.0007546409333711008
2020-07-13,-0.0010873693575399964
2020-07-14,0.00017854089836883717
2020-07-15,-0.0011922438295611268
2020-07-16,-0.000631156457275765
2020-07-17,-1.6853811149713102e-05
2020-07-20,-0.004603781553983661
2020-07-21,-0.0015796928917863793
2020-07-22,-0.0047501978917791985
2020-07-23,-0.005061109182659418
2020-07-24,-0.005528834057019053
2020-07-27,-0.006238236712140608
2020-07-28,-0.006925551899977752
2020-07-29,-0.0032139998778392587
2020-07-30,-0.007299302400167481
2020-07-31,-0.002991278354734067
2020-08-03,-0.007247650892257942
2020-08-04,-0.007157391280236277
2020-08-05,-0.0071089252046103715
2020-08-06,-0.0020995990730878697
2020-08-07,-0.002012139386016122
