,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2020-03-20,0.09305555165023516,0.05432885986506349,0.06678628166732714,-0.45423073796834523,-0.6453116568315488,-0.6669050722274344,-0.12477448131091866,0.040354711620908715,0.0013283473416111796,0.006969231932524755,0.27919758387827637,0.1420221960670306,0.28012590174278784
2020-03-27,0.05498756819624472,0.02626764898511084,0.07346166971920202,-0.36123627629742455,-0.6233248019943045,-0.6905542158063904,-0.1316265732988343,0.1474533838836205,-0.012716977711777898,-0.003084134587565582,0.2563167744564314,0.170219151919724,0.3795636381712038
2020-04-03,0.05807682152612585,0.04017553422101735,0.04578852706836871,-0.43837388540557876,-0.594787683024481,-0.6215054270731251,-0.1132652360826357,0.03463912217486301,-0.014503678038211629,0.02436999304138044,0.2535801053691253,0.1938528933417048,0.4733830027537169
2020-04-10,0.09047802149671273,0.04722404229215544,0.051566137974272175,-0.5545711123028734,-0.5906140300306382,-0.5817411916189028,-0.11700780109654367,0.0462385288642313,0.0123549725173555,-0.03802883562836552,0.1735091759179765,0.18827441430801373,0.3689942964601344
2020-04-17,0.09977953529184926,0.04692848947987159,0.058153818437845846,-0.5401199910718417,-0.5707497616513583,-0.5777170260436899,-0.07131809270603111,-0.13301286088352163,0.027111667247493376,-0.12316069943744545,0.14021673425247388,0.22374985426437774,0.4055413482368525
2020-04-24,0.12439187529419105,0.07119053796237448,0.052983961899424885,-0.4147385157521819,-0.5406225438790249,-0.5832251396521912,-0.12204922933810607,-0.15606126467951892,0.03191913817491576,-0.1839423810076557,0.21619733200812719,0.2401602843935211,0.35236212077111423
2020-05-01,0.11411096161378378,0.08196838254632258,0.05776028097840428,-0.34380697509923075,-0.4161801112763839,-0.6748852643414741,-0.1660354544822749,-0.16497218443250566,0.032652113838285,-0.15656095744988804,0.23677194769192395,0.24126416298927153,0.26792133445716365
2020-05-08,0.11141832567269164,0.08157946187476114,0.06429777281187252,-0.2119517104972425,-0.26885861211588646,-0.7541584839257651,-0.19350346853023487,-0.15491980495339314,0.032077051372407024,-0.16657659325824584,0.25152406960914264,0.18283232011197692,0.2785572460684435
2020-05-15,0.10429116698783623,0.0872435177357905,0.08674999764068846,-0.12632728496513868,-0.27025797907698257,-0.7662317068699853,-0.24758226695474325,-0.2159647513908647,0.047421033300167344,-0.11254171947106266,0.1942133477718426,0.09413767947741263,0.24340566392935215
2020-05-22,0.08794261897984461,0.0738715664236359,0.1403069344422225,-0.17600565642256172,-0.23767195555548254,-0.629300651568225,-0.3064008108760645,-0.19225276326139376,0.04094062357166555,-0.09085656185687302,0.16241179674242986,0.07967504211242674,0.20283883811959813
2020-05-29,0.07025398784331154,0.05939451318880762,0.18966623975088007,-0.12635881897794202,-0.16793618535347116,-0.5237241868149325,-0.36742578488909133,-0.18602273704347863,0.034100910808404834,-0.07588415331507926,0.12341179410998546,0.05993411751208748,0.1571309489683207
2020-06-05,0.08778132340344198,0.07002551216287854,0.15644801480421294,-0.21864515236959572,-0.31520222395241493,-0.5702498738221247,-0.3245938903263241,-0.12524399473797904,0.04607066738183743,-0.07738214427403503,0.11976109086303448,0.08787623501317532,0.15325677259567297
2020-06-12,0.10594930567463012,0.0703997878370595,0.1480481704849589,-0.303943761938549,-0.43816821680834417,-0.6139946793633004,-0.2929632949651129,-0.07670740711099899,0.05759022208700373,-0.08854137546513971,0.055479838023600514,0.12572316224746385,0.16933111340680684
2020-06-19,0.13399118067554844,0.08244049060768846,0.15198442080309216,-0.23885446473839242,-0.5005855700885031,-0.7217941480276301,-0.30358795746366335,-0.012862857658413718,0.06405368193025876,-0.12070217811063605,0.014552156818884096,0.15990228894704064,0.13685634298531302
2020-06-26,0.09934055447067228,0.057992432351356205,0.1717065216723431,-0.11427163770680301,-0.45042530361198896,-0.7297215035063184,-0.3235006849997005,0.04262880669432659,0.07005500425154784,-0.14393399077207167,-0.005076709619208232,0.21497274384754822,0.07768442551266633
2020-07-03,0.09898362812432837,0.06580462623530137,0.15713874585801973,0.015431979812680574,-0.41003896942142487,-0.7135570612708007,-0.31553609336974303,0.05042829546059091,0.08010975155455441,-0.15731390103188378,-0.08311897051689046,0.2436150011694422,-0.06744102831853926
2020-07-10,0.11837832456343605,0.08887357587909957,0.16424829736599678,0.026685213962002553,-0.48017461661797123,-0.7696225361511803,-0.3519089089733688,0.039565833735990916,0.10123193003344999,-0.17400900605358835,-0.11356883184586244,0.2993748249201933,-0.20915122859285948
2020-07-17,0.1347169346093115,0.09832388761839439,0.17302937794123388,0.04471457769300293,-0.5963721275593918,-0.8378530439955741,-0.37534133204154635,0.1062084883373904,0.11192309543960105,-0.19370750452324553,-0.09669492643257915,0.3493029599112903,-0.28485706176587167
2020-07-24,0.1365465952095397,0.08484203572969795,0.18628073607079,-0.06461644014150156,-0.6554620544822415,-0.8375038136699199,-0.36956599228946796,0.2085653084985796,0.12454117241800211,-0.209489632145564,-0.0637906530837008,0.3931288558675646,-0.37426148224524275
