date,signal
2020-08-13,0.23245028457900005
2020-08-14,0.23290289913279186
2020-08-17,0.246953376293921
2020-08-18,0.24168740771817632
2020-08-19,0.2174601514176242
2020-08-20,0.21217304927612854
2020-08-21,0.2149748658218349
2020-08-24,0.2176468693698994
2020-08-25,0.22414564799966044
2020-08-26,0.19498885991087675
2020-08-27,0.1668056490646174
2020-08-28,0.20036404255448184
2020-08-31,0.12082506601129807
2020-09-01,0.1271033993384292
2020-09-02,0.11639299063667362
2020-09-03,-0.04408288485896449
2020-09-04,0.022061535336922955
2020-09-08,0.006204368125599522
2020-09-09,0.06861328071545976
2020-09-10,0.04743712723520311
2020-09-11,0.11415075463367723
2020-09-14,0.1377859695646902
2020-09-15,0.14341153951210248
2020-09-16,0.13217437275828187
2020-09-17,0.12164611951508288
2020-09-18,0.13622865659578026
2020-09-21,0.08906975625102904
2020-09-22,0.11088376403757018
2020-09-23,0.06931423070077831
2020-09-24,0.07090680758241248
2020-09-25,0.12230087033153807
2020-09-28,0.12556563408678478
2020-09-29,0.12317113815262669
2020-09-30,0.12033524728526128
2020-10-01,0.11174940609166446
2020-10-02,0.08767434843558174
2020-10-05,0.0784456387629275
2020-10-06,0.040737812548391296
2020-10-07,0.0761637545712624
2020-10-08,0.11828651780509174
2020-10-09,0.1518084479133366
2020-10-12,0.14961510322717922
2020-10-13,0.12409774003071228
2020-10-14,0.1151873791759675
2020-10-15,0.10032121357559691
2020-10-16,0.08893175363959747
2020-10-19,0.04308501807434644
2020-10-20,0.03858102703919965
2020-10-21,0.05644605596217889
2020-10-22,0.06989501899835081
2020-10-23,0.08398942336165333
2020-10-26,-0.04228913540289612
2020-10-27,-0.06509325115350571
2020-10-28,-0.24315866611578893
2020-10-29,-0.17279671198956845
2020-10-30,-0.18345117435534786
2020-11-02,-0.15996258939338498
2020-11-03,-0.1178331964438471
2020-11-04,0.03886479315883342
2020-11-05,0.09088742204928335
2020-11-06,0.1619162081440881
2020-11-09,0.13801552903615225
2020-11-10,0.16257113603989978
2020-11-11,0.19767006360246184
2020-11-12,0.14677329198227115
2020-11-13,0.2059771606538603
2020-11-16,0.22229816539972733
2020-11-17,0.21461051884878365
2020-11-18,0.1839763516621762
2020-11-19,0.20261658949723937
2020-11-20,0.18608937496453692
2020-11-23,0.21243341634243804
2020-11-24,0.23902352463615242
2020-11-25,0.24843370220194827
2020-11-27,0.25699762959058015
2020-11-30,0.2626783764838447
2020-12-01,0.2562827912975192
2020-12-02,0.24448345660881907
2020-12-03,0.2406091963169115
2020-12-04,0.2529179617748887
2020-12-07,0.23797505606760083
2020-12-08,0.25366876799881394
2020-12-09,0.20981288591729827
2020-12-10,0.20232085556590942
2020-12-11,0.18019910748969079
2020-12-14,0.14098698170779436
2020-12-15,0.19068426627818427
2020-12-16,0.20074682890060735
2020-12-17,0.21560072613257542
2020-12-18,0.2244216843000936
2020-12-21,0.125342576687874
2020-12-22,0.15056694738341295
2020-12-23,0.1754963587786537
2020-12-24,0.22406398319654455
2021-01-27,-0.18982522574760666
2021-01-28,0.008202723972678166
2021-01-29,-0.07017330865905252
2021-02-01,0.012871707286096113
2021-02-02,0.1481019289033991
2021-02-03,0.2257578048682549
2021-02-04,0.26013610883419513
2021-02-05,0.28770994527139465
2021-02-08,0.2785065822708409
2021-02-09,0.2681668702752826
2021-02-10,0.2571302681971724
2021-02-11,0.27716780683968445
2021-02-12,0.3124324900081719
2021-02-15,0.30946157179097133
2021-02-16,0.26410894512433397
2021-02-17,0.26099544236672706
2021-02-18,0.23055526683201652
2021-02-19,0.2415668470928455
2021-02-22,0.19766331837661374
2021-02-23,0.20458905977542
2021-02-24,0.25337568214049716
2021-02-25,0.032724696735561866
2021-02-26,0.056857750267906675
2021-03-01,0.19282335895992375
2021-03-02,0.16759056698479788
2021-03-03,0.08510349700595586
2021-03-04,0.015839772140558907
2021-03-05,0.15324854931839035
2021-03-08,0.12193795636644332
2021-03-09,0.17885736082313627
2021-03-10,0.2409519254043433
2021-03-11,0.27225429238020965
2021-03-12,0.3350368366871826
2021-03-15,0.3752813175457705
2021-03-16,0.4059806062771956
2021-03-17,0.44821535817238994
2021-03-18,0.32276121302353605
2021-03-19,0.3731348153624883
2021-03-22,0.5119920282911433
2021-03-23,0.4250663948111535
2021-03-24,0.36783370950804645
2021-03-25,0.47158806301943224
2021-03-26,0.5451190487585995
2021-03-29,0.40696593602488945
2021-03-30,0.4869613638014621
2021-03-31,0.4989064113234138
2021-04-01,0.6466485610425643
2021-04-02,0.6393086472094781
2021-04-05,0.5905854995499574
2021-04-06,0.56992520235048
2021-04-07,0.6333170975252512
2021-04-08,0.6415960432674885
2021-04-09,0.6530660183801382
2021-04-12,0.6292698882759795
2021-04-13,0.640852957502224
2021-04-14,0.6104836044161216
2021-04-15,0.633411869652107
2021-04-16,0.647984654132404
2021-04-19,0.570468150846481
2021-04-20,0.4709829137745007
2021-04-21,0.5481604926461481
2021-04-22,0.4621187583461885
2021-04-23,0.5524904309084744
2021-04-26,0.5254231967429631
2021-04-27,0.5252960149970107
2021-04-28,0.5385220625972231
2021-04-29,0.5112843182393741
2021-04-30,0.4408776029321972
2021-05-03,0.45753877967272044
2021-05-04,0.37450766571776545
2021-05-05,0.3935485322224812
2021-05-06,0.44175068404799916
2021-05-07,0.5519121790278362
2021-05-10,0.34729649781489336
2021-05-11,0.19774778634964096
2021-05-12,-0.19163899653027702
2021-05-13,0.11073610411991897
2021-05-14,0.4013495622400429
2021-05-17,0.3363860589420388
2021-05-18,0.2250389087779486
2021-05-19,0.16645043680405827
2021-05-20,0.2674175040970351
2021-05-21,0.30051153036228606
2021-05-24,0.4157267251037737
2021-05-25,0.3832529150965751
2021-05-26,0.47810141304065973
2021-05-27,0.51418380479452
2021-05-28,0.5074769144060295
2021-05-31,0.5097301751390532
2021-06-01,0.4309950502408957
2021-06-02,0.45704007307704875
2021-06-03,0.41572307942307524
2021-06-04,0.5235605199587358
2021-06-07,0.517706278895511
2021-06-08,0.4699977739382399
2021-06-09,0.4097100585420774
2021-06-10,0.5300271934409349
2021-06-11,0.5568201714412738
2021-06-14,0.4999886767502871
2021-06-15,0.4539357510578255
2021-06-16,0.3719080708623515
2021-06-17,0.3962542266662215
2021-06-18,0.1850202675235704
2021-06-21,0.3834875286525234
2021-06-22,0.4665242445796148
