,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2020-03-20,0.18003593056110537,0.07301089763159921,0.23598205980380865,-0.29765026622636825,-0.37803126472654647,-0.37463418325364756,-0.23713999827850313,0.10840786288471756,0.06987841429378312,-0.03934708105819128,0.21519887928240836,0.16234743382975028,0.28194131525608424
2020-03-27,0.1327040658498589,0.03861647117449111,0.27966466205329776,-0.2637540875570952,-0.390299538192168,-0.39967030245152807,-0.26365101709910443,0.142657352140097,0.025556589704390495,-0.057645832662674805,0.17336115812874253,0.21670395746147258,0.3657565214502203
2020-04-03,0.14136151706444433,0.04646806701481682,0.18993402260700737,-0.32627652166262366,-0.42608378987168627,-0.38641997465575056,-0.28666483909168816,0.13749304305141305,0.0027498757786634173,-0.03527711269393764,0.16238332836707445,0.28578915857530585,0.4945432255169613
2020-04-10,0.16396611517341697,0.055693263990912345,0.20552156879766068,-0.30062897715751735,-0.3729062193767807,-0.33713765553219843,-0.2509799790765826,0.1388371978856842,0.04019608553000116,-0.12220867072138634,0.11875436408492508,0.26441452896550277,0.3964783774363624
2020-04-17,0.17241646727359614,0.060379516123136426,0.19471221605768985,-0.2683923060158739,-0.31567999877235686,-0.28856569091378936,-0.19279645952131136,0.05972002558249484,0.08084110537785016,-0.1759684356855303,0.08428566581717016,0.2387696134956125,0.35027828118131155
2020-04-24,0.17724630601385527,0.0753455310419001,0.18282528186981342,-0.2092381116172306,-0.24923317810750695,-0.24103485719407772,-0.1639504280662884,0.0033780450585545255,0.10906737148059967,-0.25069407514181774,0.06361040961592038,0.22027982530828208,0.28239787973799596
2020-05-01,0.16191928881492992,0.09465944824069072,0.18825561248380307,-0.12749333451649097,-0.13607354759397539,-0.24020862103054622,-0.17849918538792203,-0.03652886887893012,0.13211935380044793,-0.25534092243354356,0.0700835357054891,0.2053316276571565,0.12177561313889096
2020-05-08,0.14990023186873552,0.07645553497090894,0.19903608385979066,-0.04630259782811,-0.054315714440055424,-0.2678231750941694,-0.19353583082400858,0.03463002859825203,0.13695796064257396,-0.32410936908151483,0.0449687256807086,0.12208905404559425,0.12204906760129423
2020-05-15,0.14110955991325327,0.08074366323305121,0.19134512394632552,-0.07735092606322032,-0.103872161836856,-0.28586322907813844,-0.26119825909118743,-0.028791401621692816,0.13385972320519535,-0.2249337663505655,0.08367836479962926,0.1270211303700265,0.22425217857417948
2020-05-22,0.11395152296769132,0.06948396563111138,0.26921938307072313,-0.09910504683628804,-0.13061196544532078,-0.20057104722153035,-0.314502710377903,-0.011203260843763004,0.10861104850734692,-0.155688348109501,0.07164576587519456,0.10357351016661143,0.1751971826156275
2020-05-29,0.08514286327516807,0.05589063866498207,0.33047806159787557,-0.07904890358967621,-0.11820578755903977,-0.12176044824492736,-0.4057638227948112,0.0028119221042602668,0.08162972318392123,-0.09223512969417251,0.057312742106005926,0.07831586445518018,0.1254322764952338
2020-06-05,0.140141803222498,0.09202175645954319,0.24302204723707052,-0.07589757482295259,-0.16188563418109225,-0.19228293562131277,-0.3341969484284157,0.005959070018824222,0.13145336469400504,-0.13844072256125745,0.07474194367685713,0.092067612584671,0.12329621772156166
2020-06-12,0.2564439632025722,0.08697980297629516,0.23223642849712778,-0.10039062110489859,-0.19716551616888697,-0.2541569035304621,-0.31854410894127355,0.010205539524808833,0.15708785890818305,-0.17065513001892046,0.0020774284346324165,0.12678741893248469,0.16909383928833757
2020-06-19,0.22760837251835045,0.09359125601520286,0.24665575942817486,-0.03374302180305284,-0.16403815057644056,-0.2778254477084868,-0.3255869339370685,0.0011290152619482365,0.1625068543517041,-0.18859377536338007,0.04374677565334655,0.12680427529709154,0.08774502086261025
2020-06-26,0.1455891821419232,0.05035314043289887,0.2693191331750126,0.004040711714498546,-0.11388540015260021,-0.25151280889428607,-0.3060818338945945,0.048117827998208816,0.178369751302537,-0.2061119072166993,0.012893783328710329,0.15753496906509373,0.01137345099929693
2020-07-03,0.14663337737051418,0.09224829815423623,0.22757056620147095,0.0315330685875938,-0.08404833139038766,-0.22070445054428497,-0.2812084309824174,0.06918308266993495,0.1864746744737748,-0.19303470210271687,-0.04769646291519175,0.20933704626073293,-0.13628773578325942
2020-07-10,0.17339990698113852,0.15160363141305547,0.2674673283934589,0.009212814095421358,-0.11559803824606107,-0.23316950691728935,-0.32981571937249266,0.029425286926128995,0.2415415825971295,-0.19523754323568954,-0.03989874182454121,0.27045379198529634,-0.22938479279555513
2020-07-17,0.2615376386620647,0.17789269335112412,0.2707399823293789,0.032858410483130276,-0.22780869855045244,-0.2766521227625189,-0.35145377604423844,0.07042239121371413,0.28337364641566365,-0.20481304176092693,-0.04936480594329468,0.29627957993655324,-0.2830118973301977
2020-07-24,0.21447306629913032,0.09348862696921338,0.3038655705592451,-0.0003055083503061412,-0.2148070839008906,-0.24661849841714412,-0.3208484842864723,0.10209833850985311,0.31703795056939016,-0.23214223149641644,-0.004851685701516402,0.3296600892623405,-0.3410501500164266
2020-07-31,0.15170415198688564,-0.025590455370646137,0.3749945769431947,-0.03889761445562846,-0.21425445975853843,-0.1978341663005012,-0.31054610343090056,0.1426805052159259,0.3362421999247072,-0.20605167829643165,-0.03441158294408988,0.3429858569858866,-0.32102123049986364
