date,carry_raw
2020-01-06,1.799999999999999
2020-01-07,1.8500000000000014
2020-01-08,1.9499999999999993
2020-01-09,2.1499999999999986
2020-01-10,2.1500000000000004
2020-01-13,2.200000000000001
2020-01-14,2.1500000000000004
2020-01-15,2.25
2020-01-16,2.3499999999999996
2020-01-17,2.4000000000000004
2020-01-21,2.1500000000000004
2020-01-22,0.5500000000000007
2020-01-23,0.6500000000000004
2020-01-24,0.1999999999999993
2020-01-27,-0.45000000000000284
2020-01-28,0.14999999999999858
2020-01-29,0.120000000000001
2020-01-30,0.3500000000000014
2020-01-31,-0.5
2020-02-03,-0.5500000000000007
2020-02-04,0.0
2020-02-05,0.3999999999999986
2020-02-06,0.40000000000000036
2020-02-07,0.1999999999999993
2020-02-10,0.34999999999999964
2020-02-11,0.29999999999999893
2020-02-12,0.8499999999999996
2020-02-13,0.75
2020-02-14,1.0
2020-02-18,0.9499999999999993
2020-02-19,0.9499999999999975
2020-02-20,0.75
2020-02-21,0.3999999999999986
2020-02-24,-0.6999999999999993
2020-02-25,-1.3500000000000014
2020-02-26,-1.3499999999999979
2020-02-27,-2.75
2020-02-28,-3.299999999999997
2020-03-02,-2.950000000000003
2020-03-03,-3.6499999999999986
2020-03-04,-2.8000000000000007
2020-03-05,-4.349999999999998
2020-03-06,-5.450000000000003
2020-03-09,-8.150000000000006
2020-03-10,-7.049999999999997
2020-03-11,-7.770000000000003
2020-03-12,-12.469999999999999
2020-03-13,-9.530000000000001
2020-03-16,-13.479999999999997
2020-03-17,-7.399999999999999
2020-03-18,-10.550000000000004
2020-03-19,-7.32
2020-03-20,-4.899999999999999
2020-03-23,-4.1200000000000045
2020-03-24,-8.100000000000001
2020-03-25,-6.75
2020-03-26,-6.230000000000004
2020-03-27,-8.600000000000001
2020-03-30,-7.030000000000001
2020-03-31,-5.850000000000001
2020-04-01,-6.699999999999996
2020-04-02,-5.149999999999999
2020-04-03,-4.030000000000001
2020-04-06,-3.8500000000000014
2020-04-07,-4.350000000000001
2020-04-08,-4.080000000000005
2020-04-09,-4.350000000000001
2020-04-13,-4.449999999999996
2020-04-14,-4.900000000000006
2020-04-15,-2.0
2020-04-16,-2.1000000000000014
2020-04-17,-1.5
2020-04-20,-2.8500000000000014
2020-04-21,-3.1000000000000014
2020-04-22,-2.25
2020-04-23,-2.0
2020-04-24,-1.2000000000000028
2020-04-27,-0.4000000000000057
2020-04-28,-0.3500000000000014
2020-04-29,-0.14999999999999858
2020-04-30,-0.75
2020-05-01,-1.3700000000000045
2020-05-04,-0.7000000000000028
2020-05-05,-0.25
2020-05-06,-0.20000000000000284
2020-05-07,0.5
2020-05-08,1.4000000000000021
2020-05-11,1.2000000000000028
2020-05-12,-0.14999999999999858
2020-05-13,-0.14999999999999858
2020-05-14,0.5499999999999972
2020-05-15,0.5999999999999943
2020-05-18,1.1700000000000017
2020-05-19,1.3299999999999983
2020-05-20,0.7999999999999972
2020-05-21,0.5999999999999979
2020-05-22,0.6999999999999993
2020-05-26,0.8500000000000014
2020-05-27,1.0
2020-05-28,0.8000000000000007
2020-05-29,1.3500000000000014
2020-06-01,1.25
2020-06-02,1.8000000000000007
2020-06-03,2.0799999999999983
2020-06-04,2.0
2020-06-05,1.8500000000000014
2020-06-08,1.8999999999999986
2020-06-09,1.9499999999999993
2020-06-10,1.5500000000000007
2020-06-11,-0.9500000000000028
2020-06-12,-0.25
2020-06-15,0.17999999999999972
2020-06-16,0.5300000000000011
2020-06-17,-0.3500000000000014
2020-06-18,-0.19999999999999574
2020-06-19,-0.5500000000000043
2020-06-22,0.05000000000000071
2020-06-23,0.0
2020-06-24,-0.10000000000000142
2020-06-25,0.14999999999999858
2020-06-26,-0.05000000000000426
2020-06-29,0.5
2020-06-30,0.9499999999999993
2020-07-01,1.0
2020-07-02,1.0
2020-07-06,0.9499999999999993
2020-07-07,0.5500000000000007
2020-07-08,0.8999999999999986
2020-07-09,1.0
2020-07-10,1.5499999999999972
2020-07-13,1.1499999999999986
2020-07-14,1.6500000000000021
2020-07-15,2.0500000000000007
2020-07-16,2.150000000000002
2020-07-17,2.5500000000000007
2020-07-20,2.8000000000000007
2020-07-21,3.049999999999997
2020-07-22,1.879999999999999
2020-07-23,1.5
2020-07-24,1.8000000000000007
2020-07-27,2.3999999999999986
2020-07-28,2.349999999999998
2020-07-29,2.6999999999999993
