,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2021-01-01,-0.06923858001162726,-0.03564260907741912,0.3971583697982444,0.18960147978710934,0.1553439926307211,-0.06576443264265763,-0.6187538941355293,-0.16683974383305333,-0.0026685218196004588,0.02530246632123792,-0.03149996606469681,-0.04972117057897037,-0.061722808242771106
2021-01-08,-0.04545839129923547,-0.019277508003965795,0.3602582022358254,0.11335009799788888,0.05168820969667402,-0.14769442794029014,-0.5693390011014124,-0.14745699682353794,0.00796253630952508,0.016513519042170452,-0.01153951777350589,-0.023433716065403655,-0.03507097386851819
2021-01-15,-0.018931259541207782,-0.006879992241062807,0.33069697164723205,0.03439184539869741,-0.049077421127490695,-0.22532220447208912,-0.5175596353604828,-0.1271586395175675,0.022343520372464502,0.00011047047272272348,-0.018284349060556645,0.008915706137775224,-0.0028645211027142972
2021-01-22,0.013864018703341422,0.011388763615295915,0.30168056648476926,-0.010520748345401489,-0.14493533281331342,-0.32631503398572037,-0.47275199402985923,-0.09432470716804958,0.03765283925872747,-0.024748245431868675,-0.024138661721349396,0.042892662745026594,0.017650826951322165
2021-01-29,0.015682750443150466,0.011639698640628408,0.28819857103446156,0.03583131638940392,-0.19185734142741917,-0.41685866368404956,-0.43694431362096287,-0.019695967556952423,0.05711475987716383,-0.07226343986803262,-0.04602242496014765,0.11462371570563658,-0.011951456511986147
2021-02-05,0.03178724611134267,0.029932757984481237,0.24736688843154064,0.09587478058586295,-0.21539767050442452,-0.4629560903039699,-0.40122795607147554,0.01307467696402826,0.07006607782088017,-0.10143933543365334,-0.10310788682861713,0.1530218194801086,-0.10094321778088888
2021-02-12,0.058476060913783934,0.05915716420920168,0.2227527516047379,0.10070445953668566,-0.29392743868386834,-0.5378097698527313,-0.4055087882703337,0.031377964787953294,0.09233135745035635,-0.12715139070728523,-0.13511020801829746,0.20554208985227124,-0.20711868676016215
2021-02-19,0.08020539902800866,0.07211216721805776,0.21456037062375866,0.11252250930481424,-0.4083691368632958,-0.6152861737313077,-0.4143216803859692,0.09882468693120751,0.11253382923780388,-0.15193954261068832,-0.12427048886681659,0.25743063950142725,-0.2765273060795924
2021-02-26,0.08927022199784032,0.06068342302997021,0.21681920853517073,0.018608003403413342,-0.47710386945362004,-0.6349606109101227,-0.40518435101463945,0.1899862935091184,0.13334597439032259,-0.1709898064239547,-0.09117889163421168,0.30577241564534074,-0.34985650704817683
2021-03-05,0.09779511861312257,0.03601276146098363,0.23320586730658383,-0.08399588993195127,-0.5501154237617083,-0.6479840613080694,-0.3916381862095955,0.2903574661864231,0.15286295123518262,-0.18226503501859537,-0.09890997553086528,0.3509055811694231,-0.41406159970851003
2021-03-12,0.12421321366981639,0.019930459447219658,0.23452759191108036,-0.187534166883966,-0.6092867795306874,-0.6676345826945165,-0.3707932180844694,0.38192234870178715,0.1696067251471019,-0.17621758826784278,-0.11024792174308265,0.38288620754151687,-0.5093596800386416
2021-03-19,0.14403509092938543,0.011198984754185426,0.23625579238070984,-0.2713224597422607,-0.6639495414775681,-0.6882235345376811,-0.3570943215932603,0.5210776992641516,0.17192018722546817,-0.15757566734135156,-0.15378229952172298,0.3994918158120857,-0.5860885048604286
2021-03-26,0.1677495998626142,0.009176614365040239,0.24335189222601686,-0.3101210273369843,-0.6976961806887678,-0.6950067617437387,-0.3260922754708577,0.6368273265788641,0.15892285406683873,-0.1396754875005311,-0.2580352118511997,0.37820587302059117,-0.6707390501232304
2021-04-02,0.18740767836254552,0.021623571765837565,0.2316900959757497,-0.3813913233494821,-0.7025611757175836,-0.6700544354068996,-0.2899887307212005,0.6865351700664015,0.1301112505915254,-0.07927403361288773,-0.3564389635511947,0.34819759037389847,-0.7224481206472431
2021-04-09,0.21284534079790915,0.05032068542177004,0.21663383117003193,-0.450847052904766,-0.6911852409472596,-0.632783806602134,-0.25536722303215065,0.7499516580104599,0.10161948125035894,-0.07025535707813753,-0.42993784963755016,0.2807909087548688,-0.7587007774054456
2021-04-16,0.24863294856983945,0.07997452100484148,0.1869992000137326,-0.5767268705703318,-0.7029114691277091,-0.5545839619632299,-0.2240490889876192,0.7020993461204617,0.08288539692298372,-0.06518969802763419,-0.43285633611502977,0.23414049820948687,-0.7221218287369358
2021-04-23,0.3103343429699018,0.09876941549382585,0.15148967168171895,-0.7084827492691065,-0.7370987413774747,-0.5600453508464273,-0.20865853582721555,0.7168543532597579,0.07133016400042197,-0.09789091937646481,-0.36794909719461416,0.20800821533573347,-0.6749737221549951
2021-04-30,0.3585238296812304,0.09575448581924796,0.1379860907720063,-0.7724866484876449,-0.690532367330458,-0.5249399602740624,-0.18418221232522364,0.5931854095048714,0.06473599584733626,-0.11346196628970687,-0.30727833611084165,0.15205310412100181,-0.6776537063997456
2021-05-07,0.39497866798557646,0.0548097624221615,0.12169269954209518,-0.8004974145440357,-0.687922272842209,-0.5265762924907043,-0.20943832582002833,0.4536522071301762,0.07581769038689774,-0.10613716629988493,-0.200778207217078,0.2220961106978948,-0.6919646148375803
