date,baseline,variant
2021-07-07,1.3019499639244687,1.2857226608638912
2021-07-08,1.304919419346895,1.28856263997672
2021-07-09,1.2970950984470455,1.2812103572907798
2021-07-11,1.296033779995739,1.280162036166272
2021-07-12,1.2945641803318335,1.278814169818103
2021-07-13,1.2938268157638018,1.2781367506151327
2021-07-14,1.3059469167126487,1.28953271434788
2021-07-15,1.322966733091251,1.3054979566195013
2021-07-16,1.3224387984499022,1.3050030576589666
2021-07-18,1.3281210102741923,1.3103338740102586
2021-07-19,1.330471797043517,1.3125444766929197
2021-07-20,1.3230889315419911,1.3057032142448537
2021-07-21,1.3147317499552733,1.297886534601389
2021-07-22,1.319966757825342,1.3027768786635483
2021-07-23,1.305370919738892,1.289154317761386
2021-07-25,1.303871853307235,1.2876738742079412
2021-07-26,1.2988049488262956,1.2829176930267665
2021-07-27,1.3109731211239544,1.2943436870087495
2021-07-28,1.3151714150444298,1.2982789102101786
2021-07-29,1.326488827313316,1.3089126140415137
2021-07-30,1.3185318811323241,1.30144850976833
2021-08-01,1.3175509946583996,1.3005287408987958
2021-08-02,1.3205396186289577,1.3033519851880053
2021-08-03,1.309749094540455,1.2932334054237378
2021-08-04,1.304175737475747,1.2880100598321504
2021-08-05,1.297077948068033,1.2813633200765469
2021-08-06,1.26642933161756,1.2525976121175546
2021-08-08,1.2448076414801634,1.232284669958342
2021-08-09,1.2468121832554273,1.2341659501027396
2021-08-10,1.2464593491915443,1.233851595068529
2021-08-11,1.2638542437404954,1.2502145930617028
2021-08-12,1.257575766535867,1.244321103623664
2021-08-13,1.2712220469305542,1.2571594859670991
2021-08-15,1.2706604298531063,1.256604081631484
2021-08-16,1.2742923662974335,1.260027158193065
2021-08-17,1.2801168410317048,1.2654958233107505
2021-08-18,1.2819961842949488,1.2672733107670247
2021-08-19,1.277585974553115,1.2631305814795128
2021-08-20,1.2679812938021504,1.2541208926550433
2021-08-22,1.2671350174495826,1.253283867014442
2021-08-23,1.2818134002073964,1.2670789597413696
2021-08-24,1.2823264156705745,1.2675761046281209
2021-08-25,1.2755634977984198,1.261181459635095
2021-08-26,1.2860297923447688,1.2710274259537613
2021-08-27,1.299616080231069,1.2837570162174166
2021-08-29,1.3011928310006402,1.2852366505874053
2021-08-30,1.293377017861151,1.2779195404215453
2021-08-31,1.288351347105121,1.273231568330798
2021-09-01,1.2860643714731557,1.271049129129368
2021-09-02,1.2804161390745008,1.2657463570216878
2021-09-03,1.2858547398408695,1.2708229442509476
2021-09-05,1.2855346652699269,1.2704864312511608
2021-09-06,1.2818442729165462,1.2670421127223375
2021-09-07,1.2695567051393162,1.2555030030499643
