date,carry_raw
2020-01-06,-0.07500000000000284
2020-01-07,-0.09499999999999886
2020-01-08,-0.05500000000000682
2020-01-09,-0.06499999999999773
2020-01-10,-0.060000000000002274
2020-01-13,-0.060000000000002274
2020-01-14,-0.06499999999999773
2020-01-15,-0.06999999999999318
2020-01-16,-0.06499999999999773
2020-01-17,-0.06999999999999318
2020-01-20,-0.06999999999999318
2020-01-21,-0.07500000000000284
2020-01-22,-0.08499999999999375
2020-01-23,-0.08499999999999375
2020-01-24,-0.09499999999999886
2020-01-26,-0.0799999999999983
2020-01-27,-0.11000000000001364
2020-01-28,-0.10500000000000398
2020-01-29,-0.12000000000000455
2020-01-30,-0.1150000000000091
2020-01-31,-0.11499999999999488
2020-02-02,-0.11499999999999488
2020-02-03,-0.11999999999999034
2020-02-04,-0.10499999999998977
2020-02-05,-0.11499999999999488
2020-02-06,-0.10499999999998977
2020-02-07,-0.10999999999999943
2020-02-09,-0.0799999999999983
2020-02-10,-0.10500000000000398
2020-02-11,-0.11999999999999034
2020-02-12,-0.10499999999998977
2020-02-13,-0.10499999999998977
2020-02-14,-0.10999999999999943
2020-02-16,-0.10999999999999943
2020-02-17,-0.10500000000000398
2020-02-18,-0.10999999999999943
2020-02-19,-0.10999999999999943
2020-02-20,-0.10999999999999943
2020-02-21,-0.12000000000000455
2020-02-23,-0.06499999999999773
2020-02-24,-0.11999999999999034
2020-02-25,-0.12000000000000455
2020-02-26,-0.12000000000000455
2020-02-27,-0.08500000000000796
2020-02-28,-0.09499999999999886
2020-03-01,-0.04999999999999716
2020-03-02,-0.05000000000001137
2020-03-03,-0.01999999999999602
2020-03-04,-0.01999999999999602
2020-03-05,0.010000000000005116
2020-03-06,-0.005000000000009663
2020-03-09,0.045000000000001705
2020-03-10,0.03499999999999659
2020-03-11,0.030000000000001137
2020-03-12,0.020000000000010232
2020-03-13,0.025000000000005684
2020-03-15,0.0350000000000108
2020-03-16,0.025000000000005684
2020-03-17,0.08500000000000796
2020-03-18,0.04999999999999716
2020-03-19,0.06999999999999318
2020-03-20,0.025000000000005684
2020-03-22,0.025000000000005684
2020-03-23,0.030000000000001137
2020-03-24,0.01999999999999602
2020-03-25,0.045000000000001705
2020-03-26,0.010000000000005116
2020-03-27,0.010000000000005116
2020-03-30,0.01999999999999602
2020-03-31,0.015000000000000568
2020-04-01,0.015000000000000568
2020-04-02,0.009999999999990905
2020-04-03,0.015000000000000568
2020-04-06,0.020000000000010232
2020-04-07,0.03499999999999659
2020-04-08,0.045000000000001705
2020-04-09,0.03499999999999659
2020-04-12,0.04000000000000625
2020-04-13,0.03499999999999659
2020-04-14,0.024999999999991473
2020-04-15,0.025000000000005684
2020-04-16,0.025000000000005684
2020-04-17,0.015000000000000568
2020-04-20,0.015000000000000568
2020-04-21,0.015000000000000568
2020-04-22,0.009999999999990905
2020-04-23,0.0
2020-04-24,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0049999999999954525
2020-04-30,0.010000000000005116
2020-05-01,0.010000000000005116
2020-05-03,0.0049999999999954525
2020-05-04,0.009999999999990905
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,-0.010000000000005116
2020-05-08,0.0
2020-05-10,-0.009999999999990905
2020-05-11,-0.015000000000000568
2020-05-12,-0.020000000000010232
2020-05-13,-0.025000000000005684
2020-05-14,-0.01999999999999602
2020-05-15,-0.015000000000000568
2020-05-17,-0.015000000000000568
2020-05-18,-0.020000000000010232
2020-05-19,-0.01999999999999602
2020-05-20,-0.01999999999999602
2020-05-21,-0.015000000000000568
2020-05-22,-0.009999999999990905
2020-05-25,-0.009999999999990905
2020-05-26,-0.015000000000000568
2020-05-27,-0.015000000000000568
2020-05-28,-0.020000000000010232
2020-05-29,-0.01999999999999602
2020-05-31,-0.01999999999999602
2020-06-01,-0.015000000000000568
2020-06-02,-0.01999999999999602
2020-06-03,-0.015000000000000568
2020-06-04,-0.01999999999999602
2020-06-05,-0.0049999999999954525
2020-06-07,-0.014999999999986358
2020-06-08,-0.005000000000009663
2020-06-09,-0.009999999999990905
2020-06-10,-0.015000000000000568
2020-06-11,-0.024999999999991473
2020-06-12,-0.01999999999999602
2020-06-15,-0.01999999999999602
2020-06-16,-0.01999999999999602
2020-06-17,-0.01999999999999602
2020-06-18,-0.020000000000010232
2020-06-19,-0.020000000000010232
2020-06-21,-0.015000000000000568
2020-06-22,-0.01999999999999602
2020-06-23,-0.024999999999991473
2020-06-24,-0.01999999999999602
2020-06-25,-0.01999999999999602
2020-06-26,-0.025000000000005684
2020-06-28,-0.025000000000005684
2020-06-29,-0.01999999999999602
2020-06-30,-0.01999999999999602
2020-07-01,-0.020000000000010232
2020-07-02,-0.025000000000005684
2020-07-03,-0.025000000000005684
2020-07-06,-0.01999999999999602
2020-07-07,-0.025000000000005684
2020-07-08,-0.020000000000010232
2020-07-09,-0.030000000000001137
2020-07-10,-0.025000000000005684
2020-07-12,-0.01999999999999602
2020-07-13,-0.025000000000005684
2020-07-14,-0.024999999999991473
2020-07-15,-0.01999999999999602
2020-07-16,-0.024999999999991473
2020-07-17,-0.020000000000010232
2020-07-20,-0.01999999999999602
2020-07-21,-0.024999999999991473
2020-07-22,-0.024999999999991473
2020-07-23,-0.01999999999999602
2020-07-24,-0.020000000000010232
2020-07-26,-0.015000000000000568
2020-07-27,-0.015000000000000568
2020-07-28,-0.015000000000000568
2020-07-29,-0.020000000000010232
2020-07-30,-0.01999999999999602
2020-07-31,-0.025000000000005684
2020-08-02,-0.025000000000005684
2020-08-03,-0.01999999999999602
2020-08-04,-0.01999999999999602
2020-08-05,-0.01999999999999602
2020-08-06,-0.015000000000000568
2020-08-07,-0.010000000000005116
2020-08-10,-0.005000000000009663
2020-08-11,-0.0049999999999954525
2020-08-12,-0.005000000000009663
2020-08-13,-0.005000000000009663
2020-08-14,-0.010000000000005116
2020-08-16,-0.010000000000005116
2020-08-17,-0.010000000000005116
2020-08-18,-0.010000000000005116
2020-08-19,-0.0049999999999954525
2020-08-20,-0.0049999999999954525
2020-08-21,-0.0049999999999954525
2020-08-23,-0.0049999999999954525
2020-08-24,-0.0049999999999954525
2020-08-25,-0.005000000000009663
2020-08-26,-0.0049999999999954525
2020-08-27,0.0
2020-08-28,-0.0049999999999954525
2020-08-30,-0.0049999999999954525
2020-08-31,-0.010000000000005116
2020-09-01,-0.005000000000009663
2020-09-02,-0.0049999999999954525
2020-09-03,-0.0049999999999954525
2020-09-04,-0.0049999999999954525
2020-09-06,-0.009999999999990905
2020-09-07,-0.0049999999999954525
2020-09-08,-0.0049999999999954525
2020-09-09,-0.0049999999999954525
2020-09-10,-0.015000000000000568
2020-09-11,-0.01999999999999602
2020-09-14,-0.015000000000000568
2020-09-15,-0.015000000000000568
2020-09-16,-0.005000000000009663
2020-09-17,0.0
2020-09-18,-0.0049999999999954525
2020-09-20,0.0
2020-09-21,-0.0049999999999954525
2020-09-22,-0.005000000000009663
2020-09-23,-0.0049999999999954525
2020-09-24,-0.005000000000009663
2020-09-25,-0.005000000000009663
2020-09-28,0.0
2020-09-29,-0.005000000000009663
2020-09-30,-0.0049999999999954525
2020-10-01,-0.0049999999999954525
2020-10-02,-0.009999999999990905
2020-10-04,-0.009999999999990905
2020-10-05,-0.005000000000009663
2020-10-06,-0.005000000000009663
2020-10-07,-0.0049999999999954525
2020-10-08,-0.0049999999999954525
2020-10-09,-0.0049999999999954525
2020-10-12,-0.0049999999999954525
2020-10-13,-0.0049999999999954525
2020-10-14,-0.0049999999999954525
2020-10-15,0.0
2020-10-16,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,-0.0049999999999954525
