date,6B_FRONT_CALENDAR,6E_FRONT_CALENDAR,6J_FRONT_CALENDAR,CL_FRONT_VOLUME,ES_FRONT_CALENDAR_2D,GC_FRONT_VOLUME,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,SR3_FRONT_CALENDAR,UB_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,ZT_FRONT_VOLUME
2021-10-26,0.001815936660129358,0.0015062833534170705,0.003524930354198652,0.005130040563111615,0.000656958283149045,0.007903609130602951,0.0013836154192676808,0.004334500875656788,2.501250625308593e-05,-0.007518796992481258,0.0002565582707972913,-0.0005983724269986723,7.122507122503396e-05
2021-10-27,-0.004785382830626461,-0.00012930477134598384,-0.00285274148456649,-0.023976261127596432,-0.0034467666046613665,-0.0017270194986072074,0.004209376305388535,-0.004446575700771782,2.5011880643299733e-05,-0.018818948734588004,-0.0008981843844229065,-0.003348881712713858,0.0005342260844789504
2021-10-28,0.004589829520617705,-0.00736941906567834,-0.002105023610400103,0.006080505898090616,0.004611583859456481,-0.0016684277848839635,0.002975809548188879,-0.0007881945964880455,0.0,0.004458598726114649,0.0002563938209089178,0.002026463225652586,-0.0006770480704130222
2021-10-29,-0.007252157516861257,0.010695187165775333,0.0035767003519927565,0.00592288166324173,0.006065905240723479,0.008938981733385143,0.012218854681767422,0.01441780971997031,0.0,-0.0057581573896352545,0.0008976085144578594,0.0008361204013378476,0.0006765899864682456
2021-11-02,-0.0038061777192213153,0.0015515903801395226,-0.0005700279313685108,-0.011087267525035638,0.003475805137674426,0.0029551156955672786,0.004188580606556913,-0.015604568041147071,2.5011880643299733e-05,-0.0028864656831302238,-0.0017971758664954152,-0.0016738402678144748,-0.0009265858873841459
2021-11-03,-0.0033798677443055425,-0.0028921695588361995,-5.697031846407796e-05,-0.031344183242917545,0.008713535747145063,0.0056481377921933085,0.015241798908611992,0.016516117605384295,-2.5011255064710802e-05,0.009753757595139079,0.0012173244490004675,0.0019097636667462226,0.00021362956633197427
2021-11-09,-0.0005902316659289752,-8.629989212516342e-05,-0.0028859212313263605,0.031566118220597295,-0.0035192492268315556,-0.0030661410424879243,-0.007633119769473673,0.0018674928907942423,2.5011880643299733e-05,-0.010398613518197486,-0.0012794268167861667,-0.0027361408517725394,-0.0004271070615033956
2021-11-10,0.011871405397434032,0.008844975622384177,0.008294306832928866,-0.03662570888468797,-0.0064747431506849695,-0.010152838427947453,-0.012078339305572672,0.0196144884558358,-2.5011255064710802e-05,0.014969593014189875,0.0057500638895987555,0.0071182821212480984,0.0017788529955884425
2021-11-11,0.002686366689053088,0.00352603169075405,0.000682749203459343,-0.002330144714250859,0.0019927828943824277,-0.007511077488382201,0.004643382008067354,-0.0001661957786273094,0.0,0.0007915149596326998,0.001477959131217066,0.0025092603656350354,0.0003920450495402683
2021-11-12,-0.0029180695847361715,-0.00017474116464977207,0.00045547711227511556,-0.008113091579594278,0.006450225757901551,-0.0017162778224726338,0.008419054140275994,0.009890292553191404,2.5011880643299733e-05,0.004277566539923949,-0.0012870841109466902,-0.001796837565884113,-0.00039219880914176386
2021-11-16,0.00037227309954579457,0.009837355718782748,0.00871248789932233,-0.003836158891226349,0.004220536382092188,-0.00670456983479939,0.007103259778563631,0.0006160417265597129,0.0,0.005644250927269834,0.0007078962610206352,0.0015587529976018866,0.00010693281055074166
2021-11-17,-0.004692387904066786,8.831191769331781e-05,-0.006261488970588314,-0.027701863354037348,-0.0022875990849603456,0.009071764134132465,0.0015179625569234911,-0.00607453620095233,0.0,-0.008595523840415176,-0.0014167954662545057,-0.0028821904647531316,-0.0005347212319977146
2021-11-18,-0.000815479279412834,-0.004371826010156843,0.000799223611348987,0.0062603807333589945,0.0035192492268316666,-0.004066998448119086,0.010196270553293196,-0.014659729104724128,0.0,-0.0030551535616658576,-0.0005144694533762983,-0.0008382229673093988,-7.125806106822452e-05
2021-11-19,0.004222222222222238,0.007474498768906046,-0.002056790264525876,-0.03910614525139666,-0.001540913921360243,-0.007683627961957984,0.005592264791464574,0.010561166757470541,0.0,-0.010259698621353008,0.00025710245532839515,-0.001076812634601687,-7.125298371879474e-05
2021-11-25,0.0012753188297074391,-0.0005800722859310437,-0.002885003750505044,-0.012123532414497262,-0.0029776147179241264,-0.0014526762766791101,0.0007488461656020018,0.0019165868088828475,0.0,-0.007071681131469054,-0.0019372336303757898,-0.0032494885064386914,-0.0005351982017340884
2021-11-26,-0.0012769473447007407,-0.008651444880485304,-0.016282147172199446,-0.11936442320113672,-0.02319876273265431,5.579111805409376e-05,-0.019989921048210957,-0.012641909593712142,2.501250625308593e-05,-0.01962974784551541,-0.005091518432585707,-0.007437619961612185,-0.0014977533699451762
2021-11-30,0.001426962072850202,-0.0032756407418883526,-0.004495021337126648,-0.054786783394521255,-0.016781941987024873,0.006551318662859074,-0.012613352808715228,-0.009468656211691906,0.0,-0.00961993376439052,0.006727319323423853,0.000119075970469118,0.004840891293514615
2021-12-01,0.0013537906137182087,0.0010589013898081312,-0.0037385295117253747,-0.010008963250672243,-0.01259679354346166,-0.005298162552135999,-0.01698127744818556,4.2674860239788615e-05,2.501250625308593e-05,-0.008122461730709185,-0.001935109333677243,0.001667262117422852,-0.0006795908147936291
2021-12-02,-0.0016568760355475387,0.0011925268318536686,0.0013544018058690988,0.016598762637694442,0.007731816424587201,0.007681094415788237,-0.0006583794460207626,-0.002517709311257166,-2.5011880643299733e-05,-0.0009296560272700205,0.0018026137899954664,0.0017893355600619998,0.0008221038710368722
