date,equity
2020-01-03,1.0
2020-01-06,1.0048350381643123
2020-01-07,1.0295909484270245
2020-01-08,0.9940243638705306
2020-01-09,0.9965075548092615
2020-01-10,0.996985616057768
2020-01-13,0.9919816086260114
2020-01-14,0.9928799050995808
2020-01-15,0.9932739050619215
2020-01-16,0.9961480454852542
2020-01-17,0.9932198678769838
2020-01-20,0.9940393562168156
2020-01-21,1.004930677966222
2020-01-22,1.0037273276173226
2020-01-23,1.0085091985933585
2020-01-24,1.0131947320742694
2020-01-26,1.0231436922458754
2020-01-27,1.0377381958383833
2020-01-28,1.019123550998334
2020-01-29,1.032737264985008
2020-01-30,1.0340579373198844
2020-01-31,1.0777770709709438
2020-02-02,1.0814875388886531
2020-02-03,1.0551942776665788
2020-02-04,1.026702536382623
2020-02-05,1.0003851957415533
2020-02-06,0.9977998567441413
2020-02-07,1.0142880104782084
2020-02-09,1.025348955730356
2020-02-10,1.0256015625594488
2020-02-11,1.0085134876024782
2020-02-12,1.0151776736439044
2020-02-13,1.0136830048193266
2020-02-14,1.022667911692035
2020-02-16,1.021826901896234
2020-02-17,1.021826901896234
2020-02-18,1.0329292792954037
2020-02-19,1.0202202862570104
2020-02-20,1.0315915970322205
2020-02-21,1.0506960203200764
2020-02-23,1.0764834748217593
2020-02-24,1.093258271341493
2020-02-25,1.1110546903907264
2020-02-26,1.076690386796424
2020-02-27,1.1679082987749971
2020-02-28,1.1825549406432576
2020-03-01,1.3049860142563736
2020-03-02,1.2108194000912718
2020-03-03,1.4994761299095427
2020-03-04,1.4643642454986252
2020-03-05,1.6616718093926075
2020-03-06,1.8300661700935843
2020-03-09,2.1266175240810004
2020-03-10,1.9492787112829475
2020-03-11,2.356997416217046
2020-03-12,2.858073415968108
2020-03-13,2.752294228696389
2020-03-15,3.46387340428329
2020-03-16,2.396866307411094
2020-03-17,2.4815989016971045
2020-03-18,2.546354545122445
2020-03-19,2.3164753153544138
2020-03-20,1.8132802103932624
2020-03-22,1.7447107906725838
2020-03-23,1.603448695405009
2020-03-24,1.7736672505970146
2020-03-25,1.3808048273020623
2020-03-26,1.3448899542686987
2020-03-27,1.2179943894410914
2020-03-30,1.3714520158884436
2020-03-31,1.5171687925767208
2020-04-01,1.4772115172012596
2020-04-02,1.580859231653705
2020-04-03,1.5173853382615028
2020-04-06,1.5443367605356306
2020-04-07,1.4446843706401296
2020-04-08,1.3814976436279263
2020-04-09,1.1651591474500052
2020-04-12,1.1457398283258016
2020-04-13,1.2832740735910984
2020-04-14,1.396794472408836
2020-04-15,1.3812745338264751
2020-04-16,1.431633501205519
2020-04-17,1.3071235834403025
2020-04-20,1.217011275793958
2020-04-21,1.3089411447928787
2020-04-22,1.2039000345262634
2020-04-23,1.288487599568046
2020-04-24,1.288487599568046
2020-04-26,1.2592037904869011
2020-04-27,1.2080997405482758
2020-04-28,1.268504727575724
2020-04-29,0.9468481716547078
2020-04-30,0.8598488104281286
2020-05-01,0.9028412509494862
2020-05-03,0.8777623273120242
2020-05-04,0.9143357576166572
2020-05-05,1.2599081655751831
2020-05-06,0.9732378844373399
2020-05-07,0.6326046248843938
2020-05-08,0.6150322741930775
2020-05-10,0.7687903427411283
2020-05-11,0.93089105374505
2020-05-12,1.1753674921023192
2020-05-13,1.1534247548308896
2020-05-14,1.0957535170892467
2020-05-15,1.6775266912509157
2020-05-17,1.6012754780122083
2020-05-19,1.6846752424919256
2020-05-20,0.6805231757360889
2020-05-21,0.5939871454493133
2020-05-22,0.6429634147402422
2020-05-25,0.6575762196206871
2020-05-26,0.7411823389724578
2020-05-27,0.7734374963166939
2020-05-28,0.6965382509932644
2020-05-29,0.8285748156582695
2020-05-31,0.8097435698478203
2020-06-01,1.21236606707777
2020-06-02,2.0575780922505924
2020-06-03,-2.627719805009393
2020-06-04,-2.6855922054767536
2020-06-05,-0.8931022804534394
2020-06-07,-0.9228723564685258
2020-06-08,-0.9702262921563571
2020-06-09,-1.0008601002429325
2020-06-10,-1.0210296767822755
2020-06-11,-1.2843894313882556
2020-06-12,-1.3254371849930844
2020-06-15,-1.5754404865662897
2020-06-16,-1.7348600596118073
2020-06-17,-1.2910947771847137
2020-06-18,-1.2884771000797492
2020-06-19,-1.5408038655119876
2020-06-21,-1.5869337015204519
2020-06-22,-1.6228286304836734
2020-06-23,-1.188142390174417
2020-06-24,-1.2440377587764513
2020-06-25,-1.565679999827616
2020-06-28,-1.5330616664979049
2020-06-29,-1.1788315087084926
2020-06-30,-0.567585541229824
2020-07-02,-0.521924799637381
2020-07-03,-0.5958641462525757
2020-07-06,-0.6334160013028883
2020-07-07,-0.5893031012120458
2020-07-08,-0.49073038036083694
2020-07-09,-0.4715612248779743
2020-07-10,-0.5065072799359527
2020-07-12,-0.427365517445842
2020-07-13,-0.7103190605902633
2020-07-14,-0.680722433065534
2020-07-15,-0.7076001640536169
2020-07-16,-0.694964446838384
2020-07-17,-0.7577042927335902
2020-07-20,-0.6775624925405962
2020-07-21,-0.6657320363216427
2020-07-22,-0.6309822871729454
2020-07-23,-0.638994760660895
2020-07-24,-0.727473857732534
2020-07-26,-0.6911001648458452
2020-07-27,-0.9379216522908
2020-07-28,-0.8586449412043863
2020-07-29,-0.9361614983965407
2020-07-30,-0.6309945679515107
2020-07-31,-0.5842464186994206
2020-08-02,-0.602504119283758
2020-08-03,-0.6557122752722937
2020-08-04,-0.14835119350052453
2020-08-05,-0.13207377088033648
2020-08-06,-0.11140196806625009
2020-08-07,-0.08879002097662173
2020-08-10,-0.09851464232167047
2020-08-11,-0.06214000515675885
2020-08-13,-0.07146100593031902
2020-08-14,-0.08809515835240156
2020-08-16,-0.08652203052468138
2020-08-17,-0.0979027878077407
2020-08-19,-0.07897722074408195
2020-08-20,-0.07463781301089426
2020-08-21,-0.07554933802610901
2020-08-23,-0.07554933802610901
2020-08-24,-0.14180490827921344
2020-08-25,-0.187282962133752
2020-08-27,-0.0860110240997545
2020-08-28,-0.18006894606646506
2020-08-30,-0.18006894606646506
2020-08-31,-0.19153762298856364
2020-09-01,-0.18994147613032714
2020-09-02,-0.25523385855016295
2020-09-03,-0.1107292189169493
2020-09-04,-0.07445661168823844
2020-09-07,-0.08442293939859917
2020-09-08,-0.12856649467698436
2020-09-10,-0.21202942015258366
2020-09-14,-0.1621269101888255
2020-09-16,-0.08851252934621763
2020-09-17,-0.09828578779485596
2020-09-18,-0.07660925269932976
2020-09-20,-0.07469402138184815
2020-09-21,-0.09981433214419844
2020-09-23,-0.08884382591355888
2020-09-24,-0.10940952635651398
2020-09-25,-0.10940952635651398
2020-09-29,-0.10662114043916433
2020-09-30,-0.08234579149992541
2020-10-01,-0.06431358808350518
2020-10-02,-0.07406181900455265
2020-10-05,-0.046425788394532784
2020-10-06,-0.04505836215589975
2020-10-07,-0.03959392916633594
2020-10-08,-0.040772319915334976
2020-10-09,-0.041321178068038
2020-10-12,-0.040583299888252204
2020-10-13,-0.04565385320522843
2020-10-14,-0.0460343019819383
2020-10-15,-0.04380241618115991
2020-10-16,-0.04243359067550012
2020-10-18,-0.044133654404484954
2020-10-19,-0.03957344621891937
2020-10-20,-0.03999744742840668
2020-10-21,-0.039641700900798604
2020-10-22,-0.03791753423060351
2020-10-23,-0.04087586291337398
2020-10-25,-0.04087586291337398
2020-10-26,-0.04082453388383736
2020-10-27,-0.046008601678611136
2020-10-28,-0.04367922949540778
2020-10-29,-0.038219325808484715
2020-10-30,-0.03455664041850378
2020-11-02,-0.0397189662999106
2020-11-03,-0.03075210875644147
2020-11-04,-0.03693456395435251
2020-11-05,-0.03438808236773658
2020-11-06,-0.02881655171488757
2020-11-09,-0.025289606113956878
2020-11-10,-0.023445854081762574
2020-11-11,-0.022994972272497662
2020-11-12,-0.024141299015248564
2020-11-13,-0.0233396884211974
2020-11-15,-0.0233396884211974
2020-11-16,-0.015201602963152117
2020-11-17,-0.01582108220478144
2020-11-18,-0.01528557915673835
2020-11-19,-0.014191051856597674
2020-11-20,-0.013307796899364939
2020-11-23,-0.012952473334379697
2020-11-24,-0.013231212458334021
2020-11-25,-0.014003413392324738
2020-11-26,-0.014295151171331226
2020-11-27,-0.014363720590345205
2020-11-30,-0.014137020454764998
2020-12-01,-0.012485223872445592
2020-12-02,-0.01257980890178222
2020-12-03,-0.01185959913139251
2020-12-04,-0.011971968946571378
2020-12-06,-0.012096676956431735
2020-12-07,-0.01195289466256971
2020-12-08,-0.011888455241681173
2020-12-09,-0.011677202054176
2020-12-10,-0.012678080666782953
2020-12-11,-0.012710567852499337
2020-12-13,-0.012855006123550318
2020-12-14,-0.01295019822243265
2020-12-15,-0.013637995481847767
2020-12-16,-0.010423242071164393
2020-12-17,-0.009967768822994905
2020-12-18,-0.009667812816747648
2020-12-21,-0.010167521714732649
2020-12-22,-0.010388554795487524
2020-12-23,-0.01026488152411279
2020-12-24,-0.010148235143157068
2020-12-28,-0.010339959047259178
2020-12-29,-0.010208191711998538
2020-12-30,-0.010189164327632732
2020-12-31,-0.010548296264288767
2021-01-03,-0.01076805243646124
2021-01-04,-0.010333597159170094
2021-01-05,-0.01033974810986062
2021-01-06,-0.011266213874571485
2021-01-07,-0.00942457075818757
2021-01-08,-0.0065068911438243004
2021-01-11,-0.006349987962021919
2021-01-12,-0.006837682962239549
2021-01-13,-0.00743937192925427
2021-01-14,-0.007705996035991692
2021-01-15,-0.007694354703993411
2021-01-17,-0.0077745042321601615
2021-01-18,-0.0077745042321601615
2021-01-19,-0.007904223435143801
2021-01-20,-0.007614229559900817
2021-01-21,-0.007329932027631574
2021-01-22,-0.006963616270387337
2021-01-24,-0.006963616270387337
2021-01-25,-0.007520582150122322
2021-01-26,-0.007352631924139834
2021-01-27,-0.007160938306117781
2021-01-28,-0.006774238165446738
2021-01-29,-0.006148755778012136
2021-01-31,-0.006148755778012136
2021-02-01,-0.006535423464128293
2021-02-02,-0.00646267251389778
2021-02-03,-0.00590648197493068
2021-02-04,-0.005512905820254867
2021-02-05,-0.005265664454372882
2021-02-07,-0.005213007809829201
2021-02-08,-0.005142430084864405
2021-02-09,-0.005499933411578938
2021-02-10,-0.005434337037408448
2021-02-11,-0.005270907961130075
2021-02-12,-0.004764217981229254
2021-02-14,-0.004570648206609463
2021-02-15,-0.004531368402414467
2021-02-16,-0.004302057570054523
2021-02-17,-0.0044745018089241565
2021-02-18,-0.0040466690350756335
2021-02-19,-0.004156665253665074
2021-02-21,-0.004181723164769047
2021-02-22,-0.00407186827037031
2021-02-23,-0.004620571749654083
2021-02-24,-0.004453882265084336
2021-02-25,-0.0018329159534560529
2021-02-26,-0.0020458656574379964
2021-02-28,-0.002062887773583127
2021-03-01,-0.0022489803810833045
2021-03-02,-0.0023516006318963965
2021-03-03,-0.0018159076303472666
2021-03-04,-0.001624979057041933
2021-03-05,-0.0015423638850445465
2021-03-07,-0.0016204671457606262
2021-03-08,-0.0014791907267879664
2021-03-09,-0.0015896020755086962
2021-03-10,-0.0017994420831632435
2021-03-11,-0.001718016347005047
2021-03-12,-0.0015020639249212475
2021-03-14,-0.0015487872847480839
2021-03-15,-0.0016363046614849468
2021-03-16,-0.0016625152839782923
2021-03-17,-0.0008795333159495965
2021-03-18,-0.000982961312960573
2021-03-19,-0.0006100610900595765
2021-03-21,-0.0005832920261918312
2021-03-22,-0.000687763174126501
2021-03-23,-0.0007342429258408094
2021-03-24,-0.0007681666241905602
2021-03-25,-0.0007436106483658876
2021-03-26,-0.0007194246182651131
2021-03-28,-0.0007419066375858739
2021-03-29,-0.0007041555876267892
2021-03-30,-0.0006556249528830568
2021-03-31,-0.0006487901803597082
2021-04-01,-0.0006022314941169526
2021-04-02,-0.0005571012187993103
2021-04-04,-0.0005587592581409758
2021-04-05,-0.0005681462248076155
2021-04-06,-0.0006279658159145969
2021-04-07,-0.0007667362440646356
2021-04-08,-0.0008453635869808617
2021-04-09,-0.0007708114111856846
2021-04-11,-0.0007671408806562324
2021-04-12,-0.0007931603738332339
2021-04-13,-0.0008506543267727128
2021-04-14,-0.0007999215582774388
2021-04-15,-0.0008917445867146336
2021-04-16,-0.0009428537211902904
2021-04-18,-0.0009370094486067779
2021-04-19,-0.0009118271620849326
2021-04-20,-0.0009391224821825654
2021-04-21,-0.0008950441081037994
2021-04-22,-0.0008944494040401007
2021-04-23,-0.0008228228215303053
2021-04-25,-0.0008228228215303053
2021-04-26,-0.0008326223585598412
2021-04-27,-0.0008032191916091875
2021-04-28,-0.000728165630846187
2021-04-29,-0.0008642565712091493
2021-04-30,-0.0008606979965316214
2021-05-02,-0.0008299587823698027
2021-05-03,-0.0009836726721284613
2021-05-04,-0.0009015759048958044
2021-05-05,-0.0008766943558044706
2021-05-06,-0.0008912006726232272
2021-05-07,-0.0008979971741805416
2021-05-09,-0.0008979971741805416
2021-05-10,-0.0009219180960311012
2021-05-11,-0.0008776281492524618
2021-05-12,-0.000721673652493005
2021-05-13,-0.0007461683914829128
2021-05-14,-0.0006870211130146495
2021-05-16,-0.0007013340528691077
2021-05-17,-0.0006799192182891157
2021-05-18,-0.0006643160551197358
2021-05-19,-0.0006614322593086633
2021-05-20,-0.000682418167529226
2021-05-21,-0.0007007239463392615
2021-05-23,-0.0007153830621605351
2021-05-24,-0.0006968578141337955
2021-05-25,-0.0007102857275025116
2021-05-26,-0.0006626223484384494
2021-05-27,-0.0006904841728672609
2021-05-28,-0.0006278322057296631
2021-05-30,-0.0006054096269536218
2021-05-31,-0.0006020792173901416
2021-06-01,-0.0006318223055405835
2021-06-02,-0.0006328638290643698
2021-06-03,-0.0005762090321637755
2021-06-04,-0.0007087469090350162
2021-06-06,-0.0007087469090350162
2021-06-07,-0.0007006699223978733
2021-06-08,-0.0007271200313435775
2021-06-09,-0.00072380523864336
2021-06-10,-0.0007922101207425861
2021-06-11,-0.000735170200470388
2021-06-13,-0.0007318285177409802
2021-06-14,-0.00070588518658859
2021-06-15,-0.0006756903631685142
2021-06-16,-0.001496463628745789
2021-06-17,-0.0014176860781849134
2021-06-18,-0.0016198090512489043
2021-06-20,-0.0016970967326223215
2021-06-21,-0.0016892397306485978
2021-06-22,-0.0014864548834900896
2021-06-23,-0.001473976540304013
2021-06-24,-0.0014686408845475333
2021-06-25,-0.0015099325411151528
2021-06-28,-0.0014904942561485529
2021-06-29,-0.0014146497155983443
2021-06-30,-0.001477623908526679
2021-07-01,-0.0014495001747435647
2021-07-02,-0.0015169594988562695
2021-07-05,-0.0015037318761704549
2021-07-06,-0.0015717201575735085
