date,port_rvol_20d,port_rvol_60d,vol_accel,dd_level,dd_slope_10d,corr_20d,corr_60d,corr_shock
2024-12-12,0.08478807699836151,0.09294085856379819,0.9122798982985476,-0.0863332217282532,-0.00300658062985093,0.1922874958702145,0.18320694249298836,0.00908055337722613
2024-12-13,0.08648758797908744,0.08954852633300608,0.9658181046716965,-0.0819135961884776,0.006775561704228772,0.1768065216140979,0.19968438998512747,-0.022877868371029564
2024-12-15,0.08597025243910755,0.08955103300855359,0.9600140785745709,-0.0820802325197002,0.006104672826711122,0.1900430404958477,0.19980924470915457,-0.009766204213306873
2024-12-16,0.08463490534855386,0.08954792820749818,0.9451352704938076,-0.08380738320412684,0.011041790959813391,0.19247236378220675,0.2005301342956343,-0.008057770513427542
2024-12-17,0.08419003205148723,0.08977076547024018,0.937833509723129,-0.08150165606164073,0.006666737998384797,0.16290920629638386,0.200125228575791,-0.037216022279407124
2024-12-18,0.07232210041632807,0.08849150491711018,0.8172773249146575,-0.08109145812315544,0.011461635720740215,0.3027762247813387,0.22394436096471074,0.07883186381662796
2024-12-19,0.06917920098869176,0.08839899171878879,0.7825790729464627,-0.08331273739235723,0.00859715595609345,0.2904291759166576,0.21998967082358525,0.07043950509307237
2024-12-20,0.06066373587114265,0.08897937238221458,0.6817730249945915,-0.07794093215033226,0.011932618820880703,0.2953349481254593,0.22033971700436963,0.07499523112108966
2024-12-22,0.06042410241583573,0.08900810103868166,0.6788607071796338,-0.08018054132117902,0.008016615472942079,0.277758852259026,0.2200257329694048,0.057733119289621215
2024-12-23,0.0604386162478524,0.08879218529365704,0.6806749495799367,-0.07852932842688232,0.006745913418224392,0.2765667802517479,0.22154328250344507,0.05502349774830284
2024-12-24,0.05975721695260775,0.08804727987639473,0.6786946403852337,-0.0795579873173784,0.0067752344108747975,0.2730818324714781,0.22557300600336902,0.04750882646810908
2024-12-25,0.05529892998237139,0.08804766757269145,0.6280567277573484,-0.07913744224380803,0.0027761539446695682,0.2799302071411109,0.1957783583677014,0.08415184877340948
2024-12-26,0.05530235014516639,0.088069158675732,0.6279423009908381,-0.07849164686271681,0.0035885856569833896,0.26542252041870346,0.19528087120574236,0.0701416492129611
2024-12-27,0.05218575841136447,0.08884847694655885,0.5873568147122374,-0.07167655388628513,0.012130829317841707,0.2658874195062192,0.1940620735537521,0.07182534595246709
2024-12-29,0.046929271055601164,0.08886366417164628,0.5281041637553235,-0.07063629687749795,0.010865359184142775,0.2788743384067918,0.19410976709052735,0.08476457131626447
2024-12-30,0.048400542327263665,0.08913720153580715,0.5429892513264596,-0.07590141738385348,0.00519004073930196,0.2577672842525039,0.18661820940971321,0.07114907484279068
2024-12-31,0.048757233860501945,0.08933404638483179,0.5457855748576115,-0.07350129529539351,0.009811442096963718,0.25164219957795747,0.1873314402157202,0.06431075936223726
2025-01-01,0.054623899579891874,0.09033225462095316,0.6046998362777662,-0.06608746781579189,0.011853464334540376,0.2280707804801107,0.18238413597723782,0.04568664450287288
2025-01-02,0.0636940391123687,0.08979632430584597,0.7093167744308445,-0.07353914578501108,0.006641395536167938,0.19977752731369594,0.1768552376030372,0.02292228971065874
2025-01-03,0.06554267389624169,0.09059463711395623,0.7234718961763439,-0.06824637540680323,0.010282953020079089,0.20527734945289283,0.17571919292562385,0.02955815652726898
2025-01-05,0.06526857016529902,0.09072780339252895,0.7193888502173702,-0.06596492679044363,0.013593060526934764,0.19220958287473033,0.17598841897202708,0.016221163902703256
2025-01-06,0.06461382970134666,0.09109913233247677,0.7092694304214782,-0.06236559228198724,0.016771849961820795,0.1918063422771141,0.17410587636663696,0.017700465910477137
2025-01-07,0.06770300598284854,0.09228835604245583,0.7336029038343994,-0.05582898156053728,0.02266266530217953,0.1764231227106188,0.17015666214752195,0.006266460563096848
2025-01-08,0.06872478848515881,0.09236680001582456,0.7440421068325921,-0.058866331610385236,0.012810222275899896,0.16820503004112558,0.17416562942054845,-0.005960599379422865
2025-01-09,0.06900209111509166,0.0923182442415208,0.7474372122434437,-0.05965445130739799,0.010981845570099957,0.16839515746844005,0.1777625681925866,-0.009367410724146541
2025-01-10,0.0705459248280454,0.09299182891885059,0.7586249851006519,-0.05454712761774838,0.021354289766105095,0.036540491195366426,0.16791272348710487,-0.13137223229173844
2025-01-12,0.06910474227030304,0.093096173136656,0.742294123828958,-0.05235543119648878,0.021145864098904732,0.03890524216420319,0.16486150262684943,-0.12595626046264624
2025-01-13,0.06742311936298019,0.0929870410384718,0.7250808135198649,-0.052028385576733616,0.014059082239058274,9.064501499214458e-05,0.16438804502730323,-0.16429740001231108
2025-01-14,0.06682246217756362,0.09342393356960346,0.7152606363740721,-0.047546528145328115,0.02599261763968297,-0.011188220623696843,0.156987447847314,-0.16817566847101084
2025-01-15,0.0721001007768389,0.08196963392312208,0.8795952516325783,-0.05314447092192809,0.01510190448487514,0.22560894544548132,0.22267852431718885,0.0029304211282924764
2025-01-16,0.07320889899239162,0.08116166361893556,0.902013287161249,-0.05591942092940694,0.010045505861036697,0.22786438483634747,0.2034361266705739,0.02442825816577357
2025-01-17,0.07370099041485842,0.07946175090646761,0.9275027239408551,-0.05707566282579568,0.0052899294561915555,0.18891709426025707,0.19970345098420067,-0.010786356723943596
2025-01-19,0.07372856823144575,0.07943547355169439,0.9281567155694647,-0.05665042918300056,-0.0008214476224632783,0.1927531419334366,0.2000036885320674,-0.007250546598630808
2025-01-20,0.07164413941540096,0.07882403890779399,0.9089123116262557,-0.05992613467225083,-0.001059803061865594,0.19396718655775347,0.19865994168085338,-0.004692755123099912
