date,2s10s,5s30s
2021-08-17,0.00010211197998212943,0.0004755026748491733
2021-08-18,-0.000112327965400683,0.000922507789344509
2021-08-19,0.00015735069839501286,0.001212507719157787
2021-08-20,-0.00013884208232219677,0.00043405600634354905
2021-08-22,-4.4973050764206225e-05,-0.00015900558961155547
2021-08-23,8.386859129739457e-05,-0.000385372898236683
2021-08-24,-0.0003024803021243634,-0.000999995657941839
2021-08-25,0.0005812274547249188,-0.000859086227498239
2021-08-26,3.3137847556862894e-05,0.0005756934534320353
2021-08-27,-0.0001824683468071869,-0.00019118965406210225
2021-08-29,1.8143870343731796e-05,-4.19120221908754e-05
2021-08-30,-0.0001378163659925401,2.800687530921857e-05
2021-08-31,0.00020658386286469716,-0.0012731749169110856
2021-09-01,-0.00047944849370958205,0.0015663570081224747
2021-09-02,-7.838499617349198e-05,0.00038335715125300477
2021-09-03,-0.0003282629351907345,-0.0015546963700511275
2021-09-05,1.6625977054773755e-05,-7.910660975976987e-05
2021-09-06,0.00019895226912457713,-1.3601189965831105e-05
2021-09-07,5.3467303133713465e-05,-0.0003528454171345071
2021-09-08,-0.00028885498486265406,0.000918772980383265
2021-09-09,-0.0002537390619866818,0.0015843800197084142
2021-09-10,-0.00046857901624447636,-0.0006907532195745742
2021-09-12,-4.531611475900414e-05,3.5377897559123695e-05
2021-09-13,-0.00012995360489107672,0.0010139944291040251
2021-09-14,-0.00029893687405713735,0.0012744587383705635
2021-09-15,-0.00016866827538963185,0.0002814944399917386
2021-09-16,-0.00030324613363096227,0.000508774415203235
2021-09-17,0.0002828311331317624,-0.00040470699326389
2021-09-19,-5.910304069176389e-06,2.808649935641432e-05
2021-09-20,-0.00044154287399088125,0.0012605835464858995
2021-09-21,-3.4591072159204564e-05,-0.0001331244791589543
2021-09-22,0.0003672751810728286,0.0024249268312735183
2021-09-23,-0.001015435279879796,-0.0024892167875740752
2021-09-24,5.624843836557231e-05,-0.0016810344507938446
2021-09-26,5.688992977634668e-05,-0.00041006926599509996
2021-09-27,0.0001708603074687076,0.0008846391793117379
2021-09-28,0.0005436373574133481,-0.0033365182924845007
2021-09-29,-0.00017261420589404652,0.0006006195111864746
2021-09-30,3.4456348084877826e-05,-0.0007577908251797659
2021-10-01,-0.0003659799304613886,-0.0003247540762360266
2021-10-03,1.1630244137715092e-05,-0.0002826558655611649
2021-10-04,3.888702101496048e-05,0.0005302681206914414
2021-10-05,0.0003823092391093295,-0.0015471728104741646
2021-10-06,-0.0001661410690808508,0.001064049914295235
2021-10-07,0.0003377498512492575,-0.0008635597386767297
2021-10-08,0.00022436203137526204,-0.0003095388637059115
2021-10-10,-6.297335356835143e-05,8.737051233867455e-05
2021-10-11,-0.00022843952018913372,0.0007942749751578101
2021-10-12,-0.0003693750843555573,0.0028098875310159296
2021-10-13,-0.0006025483731902897,0.0025401499714710054
2021-10-14,-0.00031602756905637166,-6.243909599317984e-05
2021-10-15,0.00025768323144631066,0.0013450284767083283
2021-10-17,2.3670867393080696e-05,-4.259348292729131e-06
2021-10-18,-0.00018366293506067108,0.0016674551265514197
2021-10-19,0.0006973998372363623,-0.0026390461966550602
2021-10-20,6.863316327370753e-05,-0.0019813654923468925
2021-10-21,-0.0002841492139630495,0.0022745108882578453
2021-10-22,-0.000550967914393784,0.001837103350909425
2021-10-24,0.00013308599335329487,-0.00025957928673582927
2021-10-25,9.608766637025814e-05,-0.0012071937207342018
2021-10-26,-0.00017300104585459778,0.0018764561310225369
2021-10-27,-0.0010776496958708384,0.0034998728777123587
2021-10-28,-0.0009375787191968983,-0.000795321308627667
2021-10-29,0.0003845320403076633,0.0019817910956377795
2021-10-31,0.00017175348234543916,0.00017359427515153318
2021-11-01,-0.00010848057207757939,-0.0018729538094547562
2021-11-02,-0.0004245234118755013,-0.0007524538165789192
2021-11-03,-0.00019633249351975676,-0.0012298592651058472
2021-11-04,-0.00013537070456809462,-0.0005444825920617774
2021-11-05,0.0005583068381864246,0.0017318030660933448
2021-11-07,-9.1534577186536e-05,-0.00045098264129919886
2021-11-08,-4.415040088038896e-05,0.0026315020113221368
2021-11-09,0.00018361902076275018,0.0013254493481600614
2021-11-10,6.108928491208076e-05,0.0011283860338664542
2021-11-11,-0.00016810797616189429,0.0009717355871428073
2021-11-12,3.0436926630558856e-05,-0.001954134076307532
2021-11-14,2.269300045464669e-05,-0.00012627429336457672
2021-11-15,-0.00046760985386970017,-0.0018608394992422374
2021-11-16,-0.0002146599939935776,-0.0007089987258411485
2021-11-17,-0.00012497954113734977,0.0008165288903710622
2021-11-18,0.00010433481074725719,0.0002817622467208242
2021-11-19,0.00015040324952129825,0.002488257991108321
2021-11-21,0.0001433390864547199,8.105766601397145e-05
2021-11-22,-0.00026827390222505354,0.0004221051782392726
2021-11-23,-0.000543140755919208,-0.0023404814884472906
2021-11-24,-0.0005931455471323263,0.0024177474331756525
2021-11-25,0.00019550863796263638,7.227367239160667e-05
2021-11-26,0.0002273929663456015,0.0004227489828303316
2021-11-28,-0.0003161530817359249,-0.00041030794474450935
2021-11-29,3.0366599989912558e-05,-0.0019165118038031931
2021-11-30,0.003883273851458349,0.007372539085945239
2021-12-01,-0.000870279828667588,0.00030830877341647147
2021-12-02,0.00031791506998312964,0.0016078938880341514
2021-12-03,0.0005245582041160969,0.0012190466752160084
2021-12-05,-3.828700211472411e-05,-3.7926980558085116e-05
2021-12-06,-0.0002523751550055023,-0.0017358827288726172
2021-12-07,0.0003355754778676481,0.00031480203945581783
2021-12-08,-0.0004279861652223381,-0.0033876536483349925
2021-12-09,0.0004919361024624287,0.0010441594855531186
2021-12-10,-0.00047401623535444227,-0.0007242037344441228
2021-12-12,1.7270977389736178e-05,-6.700371979609414e-05
2021-12-13,0.0002377039551795081,0.0016341397544094784
2021-12-14,6.979713371588892e-05,0.00032468847532129974
2021-12-15,9.255468697373249e-05,-0.0008471600312398347
2021-12-16,-5.8067665521747166e-05,-0.002818331808982765
2021-12-17,0.00029413018309104035,0.0022337925891432148
2021-12-19,0.00010231498531189858,0.0001148813291848242
2021-12-20,-0.00030958515945236497,-0.002237685739145308
2021-12-21,-4.4618278522385126e-05,0.0009345366552290906
2021-12-22,-5.276513651333945e-06,0.0008325370806723765
2021-12-23,-5.14112631639093e-05,-0.0013504103753474543
2021-12-27,0.00027738452305255877,0.0006551418513313587
2021-12-28,2.8768876619768765e-05,-0.0008611466631886924
2021-12-29,-0.0005768908436451041,-0.0015588089281851516
2021-12-30,6.417013679094636e-05,0.0005875030212960262
2021-12-31,-5.207350612197281e-05,0.0009358330632890802
2022-01-02,0.0,0.00016299822666925016
2022-01-03,-0.0007872621658938562,-0.0023348646815087816
2022-01-04,-0.0004415856372501883,-0.0020031128570437698
2022-01-05,0.00036442537001255123,0.0009758489544579995
2022-01-06,0.00021002851442014528,0.00242558934548057
2022-01-07,-0.0003986612678029699,-0.0006094169682743847
2022-01-09,2.220342327355091e-06,0.0003264174530289545
2022-01-10,0.0003133036247992741,0.001488283482495547
2022-01-11,5.043223807440082e-05,0.0002095896876910748
2022-01-12,0.00039318959859295136,-0.00021195865383809916
2022-01-13,0.00021457058170424556,0.00019381932590897323
2022-01-14,2.0619480156725076e-06,-0.000717736586215587
2022-01-16,0.00011099881246799133,0.0003958491160624922
2022-01-17,7.622935468865e-05,0.0003795001734754283
2022-01-18,-0.00025039849165944513,-0.0003584283839380008
2022-01-19,0.00029278699612250323,0.0008083221210661732
2022-01-20,0.0003312901756832759,-0.0002456566406647655
2022-01-21,-2.236960821171076e-06,0.0009561801254843312
2022-01-23,6.756900168232316e-05,8.155870611837587e-05
2022-01-24,-0.0005321163859514033,-0.0021257911898763175
2022-01-25,7.998273938189168e-05,7.354929147002965e-05
2022-01-26,0.0010232166451188364,0.0025044768011578487
2022-01-27,0.0006698308999631578,0.0017887090792749786
2022-01-28,0.00019421631962628094,-0.0006823908671880263
2022-01-30,0.00031164896426462126,0.00017598767723047716
2022-01-31,-9.13760316224247e-05,-0.001767547320077249
2022-02-01,-0.0004269786355325949,0.00012046263006679816
2022-02-02,5.3507616887002365e-05,-2.7904797350474528e-05
2022-02-03,4.7515522952955064e-05,0.00013117010029758264
2022-02-04,0.0005500363296000179,0.0007968765810378955
2022-02-06,3.9979980183614366e-05,0.0004177078415490815
2022-02-07,-0.0004322284047537309,-0.0009373923039498672
2022-02-08,0.00018438536631981857,6.23459483041211e-05
2022-02-09,0.0003287808901379154,0.0005112339367203149
2022-02-10,0.0018396018369653464,0.001921065164375174
2022-02-11,-3.496961865519113e-05,-0.0004053419790136924
2022-02-13,-2.2331745885597725e-06,-0.0015212797552278062
2022-02-14,0.0004830970083919615,0.0020332308595341674
2022-02-15,-0.0005187213022094547,-0.002649435979886203
2022-02-16,-0.0006499053675592824,-0.00039881338663620757
2022-02-17,5.597374601956585e-05,-0.0006185870429658937
2022-02-18,0.0002599692536830686,0.0015457895713826063
2022-02-20,0.00012120883294158668,-4.388942040829306e-05
2022-02-21,0.00011945966855200302,-6.63221891446593e-05
2022-02-22,0.0006747730473993438,0.0016188686455378297
2022-02-23,-0.00017783991287461667,-0.0015863848223484215
2022-02-24,-0.0001279699325429747,-0.0014097391144489288
2022-02-25,-0.00020494593271233843,0.000899987380017765
2022-02-27,-0.000351869157416933,-0.0008078551787428206
2022-02-28,0.0027326643105957775,0.004513317856070677
2022-03-01,0.00025108543431789183,-0.0032034552611354657
2022-03-02,-1.0789207710092162e-05,-1.9173740726009976e-05
2022-03-03,0.0013007815171067346,0.0013582089422874409
2022-03-04,0.00017014835584185225,-0.0006268675647275448
2022-03-06,-8.646945601846825e-05,-0.0009392711794237478
2022-03-07,0.0006166715297261831,0.0025410804823312095
2022-03-08,-0.0003037148363832662,0.0008193868620696883
2022-03-09,3.9077549114786836e-05,-0.00098241401612291
2022-03-10,-0.0001964679235341176,-6.48736682011973e-05
2022-03-11,0.0006568130127251144,0.0016411720608669551
2022-03-13,-4.39547005178897e-05,0.000886913326353897
2022-03-14,-6.322482849720396e-05,-0.0007813496617602848
2022-03-15,-0.0001449650658971603,-0.0003832692974258982
2022-03-16,0.0006329500757365876,0.0036229579520265912
2022-03-17,0.0001114999439832854,-0.0015573917877999123
2022-03-18,0.00041393191055874877,0.0016123791532486568
2022-03-20,0.00015052505424375617,0.000653465944855755
2022-03-21,0.0006333038227064761,0.0016955754376034088
2022-03-22,-0.0003430279759278974,-0.0008564536689462036
2022-03-23,0.0001422671755051221,0.002237363951283494
2022-03-24,-0.00020382764021146258,0.0006416614394176424
2022-03-25,5.4921009062401964e-05,0.002454946250425284
2022-03-27,0.00010910058618034246,0.00018524038842438942
2022-03-28,0.0009422361014145774,0.0022778792362760825
2022-03-29,0.0007032415918319702,-0.00047867967436008733
2022-03-30,-0.0003724458960680197,-0.001010729146858961
2022-03-31,0.0003842395809549867,0.0018768861679706135
2022-04-01,0.0011571085621739957,0.0045251690241982735
2022-04-03,0.00015131895476899526,0.0006728993716404322
2022-04-04,-0.000863549409571682,-0.0032233897188520596
2022-04-05,-0.000332658659987621,0.00020174484554653753
2022-04-06,-0.0012052322469787503,-0.002956718917178218
2022-04-07,-0.00045427669278106395,-0.0016875201585814317
2022-04-08,0.0001945165421625458,-0.0004985853220615421
2022-04-10,0.00012767458146181328,-9.091784985197529e-06
2022-04-11,-0.0012417925442276762,-0.00333860399332934
2022-04-12,-0.000532784651914653,-0.004160625022477148
2022-04-13,-0.00026416400790144924,0.00024121517458188858
2022-04-14,2.4658386591439518e-05,0.0005414621486378047
2022-04-18,-0.0005600410942870189,0.0009986252943989136
2022-04-19,0.0008175573895722796,-0.0024224630864004663
2022-04-20,0.0005959648611711778,-0.0027787753514818547
2022-04-21,0.0005325431918357262,-0.001823056394262695
2022-04-22,-0.00022801636396818203,0.0025849484152836956
2022-04-24,-3.191366829476114e-05,-6.63248335678799e-05
2022-04-25,0.0002240806382410765,0.0002855176565399525
2022-04-26,-0.00042389631077875754,0.0017048300869437884
2022-04-27,-0.00042155398546665226,0.0012179210582589982
2022-04-28,0.000301115700590876,-0.0014733160943482947
2022-04-29,0.00014697250935126124,0.0008670275266034781
2022-05-01,0.0002692461438335965,-0.0004993723228530579
2022-05-02,-0.0007155596955329406,0.0002869372084220909
2022-05-03,0.000637308950900444,-0.001725032401968895
2022-05-04,-0.001034840802911052,0.00488130398796128
2022-05-05,-0.0001945503846461586,0.0020781265690266925
2022-05-06,-0.0008469246780056441,0.002049453280255428
2022-05-08,-4.2729798548635776e-05,0.0004973777318571806
2022-05-09,-0.0006190942178651234,0.0016427300362314183
2022-05-10,0.000573010090251205,-0.0009926485869259545
2022-05-11,0.0011850819501100195,-0.0031893819289637703
2022-05-12,-0.00039168504665374707,0.000914873302727603
2022-05-13,-0.0006191180853310853,0.0022984981474263515
2022-05-15,1.0944019825427414e-05,0.00016219198290908085
2022-05-16,0.0003375044036813463,0.0021496641236486455
2022-05-17,0.0001380316592395135,-0.0012380392509219562
2022-05-18,0.0006848044969902874,-0.0032049947126234026
2022-05-19,-0.00025972682523909624,0.0011446867109576831
2022-05-20,3.322144421588212e-05,-0.0009721014468903294
2022-05-22,8.145724310681777e-05,0.00014034334493871618
2022-05-23,-0.00048238076370553943,0.001055886635868565
2022-05-24,-0.0007534712277509996,0.000489425855209843
2022-05-25,-1.551400073315052e-06,-0.00014087323440244008
2022-05-26,-0.0004959773734608629,0.0017467317471438959
2022-05-27,-0.000342468389064017,-0.0008319938967369996
2022-05-29,0.003509848386238234,-0.002325566654013254
2022-05-30,-0.00022339532319487357,-0.0009007534143358989
2022-05-31,-0.0007088701900596451,0.0014866936293714938
2022-06-01,0.0003559381919255218,-0.0035050141799384173
2022-06-02,-3.896770522456223e-05,0.0009842094204625166
2022-06-03,-7.438076623877908e-05,-0.00024348634374465872
2022-06-05,1.6418171079839956e-05,0.00010807377324931986
2022-06-06,-3.93159322045469e-05,0.00046758401120488733
2022-06-07,0.0006439404423766849,-0.001071347292180029
2022-06-08,0.00035456355236330604,0.00034017932958987267
2022-06-09,0.00037874931688367555,-0.0013220225919518534
2022-06-10,0.00215318353308462,-0.005328163639012829
2022-06-12,0.0009312312591309717,-0.0013407787359229221
2022-06-13,0.0012194531630776726,-0.00031447240747895216
2022-06-14,-0.0010895118681578861,0.0007968260804317011
2022-06-15,-0.0012004686129950747,0.002862460408856609
2022-06-16,0.0002854649540079313,-0.0005142637360162881
2022-06-17,0.0002412710561935146,-0.0004478361735139835
2022-06-19,0.0002796344175423857,-0.0002612989671059775
2022-06-20,0.00028064686344911023,0.0014702121534147456
2022-06-21,-0.0010069169052217821,0.0011950897598465018
2022-06-22,-0.0009981853327006838,0.0005367321723792288
2022-06-23,0.00020551792908715574,0.0009730501105236129
2022-06-24,1.6288636775461398e-05,0.0013754338024318006
2022-06-26,-3.4486544317563754e-05,0.00015532224935824743
2022-06-27,-9.623244353322298e-05,-0.0001660045076313228
2022-06-28,0.00016366404322375687,-0.0007396642655609839
2022-06-29,-1.4073874887983754e-05,0.0003344247190137117
2022-06-30,1.6216904924012563e-05,0.0024689144153997146
2022-07-01,-0.00045260981585979517,0.0034721396730411167
2022-07-03,-9.15936866626413e-05,-0.0003846102356256971
2022-07-04,0.0007687332870627355,0.0006408472555680844
2022-07-05,-0.0002404136517548353,-0.0015367374814737622
2022-07-06,0.0009405576653442472,-0.0016188958318972299
2022-07-07,-0.0005322464265539952,0.0004414625942783933
2022-07-08,0.000448591198032443,-0.000776713357014046
2022-07-10,3.142041420688702e-05,-3.411999201084813e-05
2022-07-11,5.6356377140716254e-05,-0.0007213199405912427
2022-07-12,0.000102380910307769,0.0004156899409744414
2022-07-13,0.001729571891823239,-0.0029177103608024114
2022-07-14,-0.0008217436846928593,-0.0009477078893627678
2022-07-15,0.00015025065716810953,-0.00043986369125707694
2022-07-17,3.946986959415181e-05,0.00020554265996809625
2022-07-18,-0.00013972451530163137,0.0011852690378351858
2022-07-19,0.00041648387473546553,-0.0010075740504045052
2022-07-20,-0.00033631399336641064,-0.0007789660253745769
2022-07-21,3.1941149467156274e-05,0.0011095237227488662
2022-07-22,-0.00044943706595036194,0.0020526735252095743
2022-07-24,2.7828971369547872e-05,-0.0005054582155032767
2022-07-25,7.453934542961777e-05,0.0015311101551992452
2022-07-26,0.0004250942511300764,-0.0006171893799022169
2022-07-27,-0.00023551488901489678,0.0030426218520667775
2022-07-28,-0.0003005042870630561,0.002692508994890117
2022-07-29,0.00039902355263355326,0.000534358862028413
2022-07-31,0.0002500153476544091,-0.0004451788873258547
2022-08-01,0.0004176072581582046,-0.003096348631431238
2022-08-02,0.00020529773089574465,-0.003372286254010479
2022-08-03,0.0006666755903952304,-0.0017219765276734987
2022-08-04,-0.00015960100492161682,0.0022134549051540417
2022-08-05,0.0008583249595558152,-0.0016472922430065887
2022-08-07,0.00022067439782932712,-0.00012658087431957225
2022-08-08,-3.569956058900668e-05,-0.0017254328610999089
2022-08-09,0.00026951528403208074,-0.0016129976673471508
