date,instrument,weight
2021-03-12,6J_FRONT_CALENDAR,-0.34588406
2021-03-12,CL_FRONT_VOLUME,0.07707195
2021-03-12,ES_FRONT_CALENDAR_2D,0.06410424
2021-03-12,GC_FRONT_VOLUME,-0.17930220
2021-03-12,NQ_FRONT_CALENDAR_2D,0.01267242
2021-03-12,RTY_FRONT_CALENDAR_2D,0.71189117
2021-03-12,SR3_FRONT_CALENDAR,0.16905651
2021-03-12,UB_FRONT_VOLUME,-1.17582465
2021-03-12,ZF_FRONT_VOLUME,-0.34163336
2021-03-12,ZN_FRONT_VOLUME,-0.66696763
2021-03-12,ZT_FRONT_VOLUME,-0.07711744
2021-03-19,6B_FRONT_CALENDAR,0.25436189
2021-03-19,6E_FRONT_CALENDAR,-0.14701425
2021-03-19,6J_FRONT_CALENDAR,-0.39757555
2021-03-19,CL_FRONT_VOLUME,0.07954573
2021-03-19,ES_FRONT_CALENDAR_2D,0.07384877
2021-03-19,GC_FRONT_VOLUME,-0.16919752
2021-03-19,NQ_FRONT_CALENDAR_2D,0.00618170
2021-03-19,RTY_FRONT_CALENDAR_2D,0.64472898
2021-03-19,SR3_FRONT_CALENDAR,0.26723253
2021-03-19,UB_FRONT_VOLUME,-1.04713533
2021-03-19,ZF_FRONT_VOLUME,-0.38329252
2021-03-19,ZN_FRONT_VOLUME,-0.64256945
2021-03-19,ZT_FRONT_VOLUME,-0.14973731
2021-03-26,6B_FRONT_CALENDAR,0.08934183
2021-03-26,6E_FRONT_CALENDAR,-0.08534321
2021-03-26,6J_FRONT_CALENDAR,-0.18092973
2021-03-26,CL_FRONT_VOLUME,0.02679626
2021-03-26,ES_FRONT_CALENDAR_2D,0.03996198
2021-03-26,GC_FRONT_VOLUME,-0.04817338
2021-03-26,NQ_FRONT_CALENDAR_2D,0.00160141
2021-03-26,RTY_FRONT_CALENDAR_2D,0.16293313
2021-03-26,SR3_FRONT_CALENDAR,0.15769073
2021-03-26,UB_FRONT_VOLUME,-0.24233621
2021-03-26,ZF_FRONT_VOLUME,-0.16507403
2021-03-26,ZN_FRONT_VOLUME,-0.20280907
2021-03-26,ZT_FRONT_VOLUME,-0.09034791
2021-04-02,6B_FRONT_CALENDAR,0.23351767
2021-04-02,6E_FRONT_CALENDAR,-0.27592043
2021-04-02,6J_FRONT_CALENDAR,-0.52640418
2021-04-02,CL_FRONT_VOLUME,0.06531556
2021-04-02,ES_FRONT_CALENDAR_2D,0.12442197
2021-04-02,GC_FRONT_VOLUME,-0.08210293
2021-04-02,NQ_FRONT_CALENDAR_2D,0.01156405
2021-04-02,RTY_FRONT_CALENDAR_2D,0.37730794
2021-04-02,SR3_FRONT_CALENDAR,0.45924627
2021-04-02,UB_FRONT_VOLUME,-0.54865894
2021-04-02,ZF_FRONT_VOLUME,-0.46876177
2021-04-02,ZN_FRONT_VOLUME,-0.52435083
2021-04-02,ZT_FRONT_VOLUME,-0.29766862
2021-04-09,6B_FRONT_CALENDAR,0.08956120
2021-04-09,6E_FRONT_CALENDAR,-0.14980151
2021-04-09,6J_FRONT_CALENDAR,-0.26801754
2021-04-09,CL_FRONT_VOLUME,0.02854497
2021-04-09,ES_FRONT_CALENDAR_2D,0.07657044
2021-04-09,GC_FRONT_VOLUME,-0.03451671
