date,port_rvol_20d,port_rvol_60d,vol_accel,dd_level,dd_slope_10d,corr_20d,corr_60d,corr_shock,trend_breadth_20d,sleeve_concentration_60d
2020-05-28,0.11166839890478626,0.13181694471859898,0.8471475282876146,0.0,0.008745583694120929,0.06377982921519859,0.11989174219275171,-0.05611191297755312,0.3076923076923077,1.0
2020-05-29,0.1095866339840761,0.12395343430393593,0.8840951813837429,0.0,0.0,0.061940108287643965,0.05804028745060686,0.0038998208370371046,0.3076923076923077,1.0
2020-05-31,0.10829767247172085,0.11514269890628669,0.9405517979030792,0.0,0.010738576617111861,0.008160686700728061,0.05576551796160274,-0.04760483126087468,0.38461538461538464,1.0
2020-06-01,0.10160685295210847,0.11518978981261857,0.8820821109005779,0.0,0.005927733131424029,0.01486826750387297,0.04874957055266506,-0.03388130304879209,0.3076923076923077,1.0
2020-06-02,0.10486818441003365,0.10974192487260857,0.955589074383081,0.0,0.00607695601798508,0.007392425190343839,0.06450167213699873,-0.05710924694665489,0.3076923076923077,1.0
2020-06-03,0.10696692524416426,0.11059316169881196,0.9672110246334819,0.0,0.007411763101234592,0.05903097364105165,0.0737599470051947,-0.014728973364143048,0.46153846153846156,1.0
2020-06-04,0.10020481038691775,0.10985074152945512,0.9121905686913281,0.0,0.0071331434060233345,0.06896801012236757,0.07635471677969773,-0.007386706657330155,0.46153846153846156,1.0
2020-06-05,0.10748425027487452,0.11390864461782393,0.9436004671594156,0.0,0.005602595452445569,0.06159932381252829,0.061387927312321726,0.00021139650020656625,0.5384615384615384,1.0
2020-06-07,0.10697632545335926,0.11375537577639658,0.9404067695546753,0.0,0.0,0.05087237516435579,0.06183799043242209,-0.010965615268066296,0.6153846153846154,0.8835772720113929
2020-06-08,0.11100332654135178,0.11421097677880428,0.9719146939469325,-0.004077122179311665,-0.0019455631502252047,0.05069250271533036,0.06360023977160137,-0.012907737056271011,0.6153846153846154,0.8731952387186153
2020-06-09,0.11474826978029679,0.11227306984800008,1.022046247917223,-0.00876723077699093,-0.00876723077699093,0.05836826119923758,0.06607179550379086,-0.007703534304553276,0.5384615384615384,0.9939066869538902
2020-06-10,0.11416526225579893,0.11444932867703014,0.9975179721496416,-0.02042360457480752,-0.02042360457480752,0.0766326087082012,0.07349885323681736,0.0031337554713838367,0.38461538461538464,0.7704232323749998
2020-06-11,0.12066154645574101,0.11895770077314073,1.0143231221814686,-0.034759399107154754,-0.034759399107154754,0.13782811171744122,0.08288308536731168,0.054945026350129544,0.6153846153846154,0.5735738606324187
2020-06-12,0.12121209979184909,0.11781863894224504,1.0288024108924525,-0.028703058688827165,-0.028703058688827165,0.10019921769046093,0.08311943868279587,0.017079779007665066,0.6153846153846154,0.5567196341210499
2020-06-14,0.12577709914626908,0.11922118338489969,1.0549895209495106,-0.03606110583914435,-0.03606110583914435,0.08194755773122604,0.08259005460125801,-0.0006424968700319694,0.5384615384615384,0.5220871942141687
2020-06-15,0.1360916583131601,0.12181690402576224,1.1171820479395782,-0.019850527222485037,-0.019850527222485037,0.0692860080473693,0.08807193658610692,-0.018785928538737617,0.6923076923076923,0.7010451586366546
2020-06-16,0.13587064047035838,0.12107698042801404,1.1221839196026189,-0.016167782355906435,-0.016167782355906435,0.06735271382437917,0.09358726283483108,-0.026234549010451913,0.6153846153846154,0.8018580508874802
2020-06-17,0.1360052805156942,0.12082670553131855,1.1256226834757264,-0.015488894642551654,-0.015488894642551654,0.06724398532848351,0.09513335096437786,-0.02788936563589435,0.6153846153846154,0.6887914562601678
2020-06-18,0.12972265859066054,0.120601858745148,1.0756273571602766,-0.013587465164760948,-0.013587465164760948,0.09618516745421013,0.07826069382078442,0.01792447363342571,0.5384615384615384,0.7110060945734443
2020-06-19,0.1288627362477794,0.12059072081968868,1.0685957872368914,-0.012815251198510347,-0.008738129019198682,0.0830962621921733,0.07669212775851134,0.006404134433661959,0.46153846153846156,0.7255402306634273
2020-06-21,0.13283571809759995,0.12182817903115568,1.090352980353004,-0.019894780919685884,-0.011127550142694953,0.07286160074249227,0.07752079702545754,-0.004659196282965267,0.38461538461538464,0.602704397304126
2020-06-22,0.13542861613661109,0.12274616920051919,1.1033225478130706,-0.010836418565850714,0.009587186008956805,0.0711428819246281,0.08126988783053592,-0.010127005905907815,0.5384615384615384,0.6959756453299202
2020-06-23,0.13984095453174006,0.1236121871760433,1.13128776155853,-0.018449669325136142,0.01630972978201861,0.08944181505346695,0.0723139565623344,0.017127858491132547,0.6153846153846154,0.7849958453494119
2020-06-24,0.16085948200041106,0.1279691689540026,1.2570174778444534,-0.03910853657705493,-0.010405477888227765,0.09934287145890425,0.08208559320060517,0.017257278258299077,0.3076923076923077,0.5708495564599996
2020-06-25,0.1586136032835709,0.12812067597787416,1.2380016111604246,-0.03441785388390628,0.0016432519552380676,0.11252227189341311,0.08158067785228208,0.030941594041131032,0.23076923076923078,0.6389998795634327
2020-06-26,0.16392259858209945,0.1321508716516242,1.2404201087241542,-0.04867995897608446,-0.02882943175359942,0.09844876239731135,0.08219209696676902,0.016256665430542327,0.15384615384615385,0.5597126354757487
2020-06-28,0.15908296506148617,0.13154870777242883,1.209308458861412,-0.05066833455822306,-0.034500552202316626,0.10921199119485127,0.08378521318469193,0.025426778010159343,0.15384615384615385,0.5070387554923426
2020-06-29,0.14727384466957386,0.13066935808492416,1.127072535045731,-0.04538890742740187,-0.029900012784850216,0.12472379303878069,0.08472304570782961,0.040000747330951075,0.15384615384615385,0.508306889341806
