date,ret
2020-10-23,-0.0
2020-10-26,-0.0
2020-10-27,-0.0
2020-10-28,0.08875358666401523
2020-10-29,-0.05067581983875602
2020-10-30,0.03354411288326853
2020-11-02,-0.031920999395942395
2020-11-03,-0.03970088031258534
2020-11-04,-0.04134243592256537
2020-11-05,-0.0
2020-11-06,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,-0.0
2020-11-13,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,-0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,0.0
2020-11-27,-0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,-0.0
2020-12-04,0.0
2020-12-07,-0.0
2020-12-08,0.0
2020-12-09,-0.0
2020-12-10,-0.0
2020-12-11,-0.0
2020-12-14,-0.0
2020-12-15,0.0
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,-0.0
2020-12-21,-0.0
2020-12-22,-0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-28,0.0
2020-12-29,-0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-04,-0.0
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-11,-0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,-0.0
2021-01-15,-0.0
2021-01-19,-0.009432252536672348
2021-01-20,0.011308073758254267
2021-01-21,0.005606443390109739
2021-01-22,0.00557518634207721
2021-01-25,0.026697508095277378
2021-01-26,0.000721500752799642
2021-01-27,0.09848514933064845
2021-01-28,-0.016142666464692645
2021-01-29,0.04290550831583362
2021-02-01,-0.022198112699026495
2021-02-02,-0.046612965395614214
2021-02-03,-0.028346177168740105
2021-02-04,-0.022337393906697756
2021-02-05,-0.0017943661731787408
2021-02-08,0.0
2021-02-09,0.011073519119480402
2021-02-10,0.024562638368409218
2021-02-11,-0.00556136296083487
2021-02-12,-0.019001275407574347
2021-02-15,-0.010714388212406334
2021-02-16,0.02236912017048187
2021-02-17,0.024624098322248766
2021-02-18,0.003761331156998171
2021-02-19,-0.016517925451645876
2021-02-22,0.019925083773260077
2021-02-23,-0.02061928720273576
2021-02-24,-0.03174869831458027
2021-02-25,0.06856267143729644
2021-02-26,-0.03507936731050787
2021-03-01,-0.03995581863240627
2021-03-02,0.01254721605208875
2021-03-03,0.02045205278695761
2021-03-04,0.027540466936847086
2021-03-05,-0.050489399922391875
2021-03-08,0.017699577099401065
2021-03-09,-0.021277398447284934
2021-03-10,-0.0035906681307285027
2021-03-11,-0.02218676205221204
2021-03-12,-0.003315530758724261
2021-03-15,-0.039132156188955936
2021-03-16,-0.002305033675217061
2021-03-17,-0.0007695267790288618
2021-03-18,0.017929147061855222
2021-03-19,-0.009115140968993352
2021-03-22,-0.05127321386465322
2021-03-23,0.026551985832433456
2021-03-24,-0.0023492571493752834
2021-03-25,-0.018196704622846394
2021-03-26,-0.027931384689177552
2021-03-29,0.004914014802429367
2021-03-30,-0.03195955756681146
2021-03-31,-0.002533785139372302
2021-04-01,-0.02223263869459391
2021-04-02,0.0
2021-04-05,0.0
2021-04-06,-0.002658397666610135
2021-04-07,-0.010704830145557231
2021-04-08,-0.006297816586990024
2021-04-09,0.0031538660970222843
2021-04-12,-0.008130126083250033
2021-04-13,0.002717392976499866
2021-04-14,0.01169078063268314
2021-04-15,-0.016678322143722113
2021-04-16,-0.018349138668196652
2021-04-19,0.030098031157279603
2021-04-20,0.01957357863995801
2021-04-21,0.021787354184907404
2021-04-22,0.03390155167568132
2021-04-23,-0.021479031677124283
2021-04-26,-0.00383877630716567
2021-04-27,-0.015070252920998062
2021-04-28,0.0017338539237461426
2021-04-29,-0.0039054074372542047
2021-04-30,0.021506205220963803
2021-05-03,-0.024554324280300577
2021-05-04,0.020289925493842897
2021-05-05,-0.017241806434506124
2021-05-06,-0.0017406444777838814
2021-05-07,-0.033210933545029686
2021-05-10,0.026217898054059052
2021-05-11,0.05004251248589764
2021-05-12,0.10222669924165517
2021-05-13,-0.0710126661546231
2021-05-14,-0.08081804523702818
2021-05-17,0.027244928412515357
2021-05-18,0.018597323815589206
2021-05-19,0.038608491252059896
2021-05-20,-0.02695140670984708
2021-05-21,-0.013753081955963253
2021-05-24,-0.0306798668243613
2021-05-25,0.008187936285365183
2021-05-26,-0.033161851960024524
2021-05-27,-0.036597714343292065
2021-05-28,0.004591376293514138
2021-05-31,0.00821172497651812
2021-06-01,0.007243128089849726
2021-06-02,-0.003615006196194148
2021-06-03,0.013935941428968146
2021-06-04,-0.0396136474847224
2021-06-07,-0.010270865265745943
2021-06-08,0.0042144759172799695
2021-06-09,0.01622283550688719
2021-06-10,-0.04851434014341072
2021-06-11,-0.018510026770868215
2021-06-14,0.007835495523948577
2021-06-15,0.01788783494474666
2021-06-16,0.05227508347756071
2021-06-17,-0.008219224353132493
2021-06-18,0.04964131163300145
2021-06-21,-0.037337670437644466
2021-06-22,-0.021978906718775004
2021-06-23,-0.015395685477973764
2021-06-24,-0.01515898284399908
2021-06-25,-0.004784698123335929
2021-06-28,-0.004807701568103173
2021-06-29,0.016726793805313278
2021-06-30,-0.004274525625111547
2021-07-01,-0.00860425958402855
2021-07-02,-0.0014412685656082225
2021-07-06,0.011947573421117852
2021-07-07,0.005684525018383457
2021-07-08,0.03845736821154233
2021-07-09,-0.04271772968515464
2021-07-12,0.008032171697264445
2021-07-13,0.007034026657379844
2021-07-14,-0.011751016535519021
2021-07-15,0.00330422769355021
