date,position
2021-03-09,-30.0
2021-03-10,-30.0
2021-03-11,-27.530519093345287
2021-03-12,-29.05345041946532
2021-03-14,-30.0
2021-03-15,-28.58288088734156
2021-03-16,-29.368514349501105
2021-03-17,-28.859517763024407
2021-03-18,-28.356326216744108
2021-03-19,-27.876332276755885
2021-03-21,-30.0
2021-03-22,-30.0
2021-03-23,-27.975069487498573
2021-03-24,-24.607564362715006
2021-03-25,-24.77773973036165
2021-03-26,-23.81877013206247
2021-03-28,-28.39600257398341
2021-03-29,-27.30143148856004
2021-03-30,-30.0
2021-03-31,-29.831723466919332
2021-04-01,-30.0
2021-04-02,-25.56263437903251
2021-04-04,-27.610906913984053
2021-04-05,-25.133596931820342
2021-04-06,-27.1331275030657
2021-04-07,-22.33378484316634
2021-04-08,-24.86798854615715
2021-04-09,-21.177534599318058
2021-04-11,-22.76732384053438
2021-04-12,-21.51581691597517
2021-04-13,-23.514898361406363
2021-04-14,-19.53618431678104
2021-04-15,-20.211540591808852
2021-04-16,-16.368090220080425
2021-04-18,-18.893904066436512
2021-04-19,-17.788590785182897
2021-04-20,-16.725199734579846
2021-04-21,-16.570169125880817
2021-04-22,-15.533513990825131
2021-04-23,-14.947184397731386
2021-04-25,-16.1320347294709
2021-04-26,-15.97385752799152
2021-04-27,-15.381575889439848
2021-04-28,-16.54271613663032
2021-04-29,-15.513641533001618
2021-04-30,-16.22873885133233
2021-05-02,-14.782998280347442
2021-05-03,-14.650796015523241
2021-05-04,-14.09546863032078
2021-05-05,-12.2760549851498
2021-05-06,-12.60533974039147
2021-05-07,-13.775018121584544
2021-05-09,-11.13100647074613
2021-05-10,-12.740401774385841
2021-05-11,-10.128355805809026
2021-05-12,-8.388671378736234
2021-05-13,-11.273587297806413
2021-05-14,-10.78597376278627
2021-05-17,-11.550898515860801
2021-05-18,-11.05402787723721
2021-05-19,-10.980974613489291
2021-05-20,-12.56763034025636
2021-05-21,-10.422627274731386
2021-05-23,-11.59474351015769
2021-05-24,-11.517965841678546
2021-05-25,-10.219433303054487
2021-05-26,-8.932036247968917
2021-05-27,-10.104103460449569
2021-05-28,-11.263945470978644
2021-05-30,-11.591422532644373
2021-05-31,-11.109161145562423
2021-06-01,-10.234020574002422
2021-06-02,-12.189651162324477
2021-06-03,-10.903118865245535
2021-06-04,-12.038931735652266
2021-06-06,-10.755401201418465
2021-06-07,-9.88817459040022
2021-06-08,-10.622740250763794
2021-06-09,-8.172832141478997
2021-06-10,-5.7496921462442865
2021-06-11,-4.538366204126786
2021-06-14,-8.107998456781107
2021-06-15,-8.069026254965983
2021-06-16,-7.227781323960302
2021-06-17,-7.585028793692924
2021-06-18,-8.720008481883365
2021-06-20,-4.699872823304057
2021-06-21,-1.4778684286981345
2021-06-22,-3.8278323911716043
2021-06-23,-3.782127593280214
2021-06-24,-1.7507479700755582
2021-06-25,-1.3172556395380548
2021-06-27,-3.2794336081611943
2021-06-28,-2.443214854208841
2021-06-29,-3.607516332453976
2021-06-30,-1.9700801214721104
2021-07-01,-3.140111166387876
2021-07-02,-2.7047631140641135
2021-07-05,-5.870512238153855
2021-07-06,-5.818545656328249
2021-07-07,-3.358194888512118
2021-07-08,-3.3061533645068697
2021-07-09,-1.2481555450899622
2021-07-12,-2.422396879611839
2021-07-13,-0.7666464383502039
2021-07-14,1.696517665032612
2021-07-15,0.10987310598660241
2021-07-16,0.5501881564150028
2021-07-18,0.5937360043195833
2021-07-19,-0.182084269275108
2021-07-20,4.7557227364242305
2021-07-21,2.7394669577019686
2021-07-22,1.9482911320147964
2021-07-23,3.2020043705108363
2021-07-26,0.7575817719646256
2021-07-27,1.2011081405741362
2021-07-28,0.39680655086704586
2021-07-29,1.2402839966058075
2021-07-30,-0.7980139274423066
2021-08-01,-1.5985237536980361
2021-08-02,-1.5744723020048288
2021-08-03,0.10194898879319166
2021-08-04,1.3605184523465452
2021-08-05,0.9628797094802892
2021-08-06,-0.6719512300667451
2021-08-08,-1.0628132262607812
2021-08-09,-0.6216525934109631
2021-08-10,-1.4195390491084348
2021-08-11,0.2709604969171542
2021-08-12,-2.1872331888274474
2021-08-13,-1.7314310221149698
