date,baseline,crisis_sleeve,combined
2020-01-07,0.0,0.004498521120908983,0.00022492605604544915
2020-01-08,0.0,0.010157482386572436,0.0005078741193286218
2020-01-09,0.0,0.017621698676151265,0.0008810849338075633
2020-01-10,0.0,0.0005015252303492979,2.5076261517464895e-05
2020-01-13,0.0,0.0073958400635003585,0.00036979200317501795
2020-01-14,0.0,-0.0021846141251189444,-0.00010923070625594722
2020-01-15,0.0,0.008245758305700068,0.00041228791528500345
2020-01-16,0.0,0.010835781095086539,0.0005417890547543269
2020-01-17,0.0,0.00398248236431753,0.0001991241182158765
2020-01-21,0.0,-0.02142767284707814,-0.001071383642353907
2020-01-22,0.0,-0.11822822469334149,-0.005911411234667075
2020-01-23,0.0,0.006746866054676115,0.0003373433027338058
2020-01-24,0.0,-0.029938396252340294,-0.0014969198126170147
2020-01-27,0.0,-0.03803454126328232,-0.001901727063164116
2020-01-28,0.0,0.03458773763035827,0.0017293868815179136
2020-01-29,0.0,-0.001784121793501292,-8.920608967506461e-05
2020-01-30,0.0,0.014364178819743945,0.0007182089409871973
2020-01-31,0.0,-0.04934313690281167,-0.0024671568451405837
2020-02-03,0.0,-0.003256700907090071,-0.00016283504535450355
2020-02-04,0.0,0.03106716951154498,0.001553358475577249
2020-02-05,0.0,0.025111175066931057,0.001255558753346553
2020-02-06,0.0,0.00023872482859532695,1.1936241429766348e-05
2020-02-07,0.0,-0.012950484990488231,-0.0006475242495244116
2020-02-10,0.0,0.009746380999705373,0.0004873190499852687
2020-02-11,0.0,-0.0031338164161716087,-0.00015669082080858044
2020-02-12,0.0,0.038031326437580226,0.0019015663218790114
2020-02-13,0.0,-0.007707421633390776,-0.00038537108166953883
2020-02-14,0.0,0.017668409296528687,0.0008834204648264344
2020-02-18,0.0,-0.005115449101315228,-0.0002557724550657614
2020-02-19,0.0,-0.0019529015830990204,-9.764507915495103e-05
2020-02-20,0.0,-0.014349198452981327,-0.0007174599226490664
2020-02-21,0.0,-0.02223483686942407,-0.0011117418434712035
2020-02-24,0.0,-0.0588345959433787,-0.002941729797168935
2020-02-25,0.0,-0.027168276600758823,-0.0013584138300379413
2020-02-26,0.0,0.00028950207775180203,1.4475103887590102e-05
2020-02-27,0.0,-0.04817052799322363,-0.002408526399661182
2020-02-28,0.0,-0.023379268798485064,-0.0011689634399242534
2020-03-02,0.0,0.014843152092552714,0.0007421576046276357
2020-03-03,0.0,-0.014561204258175753,-0.0007280602129087877
2020-03-04,0.0,0.025957219024181466,0.0012978609512090734
2020-03-05,0.0,-0.03903044195043259,-0.0019515220975216297
2020-03-06,0.0,-0.01854922161258532,-0.000927461080629266
2020-03-09,0.0,-0.0376496562173787,-0.0018824828108689351
2020-03-10,0.0,0.018330136069491854,0.0009165068034745927
2020-03-11,0.0,0.0010839919936893594,5.419959968446797e-05
2020-03-12,0.0,-0.05717591030113267,-0.0028587955150566335
2020-03-13,0.0,0.04420512894685924,0.002210256447342962
2020-03-16,0.0,-0.00884340330512634,-0.00044217016525631707
2020-03-17,0.0,0.09156008795924375,0.004578004397962188
2020-03-18,0.0,-0.048410385923393306,-0.0024205192961696655
2020-03-19,0.0,0.045160273353143765,0.0022580136676571883
2020-03-20,-0.0206106649302768,0.034005513178001046,-0.017879856024862906
2020-03-23,0.0039311365870835,-0.004007012489277706,0.0035342291332654393
2020-03-24,0.0200416742565256,-0.09678039427626084,0.014200570829886273
2020-03-25,-0.0004670658826726,0.042635694113420275,0.0016880721171320437
2020-03-26,0.0117421413140003,-0.004800650901509496,0.01091500170322481
2020-03-27,0.0019269067173929,-0.029556483622018792,0.00035273720042231513
2020-03-30,0.005081689061834,0.023250726245655162,0.005990140921025058
2020-03-31,-0.0102471917359872,0.01865163090495514,-0.008802250603940081
2020-04-01,-0.0064678386974084,-0.006276627279311331,-0.006458278126503547
2020-04-02,-0.0027110037029391,0.024282672968529262,-0.001361319869365682
2020-04-03,-0.0075084243373857,0.021610764929191006,-0.006052464874056864
2020-04-06,0.0107991034287299,-0.0026997403942994325,0.010124161237578432
2020-04-07,0.0084691914234671,-0.007348536923378113,0.007678305006124839
2020-04-08,0.0054355710158938,0.0027972806974374542,0.0053036564999709825
2020-04-09,0.005094055349844,-0.010127235655282618,0.00433299079958767
2020-04-13,0.0044291090419157,-0.004797896929284118,0.003967758743355709
2020-04-14,0.0068508219366146,-0.022370161948305434,0.005389772742368598
2020-04-15,-0.0141995659183443,0.08229578847885,-0.009374798198484585
2020-04-16,0.00340273444754,-0.0029794007491839025,0.0030836276877038047
2020-04-17,0.0020904888684692,0.014858953357105076,0.0027289120929009933
2020-04-20,-0.0080223389366821,-0.031376712167942244,-0.009190057598245108
2020-04-21,-0.0187711335834816,-0.0013717632757299647,-0.017901165068094017
2020-04-22,0.0027621545261058,0.01864448036839894,0.0035562708182204574
2020-04-23,0.0030382336287367,0.006799569324638988,0.0032263004135318143
2020-04-24,0.0054968282810884,0.018480498911801924,0.006146011812624076
2020-04-27,0.0010522867390147,0.021293912775906865,0.0020643680408593086
2020-04-28,0.0004207229771668,0.0015839292677517491,0.00047888329169604746
2020-04-29,0.0124226239673767,0.005583849276706854,0.012080685232843207
2020-04-30,0.0085808410101953,-0.017610188259162385,0.007271289546727415
2020-05-01,-0.0048853045454367,-0.015050649179156217,-0.005393571777122676
2020-05-04,0.009070580437379,0.01755584493508655,0.009494843662264376
2020-05-05,0.0073992583983216,0.01244026098819262,0.007651308527815151
2020-05-06,-0.0045827090846006,0.0016065484621679005,-0.004273246207262174
2020-05-07,-0.0030445320338807,0.021208966148454245,-0.0018318571247639525
2020-05-08,0.012190203822906,0.031186555675571714,0.013140021415539287
2020-05-11,-0.0008426194267823,-0.004413290654294411,-0.0010211529881579055
2020-05-12,-0.0096700332146541,-0.04675997626595674,-0.011524530367219232
2020-05-13,-0.0029913722838913,0.000259665081975502,-0.00282882041559796
2020-05-14,0.0013531065084965,0.02112825682402608,0.0023418640242729794
2020-05-15,0.0031513761386868,0.0016587672465377956,0.0030767456940793496
2020-05-18,0.0179254596873707,0.02114413738146448,0.01808639357207539
2020-05-19,-0.0107385766171117,0.002696735979000664,-0.010066810987306081
2020-05-20,0.0048630658913561,-0.0158336155007337,0.0038282318217516095
2020-05-21,-0.0001501127146732,-0.007357614387784928,-0.0005104877983287864
2020-05-22,-0.0013429682421907,0.0036284694745516433,-0.0010943963563535828
2020-05-26,0.0136521401283564,0.0055033409011517875,0.013244700166996169
2020-05-27,-0.0021315590290864,0.005526477183348533,-0.0017486572184646533
2020-05-28,0.0043303549495656,-0.00777518366329355,0.0037250780189226427
2020-05-29,0.000773174035151,0.019728278936365307,0.0017209292802117153
2020-06-01,0.0044307027955037,-0.0043045090344904224,0.003993942204003994
2020-06-02,0.0089674519594769,0.020353207074939483,0.00953673971525003
2020-06-03,0.008455124054384,0.012402146931148383,0.00865247519822222
2020-06-04,0.0096366341682765,-0.002058443820618816,0.009051880268831733
2020-06-05,0.0162742229021598,-0.0016633981309572832,0.015377341850503944
2020-06-08,-0.0040771221793116,-4.028375880205104e-05,-0.0038752802582861226
2020-06-09,-0.0047093090259582,-0.0022553426032829726,-0.004586610704824438
2020-06-10,-0.0117594718009106,-0.013325007664938493,-0.011837748594111994
2020-06-11,-0.014634687605069,-0.07853073826535306,-0.0178294901380832
2020-06-12,0.0062744360449878,0.016507344456890394,0.006786081465582929
2020-06-15,0.0168170189156764,0.012447770700783067,0.016598556504931732
2020-06-16,0.0037573298449495,0.010589555794450423,0.004098941142424546
2020-06-17,0.0006900441977602,-0.02634715316833125,-0.0006618156705443725
2020-06-18,0.0019313438593467,0.004488176383464992,0.0020591854855526144
2020-06-19,0.0007828509259359,-0.009738630966902306,0.0002567768312939896
2020-06-22,0.0092422345861346,0.0172918940112754,0.009644717557391639
2020-06-23,-0.0076966549337039,-0.0015795296286675864,-0.007390798668452083
2020-06-24,-0.0210471807774899,-0.002982406028120277,-0.020143942040021418
2020-06-25,0.0048815947187617,0.007632856201224669,0.005019157792884848
2020-06-26,-0.0147704730763149,-0.006099515779513176,-0.014336925211474812
2020-06-29,0.0055612040796769,0.01679620538256854,0.006122954144821481
2020-06-30,0.0021330777462618,0.014953376361266368,0.002774092677012028
2020-07-01,0.0074525428907678,0.002673127233975947,0.007213572107928207
2020-07-02,0.0003954864546663,0.0008362030449182711,0.00041752228417889854
2020-07-06,0.0030746158581887,-0.0018474957133620684,0.0028285102796111613
2020-07-07,-0.0051799030295039,-0.014136566750357904,-0.0056277362155466
2020-07-08,0.0003507650411879,0.012196484200448054,0.0009430509991509078
2020-07-09,-0.0060084395475611,0.002522094350571713,-0.005581912852654459
2020-07-10,0.0043303309331554,0.01991225773764782,0.005109427273380021
2020-07-13,-0.0052281646584809,-0.016964544403816895,-0.005814983645747699
2020-07-14,0.0039994809414349,0.018699478254185387,0.004734480807072425
2020-07-15,-0.0021654078865898,0.01567162923356502,-0.001273556030582059
2020-07-16,0.0025377539378291,0.0037876227422808384,0.002600247378051687
2020-07-17,0.0038005030694589,0.01845540220885633,0.004533248026428771
2020-07-20,0.0012322517564073,0.01515302934485252,0.001928290635829561
2020-07-21,-0.0015429872360452,0.008818461715611736,-0.0010249147884623532
2020-07-22,-0.0022710738431018,-0.04936264947471258,-0.00462565262468234
2020-07-23,-0.0118713669712663,-0.01590832275206422,-0.012073214760306194
2020-07-24,-0.0012417542636456,0.009961206645562104,-0.0006816062181852147
2020-07-27,0.0025847708665271,0.022817068954503306,0.0035963857709259105
2020-07-28,-0.00547379714825,-0.0016719615999911674,-0.005283705370837058
2020-07-29,-7.599910757238765e-05,0.014143685948008855,0.0006349851452066746
2020-07-30,-0.0023872089800434,-0.003023537254449593,-0.0024190253937637096
2020-07-31,0.0032798711067954,0.00623350734428163,0.0034275529186697114
2020-08-03,0.0075201975004969,-0.006607866665236717,0.006813794292210219
2020-08-04,-0.0057592953983841,0.0013156255475039735,-0.005405549351089696
2020-08-05,0.0072890059144267,0.010872702457973116,0.00746819074160402
2020-08-06,-0.0058010930102707,0.008998159533162742,-0.005061130383099028
2020-08-07,0.004707103698306,0.008304045384008418,0.00488695078259112
2020-08-10,0.0044679168077258,0.009645872002852052,0.004726814567482112
2020-08-11,0.0210325800509,-0.009254626473136796,0.019518219724698162
2020-08-12,0.0128702447034421,0.021247283856643318,0.01328909666110216
2020-08-13,0.0045522206884623,0.00028822486350321697,0.004339020897214346
2020-08-14,0.0009301428842395,0.003425110261157993,0.0010548912530854247
2020-08-17,-0.0052128517697828,0.023043261686562122,-0.0038000460969655533
2020-08-18,-0.0027258710381465,-0.013642776403786527,-0.003271716306428501
2020-08-19,0.0087246565251896,-0.04349133633219937,0.00611385688232015
2020-08-20,-0.0027432474265688,0.008314732623505794,-0.0021903484240650703
2020-08-21,-0.0042391939982179,0.009972748241625862,-0.003528596886225712
2020-08-24,0.0054548540450394,0.0038639924428238714,0.005375310964928623
2020-08-25,0.0117890605075369,0.010256386442268894,0.0117124268042735
2020-08-26,1.6837867706016185e-05,0.006797523492001467,0.0003558721489207887
2020-08-27,0.0134567789522911,-0.00498701543343083,0.012534589233005003
2020-08-28,-0.0137465420662499,0.014073524915474867,-0.012355538717163661
2020-08-31,-0.0031252090339375,0.013841226882961077,-0.002276887238092571
2020-09-01,-0.0027572486276077,-0.007024249838468055,-0.0029705986881507175
2020-09-02,0.0004848131718864,0.03306390071071652,0.002113767548827906
2020-09-03,-0.0142376599308822,-0.060077435937758494,-0.016529648731226015
2020-09-04,0.006071673929098,0.05753864311474466,0.008645022388380332
2020-09-08,-0.0263660717649124,-0.06315880490045078,-0.028205708421689315
2020-09-09,0.0158643350551004,0.021882861011642607,0.01616526135292751
2020-09-10,-0.0132906944932238,-0.030685842102025962,-0.01416045187366391
2020-09-11,-0.0072925034242176,0.06418731188121596,-0.003718512658945922
2020-09-14,-0.0012131211726618,0.007243240597437417,-0.0007903030841568391
2020-09-15,0.0059802309813535,-0.0170456193885955,0.00482893846285605
2020-09-16,-0.0018297639518126,-0.17331217995869164,-0.010403884752156553
2020-09-17,-0.0073562812385755,0.016676280310312652,-0.0061546531611310915
2020-09-18,0.0015098923341797,-0.005081124556842731,0.0011803414896285785
2020-09-21,-0.0049303857591084,-0.005444081766178499,-0.004956070559461905
2020-09-22,0.0001134534768551,0.010867998608112828,0.0006511807334179864
2020-09-23,-0.0022151643086448,0.0006589827668204151,-0.002071456954871539
2020-09-24,0.0050299397801654,0.018173116520608268,0.005687098617187543
2020-09-25,0.0039393197695574,0.008998431546506591,0.004192275358404859
2020-09-28,0.0066805457999086,0.014408150140107434,0.0070669260169185415
2020-09-29,-0.0039529790756771,0.006982680509057371,-0.003406196096440376
2020-09-30,0.0088823870823481,0.0046843172779014175,0.008672483592125767
2020-10-01,-0.004579270724509,-0.022066534225930745,-0.005453633899580088
2020-10-02,-0.0045282728199833,-0.023299037030436676,-0.005466811030505969
2020-10-05,0.0139181967355891,0.010694952165302585,0.013757034507074774
2020-10-06,-0.0042856880108112,-0.01289092939692793,-0.004715950080117036
2020-10-07,0.0158052751403301,0.023547199067505797,0.016192371336688882
2020-10-08,0.0118422688665524,0.02352661780724885,0.012426486313587223
2020-10-09,0.0010584357670034,-0.0016450790255242431,0.0009232600273770177
2020-10-12,0.0028932096617247,0.005050936611913581,0.0030010960092341442
2020-10-13,-0.0039465084639349,-0.01694636675480865,-0.004596501378478586
2020-10-14,-0.001030016599753,-0.02452530233870087,-0.0022047808867003936
2020-10-15,-0.0016415563323823,0.0055319117594758715,-0.0012828829277893913
2020-10-16,-0.0009500684578692,-0.00563824951525449,-0.0011844775107384645
2020-10-19,-0.0042678460807955,-0.005068926447488131,-0.004307900099130132
2020-10-20,0.0019410397574984,-0.011725462115386165,0.0012577146638541718
2020-10-21,-0.0059730251545099,-0.037404871054184774,-0.007544617449493644
2020-10-22,0.0112609222096573,0.0033187210479415086,0.01086381215157151
2020-10-23,-0.0074486175387268,0.0052347640757042235,-0.006814448458005249
2020-10-26,-0.0101383783540735,-0.025566025447275376,-0.010909760708733594
2020-10-27,-0.0075123800513162,0.017942089529351612,-0.006239656572282809
2020-10-28,-0.0131390869571821,-0.023065553433005537,-0.013635410280973271
2020-10-29,-0.0002883526043468,0.019174458562221997,0.0006847879539816398
2020-10-30,0.0037006959072696,0.016153930809549077,0.004323357652383574
2020-11-02,0.0178349083000123,-0.005422951143034371,0.016672015327859963
2020-11-03,0.024237704287383,0.010770791489410403,0.023564358647484372
2020-11-04,-0.0175202097039593,0.023037713344723265,-0.01549231355152517
2020-11-05,0.0067819071181143,0.007565492770281068,0.006821086400722638
2020-11-06,0.0017503543890323,0.02922321388601068,0.0031239973638812193
2020-11-09,0.0254307718829408,-0.03759018055332142,0.02227972426112769
2020-11-10,0.0172983231782209,0.0029389829311279314,0.016580356165866252
2020-11-11,-0.0006887426119099,0.0171938331899395,0.00020538617818257005
2020-11-12,-0.0178503840401556,-0.020441629934381478,-0.017979946334866895
2020-11-13,0.0019973034539549,0.045642046078981924,0.0041795405852062505
2020-11-16,0.0050300041136096,-0.004879868330796011,0.004534510491389319
2020-11-17,-0.0071828510546802,-0.022771984072817553,-0.007962307705587068
2020-11-18,-0.0050449316807288,0.006252715283007415,-0.004480049332541989
2020-11-19,-0.0071482728261463,0.0066126492956724015,-0.006460226720055364
2020-11-20,0.0039165702162683,0.0002293411481764096,0.003732208762863705
2020-11-23,0.0117080088674683,0.007672302742419479,0.011506223561215858
2020-11-24,0.0103957093161436,0.017071042547371906,0.010729475977705015
2020-11-25,0.0029981195953998,0.010259311530214088,0.003361179192140514
2020-11-27,-0.0023689922642368,-0.004668872364362642,-0.002483986269243092
2020-11-30,0.0023038595713459,0.005658133743843052,0.0024715732799707574
2020-12-01,0.004066989585219,-0.026028976526164982,0.002562191279649801
2020-12-02,0.0033813842080173,0.002490253207935389,0.0033368276580132044
2020-12-03,0.0001974709794287,-0.0069944927123644085,-0.00016212720516095545
2020-12-04,0.0087793464779381,0.011733324579428217,0.008927045383012604
2020-12-07,-0.0059011743949416,0.0041186219669970825,-0.0054001845768446655
2020-12-08,0.0027386276939246,0.02097705383197601,0.0036505490008271707
2020-12-09,-0.002036678578394,-0.02114581599294496,-0.002992135449121548
2020-12-10,-0.0008014213236754,0.012230074984061812,-0.00014984650828853933
2020-12-11,-0.004467597642544,-0.011851739641153713,-0.004836804742474486
2020-12-14,-0.0013539615489477,-0.005862591610656498,-0.0015793930520331398
2020-12-15,0.0046950842589376,0.014381224844610685,0.005179391288221254
2020-12-16,0.001020108700759,-0.02821338253174721,-0.00044156586086631074
2020-12-17,0.0020417835872817,0.00538533266929031,0.0022089610413821305
2020-12-18,0.0038903625973429,-0.002852507216371425,0.0035532191066571838
2020-12-21,-0.0055710127590353,-0.03220062794438361,-0.006902493518302716
2020-12-22,0.001031801750758,0.013710756149843295,0.0016657494707122645
2020-12-23,0.003229278543961,0.017388639036841624,0.003937246568605031
2020-12-24,0.0033218806390453,0.01211859350383282,0.003761716282284676
2020-12-28,0.0047546436380253,0.004030844281751378,0.004718453670211604
2020-12-29,-0.0034921058520524,-0.006645469651140434,-0.003649774042006802
2020-12-30,-0.0012351836552491,0.008598213876423788,-0.0007435137786654554
2020-12-31,0.0063707525246594,-0.0019527442252833538,0.005954577687162261
2021-01-04,-0.0101880943858733,-0.04534805308046108,-0.011946092320602689
2021-01-05,0.0042239535005667,0.010678331548183095,0.00454667240294752
2021-01-06,0.0037093464760454,0.0022355774582956123,0.0036356580251579104
2021-01-07,0.0146615688713374,0.02788511585420439,0.015322746220480748
2021-01-08,0.0113116574736345,0.013538683585925693,0.01142300877924906
2021-01-11,-0.0017330336031594,-0.019030338663410973,-0.0025978988561719783
2021-01-12,-0.0026127069291485,0.019050190563061342,-0.0015295620545380077
2021-01-13,0.005120308977559,0.014397743504479088,0.005584180703905005
2021-01-14,-0.0016162225818021,-0.011887610803190451,-0.0021297919928715174
2021-01-15,-0.0032095621102397,-0.00021750612216075993,-0.0030599593108357527
2021-01-19,0.0026714658178697,-0.005892904109169095,0.0022432473215177598
2021-01-20,0.007687031210161,-0.023817898455234854,0.006111784726891207
2021-01-21,-0.0053622496884672,0.008235618192970584,-0.0046823562943953114
2021-01-22,-0.0003104303352325,-0.0027950353297145902,-0.0004346605849566045
2021-01-25,0.0063106597232241,-0.009840496496542617,0.005503101912235764
2021-01-26,-0.0014815307858374,0.014805105571468857,-0.000667198967972087
2021-01-27,-0.0157765419913776,-0.07873681161557844,-0.01892455547258764
2021-01-28,0.0048588319365534,0.020360603612751937,0.005633920520363326
2021-01-29,-0.0130473995705213,-0.009874518226477225,-0.012888755503319095
2021-02-01,0.0272599445659324,0.021891373635507083,0.026991516019411133
2021-02-02,0.0137529083572058,0.018381851525924198,0.01398435551564172
2021-02-03,5.569579274317807e-05,0.028827722171578696,0.0014942971116849542
2021-02-04,0.011913285642415,0.028542306388060545,0.012744736679697277
2021-02-05,-0.0073073208862266,0.0020082732698814,-0.006841541178421199
2021-02-08,0.0048674066450415,0.007087595375554923,0.004978416081567171
2021-02-09,-0.0063860597924889,0.011149009784548358,-0.005509306313637037
2021-02-10,-0.0018593849188992,0.02054503026337784,-0.0007391641597853478
2021-02-11,0.0008398776818808,0.022124661760240638,0.001904116885798792
2021-02-12,0.0060578349542419,0.030466848241740063,0.007278285618616808
2021-02-15,-0.0004035015335256,-0.006113956639306917,-0.0006890242888146659
2021-02-16,-0.0048583136990965,0.02136138425738432,-0.0035473288012724587
2021-02-17,0.0091028301896009,-0.09813329854228092,0.0037410237530068075
2021-02-18,-0.0159194121808104,-0.00428563338332566,-0.015337723240936161
2021-02-19,-0.0118741423605016,0.012645597235284356,-0.010648155380712301
2021-02-22,-0.0165091862033651,-0.016514074013204372,-0.016509430593857063
2021-02-23,-0.0037762893497585,0.01637861206784308,-0.0027685442788784207
2021-02-24,0.0056740766060308,0.001241892324471472,0.005452467391952834
2021-02-25,-0.0254655571708805,-0.06909979982850478,-0.027647269303761712
2021-02-26,0.0229694777228485,0.004793491572534503,0.022060678415332796
2021-03-01,0.0110650062506976,0.03434249525988475,0.012228880701156958
2021-03-02,-0.0121220515145922,-0.0012530490643976044,-0.01157860139208247
2021-03-03,-0.0163319899203529,-0.021771507492289288,-0.016603965798949717
2021-03-04,0.0026882226791569,-0.01523090115660386,0.0017922664873688617
2021-03-05,0.0227064951141505,0.03239901712608617,0.023191121214747284
2021-03-08,-0.0031409170170823,0.004070694923362872,-0.002780336420060041
2021-03-09,0.0089095971140389,0.021827880034507974,0.009555511260062353
2021-03-10,-0.0022467604375993,0.010024437314544166,-0.0016332005499921265
2021-03-11,-0.0001834439407739,0.001040620426400185,-0.00012224072241519575
