date,baseline,vx_carry,combined
2020-01-06,0.0,-0.0,0.0
2020-01-07,0.0,-0.0015726247357557,-7.8631236787785e-05
2020-01-08,0.0,-0.0043039194803497,-0.000215195974017485
2020-01-09,0.0,-0.0102612077920401,-0.000513060389602005
2020-01-10,0.0,-0.0003799146375843,-1.8995731879215002e-05
2020-01-13,0.0,-0.0041919509394387,-0.00020959754697193504
2020-01-14,0.0,0.0012525279984481,6.2626399922405e-05
2020-01-15,0.0,-0.0033040469878294,-0.00016520234939147
2020-01-16,0.0,-0.0060307610202387,-0.00030153805101193503
2020-01-17,0.0,-0.0027227293040969,-0.00013613646520484502
2020-01-21,0.0,0.014966031224602,0.0007483015612301
2020-01-22,0.0,0.0174084976321432,0.0008704248816071601
2020-01-23,0.0,0.0067027833826253,0.000335139169131265
2020-01-24,0.0,-0.0314570688554864,-0.0015728534427743202
2020-01-27,0.0,-0.0413945817088954,-0.00206972908544477
2020-01-28,0.0,0.0330155643412433,0.0016507782170621652
2020-01-29,0.0,-0.0013428374494345,-6.7141872471725e-05
2020-01-30,0.0,0.0097873556337731,0.000489367781688655
2020-01-31,0.0,-0.0298364373496008,-0.00149182186748004
2020-02-03,0.0,-0.0028148596453384,-0.00014074298226692003
2020-02-04,0.0,0.0237086887539935,0.001185434437699675
2020-02-05,0.0,0.0129465079161275,0.000647325395806375
2020-02-06,0.0,8.042110810010582e-05,4.021055405005291e-06
2020-02-07,0.0,-0.0043677885049447,-0.000218389425247235
2020-02-10,0.0,0.0039131283082394,0.00019565641541197
2020-02-11,0.0,-0.0010305631184621,-5.1528155923105e-05
2020-02-12,0.0,0.0123425156959814,0.00061712578479907
2020-02-13,0.0,-0.0005982002832133,-2.9910014160665004e-05
2020-02-14,0.0,0.002135836855629,0.00010679184278145
2020-02-18,0.0,1.163785974674425e-05,5.818929873372126e-07
2020-02-19,0.0,-4.6265312756356415e-05,-2.313265637817821e-06
2020-02-20,0.0,-0.0003365178446468,-1.6825892232339998e-05
2020-02-21,0.0,-0.0029196681467852,-0.00014598340733926
2020-02-24,0.0,-0.0208210363363095,-0.001041051816815475
2020-02-25,0.0,-0.0252106696751595,-0.001260533483757975
2020-02-26,0.0,0.0002908464795945,1.4542323979725001e-05
2020-02-27,0.0,-0.0553477455124344,-0.00276738727562172
2020-02-28,0.0,-0.0231520562823066,-0.00115760281411533
2020-03-02,0.0,0.0149254617443616,0.00074627308721808
2020-03-03,0.0,-0.016050890505558,-0.0008025445252779
2020-03-04,0.0,0.0247199400133213,0.0012359970006660653
2020-03-05,0.0,-0.0430002435198429,-0.002150012175992145
2020-03-06,0.0,-0.0206265230903577,-0.0010313261545178852
2020-03-09,0.0,-0.045830870670436,-0.0022915435335218
2020-03-10,0.0,0.0174362334078868,0.00087181167039434
2020-03-11,0.0,0.0012017755264226,6.008877632113e-05
2020-03-12,0.0,-0.069899725028143,-0.00349498625140715
2020-03-13,0.0,0.0414212940732193,0.002071064703660965
2020-03-16,0.0,-0.0119682704937844,-0.00059841352468922
2020-03-17,0.0,0.0908660472858357,0.004543302364291785
2020-03-18,0.0,-0.0387865141009409,-0.0019393257050470453
2020-03-19,0.0,0.043455777862671,0.00217278889313355
2020-03-20,-0.0224029919808793,0.0228913847949501,-0.02013827314208783
2020-03-23,0.0042736671615632,-0.0013181706265735,0.003994075272156366
2020-03-24,0.0217850562261803,-0.0279339689554579,0.019299104967098392
2020-03-25,-0.0005078039703395,0.0359762706885611,0.0013163997626055302
2020-03-26,0.0127630416249866,-0.0025679131921639,0.011996493884129074
2020-03-27,0.0020942928068528,-0.017851666622415,0.00109699483538941
2020-03-30,0.0055237119973861,0.0172932179368671,0.00611218729436015
2020-03-31,-0.011138419449,0.001839616747153,-0.01048951763919235
