date,instrument,weight
2024-03-29,GC_FRONT_VOLUME,-0.03809446
2024-03-29,NQ_FRONT_CALENDAR_2D,0.16550139
2024-03-29,RTY_FRONT_CALENDAR_2D,0.31679674
2024-03-29,SR3_FRONT_CALENDAR,-0.09665746
2024-03-29,UB_FRONT_VOLUME,0.04495318
2024-03-29,ZF_FRONT_VOLUME,-0.01631084
2024-03-29,ZN_FRONT_VOLUME,-0.11080750
2024-03-29,ZT_FRONT_VOLUME,0.36546348
2024-04-05,6B_FRONT_CALENDAR,-0.23583518
2024-04-05,6E_FRONT_CALENDAR,-0.51254258
2024-04-05,6J_FRONT_CALENDAR,-0.44125081
2024-04-05,CL_FRONT_VOLUME,0.00915196
2024-04-05,ES_FRONT_CALENDAR_2D,0.21405288
2024-04-05,GC_FRONT_VOLUME,0.04684527
2024-04-05,NQ_FRONT_CALENDAR_2D,0.08839432
2024-04-05,RTY_FRONT_CALENDAR_2D,0.20453665
2024-04-05,SR3_FRONT_CALENDAR,-0.05296109
2024-04-05,UB_FRONT_VOLUME,0.01819055
2024-04-05,ZF_FRONT_VOLUME,-0.06565524
2024-04-05,ZN_FRONT_VOLUME,-0.08435892
2024-04-05,ZT_FRONT_VOLUME,0.16267836
2024-04-12,6B_FRONT_CALENDAR,-0.37333113
2024-04-12,6E_FRONT_CALENDAR,-0.70396455
2024-04-12,6J_FRONT_CALENDAR,-0.63114028
2024-04-12,CL_FRONT_VOLUME,0.05085005
2024-04-12,ES_FRONT_CALENDAR_2D,0.25950730
2024-04-12,GC_FRONT_VOLUME,0.11889388
2024-04-12,NQ_FRONT_CALENDAR_2D,0.09423924
2024-04-12,RTY_FRONT_CALENDAR_2D,0.26399640
2024-04-12,SR3_FRONT_CALENDAR,0.02742627
2024-04-12,UB_FRONT_VOLUME,0.01421868
2024-04-12,ZF_FRONT_VOLUME,-0.11367234
2024-04-12,ZN_FRONT_VOLUME,-0.13172672
2024-04-12,ZT_FRONT_VOLUME,0.18383003
2024-04-19,6B_FRONT_CALENDAR,-0.31081334
2024-04-19,6E_FRONT_CALENDAR,-0.51940050
2024-04-19,6J_FRONT_CALENDAR,-0.48076769
2024-04-19,CL_FRONT_VOLUME,0.06137187
2024-04-19,ES_FRONT_CALENDAR_2D,0.16559514
2024-04-19,GC_FRONT_VOLUME,0.14540133
2024-04-19,NQ_FRONT_CALENDAR_2D,0.03040286
2024-04-19,RTY_FRONT_CALENDAR_2D,0.18811051
2024-04-19,SR3_FRONT_CALENDAR,0.12778055
2024-04-19,UB_FRONT_VOLUME,0.00220780
2024-04-19,ZF_FRONT_VOLUME,-0.11647987
2024-04-19,ZN_FRONT_VOLUME,-0.12100071
2024-04-19,ZT_FRONT_VOLUME,0.09262749
2024-04-26,6B_FRONT_CALENDAR,-0.42204802
2024-04-26,6E_FRONT_CALENDAR,-0.63555330
2024-04-26,6J_FRONT_CALENDAR,-0.57210800
2024-04-26,CL_FRONT_VOLUME,0.10747101
2024-04-26,ES_FRONT_CALENDAR_2D,0.17978079
2024-04-26,GC_FRONT_VOLUME,0.24175311
2024-04-26,NQ_FRONT_CALENDAR_2D,0.00517148
2024-04-26,RTY_FRONT_CALENDAR_2D,0.23363946
2024-04-26,SR3_FRONT_CALENDAR,0.22996624
2024-04-26,UB_FRONT_VOLUME,-0.01695099
2024-04-26,ZF_FRONT_VOLUME,-0.20258118
2024-04-26,ZN_FRONT_VOLUME,-0.19186498
2024-04-26,ZT_FRONT_VOLUME,0.05524457
2024-05-03,6B_FRONT_CALENDAR,-0.40075445
2024-05-03,6E_FRONT_CALENDAR,-0.52058605
2024-05-03,6J_FRONT_CALENDAR,-0.36789252
2024-05-03,CL_FRONT_VOLUME,0.10393810
2024-05-03,ES_FRONT_CALENDAR_2D,0.12276438
2024-05-03,GC_FRONT_VOLUME,0.26321749
2024-05-03,NQ_FRONT_CALENDAR_2D,-0.05212540
2024-05-03,RTY_FRONT_CALENDAR_2D,0.19096636
2024-05-03,SR3_FRONT_CALENDAR,0.16224532
2024-05-03,UB_FRONT_VOLUME,-0.02207284
2024-05-03,ZF_FRONT_VOLUME,-0.18688185
2024-05-03,ZN_FRONT_VOLUME,-0.17686233
2024-05-03,ZT_FRONT_VOLUME,0.03853654
2024-05-10,6B_FRONT_CALENDAR,-0.46511145
2024-05-10,6E_FRONT_CALENDAR,-0.56330033
2024-05-10,6J_FRONT_CALENDAR,-0.36323153
2024-05-10,CL_FRONT_VOLUME,0.10983167
2024-05-10,ES_FRONT_CALENDAR_2D,0.11425638
2024-05-10,GC_FRONT_VOLUME,0.32020408
2024-05-10,NQ_FRONT_CALENDAR_2D,-0.08456414
2024-05-10,RTY_FRONT_CALENDAR_2D,0.20317236
2024-05-10,SR3_FRONT_CALENDAR,0.29809798
2024-05-10,UB_FRONT_VOLUME,-0.04797449
2024-05-10,ZF_FRONT_VOLUME,-0.20373653
2024-05-10,ZN_FRONT_VOLUME,-0.19660977
2024-05-10,ZT_FRONT_VOLUME,0.03970027
2024-05-17,6B_FRONT_CALENDAR,-0.44384578
