date,tsmom_multihorizon
2021-08-15,-0.003903442774623534
2021-08-16,0.013998357769268248
2021-08-17,0.015218317402146863
2021-08-18,-0.030213440469438635
2021-08-19,0.060709664721656606
2021-08-20,0.03696674843589776
2021-08-22,0.000491110059555288
2021-08-23,-0.030896161053916363
2021-08-24,-0.030814355875278907
2021-08-25,-0.03622683602880452
2021-08-26,0.011880416294112267
2021-08-27,-0.0013675611573649906
2021-08-29,0.0051534103953578825
2021-08-30,0.04382092983555179
2021-08-31,-0.03432853220806655
2021-09-01,-0.0414375583267112
2021-09-02,-0.034079122412297255
2021-09-03,-0.02840766623298823
2021-09-05,-0.006136447630746719
2021-09-06,0.020836297736430687
2021-09-07,0.0004983851812763421
2021-09-08,-0.00015902203694690694
2021-09-09,-0.017561692518159748
2021-09-10,-0.04358226942192779
2021-09-12,0.011918285542155219
2021-09-13,0.009419109805858576
2021-09-14,0.008749895003419916
2021-09-15,0.01561262550558577
2021-09-16,0.010200929608231483
2021-09-17,0.02943321091253715
2021-09-19,-0.0590135202932612
2021-09-20,-0.04500834807319419
2021-09-21,-0.02597635283678066
2021-09-22,0.1096524024159619
2021-09-23,-0.038452107774564745
2021-09-24,0.012141006872121005
2021-09-26,0.0026269038420393786
2021-09-27,-0.02452192634109133
2021-09-28,-0.05546758908938683
2021-09-29,0.09727186137350319
2021-09-30,-0.018519585361770653
2021-10-01,-0.0003092842807444836
2021-10-03,-0.012955781777477117
2021-10-04,0.019757439172807922
2021-10-05,-0.030307296923963733
2021-10-06,0.01615226806300066
2021-10-07,-0.03320596320626858
2021-10-08,-0.011419163150958853
2021-10-10,0.006637459387562886
2021-10-11,0.028003052607715937
2021-10-12,0.04397073034663526
2021-10-13,-0.02664159959306245
2021-10-14,-0.0087233814111364
2021-10-15,-0.007377235534361268
2021-10-17,0.01030907073774131
2021-10-18,-0.03065138505369183
2021-10-19,-0.06155237166794603
2021-10-20,-0.0031782616363701176
2021-10-21,0.0019453307496277252
2021-10-22,0.06714874066371854
2021-10-24,0.0029395604395262907
2021-10-25,-0.002085036656305915
2021-10-26,0.02596046975901216
2021-10-27,-0.01152902745248123
2021-10-28,-0.032405560637793464
2021-10-29,0.0754607104732183
2021-10-31,-0.00217422543627076
2021-11-01,-0.0001498843838968417
2021-11-02,-0.011523887037270756
2021-11-03,-0.05399826160257711
2021-11-04,0.04448579035130425
2021-11-05,0.03958807203352852
2021-11-07,-0.003384600265777594
2021-11-08,0.031241739889142046
2021-11-09,0.025835264811788536
2021-11-10,0.063363763343254
2021-11-11,0.04766406209649501
2021-11-12,-0.01208256821450527
2021-11-14,0.004727529002504112
2021-11-15,-0.027174370962907944
2021-11-16,0.07472098790303106
2021-11-17,-0.045416311687611385
2021-11-18,-0.011238504521275923
2021-11-19,0.03444764979122031
2021-11-21,0.006562613905755641
2021-11-22,-0.02649300832539981
2021-11-23,-0.03873568951365892
2021-11-24,0.06885004695127646
2021-11-25,0.00038014407594029985
2021-11-26,-0.16006316027112816
2021-11-28,-0.043375736566168756
2021-11-29,0.016747574884541396
2021-11-30,0.03946635619316017
2021-12-01,0.036497892373482096
2021-12-02,-0.027558473086364756
2021-12-03,0.0805918304742738
2021-12-05,-0.03560049068538188
2021-12-06,-0.08537917907847097
2021-12-07,-0.056131813486286916
2021-12-08,-0.0950241387408704
2021-12-09,0.049669047526404275
2021-12-10,-0.038836877221230026
2021-12-12,0.0003416419132282085
2021-12-13,0.05776913491247768
2021-12-14,-0.004826372464827183
2021-12-15,-0.03240601250015236
2021-12-16,-0.04501527025011579
2021-12-17,0.09281724585226277
2021-12-19,0.039942607527768584
2021-12-20,-0.05345902629598338
2021-12-21,-0.08201187787167953
2021-12-22,-0.05262213883831075
2021-12-23,-0.049117620649908794
2021-12-24,0.0131737394097235
2021-12-26,-0.007147991244053132
2021-12-27,0.020664845303345086
2021-12-28,0.01537031924205105
2021-12-29,-0.011479513683295918
2021-12-30,-0.021060433357351506
2021-12-31,0.05989602068088096
2022-01-02,0.0030404752422113776
2022-01-03,-0.10630190138103404
2022-01-04,-0.027654281473358217
2022-01-05,-0.012041330579060426
2022-01-06,-0.04372488933146346
2022-01-07,-0.02703713601540028
2022-01-09,-0.007348253066432323
2022-01-10,0.019149672522083987
2022-01-11,0.05068844997973566
2022-01-12,-0.03194604590396439
2022-01-13,0.003852671717814962
2022-01-14,-0.03819694549567157
2022-01-16,0.0010428656989404247
2022-01-17,0.006936942936302636
2022-01-18,0.00706204580721925
2022-01-19,0.07305710888540314
2022-01-20,0.06554156253694991
2022-01-21,0.053528834753861915
2022-01-23,-0.019114590333591582
2022-01-24,0.011096427852067908
2022-01-25,0.07707686664723774
2022-01-26,-0.08850758456859334
2022-01-27,-0.06906289801628895
2022-01-28,-0.03072350585104509
2022-01-30,0.006939361070504759
2022-01-31,-0.0688040145218434
2022-02-01,-0.007331137110615733
2022-02-02,0.03820151090569218
2022-02-03,-0.000732615263460773
2022-02-04,-0.02663607286624424
2022-02-06,-0.009202212618786893
2022-02-07,0.025889273368115546
2022-02-08,-0.0313642150530358
2022-02-09,-0.024404194135021876
2022-02-10,0.07478401542950727
2022-02-11,0.1528716910493116
2022-02-13,0.007343620704456088
2022-02-14,0.03301773992518973
2022-02-15,-0.12020685692254043
2022-02-16,-0.004905327942643693
2022-02-17,0.14647939647996966
2022-02-18,0.027246955509223268
2022-02-20,0.03514203873758819
2022-02-21,0.05962401436397405
2022-02-22,-0.0748370853993286
2022-02-23,0.10095105482647757
2022-02-24,-0.07806749858919874
2022-02-25,-0.11536001325028303
2022-02-27,0.14018138127706922
2022-02-28,-0.07397314482030234
2022-03-01,0.20159451595128447
2022-03-02,-0.001321865869587371
2022-03-03,0.003959110190185619
2022-03-04,0.17202699973473767
2022-03-06,0.14312605088845662
2022-03-07,0.039623714285072165
2022-03-08,0.061635186588590685
2022-03-09,-0.2524167783649607
2022-03-10,-0.03058559564773504
2022-03-11,0.06231576924973249
2022-03-13,-0.056744980466745705
2022-03-14,-0.03556317748458713
2022-03-15,-0.1426743239381914
2022-03-16,-0.08411359039133405
2022-03-17,0.0557605950720078
2022-03-18,-0.035805646589291674
2022-03-20,-0.03974523262131236
2022-03-21,0.05040024677130559
2022-03-22,-0.11763711171966858
2022-03-23,0.11572778724603412
2022-03-24,0.006629798427171613
2022-03-25,-0.03637067921196174
2022-03-27,-0.0052345066971600206
2022-03-28,-0.08365845181644564
2022-03-29,-0.03191633430457618
2022-03-30,-0.013073967376934219
2022-03-31,-0.014488446847894201
2022-04-01,-0.019412574659746825
2022-04-03,0.005261241756940712
2022-04-04,-0.0004340553520897348
2022-04-05,0.015626555671974053
2022-04-06,0.0008714256510307305
2022-04-07,0.023757433189578524
2022-04-08,0.05910314917786311
2022-04-10,-0.003549929614570668
2022-04-11,0.05825969520420636
2022-04-12,0.007709295506639532
2022-04-13,0.04621559927477078
2022-04-14,0.036682996641866396
2022-04-15,-0.03754090247390111
2022-04-17,0.09217455133785113
2022-04-18,0.007165195212870891
2022-04-19,0.0037850351252475545
2022-04-20,-0.022907003436802825
2022-04-21,-0.02166376529010014
2022-04-22,-0.10372900864672012
2022-04-24,-0.0038404887149237617
2022-04-25,-0.1205402402937739
2022-04-26,0.04811658444922221
2022-04-27,-0.025953917510048812
2022-04-28,0.07634118808161985
2022-04-29,0.03414089236257385
2022-05-01,0.0054027036552108405
2022-05-02,-0.07000362906873026
2022-05-03,-0.019675445667697706
2022-05-04,0.04708557439334519
2022-05-05,0.04956384732558203
2022-05-06,0.063616456610081
2022-05-08,0.0035194317316509954
2022-05-09,-0.07795610343430444
2022-05-10,-0.08549043055385656
2022-05-11,0.12243245979410032
2022-05-12,-0.035335622650069246
2022-05-13,-0.008786233522381908
2022-05-15,0.004639662524941839
2022-05-16,0.060179008950351234
2022-05-17,-0.06055791909920833
2022-05-18,0.047568977550383355
2022-05-19,0.01488811331579228
2022-05-20,-0.02961935550591777
2022-05-22,-0.028041927612374208
2022-05-23,-0.003433777487400102
2022-05-24,0.052685330602561684
2022-05-25,-0.046075303907249725
2022-05-26,0.004028633085727313
2022-05-27,-0.07907898148750132
2022-05-29,-0.03125151276298754
2022-05-30,-0.010429663869793484
2022-05-31,-0.01844272705961657
2022-06-01,0.0023975481069138872
2022-06-02,0.005381005357748399
2022-06-03,0.037830517532534275
2022-06-05,0.0013946125749954659
2022-06-06,-0.009639283889265788
2022-06-07,-0.03414567873765373
2022-06-08,0.0549587259260111
2022-06-09,-0.007044759321040256
2022-06-10,0.03159169808166581
2022-06-12,0.0061103135413313105
2022-06-13,0.05184915598380059
2022-06-14,0.008396044751002458
2022-06-15,-0.062312678389580795
2022-06-16,0.022043874876399746
2022-06-17,-0.04462076524486905
2022-06-19,-0.04163865925956814
2022-06-20,0.009263510483747649
2022-06-21,-0.007769941824205082
2022-06-22,-0.05393529791665108
2022-06-23,-0.05282098160088487
2022-06-24,-0.012319729977761235
2022-06-26,0.0032751531720142052
2022-06-27,0.02946440251752098
2022-06-28,0.05086504187796609
2022-06-29,-0.021680904084519878
2022-06-30,0.02983804191990257
2022-07-01,0.002268784076246191
2022-07-03,-0.000966450168647356
2022-07-04,-0.027263305204662414
2022-07-05,0.03399778395105766
2022-07-06,-0.07819038936181094
2022-07-07,-0.037128696839537054
2022-07-08,-0.05102517509264687
2022-07-10,-0.004267055254615286
2022-07-11,0.08350181663462984
2022-07-12,-0.0019448227055785085
2022-07-13,-0.006058027087119397
2022-07-14,0.02735931599103038
2022-07-15,-0.010666939864791725
2022-07-17,-0.02379107530474593
2022-07-18,-0.011533918693175977
2022-07-19,-0.09949054643375926
2022-07-20,0.024484589626088443
2022-07-21,0.0640226527239655
2022-07-22,0.07522382991504267
2022-07-24,-0.02168471997089532
2022-07-25,0.0015203877932732767
2022-07-26,0.012724294573833042
2022-07-27,-0.0263866057201692
2022-07-28,0.026460629054173592
2022-07-29,-0.017588027997489066
2022-07-31,-0.02695036858932581
2022-08-01,0.03158473678829576
2022-08-02,-0.09920314752564217
2022-08-03,-0.014249151191912222
2022-08-04,-0.004201165197069558
2022-08-05,-0.07733162803637084
2022-08-07,5.137519643846303e-05
2022-08-08,0.013272457006553311
2022-08-09,-0.04364826594303842
2022-08-10,-0.02978474416509006
2022-08-11,-0.04680655877216355
2022-08-12,0.024124947002909517
2022-08-14,0.001776640582647196
2022-08-15,0.09098998992453441
2022-08-16,-0.042072759367148514
2022-08-17,-0.031239462333813715
2022-08-18,0.026838811629144064
2022-08-19,-0.003431505148794211
2022-08-21,-0.004585796444647558
2022-08-22,0.00218505285601659
2022-08-23,-0.04879635382590621
2022-08-24,-0.03509783026870367
2022-08-25,0.034544070280026325
2022-08-26,-0.01626003018828144
2022-08-28,0.009637548084086997
2022-08-29,-0.07246258559951016
2022-08-30,0.02269812611432643
2022-08-31,-0.012356870311045808
2022-09-01,0.03572736657467221
2022-09-02,0.04744802271809005
2022-09-04,0.027822470193091402
2022-09-05,-0.06584779257320768
2022-09-06,0.03379980609702825
2022-09-07,-0.02496249051500584
2022-09-08,-0.037120436843721176
2022-09-09,-0.060394601597478996
2022-09-11,-0.01584488827800336
2022-09-12,-0.03151283292693852
2022-09-13,0.00516366201388125
2022-09-14,-0.036189150593507864
2022-09-15,0.045149260722856986
2022-09-16,-0.0033399828740310502
2022-09-18,-0.0012058482982872875
2022-09-19,0.01531328797712024
2022-09-20,-0.011105957148784857
2022-09-21,0.03703548894200696
2022-09-22,-0.0135156876489275
2022-09-23,0.18814016769732778
2022-09-25,0.00886479402970091
2022-09-26,0.05726484758827464
2022-09-27,0.014863543244645883
2022-09-28,-0.14670707841603964
2022-09-29,-0.013808635307346826
2022-09-30,0.013338539015084949
2022-10-02,-0.011527349525220389
2022-10-03,-0.05340906816639765
2022-10-04,-0.02666120100971496
2022-10-05,-0.024819934826061745
2022-10-06,-0.02485700695473703
2022-10-07,-0.019884999998979854
2022-10-09,-0.002244802734190849
2022-10-10,0.019457904626121885
2022-10-11,-0.013114605600237349
2022-10-12,0.02900542557529137
2022-10-13,0.05412492434609483
2022-10-14,0.025211953478473943
2022-10-16,-0.016595322371757808
2022-10-17,-0.02075942810961864
2022-10-18,0.011170074630954343
2022-10-19,0.03906019408415175
2022-10-20,0.04531235610134837
2022-10-21,-0.03745441923879933
2022-10-23,0.0022482894892140175
2022-10-24,0.02441176892855384
2022-10-25,-0.03874156841766982
2022-10-26,-0.017474636293460986
2022-10-27,-0.07897879471013411
2022-10-28,0.09193242727757689
2022-10-30,-0.0065575217329522
2022-10-31,0.002179822209472236
2022-11-01,-0.03792989096569846
2022-11-02,0.0016230692418177006
2022-11-03,-0.05018829612116553
2022-11-04,0.09049315240321414
2022-11-06,-0.013197419565603276
2022-11-07,0.07229364178511513
2022-11-08,-0.06980333554187447
2022-11-09,-0.07513817676409366
2022-11-10,-0.06997826067381284
2022-11-11,0.08256043607962965
2022-11-13,0.01448145619171077
2022-11-14,-6.836813232685007e-05
2022-11-15,0.01836114264581023
2022-11-16,0.000829228397581195
2022-11-17,0.0028571214887049574
2022-11-18,0.019789485476026145
2022-11-20,0.0012351277226704586
2022-11-21,-0.059568935256485475
2022-11-22,0.01403404063954607
2022-11-23,0.09013961871126006
2022-11-24,-0.006022733793023321
2022-11-25,0.010796689200710474
2022-11-27,-0.01593076665348373
2022-11-28,-0.01565715936393738
2022-11-29,-0.02556526215248577
2022-11-30,0.017646904740366072
2022-12-01,0.0641392103018213
2022-12-02,0.03363298113145102
2022-12-04,-0.017492589310452254
2022-12-05,-0.0032456230756155724
2022-12-06,0.03181422094059943
2022-12-07,0.06783467973370941
2022-12-08,0.004620928950496308
2022-12-09,0.00129753965707145
2022-12-11,-0.012469101046751176
2022-12-12,-0.03233394172874087
2022-12-13,0.042918534067131156
2022-12-14,0.0005436291537597388
2022-12-15,-0.03709812935030574
2022-12-16,0.02062916252669515
2022-12-18,-0.009153561838358224
2022-12-19,-0.011125463525015797
2022-12-20,0.05241130107227921
2022-12-21,-0.06501772601918489
2022-12-22,0.007415567285620291
2022-12-23,-0.01851355290082469
2022-12-26,-0.030384301253390186
2022-12-27,0.015467505763824965
2022-12-28,0.007696934154962481
2022-12-29,0.01413206656433659
2022-12-30,0.00898915214197197
2023-01-02,-0.008817824069442596
2023-01-03,0.0017906298786139379
2023-01-04,0.04724888012778332
2023-01-05,-0.05361725128542582
2023-01-06,0.06805379683985575
2023-01-08,-0.008081667659111835
2023-01-09,0.002392717176727868
2023-01-10,-0.026669097036095844
2023-01-11,-0.05830868842509936
2023-01-12,0.07001338329522314
2023-01-13,-0.043462987565823494
2023-01-15,0.005015278915972742
2023-01-16,0.013149632779014549
2023-01-17,-0.025251857118583396
2023-01-18,0.07073452468321305
2023-01-19,-0.001524415685705265
2023-01-20,-0.06948293816076306
2023-01-22,0.0070792676681889245
2023-01-23,-0.03937683733608032
2023-01-24,0.04120705730192728
2023-01-25,0.017324254903914295
2023-01-26,-0.05716409559990466
2023-01-27,-0.0011600458460163583
2023-01-29,-0.016142160869947842
2023-01-30,0.03183783394055485
2023-01-31,-0.010982153937519001
2023-02-01,0.10544885231981517
2023-02-02,-0.026535174621305137
2023-02-03,-0.07052087696075626
2023-02-05,-0.017176276716611868
2023-02-06,-0.053545349613195244
2023-02-07,-0.04277963183869643
2023-02-08,-0.018192450338593777
2023-02-09,-0.0060519602419211675
2023-02-10,-0.06304732728685097
2023-02-12,0.0067466601104593646
2023-02-13,0.011743144883557535
2023-02-14,0.006717512423331972
2023-02-15,-0.02764702542351385
2023-02-16,-0.014395278260378237
2023-02-17,0.038116894772027406
2023-02-19,-0.01213454070325876
2023-02-20,-0.009352059960869649
2023-02-21,0.0006061118737235149
2023-02-22,0.023691989730244015
2023-02-23,-0.020038163177823445
2023-02-24,-0.06868088632129916
2023-02-26,0.0004828787376480839
2023-02-27,0.03670725422057072
2023-02-28,-0.03573968979598751
2023-03-01,0.0027320582726035954
2023-03-02,-0.042985631631493666
2023-03-03,0.016476402537518236
2023-03-05,-0.0023701662671897343
2023-03-06,0.005223438452058335
2023-03-07,-0.021081065854687386
2023-03-08,0.020966486727365168
2023-03-09,-0.058310602428064184
2023-03-10,-0.052271032452502614
2023-03-12,0.006805459337246921
2023-03-13,0.09314612036977986
2023-03-14,0.05197189716613499
2023-03-15,0.10174647911515627
2023-03-16,0.011133227411843678
2023-03-17,0.08757517903336726
2023-03-19,-0.03566706752537789
2023-03-20,-0.011930744832019904
2023-03-21,-0.08984496161885906
2023-03-22,0.05444400076449332
2023-03-23,0.049040226145170396
2023-03-24,0.015349521397199058
2023-03-26,-0.019593662360730443
2023-03-27,-0.13476200326968807
2023-03-28,-0.04882165514087684
2023-03-29,0.01959979539858528
2023-03-30,-0.027055808824729802
2023-03-31,0.0230986300506556
2023-04-02,-0.10923806201431288
2023-04-03,0.046469998024600084
2023-04-04,0.04079458017902426
2023-04-05,0.010320865153443286
2023-04-06,-0.00041908924703680213
2023-04-07,-0.03628667516648893
2023-04-09,0.003655307687091089
2023-04-10,0.008391318048403169
2023-04-11,-0.04097109836227684
2023-04-12,-0.033222254826581456
2023-04-13,0.038819790642204276
2023-04-14,-0.03270409596560565
2023-04-16,-0.002935821084558239
2023-04-17,0.006640383116536317
2023-04-18,0.004987065663154909
2023-04-19,0.0016193237988512508
2023-04-20,0.0314495759274119
2023-04-21,-0.019706903983796382
2023-04-23,0.00600149176771393
2023-04-24,0.01876701769525799
2023-04-25,-0.0029682565970627303
2023-04-26,0.015099453538360376
2023-04-27,0.02465342377071419
2023-04-28,0.04352757067737405
2023-04-30,-0.006070230296932142
2023-05-01,-0.015625684484938066
2023-05-02,0.023207911122145857
2023-05-03,0.0389681557263281
2023-05-04,-0.019437080930818657
2023-05-05,-0.001685941210720649
2023-05-07,-0.004952486700964013
2023-05-08,-0.027601294398389188
2023-05-09,-0.005879730632735409
2023-05-10,0.043398873077120315
2023-05-11,-0.03509508480534183
2023-05-12,-0.01624746325260567
2023-05-14,-0.00023706109288845214
2023-05-15,-0.005933161635201259
2023-05-16,-0.009891276270637373
2023-05-17,-0.023764930646901754
2023-05-18,0.0225734377528562
2023-05-19,0.004001331420238768
2023-05-21,0.004475342595418171
2023-05-22,-0.00019506354316696723
2023-05-23,-0.07113123356175897
2023-05-24,-0.0049185482605268605
2023-05-25,-0.00031001022203943056
2023-05-26,0.04569531787872395
2023-05-28,0.006947331901177403
2023-05-29,-0.011746850029012209
2023-05-30,0.050821466771117714
2023-05-31,-0.016988233033224838
2023-06-01,0.03300334287323072
2023-06-02,0.016397577919038845
2023-06-04,-0.021931791235548323
2023-06-05,0.012218494598731715
2023-06-06,-0.006558420098549777
2023-06-07,-0.04397377603361581
2023-06-08,0.05392497076993665
2023-06-09,0.023271834522186917
2023-06-11,0.008814836470036566
2023-06-12,0.06723119161776363
2023-06-13,0.00264041621875067
2023-06-14,-0.00934787073810648
2023-06-15,0.03016999351323642
2023-06-16,0.05022902315126848
2023-06-18,-0.001064055482023895
2023-06-19,-0.008964832388657352
2023-06-20,-0.03834642971311685
2023-06-21,-0.0420427684769167
2023-06-22,0.08133102916196643
2023-06-23,-0.04503018804553897
2023-06-25,0.0013456117166240592
2023-06-26,-0.02793021227587769
2023-06-27,0.07211361719503723
2023-06-28,-0.012618625373698518
2023-06-29,-0.004850339640266112
2023-06-30,0.05456562989681942
2023-07-02,0.008844330094397269
2023-07-03,0.0009367967278708701
2023-07-04,-0.015480475354099929
2023-07-05,0.006446622477840401
2023-07-06,-0.006168155908860012
2023-07-07,-0.024921682274929448
2023-07-09,-0.002423531093794022
2023-07-10,-0.03060310351196351
2023-07-11,0.019855168748193812
2023-07-12,-0.010669923640080773
2023-07-13,0.038712861314584804
2023-07-14,0.04608259909449092
2023-07-16,-0.008637838658136781
2023-07-17,0.021460195744169838
2023-07-18,0.009929834626173278
2023-07-19,-0.027633260513916826
2023-07-20,-0.005132721223646469
2023-07-21,0.016371810555774552
2023-07-23,0.0020997132581237993
2023-07-24,0.0217270725951227
2023-07-25,0.01825143960901425
2023-07-26,-0.0005209266455118433
2023-07-27,-0.023794211765745626
2023-07-28,0.06457615518369698
2023-07-30,0.005889239020967479
2023-07-31,0.008678435283911802
2023-08-01,-0.012686153319931438
2023-08-02,-0.0041176356494258045
2023-08-03,0.031056135929478115
2023-08-04,-0.0815727770884568
2023-08-06,0.016381173321846396
2023-08-07,0.040243616526448825
2023-08-08,-0.055001872480552744
2023-08-09,-0.0041227895436055095
2023-08-10,0.03620722501907357
2023-08-11,0.02456652582271
2023-08-13,0.010385812637856992
2023-08-14,0.0338256685152413
2023-08-15,-0.059885824022238264
2023-08-16,-0.029516704890727136
2023-08-17,-0.02902340231271169
2023-08-18,0.009857278068781644
2023-08-20,-0.00601193661211635
2023-08-21,0.07321597607969349
2023-08-22,-0.027568356355475943
2023-08-23,-0.07952756492958969
2023-08-24,-0.04256178005272398
2023-08-25,0.02823468293810289
2023-08-27,0.01784466130501252
2023-08-28,-0.020712516920339735
2023-08-29,0.018736926236408196
2023-08-30,-0.005447712499452741
2023-08-31,-0.02890796528499534
2023-09-01,0.07622988915520607
2023-09-03,-0.0055044821025521835
2023-09-04,0.01827463361743676
2023-09-05,0.06404312003468327
2023-09-06,0.01820667650910843
2023-09-07,-0.03989605431039438
2023-09-08,0.04156912472398962
2023-09-10,-0.012715626541977219
2023-09-11,0.009932193842947674
2023-09-12,0.015583563313972208
