,risk_scalar_applied
2024-12-20,0.5500000030593737
2024-12-27,0.5500000005445028
2025-01-03,0.6238281250969098
2025-01-10,0.5631398201161248
2025-01-17,0.5523386056798474
2025-01-24,0.5504162215675316
2025-01-31,0.5500740784967605
2025-02-07,0.5500131843808933
2025-02-14,0.5500023465365409
2025-02-21,0.5500004176330905
2025-02-28,0.5500000743297175
2025-03-07,0.5500000132290929
2025-03-14,0.5500000023544943
2025-03-21,0.5500000004190495
2025-03-28,0.5500000000745817
2025-04-04,0.5500000000132739
2025-04-11,0.5500000000023625
2025-04-18,0.5500000000004206
2025-04-25,0.5500000000000749
2025-05-02,0.5500000000000134
2025-05-09,0.5500000000000024
2025-05-16,0.5500000000000004
2025-05-23,0.5500000000000003
2025-05-30,0.5500000000000003
2025-06-06,0.5500000000000003
2025-06-13,0.5500000000000003
2025-06-20,0.5500000000000003
2025-06-27,0.5500000000000003
2025-07-04,0.5500000000000003
2025-07-11,0.5500000000000003
2025-07-18,0.5500000000000003
2025-07-25,0.5500000000000003
2025-08-01,0.5500000000000003
2025-08-08,0.5500000000000003
2025-08-15,0.5500000000000003
2025-08-22,0.5500000000000003
2025-08-29,0.5500000000000003
2025-09-05,0.5500000000000003
2025-09-12,0.5500000000000003
2025-09-19,0.5500000000000003
2025-09-26,0.5500000000000003
2025-10-03,0.5500000000000003
2025-10-10,0.5500000000000003
2025-10-17,0.5500000000000003
2025-10-24,0.5500000000000003
2025-10-31,0.5500000000000003
