date,port_rvol_20d,port_rvol_60d,vol_accel,dd_level,dd_slope_10d,corr_20d,corr_60d,corr_shock,trend_breadth_20d,sleeve_concentration_60d
2021-03-11,0.3211321551476674,0.2916586266095309,1.1010548835148817,0.0,0.037155608075765456,0.23883106917425118,0.19753958313661427,0.04129148603763691,0.6923076923076923,1.0
2021-03-12,0.30008207274724324,0.29120997416701855,1.0304663279669681,0.0,0.02560230002867525,0.25546760136526075,0.206715213937741,0.04875238742751975,0.6923076923076923,1.0
2021-03-14,0.30027408432848063,0.2908459322469555,1.032416310617402,0.0,0.025649066011009802,0.25908304315125275,0.20624915918251796,0.052833883968734785,0.6153846153846154,1.0
2021-03-15,0.3014949190852324,0.29313073620603497,1.0285339674285074,-0.010479835880837451,-0.004081794447231224,0.26499576218877785,0.21050218052946568,0.054493581659312174,0.6153846153846154,1.0
2021-03-16,0.30617390836005554,0.2942983960409879,1.0403519437374498,-0.01971221515551025,-0.01971221515551025,0.2577113184887426,0.20770720412330887,0.050004114365433755,0.6153846153846154,1.0
2021-03-17,0.3142791864128068,0.250516952154402,1.2545226329398498,0.0,0.0,0.26838601954677493,0.2157602763486701,0.05262574319810484,0.6153846153846154,1.0
2021-03-18,0.31426791218695477,0.24533590676817113,1.280969900928202,0.0,0.0,0.29181591035663434,0.23897733472486615,0.05283857563176819,0.5384615384615384,1.0
2021-03-19,0.315104501530232,0.245675021970218,1.2826069944075575,-0.0002087251524297562,-0.0002087251524297562,0.3212247384684493,0.24469320850882276,0.07653152995962653,0.5384615384615384,1.0
2021-03-21,0.3010980394110737,0.2458623427144675,1.2246610688191248,-0.0015779524163650471,0.02415826517647479,0.26270051024993035,0.24366045456700378,0.019040055682926577,0.6923076923076923,1.0
2021-03-22,0.21961217721091464,0.24635023658516791,0.8914632283496532,-0.0032662368756243287,0.009124127778061819,0.3349646264602047,0.2439879045192693,0.0909767219409354,0.46153846153846156,1.0
2021-03-23,0.2199763360984716,0.24628845815739353,0.8931654278248521,-0.006052239287764216,-0.006052239287764216,0.3112517208839418,0.23155237163593304,0.07969934924800878,0.46153846153846156,1.0
