date,equity
2021-01-01,1.0
2021-01-03,1.005882562096815
2021-01-04,1.0069546429737373
2021-01-05,1.0135183207346483
2021-01-06,1.0436355088991678
2021-01-07,1.0552531496197863
2021-01-08,1.0589904449271703
2021-01-10,1.0590432222313708
2021-01-11,1.0604867670085343
2021-01-12,1.059048408301096
2021-01-13,1.0587846828592695
2021-01-14,1.0628656969365777
2021-01-15,1.0650637839709645
2021-01-17,1.0665089285651064
2021-01-18,1.0670811092113448
2021-01-19,1.0676314001209974
2021-01-20,1.0680339005412682
2021-01-21,1.0746921918554957
2021-01-22,1.0723883273566666
2021-01-24,1.0737379041643502
2021-01-25,1.0670147085076274
2021-01-26,1.0698571755691453
2021-01-27,1.0669295421020413
2021-01-28,1.0710807660342183
2021-01-29,1.0691261434331372
2021-01-31,1.0687406503721846
2021-02-01,1.0729593848428067
2021-02-02,1.081090651740184
2021-02-03,1.0820994642220259
2021-02-04,1.0840061214330226
2021-02-05,1.096016315282108
2021-02-07,1.0972443707509614
2021-02-08,1.0945192104945316
2021-02-09,1.0964348652575904
2021-02-10,1.0959647602898013
2021-02-11,1.1033311820485645
2021-02-12,1.115637261525161
2021-02-14,1.1202588623728016
2021-02-15,1.1228348506928172
2021-02-16,1.1369100416565168
2021-02-17,1.1298263758737794
2021-02-18,1.132480996657396
2021-02-19,1.139385737722926
2021-02-21,1.1441994919855183
2021-02-22,1.1407675676044842
2021-02-23,1.1438889835135737
2021-02-24,1.1552392578379063
2021-02-25,1.1716130450491975
2021-02-26,1.1496195816596568
2021-02-28,1.162173434524635
2021-03-01,1.167849252256262
2021-03-02,1.1626981950182347
2021-03-03,1.174648209650848
2021-03-04,1.1886456793713336
2021-03-05,1.2021881780362507
2021-03-07,1.2075209095645159
2021-03-08,1.209040386272996
2021-03-09,1.1930689140858166
2021-03-10,1.198184292897169
2021-03-11,1.2156736209344297
2021-03-12,1.2255804753394117
2021-03-14,1.2280355414176714
2021-03-15,1.2208519782839748
2021-03-16,1.2161647145849197
2021-03-17,1.225890896840364
2021-03-18,1.224074913742116
2021-03-19,1.2246961158862946
2021-03-21,1.219259759389975
2021-03-22,1.2164981073366954
2021-03-23,1.197688233051487
2021-03-24,1.2078405061785142
2021-03-25,1.215711048495202
2021-03-26,1.234679630217299
2021-03-28,1.2342092008535444
2021-03-29,1.247085373246103
2021-03-30,1.2449297466290234
2021-03-31,1.2546606634379203
2021-04-01,1.2350827126433157
2021-04-02,1.2491080620932222
2021-04-04,1.247256789485697
2021-04-05,1.240297088198046
2021-04-06,1.221168629040828
2021-04-07,1.2220011978738083
2021-04-08,1.2063213540339115
2021-04-09,1.214309530871302
2021-04-11,1.2165586102666432
2021-04-12,1.2186206995254674
2021-04-13,1.2060118103193969
2021-04-14,1.2126436282439046
2021-04-15,1.2022688642609338
2021-04-16,1.2089006655282224
2021-04-18,1.2075847230447525
2021-04-19,1.2042971603284847
2021-04-20,1.1944744399540501
2021-04-21,1.1925089437127332
2021-04-22,1.1869593222160084
2021-04-23,1.1859702803208005
2021-04-25,1.1871139198633878
2021-04-26,1.1913165066624045
2021-04-27,1.2025309570526679
2021-04-28,1.203401041704919
2021-04-29,1.2117903988198326
2021-04-30,1.214061329782232
2021-05-02,1.2162548211696613
2021-05-03,1.20766830189282
2021-05-04,1.2098570679540148
2021-05-05,1.2051460666359475
2021-05-06,1.2004562316103142
2021-05-07,1.1990225456453292
2021-05-09,1.200113876064466
2021-05-10,1.200649769454854
2021-05-11,1.1960938798660055
2021-05-12,1.2032896279235996
2021-05-13,1.1999272081835761
2021-05-14,1.2061754259171977
2021-05-16,1.2063037857705954
2021-05-17,1.2075114618362568
2021-05-18,1.1903484124523143
2021-05-19,1.1919936303957166
2021-05-20,1.1832636230642322
2021-05-21,1.187104601534482
2021-05-23,1.1849688014679451
2021-05-24,1.1913327877326454
2021-05-25,1.182043531273931
2021-05-26,1.1874715035319794
2021-05-27,1.203255664169051
2021-05-28,1.199267091951784
2021-05-30,1.2128753903816933
2021-05-31,1.210610257989353
2021-06-01,1.2093354221223338
2021-06-02,1.2105336639636008
2021-06-03,1.2190614415815486
2021-06-04,1.2097705193051083
2021-06-06,1.2129237327759281
2021-06-07,1.2093446291635284
2021-06-08,1.207138570295437
2021-06-09,1.1988641761856558
2021-06-10,1.1977967735961947
2021-06-11,1.199810920524029
2021-06-13,1.2014478000163238
2021-06-14,1.20678761978359
2021-06-15,1.2087286964562554
2021-06-16,1.213418708240472
2021-06-17,1.1939017990966605
2021-06-18,1.1802823214586293
2021-06-20,1.1790553031583075
2021-06-21,1.1993249717193974
2021-06-22,1.2004862515328627
2021-06-23,1.2062279363682968
2021-06-24,1.2071457032145585
2021-06-25,1.208985524313515
2021-06-27,1.2119677341621113
2021-06-28,1.204241837647771
2021-06-29,1.2011681159197205
2021-06-30,1.207157123975099
2021-07-01,1.2137960022398941
2021-07-02,1.2132750039700615
2021-07-04,1.2135037021823076
2021-07-05,1.2172813527025352
2021-07-06,1.202839470149264
2021-07-07,1.2024365020896535
2021-07-08,1.188762873752282
2021-07-09,1.204398163273684
2021-07-11,1.2045757930343617
2021-07-12,1.205821195886152
2021-07-13,1.212439951224912
2021-07-14,1.2013370413327777
2021-07-15,1.192704740087264
2021-07-16,1.1912919979245196
2021-07-18,1.1873181322236195
2021-07-19,1.166571491350747
2021-07-20,1.1758225905862694
2021-07-21,1.191654297763057
2021-07-22,1.1962706841370374
2021-07-23,1.2020601748308395
2021-07-25,1.2028261425123148
2021-07-26,1.2012807441860918
2021-07-27,1.193583521965143
2021-07-28,1.1965695547092474
2021-07-29,1.1935961525613452
2021-07-30,1.1958521257249357
2021-08-01,1.1970499807024089
2021-08-02,1.188764862154077
2021-08-03,1.1878248682717396
2021-08-04,1.1878653568391628
2021-08-05,1.1942058807866984
2021-08-06,1.1973193694580435
2021-08-08,1.1934099133763654
2021-08-09,1.1950219843789307
2021-08-10,1.2015810803963094
2021-08-11,1.2030123912246826
2021-08-12,1.2036853531340996
2021-08-13,1.1983311418476306
2021-08-15,1.1979573097054201
2021-08-16,1.199260293451243
2021-08-17,1.1989459734104138
2021-08-18,1.1937610472946438
2021-08-19,1.1958223430368748
2021-08-20,1.1981337997785306
2021-08-22,1.1992386892560443
2021-08-23,1.2043187609387538
2021-08-24,1.2041921672218825
2021-08-25,1.2034713336163358
2021-08-26,1.2035566616554265
2021-08-27,1.2072463788999859
2021-08-29,1.2085842478324034
2021-08-30,1.2136507315318745
2021-08-31,1.2091897133213017
2021-09-01,1.2049977165947885
2021-09-02,1.2016375500038543
2021-09-03,1.1973971097890737
2021-09-05,1.1962880810087835
2021-09-06,1.1993655271734052
2021-09-07,1.2003398318219782
2021-09-08,1.1996212320464414
2021-09-09,1.1965387742036737
2021-09-10,1.190031721633778
2021-09-12,1.192077245322526
2021-09-13,1.194370475822417
2021-09-14,1.1941144157560357
2021-09-15,1.1958079119387268
2021-09-16,1.1975902372356815
2021-09-17,1.203451287354429
2021-09-19,1.1926958868062845
2021-09-20,1.1870218771857555
2021-09-21,1.1830009790061935
2021-09-22,1.2046875768343506
2021-09-23,1.1928551771042972
2021-09-24,1.1953885333270073
2021-09-26,1.194776067177956
2021-09-27,1.1871603958635149
2021-09-28,1.169779860017296
