date,SR3_SPREAD_R4_R3
2020-07-28,-0.0
2020-07-29,-5.001000200044459e-05
2020-07-30,2.0006001744121704e-08
2020-07-31,-4.998749912488165e-05
2020-08-02,-0.0
2020-08-03,4.998000174971651e-05
2020-08-04,-0.0
2020-08-05,-1.0001000250170478e-08
2020-08-06,4.998999799965542e-05
2020-08-07,4.999749787426566e-05
2020-08-10,5.0015004501302585e-05
2020-08-11,-5.002250613728165e-09
2020-08-12,-2.501625906425886e-09
2020-08-13,-0.0
2020-08-14,-5.002000800313766e-05
2020-08-16,-0.0
2020-08-17,5.004002323616419e-09
2020-08-18,-0.0
2020-08-19,5.0020008003359706e-05
2020-08-20,2.5016257954035837e-09
2020-08-21,-0.0
2020-08-23,-0.0
2020-08-24,-2.501375551133833e-09
2020-08-25,-2.501625906425886e-09
2020-08-26,-2.5018759286510317e-09
2020-08-27,5.002000800313766e-05
2020-08-28,0.0
2020-08-30,-0.0
2020-08-31,-5.001750612720901e-05
2020-09-01,5.0015004501302585e-05
2020-09-02,-2.5018759286510317e-09
2020-09-03,5.004252567886169e-09
2020-09-04,-7.504877386210751e-09
2020-09-06,-5.0022510129421605e-05
2020-09-07,5.002501250617186e-05
2020-09-08,-0.0
2020-09-09,-2.502126394965387e-09
2020-09-10,-0.00010004502025906525
2020-09-11,-5.0009999748024114e-05
2020-09-14,5.001250312575145e-05
2020-09-15,-7.505628230042305e-09
2020-09-16,0.00010005002501234372
2020-09-17,5.0020008003359706e-05
2020-09-18,0.0
2020-09-20,5.002501250617186e-05
2020-09-21,0.0
2020-09-22,2.5021260618984797e-09
2020-09-23,-2.5018759286510317e-09
2020-09-24,2.5021260618984797e-09
2020-09-25,-0.0
2020-09-28,5.0020008003359706e-05
2020-09-29,0.0
2020-09-30,-2.5018759286510317e-09
2020-10-01,-2.502126394965387e-09
2020-10-02,-5.0022510129421605e-05
2020-10-04,-0.0
2020-10-05,5.0015003499881416e-05
2020-10-06,-0.0
2020-10-07,-2.502626883504888e-09
2020-10-08,-2.502877460841546e-09
2020-10-09,-2.5031279271559015e-09
2020-10-12,2.503378393470257e-09
2020-10-13,2.5031279271559015e-09
2020-10-14,-0.0
2020-10-15,5.002751513327741e-05
2020-10-16,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,-0.0
2020-10-23,-2.5031279271559015e-09
2020-10-25,-5.003252113877643e-05
2020-10-26,5.004003102349053e-05
2020-10-27,-0.0
2020-10-28,5.002751513327741e-05
2020-10-29,0.0
2020-10-30,5.0030018010849275e-05
2020-11-02,-2.502626883504888e-09
2020-11-03,-5.005754921683092e-09
2020-11-04,-5.002751438198949e-05
2020-11-05,-0.0
2020-11-06,5.002501250639391e-05
2020-11-09,5.0020006500783865e-05
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,-0.0
2020-11-16,5.004003202557783e-05
2020-11-17,0.0
2020-11-18,-0.0
2020-11-19,2.5036290818292173e-09
2020-11-20,2.503378393470257e-09
2020-11-23,0.0
2020-11-24,-5.003252113866541e-05
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,5.00350245171699e-05
2020-11-30,-2.5031279271559015e-09
2020-12-01,-5.0035024517280924e-05
2020-12-02,0.0
2020-12-03,5.007007475299474e-09
2020-12-04,5.003001801073825e-05
2020-12-06,0.0
2020-12-07,2.503378393470257e-09
2020-12-08,-5.003252113866541e-05
2020-12-09,0.0
2020-12-10,5.00350245171699e-05
2020-12-11,-5.002751488292212e-05
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,5.002501250639391e-05
2020-12-16,-5.003001801073825e-05
2020-12-17,5.002751513327741e-05
2020-12-18,-5.0030018010849275e-05
2020-12-21,-5.0060053879974475e-09
2020-12-22,5.00350245171699e-05
2020-12-23,-5.003252113866541e-05
2020-12-24,-5.0035024517280924e-05
2020-12-28,0.00010006754615698998
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,-0.00010006754565605736
2021-01-03,5.003001801073825e-05
2021-01-04,0.00010008006329953467
2021-01-05,-0.0
2021-01-06,5.001750312227937e-05
2021-01-07,-2.50362874876231e-09
2021-01-08,-5.003502426670359e-05
2021-01-11,5.003252113866541e-05
2021-01-12,-5.0037528146029686e-05
2021-01-13,0.00010007505654285875
2021-01-14,0.0
2021-01-15,-0.0
2021-01-17,0.0
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,5.003752789556337e-05
2021-01-21,0.0
2021-01-22,-0.0
2021-01-25,5.002751513327741e-05
2021-01-26,-0.0
2021-01-27,0.0
2021-01-28,5.003001801073825e-05
2021-01-29,-0.0
2021-01-31,0.0
2021-02-01,5.002751513327741e-05
2021-02-02,-0.0
2021-02-03,0.0
2021-02-04,5.003252113877643e-05
2021-02-05,-0.0
2021-02-07,0.0
2021-02-08,5.002751513327741e-05
2021-02-09,-0.0
2021-02-10,2.5031279271559015e-09
2021-02-11,5.0030018010849275e-05
2021-02-12,0.0
2021-02-14,0.0
2021-02-15,-0.0
2021-02-16,-5.0060053879974475e-09
2021-02-17,5.004003102349053e-05
2021-02-18,-5.003001801073825e-05
2021-02-19,-5.0060053879974475e-09
2021-02-21,5.00350245171699e-05
2021-02-22,-2.5031279271559015e-09
2021-02-23,0.0
2021-02-24,5.003252113866541e-05
2021-02-25,-0.0
2021-02-26,5.004003202557783e-05
2021-02-28,5.003752814625173e-05
2021-03-01,0.0
2021-03-02,-0.0
2021-03-03,-5.00350245171699e-05
2021-03-04,5.007007475299474e-09
2021-03-05,0.0
2021-03-07,5.003001801073825e-05
2021-03-08,0.0
2021-03-09,-0.00010006754565605736
2021-03-10,5.002250787544682e-05
2021-03-11,5.007508407928185e-09
2021-03-12,-5.007007364277172e-09
2021-03-14,-5.004003202557783e-05
2021-03-15,5.004253615559229e-05
2021-03-16,0.0
2021-03-17,1.5022525667873765e-08
2021-03-18,-1.5018016386036948e-08
2021-03-19,-5.003001700876197e-05
2021-03-21,7.510135402455376e-09
2021-03-22,5.00200057492739e-05
2021-03-23,-5.003252113877643e-05
2021-03-24,5.003752814625173e-05
2021-03-25,5.006506320626158e-09
2021-03-26,0.0
2021-03-28,-5.003252113866541e-05
2021-03-29,-7.50938400351231e-09
2021-03-30,-7.510135291433073e-09
2021-03-31,-5.004003202557783e-05
2021-04-01,5.004253615559229e-05
2021-04-02,-0.00015012760696375693
2021-04-04,0.0
2021-04-05,5.008010111584582e-05
2021-04-06,0.00010008507231140662
2021-04-07,-5.0037528146029686e-05
2021-04-08,5.004003202557783e-05
2021-04-09,-5.0037528146029686e-05
2021-04-11,0.0
2021-04-12,5.003001801073825e-05
2021-04-13,7.510886801398442e-09
2021-04-14,-5.0037528146029686e-05
2021-04-15,0.0
2021-04-16,0.0001000600360214765
2021-04-18,0.0
2021-04-19,-5.00350245171699e-05
2021-04-20,5.004003202557783e-05
2021-04-21,-5.003252113877643e-05
2021-04-22,0.0
2021-04-23,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,-5.004503828143214e-05
2021-04-28,1.001501681585637e-08
2021-04-29,0.0
2021-04-30,5.004003202557783e-05
2021-05-03,-7.510135291433073e-09
2021-05-04,7.510886801398442e-09
2021-05-05,-5.002250787544682e-05
2021-05-06,5.002501250639391e-05
2021-05-07,0.0
2021-05-09,5.00350245171699e-05
2021-05-10,-0.00010006003627205384
2021-05-11,5.002501250639391e-05
2021-05-12,-5.0027515133388434e-05
2021-05-13,0.0
2021-05-14,1.00120109980395e-08
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,5.003252113877643e-05
2021-05-21,-5.003001801073825e-05
2021-05-23,5.003252113877643e-05
2021-05-24,0.0
2021-05-25,5.0030018010849275e-05
2021-05-26,5.005003966829236e-09
2021-05-27,0.0
2021-05-28,5.00450281215592e-09
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,5.001750612720901e-05
2021-06-02,-5.0020008003359706e-05
2021-06-03,5.001750612720901e-05
2021-06-04,-5.002251012953263e-05
2021-06-06,0.0
2021-06-07,5.002000800313766e-05
2021-06-08,0.0
2021-06-09,-0.00010004752263581551
2021-06-10,0.0001000475231365261
2021-06-11,-5.0022510129421605e-05
2021-06-13,0.0
2021-06-14,-5.00450325624513e-09
2021-06-15,-5.002751513327741e-05
2021-06-16,-0.0004002701756115057
2021-06-17,-0.00010009259322518727
2021-06-18,-5.019281907081563e-05
2021-06-20,-5.0145273955748415e-05
2021-06-21,0.00010016527269995912
2021-06-22,5.0142779861372944e-05
2021-06-23,-0.0001502403605239122
2021-06-24,5.004253615581433e-05
2021-06-25,-5.004504053651715e-05
2021-06-28,5.011772025453887e-05
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.00010018530598143727
2021-07-05,3.00631020078157e-08
2021-07-06,5.0095144702666516e-05
2021-07-07,5.0060072086521856e-05
2021-07-08,5.005756620102275e-05
2021-07-09,-0.00010011012113331219
2021-07-12,-5.510189537982768e-08
2021-07-13,-0.00015022281029408724
2021-07-14,0.0001502954992937955
2021-07-15,5.0035024517280924e-05
2021-07-16,-5.006257822270932e-05
2021-07-18,0.00010013016921983642
2021-07-19,-5.003752814625173e-05
2021-07-20,0.00010012014417304371
2021-07-21,-5.005506056654507e-05
2021-07-22,5.005756620102275e-05
2021-07-23,-0.00010009008508371497
2021-07-25,0.0
2021-07-26,0.00010011513240226755
2021-07-27,2.0034044201366896e-08
2021-07-28,0.0
2021-07-29,5.005005004998786e-05
2021-07-30,5.0065072324967375e-05
