date,baseline,combined
2020-07-02,1.0991140627725886,1.1272757681554044
2020-07-06,1.1024934162999473,1.1307928193241852
2020-07-07,1.0967826073128473,1.126943142738148
2020-07-08,1.0971673203092753,1.1260371658307364
2020-07-09,1.0905750567916375,1.1210707708023842
2020-07-10,1.09529760769499,1.1240435387243635
2020-07-13,1.0895712114519205,1.123168407147894
2020-07-14,1.0939289307464586,1.1244638547871875
2020-07-15,1.0915601284124514,1.120509274614041
2020-07-16,1.0943302394267074,1.1230259527996893
2020-07-17,1.0984892448606505,1.1246166105013262
2020-07-20,1.0998428601620247,1.1230468237192794
2020-07-21,1.0981458166671392,1.1220092126208185
2020-07-22,1.0956518464269949,1.1221496653085106
2020-07-23,1.0826449612853144,1.1116667050133584
2020-07-24,1.081300582288624,1.1108123361889903
2020-07-27,1.0840954965316825,1.1124375746924233
2020-07-28,1.0781613776943366,1.1065597823042999
2020-07-29,1.0780794383918129,1.1057342181088863
2020-07-30,1.0755058374752837,1.103879103517338
2020-07-31,1.0790333579968088,1.1069473528213196
2020-08-03,1.087147901958569,1.1143866235928948
2020-08-04,1.080886696049456,1.1064579935748846
2020-08-05,1.0887652855697856,1.1135328413996095
2020-08-06,1.0824492568818413,1.1068990917737573
2020-08-07,1.0875444577821385,1.1117495213753128
2020-08-10,1.0924035159442123,1.1150523052124628
2020-08-11,1.1153795803411934,1.139449170220771
2020-08-12,1.1297347884774072,1.1506901016940347
2020-08-13,1.1348775905539896,1.1555592665282928
2020-08-14,1.1359331888693263,1.1569024829079275
2020-08-17,1.1300117375353738,1.148653569952331
2020-08-18,1.1269314712672605,1.1448955013370807
2020-08-19,1.1367635612814937,1.1625377006737974
2020-08-20,1.133645137567391,1.159210500759138
2020-08-21,1.1288393959041065,1.1552319855391104
2020-08-24,1.1349970500490538,1.1612185263149235
2020-08-25,1.1483775989479579,1.174027101072631
2020-08-26,1.1483969351780456,1.1758111731617358
2020-08-27,1.163850658884225,1.1926529284805991
2020-08-28,1.1478517368430403,1.1777403041297354
2020-08-31,1.1442644602254375,1.1770565401304718
2020-09-01,1.1411094386128606,1.174502312971604
2020-09-02,1.1416626634992642,1.1781141043811771
2020-09-03,1.1254080587405764,1.1680460932886958
2020-09-04,1.1322411695104284,1.1703551862900001
2020-09-08,1.1023884175799281,1.1384781351771054
2020-09-09,1.119877076797278,1.1532871792630548
2020-09-10,1.104993132699601,1.1377631837468423
2020-09-11,1.0969349664956523,1.1284709591223474
2020-09-14,1.0956042514627633,1.1262784862479576
2020-09-15,1.1021562179506634,1.130945931006804
2020-09-16,1.1001395322337912,1.1296267193010836
2020-09-17,1.0920465964330046,1.1213641622939785
2020-09-18,1.0936954692175258,1.123155694628938
2020-09-21,1.0883031286512943,1.1196962212746626
2020-09-22,1.0884266004251122,1.1206936013588493
2020-09-23,1.086015556667271,1.1203027386704103
2020-09-24,1.09147814951763,1.1262411919758784
2020-09-25,1.0957778309700648,1.1291878321406872
2020-09-28,1.1030982249563848,1.1364399049786302
2020-09-29,1.0987377007547157,1.1306000166566845
2020-09-30,1.1084971143147881,1.1415327572411218
2020-10-01,1.1034210059310037,1.1358681179010095
2020-10-02,1.0984244145808477,1.132192765913151
2020-10-05,1.113712501682158,1.1455184567665664
2020-10-06,1.1089394773662082,1.1408545887860555
2020-10-07,1.126466570919955,1.1570926652015068
2020-10-08,1.1398064909219725,1.1676898675264074
2020-10-09,1.141012902879427,1.1661141339053431
2020-10-12,1.1443140924341901,1.1684083688941584
2020-10-13,1.1397980471829987,1.164027792052844
2020-10-14,1.138624036274034,1.162109735578518
2020-10-15,1.1367549207770857,1.1616819493745298
2020-10-16,1.1356749257825278,1.1609343584418632
2020-10-19,1.1308280400014692,1.1585785878423644
2020-10-20,1.133023022186006,1.160233932446507
2020-10-21,1.1262554471738502,1.1513812629052051
2020-10-22,1.1389381221526778,1.1630964046548196
2020-10-23,1.1304546076804867,1.1550695984239872
2020-10-26,1.1189936311557163,1.1473710704849696
2020-10-27,1.1105873257234722,1.140211869044171
2020-10-28,1.095995222277247,1.132585825795829
2020-10-29,1.0956791892005517,1.1286566611405995
2020-10-30,1.0997339646917068,1.1351647957292708
2020-11-02,1.1193476191063922,1.1528790333137673
2020-11-03,1.146478035693079,1.1765760644187753
2020-11-04,1.126391500086753,1.1523430420014735
2020-11-05,1.134030582618975,1.158972090880659
2020-11-06,1.1360155380265589,1.157584652977426
2020-11-09,1.1649052900295884,1.1836020308090456
2020-11-10,1.1850561982085395,1.2011068850043896
2020-11-11,1.1842399995073254,1.1992487615813112
2020-11-12,1.1631008607204059,1.1826347441130158
2020-11-13,1.1654239260868207,1.1814438562402725
2020-11-16,1.1712860132291363,1.1857795319390247
2020-11-17,1.1628728402536812,1.1764671322339944
2020-11-18,1.1570062262212262,1.1758694286250808
2020-11-19,1.148735630054647,1.1673201320954452
2020-11-20,1.153234733809685,1.171437902986111
2020-11-23,1.1667368162994014,1.1842401488166392
2020-11-24,1.1788658730900927,1.1957050377025307
2020-11-25,1.1824002539645524,1.1972148144846075
2020-11-27,1.1795991569096786,1.194688951675943
2020-11-30,1.1823167877176766,1.1965310803539322
2020-12-01,1.187125257779754,1.2007878343927378
2020-12-02,1.1911393843793487,1.2043988778795218
2020-12-03,1.1913745998402183,1.2049949499065213
2020-12-04,1.2018340902372304,1.2144266056597421
2020-12-07,1.1947418576769544,1.2078684778341486
2020-12-08,1.1980138108154794,1.2092479156096883
2020-12-09,1.1955738417503714,1.2087974187552901
2020-12-10,1.194615683379564,1.2086162846828614
2020-12-11,1.1892786211687514,1.2056511405393613
2020-12-14,1.1876683836447033,1.2053827634365286
2020-12-15,1.1932445867775914,1.2080465403775509
2020-12-16,1.194461825962697,1.2106509290612224
2020-12-17,1.196900658514582,1.2126432168741605
2020-12-18,1.2015570360692023,1.2178360544218423
2020-12-21,1.1948631464905521,1.2146169031947627
2020-12-22,1.1960960083770174,1.215358123974767
2020-12-23,1.1999585355533866,1.217370218988633
2020-12-24,1.2039446545802985,1.2199908111287396
2020-12-28,1.2096689823727333,1.22531092668929
2020-12-29,1.2054446902403433,1.2232486623110879
2020-12-30,1.2039557446616516,1.219933372337326
2020-12-31,1.211625848761533,1.2271975603760705
2021-01-04,1.1992816902539867,1.218929656574251
2021-01-05,1.2043474003477004,1.2222277583334178
2021-01-06,1.2088147421331146,1.2261869236470884
2021-01-07,1.2265378627275871,1.240155468488069
2021-01-08,1.2404120389092053,1.2531088047283867
2021-01-11,1.2382623631640122,1.2543628861022895
2021-01-12,1.2350271465076696,1.249426490690963
2021-01-13,1.241350867093462,1.2546382863142282
2021-01-14,1.239344567790126,1.2533341223856773
2021-01-15,1.2353668144238155,1.2511004219865067
2021-01-19,1.2386670546410792,1.25244314061438
2021-01-20,1.2481887269491032,1.264142714468323
2021-01-21,1.241495627336872,1.2575826263826413
2021-01-22,1.2411102294330882,1.2579268391913534
2021-01-25,1.248942453770053,1.2674977365507052
2021-01-26,1.2470921070750536,1.2653193647706202
2021-01-27,1.2274173060806686,1.2550263439255043
2021-01-28,1.2333811204869318,1.2597861909603245
2021-01-29,1.2172887041852016,1.2475638093446175
2021-02-01,1.2504719267820261,1.2771384265702486
2021-02-02,1.267669552594318,1.2889290107323335
2021-02-03,1.2677401564549862,1.2865054418558286
2021-02-04,1.2828431070591941,1.2989129680404365
2021-02-05,1.2734689608292287,1.2896770137458176
2021-02-08,1.279667452111423,1.2953981063123294
2021-02-09,1.2714954192477377,1.2878798799432098
2021-02-10,1.269131219840739,1.2870365155286823
2021-02-11,1.2701971348276613,1.2866327917786684
2021-02-12,1.2778917794297981,1.2920546861882447
2021-02-15,1.2773761481371184,1.2909827054226028
2021-02-16,1.2711702540977248,1.2862210801611529
2021-02-17,1.2827415010628482,1.3030401333986843
2021-02-18,1.2623210103859974,1.28356148652677
2021-02-19,1.247332031004022,1.267356911269629
2021-02-22,1.226739594246755,1.2491836914297325
2021-02-23,1.2221070705820738,1.2428885323207777
2021-02-24,1.2290413997213283,1.2471284820723043
2021-02-25,1.197743175691346,1.223375801822085
2021-02-26,1.225254710883082,1.247069116321917
2021-03-01,1.2388121619177,1.2571688898513858
2021-03-02,1.2237952170740303,1.242994442300675
2021-03-03,1.2038082059242012,1.2256777596985884
2021-03-04,1.207044310444722,1.231050779428601
2021-03-05,1.2344520561823982,1.2538118766433992
2021-03-08,1.2305747447123627,1.251121623760475
2021-03-09,1.2415386699064612,1.259525776790427
2021-03-10,1.2387492299411658,1.2562216226226581
2021-03-11,1.2385219889007948,1.254416111711806
2021-03-12,1.230424934064229,1.2456698503754973
2021-03-15,1.2382018697323232,1.2495418525927908
2021-03-16,1.2368058491614586,1.2483855981271252
2021-03-17,1.2202045258107383,1.2349347706491187
2021-03-18,1.2016478468853755,1.2189886734975568
2021-03-19,1.2113170194689158,1.2270418440981772
2021-03-22,1.2154061571343469,1.2276598170808324
2021-03-23,1.2224292908394259,1.2364415666783297
2021-03-24,1.2374445341522846,1.2508945301148722
2021-03-25,1.2289092743075591,1.2412670765095473
2021-03-26,1.2338836186945557,1.2437146991166943
2021-03-29,1.2363818351222748,1.2470074048544928
2021-03-30,1.2367253019399105,1.2450816588321028
2021-03-31,1.2358739973037909,1.2439116381170634
2021-04-01,1.2460410612481352,1.2518246224272362
2021-04-02,1.2471132986574969,1.2517589069243378
2021-04-05,1.2382037110420503,1.2427990077884041
2021-04-06,1.2383472190103146,1.2429358463239615
2021-04-07,1.242473936253866,1.2456441332155006
2021-04-08,1.2447370885481412,1.2470262811861252
2021-04-09,1.2464860990288178,1.248750792512507
2021-04-12,1.2457519225697846,1.2472678077350923
2021-04-13,1.2512000073716776,1.2521458705309827
2021-04-14,1.2491257674733474,1.2515651834256039
2021-04-15,1.2621434596262588,1.2620127503096406
2021-04-16,1.2631488755434357,1.2619330796464858
2021-04-19,1.2566181331746236,1.2580317806057202
2021-04-20,1.2491139316311914,1.2519494314242519
2021-04-21,1.2558236949476314,1.2605870793083696
2021-04-22,1.2574362666543883,1.2648939367691123
2021-04-23,1.2507199850796082,1.256760507433562
2021-04-26,1.2536249397559616,1.2592781609514714
2021-04-27,1.249205104099068,1.2539103247020484
2021-04-28,1.2502561381488788,1.2549125679047295
2021-04-29,1.249269687013804,1.2536821304425974
2021-04-30,1.2643861353815369,1.2699238013090572
2021-05-03,1.2688148914801747,1.2721483591292455
2021-05-04,1.2716650606836792,1.2768678264275057
2021-05-05,1.272094422315639,1.275649235934025
2021-05-06,1.2756038141684178,1.2788157102563147
2021-05-07,1.2613922353964842,1.2620040952216454
2021-05-10,1.2446361662579024,1.2485186685027798
2021-05-11,1.237790012858496,1.2462332167893617
2021-05-12,1.2328663623724847,1.2505932186198372
2021-05-13,1.239162280213247,1.25083769682306
2021-05-14,1.2457481862646975,1.249686159783624
2021-05-17,1.24735545976614,1.2533449825322396
2021-05-18,1.2303755514130434,1.2378972493219305
2021-05-19,1.2372162972395373,1.2497336034603796
2021-05-20,1.2390262756797283,1.2495180186317538
2021-05-21,1.246207686402368,1.2554658339159857
2021-05-24,1.2494504086078702,1.2563742118676013
2021-05-25,1.2585946657602476,1.2655826605282157
2021-05-26,1.2624883205079098,1.2665032684106954
2021-05-27,1.2551824993285925,1.2564875385901906
2021-05-28,1.2584751479040661,1.2602243478513027
2021-05-31,1.2533677834391808,1.2559072546830512
2021-06-01,1.254455522324286,1.257949817344122
2021-06-02,1.2612973573312123,1.263518699210733
2021-06-03,1.2548930052891418,1.2584361153248311
2021-06-04,1.2686975886871945,1.2684203825853515
2021-06-07,1.269074995122522,1.267709744816059
2021-06-08,1.274211890048303,1.2733093187137776
2021-06-09,1.283630953300635,1.2830951822332026
2021-06-10,1.2897065128120815,1.2854584446422113
2021-06-11,1.288496257780022,1.2823316053314755
2021-06-14,1.2818166043931651,1.2767938846905365
2021-06-15,1.2781049394192239,1.274867780652862
2021-06-16,1.2749254202130993,1.2765345382815347
2021-06-17,1.2837920656018265,1.2845425639649137
2021-06-18,1.2999994302273639,1.3039668566501366
2021-06-21,1.2855797357360064,1.2870145411906406
2021-06-22,1.283375254269278,1.28288175165047
2021-06-23,1.2832961443479747,1.2817354327739197
2021-06-24,1.286516256647047,1.2837024061597295
2021-06-25,1.2787675109979262,1.2756418552527908
2021-06-28,1.28549915921372,1.2816628709433522
2021-06-29,1.2840169823084795,1.2816553486034172
2021-06-30,1.2903122844620374,1.2869792102579545
2021-07-01,1.2994825368415766,1.2949805658641884
2021-07-02,1.305522161604569,1.3005656492225
2021-07-06,1.3197374485077495,1.315175724185766
2021-07-07,1.3323319589159144,1.3274295991818785
2021-07-08,1.3356749763144384,1.3339981918644872
2021-07-09,1.3279404502740642,1.3228695717681784
2021-07-12,1.3266403293564017,1.3216391733107944
2021-07-13,1.325506242250154,1.3211626826448557
2021-07-14,1.3372406221494475,1.3308732354333201
2021-07-15,1.3533457829175795,1.346809461753666
2021-07-16,1.352809975778657,1.3490341970489763
2021-07-19,1.3558138649779705,1.3611519803896739
2021-07-20,1.349069094382772,1.3481434468314784
2021-07-21,1.3410520039451368,1.3410324458388097
2021-07-22,1.3460553933099515,1.3464021674000264
2021-07-23,1.3323881813911211,1.3327959313043116
2021-07-26,1.327568156168772,1.328338514454565
2021-07-27,1.3391267842541448,1.3408691763721567
2021-07-28,1.3430373990599465,1.3433700887233941
2021-07-29,1.3535910575780017,1.3526238160703525
2021-07-30,1.3462940687772649,1.3473091880252424
2021-08-02,1.3492676297481652,1.3520915759289494
2021-08-03,1.3391795017748171,1.339817250110254
2021-08-04,1.3338166816349057,1.3344743064695523
2021-08-05,1.326952518081016,1.3264931607521662
2021-08-06,1.2978609555557639,1.297161781384557
2021-08-09,1.2996963001716335,1.298716606351888
2021-08-10,1.2992017302927947,1.2971711597003934
2021-08-11,1.3161148342185263,1.3112067338471622
2021-08-12,1.3100020672158912,1.3043154384880458
2021-08-13,1.3233599715793063,1.3172522089510796
2021-08-16,1.3269598881660796,1.3210941963180474
2021-08-17,1.3324704771425187,1.328132322608403
2021-08-18,1.3342606780768604,1.3383441080965457
2021-08-19,1.3300596248606325,1.335066526154276
2021-08-20,1.3207919173435627,1.3232250960210865
2021-08-23,1.3349678277293306,1.3352071131316954
2021-08-24,1.3353884039017874,1.3356067321121254
2021-08-25,1.3286908274422145,1.3280923848610346
2021-08-26,1.3387171062447054,1.3396403701663717
2021-08-27,1.3519461893702134,1.3496664395528235
2021-08-30,1.3446523772720709,1.3421716701258457
2021-08-31,1.3398715981957319,1.3375100554940684
2021-09-01,1.337613268973044,1.333880803174011
2021-09-02,1.3323038395465436,1.3288182986413344
2021-09-03,1.3374391305996027,1.3340729855987712
2021-09-07,1.325514618141999,1.3238672649293532
2021-09-08,1.3180772583543487,1.3169055004137618
2021-09-09,1.3181595961709145,1.3182918791068245
2021-09-10,1.3207916132216886,1.3232172644563873
2021-09-13,1.3257386293680504,1.3254297769307857
2021-09-14,1.3338062230574403,1.333802981302701
2021-09-15,1.3268029894431306,1.3294005134930251
2021-09-16,1.3051909528432355,1.3079285986952116
2021-09-17,1.3046827706729056,1.3102094786856675
2021-09-20,1.3171872747766074,1.3269531361604312
2021-09-21,1.3263737292526194,1.334168427910352
2021-09-22,1.32322111629151,1.3283600353030955
2021-09-23,1.3080596670356368,1.3111750465293255
2021-09-24,1.3162973357020429,1.3173748087132273
2021-09-27,1.3212910075562454,1.3222138901326523
2021-09-28,1.3212567593973776,1.327341521799106
2021-09-29,1.32103675527166,1.3280873027456652
2021-09-30,1.3391451491120527,1.3451302945116532
2021-10-01,1.338481134264959,1.3431489049437555
2021-10-04,1.3534124328672612,1.3587572192568182
2021-10-05,1.3516524707089137,1.3551303756708035
2021-10-06,1.3459434655958846,1.3485954499663924
2021-10-07,1.340386028543775,1.341587625213536
2021-10-08,1.3443182728705134,1.3438529494946143
2021-10-11,1.3468005142554758,1.3469831333763949
2021-10-12,1.352912049745851,1.3515147013702842
2021-10-13,1.3649847287232126,1.361892190187852
2021-10-14,1.3606059440481018,1.3540636670825916
2021-10-15,1.3398223521029562,1.3347518653242387
2021-10-18,1.327574083214877,1.321818540829937
2021-10-19,1.33050957138577,1.324022361598276
2021-10-20,1.3424527995455058,1.3402748033224834
2021-10-21,1.3372440732093185,1.3340488666750607
2021-10-22,1.3432403434492641,1.3411696649766864
2021-10-25,1.3452850571536275,1.3411746350852884
2021-10-26,1.335512213894454,1.3328930371986218
2021-10-27,1.330046843937564,1.329294201165139
2021-10-28,1.3312419951150967,1.32900972306401
2021-10-29,1.3145870157400625,1.3138484009149216
2021-11-01,1.3256639624875357,1.3235807227969585
2021-11-02,1.3267082095407916,1.3231237257159925
2021-11-03,1.3067075354858269,1.302194537050384
2021-11-04,1.3131432287416376,1.309366250419535
2021-11-05,1.3225329178866183,1.3196479587856211
2021-11-08,1.325136303262211,1.3220836011576276
2021-11-09,1.3328221162635265,1.3304239451234483
2021-11-10,1.335287384494246,1.333302432358777
2021-11-11,1.337842023290194,1.335087782915857
2021-11-12,1.3330450302515502,1.3282880098240366
2021-11-15,1.3367085575258517,1.3310253752018484
2021-11-16,1.3301538798874424,1.3251919483417673
2021-11-17,1.3265556888849146,1.3293842124801198
2021-11-18,1.3254997465988707,1.3290277013269052
2021-11-19,1.3029778546501687,1.3078676946996828
2021-11-22,1.2987792680921002,1.304862460439859
2021-11-23,1.306957309620425,1.311442060543424
2021-11-24,1.3023414591349272,1.306402506166398
2021-11-25,1.2999000952470376,1.303638076370674
2021-11-26,1.2837292783417313,1.299356186306144
2021-11-29,1.2780225958994567,1.2868735238903661
2021-11-30,1.2623334411374891,1.27886665987359
2021-12-01,1.2678128764974972,1.2876178713043231
2021-12-02,1.2625519649681958,1.280077627343274
2021-12-03,1.2671749974773574,1.2884736114700772
2021-12-06,1.2722962880474762,1.2888261326147084
2021-12-07,1.2694308384421658,1.2798540934068292
2021-12-08,1.2871402694442655,1.2936172478141947
2021-12-09,1.274834864777758,1.2833680400977412
2021-12-10,1.279195950246635,1.2839254880367956
2021-12-13,1.279681285273764,1.286903867222499
2021-12-14,1.2837235598767758,1.2916486689114755
2021-12-15,1.2761255641082851,1.2800931458369085
2021-12-16,1.2959595515586027,1.3014235982760576
2021-12-17,1.2921486086115272,1.2998921690867544
2021-12-20,1.2945686671607937,1.3042141854102547
2021-12-21,1.2853437364043216,1.2922250200725778
2021-12-22,1.2817948338276066,1.2899144671327478
2021-12-23,1.2852017926837793,1.2927594659698898
2021-12-27,1.2846987418284694,1.2912485373986495
2021-12-28,1.2886686436528605,1.2939079572495378
2021-12-29,1.2911038186549382,1.2946975725081757
2021-12-30,1.289204855132286,1.2927419108025897
2021-12-31,1.2925111955139914,1.2956566144076145
2022-01-03,1.2890679803062743,1.2907049209313546
2022-01-04,1.2937191821544032,1.2948573188226196
2022-01-05,1.3004197958344228,1.3050605590430167
2022-01-06,1.2955556987791694,1.3010833182489103
2022-01-07,1.2965543406486364,1.2996290725601773
2022-01-10,1.2934229817980043,1.2956959719419174
2022-01-11,1.2919303855515845,1.2921203743326233
2022-01-12,1.2854856816090212,1.285935417027064
2022-01-13,1.2924433970964861,1.2958930599048142
2022-01-14,1.2868193952990399,1.2895309510138013
2022-01-17,1.2861342925311305,1.2889676038255498
2022-01-18,1.29081491589741,1.2980202222462145
2022-01-19,1.2904595093420894,1.3008749737289647
2022-01-20,1.3055937873764314,1.316782631254919
2022-01-21,1.3117582291302392,1.3270757112639193
2022-01-24,1.3178651009093814,1.3344361433165128
2022-01-25,1.3199153354971123,1.3370854961961967
2022-01-26,1.3092099739604794,1.3276930265496618
2022-01-27,1.3170037608021599,1.3360930503877617
2022-01-28,1.3173389961222435,1.3329512403764354
2022-01-31,1.315035660426273,1.3269088257922192
2022-02-01,1.3069019190187698,1.3147365855006277
2022-02-02,1.309263201630505,1.3162188922269362
2022-02-03,1.294359495679941,1.30845227085193
2022-02-04,1.2883865795121232,1.3003657600441185
2022-02-07,1.2898480987839454,1.3001706890860967
2022-02-08,1.285703262903996,1.293137005050397
2022-02-09,1.282641523020317,1.2881347039153697
2022-02-10,1.2674310154532167,1.2788327386579368
2022-02-11,1.2708638948109094,1.2897412055416724
2022-02-14,1.2634883109790636,1.2827699048212988
2022-02-15,1.2675362104065233,1.2813763489860743
2022-02-16,1.2681746184690503,1.2801064430484075
2022-02-17,1.269378140880515,1.2862704907529234
2022-02-18,1.2697080494632313,1.2876578123696907
2022-02-22,1.2621445064707686,1.2799208841641765
2022-02-23,1.2668561529116704,1.2877295640508117
2022-02-24,1.2746411726037372,1.293437882517098
2022-02-25,1.2729478105223764,1.289983601691537
2022-02-28,1.2669224512967021,1.2869927511982704
2022-03-01,1.2673919539897496,1.292984007501926
2022-03-02,1.2524633210155605,1.275075024944153
2022-03-03,1.2532751081409752,1.2766875626076277
2022-03-04,1.2511983798155077,1.2764508095453044
2022-03-07,1.2501884656841606,1.2806485717153877
2022-03-08,1.2347232919700757,1.2651096733050768
2022-03-09,1.241545505691268,1.269539562419533
2022-03-10,1.2478413206328145,1.2728530203281918
2022-03-11,1.2476510373470342,1.2740270023158142
2022-03-14,1.256135015214334,1.2841734501444257
2022-03-15,1.2645583916234033,1.2892650311662477
2022-03-16,1.2500058438151986,1.270161059745146
2022-03-17,1.2405096321319775,1.2598255147179804
2022-03-18,1.2399984950620082,1.2564216776121677
2022-03-21,1.2259759658742355,1.2428039288390809
2022-03-22,1.231446234012992,1.246994204799221
2022-03-23,1.2248484123433276,1.2407198194793232
2022-03-24,1.220865356759167,1.2361598928244704
2022-03-25,1.2164739135180236,1.2304860110170563
2022-03-28,1.2239475287572907,1.2370458871783063
2022-03-29,1.2238641985714254,1.234661509441189
2022-03-30,1.2256479275199172,1.2373012791505043
2022-03-31,1.2264482668869774,1.2403893578137142
2022-04-01,1.2264383638146032,1.2384132072468232
2022-04-04,1.2225241244698344,1.2318861231817144
2022-04-05,1.2289623044482234,1.2423891962725973
2022-04-06,1.2363862950790139,1.2507570154716108
2022-04-07,1.2336152008596142,1.2465194149076215
2022-04-08,1.232747278038224,1.2457870736042915
2022-04-11,1.2422963954620643,1.2578318004641376
2022-04-12,1.237921419211839,1.2542993389273052
2022-04-13,1.235136202002437,1.2472316193575073
