date,6B_FRONT_CALENDAR,6E_FRONT_CALENDAR,6J_FRONT_CALENDAR,CL_FRONT_VOLUME,ES_FRONT_CALENDAR_2D,GC_FRONT_VOLUME,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,SR3_FRONT_CALENDAR,UB_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,ZT_FRONT_VOLUME
2021-01-01,0.0022608702064437214,0.005242586406787986,1.3429955582561562e-05,0.8628793182065024,-14.528144350762432,31.080100428823926,34.13940851825646,38.8001900151728,-0.003029959166369167,0.5999095234594165,0.17168876409876077,0.18071781173250656,0.03857303092803477
2021-01-03,0.0034604448655626285,0.004954581605148611,1.5785135241790788e-05,0.8163013619010258,-13.20844456011082,34.227308043836956,43.078834224088496,34.94409848981354,-0.002304340604155186,0.7220397338145972,0.16552101899691252,0.19943628832743343,0.03785651748539465
2021-01-04,0.003963825397771847,0.0042720846673856006,1.773085767565498e-05,0.5921813080986453,-16.192413664490232,38.41837005688785,33.138094162379275,32.48898677519219,-0.0027251959133991477,0.6826622451842752,0.15802039260945833,0.21389354867244492,0.035738104169439566
2021-01-05,0.005532663379678615,0.004236798387541096,2.1955776917954167e-05,0.6008053696791791,-16.42599888743007,42.4293679921002,35.57557345987698,33.112189218060394,-0.003384612570513923,0.5432622740073327,0.13591363105012988,0.198175635714108,0.030985336541448305
2021-01-06,0.006009933320265892,0.00423556944812109,2.2268871896907738e-05,0.6493862792779481,-15.376508635904429,43.93459279426315,25.261625313274635,40.20271483411534,-0.004573882914968408,0.12309039521630893,0.09759093216872827,0.14238860418575428,0.023915837440341647
2021-01-07,0.005901818453612817,0.003762471232290343,1.744011856033914e-05,0.7037585758158471,-9.054630674448163,45.38826290173347,30.97246972310859,47.826604067443895,-0.004341463832503223,-0.38733168569933696,0.05006977818294445,0.06141061923509028,0.01761653019541143
2021-01-08,0.0047819840454750295,0.0027265464304448983,9.334401761451963e-06,0.8355513362287326,-4.6861040257567765,39.923436407545296,40.77085165891549,54.119899928753284,-0.005075967015855554,-0.8351671450053004,0.0018114370354282983,-0.02483471675606097,0.012291895099565409
2021-01-10,0.00391592151075093,0.0012925074398386638,5.989953795592501e-06,0.8999182705851396,-2.3757897730451987,33.70801616834888,40.193240962073105,53.1095181940982,-0.005588546140685935,-1.211019162229661,-0.04026735833588191,-0.09649273131685732,0.00784028886621968
2021-01-11,0.0020921965636555573,-0.000662142150047007,-5.858241034247327e-06,0.9017036948975772,-2.552333898750021,26.900761388580804,22.956453828870508,55.27527632812303,-0.006380416910388931,-1.5201925821254179,-0.08071396386372953,-0.17527072461496118,0.00220917167550283
2021-01-12,0.0021620142047173996,-0.0019823851946685345,-1.1937781178587153e-05,0.9414173079850485,-3.222474375299953,21.830372686480814,2.3344711261379416,56.69193962397162,-0.007424927441036289,-1.6756467629921303,-0.10954390283400528,-0.2220672582466534,-0.002210496949970775
2021-01-13,0.0025487113269220263,-0.003251905497519525,-1.543423962302448e-05,0.965071480874137,-1.5843352346932988,16.376857575020267,-6.9978563846270845,62.382368090785576,-0.008114512484496572,-1.7039093154709803,-0.131967789749865,-0.25058819074200755,-0.006670427165431647
2021-01-14,0.0030065413081039605,-0.00454189199365751,-2.0612076879009816e-05,1.114316491923205,0.7269716368336958,11.730078437163684,-15.603508518486706,64.01458967533677,-0.009078949147507842,-1.9043319530045153,-0.15148297098645003,-0.2886695116283988,-0.009755372958764497
2021-01-15,0.0031748167787430948,-0.005753847812388413,-2.2823084673896307e-05,1.185589386296705,-0.7105504640908293,7.347506440441748,-35.935552989647476,66.21625221552381,-0.009292801600835787,-2.0592054384825644,-0.16334263985262965,-0.3104619850128927,-0.01217886765020637
2021-01-17,0.002312447675148599,-0.006897735170869668,-2.331688414866813e-05,1.1684549307683056,-1.7996990082369848,1.630584275404317,-49.99935798632032,64.51610057560174,-0.009010876606126317,-2.0950590322332516,-0.17177363550672453,-0.313333067694856,-0.014292669139166492
2021-01-18,0.0010219121753898275,-0.007824748853582086,-2.419527919655766e-05,1.1478303615294365,-1.7001967438591237,-1.9466194172377982,-59.60530927360924,64.05845364873676,-0.008685978157117802,-2.236325632354209,-0.18443950979497004,-0.3308537204223967,-0.016688352204496937
2021-01-19,0.0009531742619084405,-0.008361053309350108,-2.7133426184638293e-05,1.2018784285875412,-1.4620909513600964,-3.2930647617683917,-55.447328616548475,64.60517354203967,-0.009354144575169698,-2.427828223873121,-0.19185481831785012,-0.3334634462733561,-0.01736691735024465
2021-01-20,0.00025616407257911256,-0.008995878814431757,-2.890343129539376e-05,1.2294487101776213,2.8336752223490294,-4.839861280091554,-34.35344901405551,66.47014475065498,-0.009604039424019106,-2.432471514590162,-0.19349432659085153,-0.33025688266161524,-0.01764738209280381
2021-01-21,0.0011578369530993449,-0.009140844075183896,-2.66221428761107e-05,1.2698880319156842,4.152630140794827,-5.115642024574527,-17.92452006116764,66.63297224901066,-0.009180786126350426,-2.554372121538279,-0.1978705323276273,-0.3414778336217523,-0.01729539518559875
2021-01-22,0.0013423225468067734,-0.009520926338435931,-2.881369446786769e-05,1.205245599564563,5.254804586636055,-6.495162285611968,-4.911568218618413,68.08780199522698,-0.008940052657948172,-2.5868761936228566,-0.19569114539071109,-0.33942154697166416,-0.016385442841951203
2021-01-24,0.0006002259527964071,-0.010222610385379749,-2.9750979925457013e-05,1.1483032476228416,6.700804520946349,-8.882570018112574,9.374746251171018,64.9797177617761,-0.008886609021928393,-2.665818163876594,-0.1961283118999262,-0.343566953002437,-0.01582491812638409
2021-01-25,-0.00034459566243860706,-0.010357100749799342,-3.221937258957898e-05,1.132711481795063,6.654607702080739,-11.215685824320417,24.234140611872135,63.13530822513667,-0.008819479021866528,-2.5951336901705133,-0.1910330168508807,-0.3240504473994008,-0.01585447154432984
2021-01-26,3.661034189739176e-05,-0.010632499678589369,-3.2726762307401513e-05,1.0975688940450468,7.206891721228203,-11.71791390774456,45.49137818988493,60.27890680275709,-0.00865938791415033,-2.495497863954739,-0.18386247771375963,-0.2887209138898754,-0.015004716840635979
2021-01-27,-0.001006399378926659,-0.011221409067738719,-3.6970655113734846e-05,1.0354236637707714,-3.438519339564664,-16.326665289402854,19.944569207749737,60.87836859211848,-0.008390574107934867,-2.3548212872611316,-0.17431435999381506,-0.2604617606046986,-0.014500469201948363
2021-01-28,-0.0006670422496544148,-0.011622288247075785,-4.218683051874714e-05,1.0446062579994901,-4.299961337377681,-21.78453799770182,23.408033616542525,60.04082206472526,-0.007963997182812932,-2.3148962191407634,-0.1744518170894338,-0.2590490914202519,-0.014302597827708041
