date,0
2021-01-01,1.0
2021-01-03,1.0
2021-01-04,1.0
2021-01-05,1.0059275789655409
2021-01-06,1.0052308267729912
2021-01-07,1.0055126805382413
2021-01-08,1.0055419408291566
2021-01-10,1.0055419408291566
2021-01-11,1.0055419408291566
2021-01-12,1.007969837377405
2021-01-13,1.0073380888623973
2021-01-14,1.009999547577057
2021-01-15,1.0073492319024464
2021-01-17,1.0073492319024464
2021-01-18,1.0073492319024464
2021-01-19,1.0073492319024464
2021-01-20,1.0035031884312617
2021-01-21,1.0044451874676936
2021-01-22,1.0031188316847282
2021-01-24,1.0031188316847282
2021-01-25,1.0031188316847282
2021-01-26,1.0038008339866067
2021-01-27,0.9980954090395422
2021-01-28,0.9976537050537962
2021-01-29,0.9972169479727945
2021-01-31,0.9972169479727945
2021-02-01,0.9972169479727945
2021-02-02,0.9991824848194353
2021-02-03,1.0003265258240461
2021-02-04,1.001675611651419
2021-02-05,0.9981289818943411
2021-02-07,0.9981289818943411
2021-02-08,0.9981289818943411
2021-02-09,0.9969906974065479
2021-02-10,0.9944204502142062
2021-02-11,0.9943656340918193
2021-02-12,0.9943656340918193
2021-02-14,0.9943656340918193
2021-02-15,0.9943656340918193
2021-02-16,0.995571994624475
2021-02-17,0.9976256744140574
2021-02-18,0.9952609245043467
2021-02-19,0.9941225569393624
2021-02-21,0.9941225569393624
2021-02-22,0.9941225569393624
2021-02-23,0.9938463747897186
2021-02-24,0.9991590411835418
2021-02-25,0.9973342390042836
2021-02-26,0.9918559222382595
2021-02-28,0.9918559222382595
2021-03-01,0.9918559222382595
2021-03-02,0.9920363285824789
2021-03-03,1.0008429408901094
2021-03-04,1.009066678349627
2021-03-05,1.0106613303624579
2021-03-07,1.0106613303624579
2021-03-08,1.0106613303624579
2021-03-09,1.002605549102808
2021-03-10,1.002605549102808
2021-03-11,1.002605549102808
2021-03-12,1.0070343504429338
2021-03-14,1.0070343504429338
2021-03-15,1.0070343504429338
2021-03-16,1.0070343504429338
2021-03-17,1.0070343504429338
2021-03-18,1.0061761570377261
2021-03-19,1.0085013610166857
2021-03-21,1.0085013610166857
2021-03-22,1.0085013610166857
2021-03-23,1.0133042011940352
2021-03-24,1.008984470229258
2021-03-25,1.0115249707183591
2021-03-26,1.00730412275517
2021-03-28,1.00730412275517
2021-03-29,1.00730412275517
2021-03-30,1.0100038967874299
2021-03-31,1.0110978261885675
2021-04-01,1.0124009801868712
2021-04-02,1.0124009801868712
2021-04-04,1.0124009801868712
2021-04-05,1.0124009801868712
2021-04-06,1.0134171001907688
2021-04-07,1.0130566615139442
2021-04-08,1.0162462220691832
2021-04-09,1.0161950981435484
2021-04-11,1.0161950981435484
2021-04-12,1.0161950981435484
2021-04-13,1.0174809088034316
2021-04-14,1.012362586871866
2021-04-15,1.0167815765259451
2021-04-16,1.0162618567478203
2021-04-18,1.0162618567478203
2021-04-19,1.0162618567478203
2021-04-20,1.0168146577604107
2021-04-21,1.0210468034506923
2021-04-22,1.019876497889483
2021-04-23,1.0227086373627972
2021-04-25,1.0227086373627972
2021-04-26,1.0227086373627972
2021-04-27,1.0191384165077653
2021-04-28,1.0179763100558372
2021-04-29,1.0153679209750184
2021-04-30,1.0151667287912625
2021-05-02,1.0151667287912625
2021-05-03,1.0151667287912625
2021-05-04,1.0143387077615762
2021-05-05,1.0139166603511143
2021-05-06,1.0176535892845666
2021-05-07,1.0203375002619923
2021-05-09,1.0203375002619923
2021-05-10,1.0203375002619923
2021-05-11,1.0203375002619923
2021-05-12,1.0203375002619923
2021-05-13,1.0203375002619923
2021-05-14,1.0209631459798598
2021-05-16,1.0209631459798598
2021-05-17,1.0209631459798598
2021-05-18,1.0209631459798598
2021-05-19,1.0172193282301145
2021-05-20,1.0172193282301145
2021-05-21,1.0172193282301145
2021-05-23,1.0172193282301145
2021-05-24,1.0172193282301145
2021-05-25,1.0172193282301145
2021-05-26,1.0172193282301145
2021-05-27,1.0159817890892207
2021-05-28,1.0164683002274986
2021-05-30,1.0164683002274986
2021-05-31,1.0164683002274986
2021-06-01,1.0164683002274986
2021-06-02,1.0160224161471239
2021-06-03,1.0131675618632716
2021-06-04,1.0157075814810466
2021-06-06,1.0157075814810466
2021-06-07,1.0157075814810466
2021-06-08,1.0157075814810466
2021-06-09,1.0157075814810466
2021-06-10,1.0157075814810466
2021-06-11,1.0144082477716674
2021-06-13,1.0144082477716674
2021-06-14,1.0144082477716674
2021-06-15,1.0148591225714205
2021-06-16,1.0127627994447448
2021-06-17,1.0134353836719572
2021-06-18,1.0175638463587018
2021-06-20,1.0175638463587018
2021-06-21,1.0175638463587018
2021-06-22,1.019101274508521
2021-06-23,1.0190921921225653
2021-06-24,1.0189218455628788
2021-06-25,1.0187034742465202
2021-06-27,1.0187034742465202
2021-06-28,1.0187034742465202
2021-06-29,1.020519692725465
2021-06-30,1.0206370640901066
2021-07-01,1.0228996580385183
2021-07-02,1.021779774294551
2021-07-04,1.021779774294551
2021-07-05,1.021779774294551
2021-07-06,1.021779774294551
2021-07-07,1.0199125409309167
2021-07-08,1.0183577984979388
2021-07-09,1.0191023063662257
2021-07-11,1.0191023063662257
2021-07-12,1.0191023063662257
2021-07-13,1.0191023063662257
2021-07-14,1.0169783319060957
2021-07-15,1.0172775556381157
2021-07-16,1.0182237775536576
2021-07-18,1.0182237775536576
2021-07-19,1.0182237775536576
2021-07-20,1.0182237775536576
2021-07-21,1.0137364834098332
2021-07-22,1.0137818039598823
2021-07-23,1.0115729864096343
2021-07-25,1.0115729864096343
