date,carry_raw
2020-01-06,-1.5075000000000074
2020-01-07,-1.5075000000000074
2020-01-08,-1.502500000000012
2020-01-09,-1.502500000000012
2020-01-10,-1.5050000000000097
2020-01-13,-1.5050000000000097
2020-01-14,-1.5050000000000097
2020-01-15,-1.502500000000012
2020-01-16,-1.5
2020-01-17,-1.502500000000012
2020-01-21,-1.4975000000000023
2020-01-22,-1.5
2020-01-23,-1.4975000000000023
2020-01-24,-1.5
2020-01-27,-1.4975000000000023
2020-01-28,-1.4975000000000023
2020-01-29,-1.4975000000000023
2020-01-30,-1.5
2020-01-31,-1.4925000000000068
2020-02-03,-1.4975000000000023
2020-02-04,-1.4975000000000023
2020-02-05,-1.5
2020-02-06,-1.5
2020-02-10,-1.4975000000000023
2020-02-11,-1.4950000000000045
2020-02-12,-1.4950000000000045
2020-02-13,-1.4975000000000023
2020-02-14,-1.4975000000000023
2020-02-18,-1.4950000000000045
2020-02-19,-1.4950000000000045
2020-02-20,-1.4975000000000023
2020-02-21,-1.4975000000000023
2020-02-24,-1.4950000000000045
2020-02-25,-1.4925000000000068
2020-02-26,-1.4950000000000045
2020-02-27,-1.4850000000000136
2020-02-28,-1.4650000000000034
2020-03-01,-1.4325000000000045
2020-03-02,-1.4525000000000006
2020-03-03,-1.427500000000009
2020-03-04,-1.4325000000000045
2020-03-05,-1.440000000000012
2020-03-06,-1.4250000000000114
2020-03-09,-1.4100000000000108
2020-03-10,-1.4250000000000114
2020-03-11,-1.4200000000000017
2020-03-12,-1.4050000000000011
2020-03-16,-1.4125000000000085
2020-03-17,-1.4200000000000017
2020-03-18,-0.04250000000000398
2020-03-19,-0.05500000000000682
2020-03-20,-0.012500000000002842
2020-03-23,-0.015000000000000568
2020-03-24,0.012499999999988631
2020-03-26,0.012499999999988631
2020-03-27,0.012499999999988631
2020-04-01,0.014999999999986358
2020-04-09,0.024999999999991473
2020-04-17,0.01999999999999602
2020-04-20,0.03499999999999659
2020-04-21,0.03999999999999204
2020-04-22,0.03999999999999204
2020-04-23,0.03999999999999204
2020-04-24,0.037499999999994316
2020-04-27,0.037499999999994316
2020-04-28,0.03999999999999204
2020-04-29,0.04999999999999716
2020-04-30,0.03999999999999204
2020-05-05,0.03249999999999886
2020-05-07,0.029999999999986926
2020-05-11,0.029999999999986926
2020-05-14,0.029999999999986926
2020-05-18,0.029999999999986926
2020-05-19,0.029999999999986926
2020-05-20,0.037499999999994316
2020-05-21,0.04249999999998977
2020-06-02,0.03499999999999659
2020-06-03,0.03249999999999886
2020-06-04,0.03249999999999886
2020-06-05,0.03249999999999886
2020-06-08,0.03249999999999886
2020-06-10,0.03249999999999886
2020-06-11,0.03249999999999886
2020-06-12,0.029999999999986926
2020-06-17,-0.012500000000002842
2020-06-18,-0.005000000000009663
2020-06-19,-0.005000000000009663
2020-06-22,-0.002500000000011937
2020-06-23,-0.002500000000011937
2020-06-24,0.0024999999999977263
2020-06-25,0.0024999999999977263
2020-06-26,0.0024999999999977263
