date,6E_FRONT_CALENDAR_2D,CL_FRONT_VOLUME,ES_FRONT_CALENDAR_2D,GC_FRONT_VOLUME,NQ_FRONT_CALENDAR_2D,ZN_FRONT_VOLUME
2021-11-05,-0.4015772408442349,0.5788734266598604,0.42979714596458723,-0.1847452800973185,0.2622760086817441,-0.4575601454705527
2021-11-12,-0.29105599748605626,0.54482372925633,0.4628695730594978,-0.14259552979983903,0.3082397464685437,-0.4421661189767698
2021-11-19,-0.33406269020385737,0.513640474088146,0.5415459159210554,-0.19660136708521683,0.3452925098929132,-0.4214960339427217
2021-11-26,-0.34375125789688005,0.43018049719893475,0.5626312482936376,-0.09773208304041615,0.4134894833523897,-0.34580167800885936
2021-12-03,-0.3046772445006654,0.4167532839014724,0.5405357716532528,-0.009064631624968044,0.38817650492236627,-0.2930240071698717
2021-12-10,-0.46926452533010626,0.40529343872712265,0.5556752252433148,0.004939774776817864,0.35080320649131397,-0.4464652110175238
2021-12-17,-0.4766907699382224,0.36700426586046075,0.6124577103123289,-0.07170993666788858,0.39049040804966,-0.4980018462207925
2021-12-31,-0.6732583128112265,0.3015908299502636,0.7059816343322252,-0.08508785078897046,0.4470336203481982,-0.572575816998075
2022-01-07,-0.6966264835783981,0.2094632971219248,0.7799958569082288,-0.04906910035492999,0.5869443505443681,-0.4380152237997995
2022-01-14,-0.6940622122528802,0.23242342961672535,0.7545879329100061,0.17704491672070533,0.5602448407751848,-0.24176107846315922
2022-01-21,-0.46183290503845154,0.20102430539887362,0.7120486399981816,0.20888214979970646,0.6213503238763067,-0.14087151898738737
2022-01-28,-0.47806747691317086,0.23268565976845157,0.6954414448113411,0.18084447105458157,0.5821950061464828,-0.2361109061230228
2022-02-04,-0.3835585420395697,0.36755174743179386,0.5983323743790604,0.16258440822281467,0.45522576448480156,-0.25808957310262803
2022-02-11,-0.31651161843275816,0.44989546643383477,0.4802877748477627,0.2131166423932053,0.3807338053136657,-0.3343111241693826
2022-02-18,-0.3775219770098579,0.5366584430920923,0.35300075340151504,0.25808564043191384,0.22092160879789077,-0.3141526754054709
2022-02-25,-0.5023828036593715,0.5552111448214312,0.3318542405275279,0.14741411516105601,0.21634647404574242,-0.32563628205378475
2022-03-04,-0.5065733335064543,0.5237667527255888,0.3186906691753058,0.12949679525444902,0.16568531496521635,-0.5313513322905205
2022-03-11,-0.4901766688256969,0.49309920885754044,0.2130831133977446,0.15396807245509544,0.0927466272985488,-0.5446112741038052
2022-03-18,-0.5262029730000517,0.47192438962269456,0.12757430403767445,0.2419111013085316,0.03980489152841228,-0.5419674922542876
2022-03-25,-0.5242566592651305,0.4694263152523233,0.08458566045836687,0.1730852062211592,0.10154459338056923,-0.26301321905406305
2022-04-01,-0.4937407405880838,0.4519272612188693,0.002207449283299959,0.2134098620448015,-0.008739818428074638,-0.2501255837022986
2022-04-08,-0.6709003188389298,0.43772475029707986,0.02472378200219717,0.14458042674341548,-0.02295608688098724,-0.4532014580564675
2022-04-22,-0.6844069333062811,0.4158484236685308,0.15164613790416281,0.08906129087374859,0.10336087653805384,-0.6090600617698935
2022-04-29,-0.673055068130571,0.40104622059349443,0.2108198915204023,0.11231213254481462,0.16085934596082932,-0.7350467899964238
2022-05-06,-0.708855860232372,0.3806418068464961,0.20803332287200088,0.280348954582202,0.07217786328963734,-0.9193367107906437
2022-05-13,-0.7271890548465829,0.377964400848535,0.11462434503788693,0.3408693115158712,-0.04139624736072689,-0.9813744006925342
2022-05-20,-0.7323355927826156,0.34655339534356827,-0.0477400181555393,0.2672488443247312,-0.1922186214869619,-0.9047391486443348
2022-05-27,-0.7794450224609378,0.3437399033999639,-0.11570267619262874,0.11879862232920782,-0.23148489328488567,-1.0232541952990653
2022-06-03,-0.6968794292654489,0.3213408200067631,-0.1858790964783758,0.029933045242280944,-0.298457313496011,-0.9552273252499013
2022-06-10,-0.5478896994681594,0.37135471694512984,-0.14753722181844608,0.01903596432356121,-0.26338332540115916,-0.7885362058178707
2022-06-17,-0.49046357304629484,0.32583125297254073,-0.20073250905334244,0.07192803971565893,-0.31960766536404317,-0.6682692375970805
2022-06-24,-0.39810421496274145,0.38855869784453384,-0.10455142791339826,0.16001876470022425,-0.20368504919483155,-0.6235504628463481
2022-07-01,-0.40982591349242437,0.3882581592888419,-0.11445655919877382,0.09859695076689969,-0.20313654537607687,-0.6310839020003579
2022-07-08,-0.36719225936077843,0.347146601392347,-0.21173707536725667,0.032879972288115185,-0.25897058685417496,-0.6229627606790517
2022-07-15,-0.4251822375812924,0.28473036087689,-0.2716907667201855,0.014873607356724414,-0.3148835543606493,-0.6766709016287682
2022-07-22,-0.44583425151195333,0.2955479795024297,-0.2454206240189238,-0.012184299319613682,-0.31028535170378735,-0.5918226631100542
2022-07-29,-0.5916337931554105,0.25642048340742124,-0.2637456217268403,-0.028894590703942357,-0.33326069958802235,-0.5448209502925372
2022-08-05,-0.7055559371302784,0.20689090597778642,-0.2631499844735261,-0.04858032830556268,-0.34691675943199274,-0.6070417551166499
2022-08-12,-0.6604995061746644,0.25904831436195486,-0.2322942103850336,-0.06893931861567543,-0.30188104538479527,-0.6408826608245821
2022-08-19,-0.8045042152404294,0.21987157517924327,-0.22493274597628943,-0.09552512464564851,-0.3126587673157219,-0.6734820615048814
2022-08-26,-0.9968333321620533,0.20176466858868333,-0.1852550104370331,0.04151173473473109,-0.2807369620366073,-0.7544096377939471
2022-09-02,-0.9534015621794875,0.09886701675158907,-0.20646283154821762,0.09245834430858003,-0.28775920540957045,-0.7437017619228936
2022-09-09,-0.9648614692849216,0.0384618182038078,-0.1309967413670083,-0.011976764406500412,-0.22098130573929817,-0.7096455374060794
2022-09-16,-0.843481927939193,0.10898185316759997,-0.23047701735546278,-0.04141082476605373,-0.31843485441895053,-0.6751772286879398
2022-09-23,-0.6564399958413756,0.09573878096763269,-0.28175624104385777,-0.12908366422643572,-0.3547184722736408,-0.6438210710659341
2022-09-30,-0.5921691544704449,0.04986814107568035,-0.29154875265580293,-0.2170313825937937,-0.35491385420955646,-0.5942049971460822
2022-10-07,-0.48310879710736704,0.10351242412381675,-0.2694356555616982,-0.18214414920146946,-0.3627081338605405,-0.5906821873204909
2022-10-14,-0.4884711055078361,0.11511768431176128,-0.27116678855530635,-0.1675819693097382,-0.3486120271203589,-0.6432716625107926
2022-10-21,-0.536222663578399,0.09057353454937724,-0.27985139301313955,-0.1760434293001535,-0.31458560211872416,-0.6535616113513601
2022-10-28,-0.4277320705554614,0.11218596102615187,-0.28896564959550936,-0.0604403642306691,-0.34154797758549615,-0.5682112543691688
2022-11-04,-0.42362726872348666,0.1358509895336527,-0.27630896158530927,-0.13629537125112107,-0.31954620412400686,-0.5981291233936403
2022-11-11,-0.3912319317557314,0.055122096719390064,-0.2640186715354079,-0.15798222607794232,-0.3152856565418688,-0.5674901399182828
2022-11-18,-0.38045188117586876,0.06322785587744749,-0.25969243722772184,-0.15926909394841257,-0.32128610797035795,-0.5722764773832967
2022-11-25,-0.4276243367449439,0.07573527882571973,-0.2437043122244555,-0.17997734018166445,-0.31589568515073757,-0.5900394052421984
2022-12-02,-0.38740929728802365,0.0346544270137617,-0.24693919885472956,-0.11814976015479103,-0.3276769562457132,-0.579408277106434
2022-12-09,-0.44225542783216437,0.03665737477990255,-0.2027319461100761,-0.10830426473649925,-0.31283812080557416,-0.8183758876081287
2022-12-16,-0.3375357837019768,-0.07252421102997333,-0.20561317609570978,-0.09042839113578213,-0.32714348450152714,-0.7003786218887249
2022-12-23,-0.3715440954095634,-0.12111345914107982,-0.20790986647856222,-0.10833770085306897,-0.30152173845876584,-0.5928006770663967
2022-12-30,-0.32032940522531367,-0.19466925624774442,-0.1819286080252801,-0.13013003708086862,-0.26537446892416444,-0.5862000505066589
2023-01-06,-0.2908973622761455,-0.2213351251982082,-0.17415655782090284,-0.13981099862741844,-0.2537893588392108,-0.5436885674704043
2023-01-13,-0.24575144423186174,-0.18649240021539293,-0.20543176162300109,-0.13000596895753794,-0.2892323292608994,-0.4954882645633205
2023-01-20,-0.08764811322836999,-0.278763316911683,-0.15077501898293494,-0.20184309443709494,-0.2362847292954623,-0.5444637250619616
2023-01-27,-0.12030393699194054,-0.30244095711642266,-0.13925088657040527,-0.19375385990153463,-0.2316119405800767,-0.513925923207978
2023-02-03,-0.13520893181264795,-0.3059443373410334,-0.17330454142205373,-0.051070661485861715,-0.26698627329666735,-0.4118597350682513
2023-02-10,-0.09482153819275083,-0.2930297230397238,-0.19542847037736152,-0.05752833486205815,-0.2871387969033232,-0.27862958685199263
2023-02-17,-0.11221148838377813,-0.2311543602478023,-0.23453135491677518,0.014777025564633766,-0.33324843999062936,-0.33801287604345776
2023-02-24,-0.06695002931834115,-0.2777596765326923,-0.2215026621644463,-0.043110588835727603,-0.30209298136468243,-0.32723750346271213
2023-03-03,-0.08062564378895513,-0.3908531293419374,-0.1250280659006767,-0.15755721138313802,-0.16410478047046334,-0.3515590164774539
2023-03-10,-0.1126321054669339,-0.41781977909662166,-0.08836703607785393,-0.16481496715971516,-0.13285652049842392,-0.509575791201317
2023-03-17,-0.002580598878427788,-0.4567995074929597,-0.07840145896579999,-0.10735957108528837,-0.12448895286020703,-0.4759788699805162
2023-03-24,-0.044226186247426656,-0.4790622778071279,-0.07213403421625592,-0.091588244121524,-0.08682412174194198,-0.37670441160345347
2023-03-31,0.014775632840481275,-0.5192306571341698,-0.029008117208770882,0.012938006715543638,-0.04852248550940919,-0.4897627982406319
2023-04-07,0.03795872824462864,-0.5418858616885412,-0.010273703085191734,0.11160626971723574,0.0351411629773011,-0.3480644325111236
2023-04-14,-0.017962834435712977,-0.5378559079851394,-0.06512670736479753,0.14185477436681745,0.016290226400902,-0.2839372143411686
2023-04-21,0.013825434184739648,-0.5456849667528273,-0.05338957074608003,0.17735342042013996,0.02827837433943824,-0.1954912134031259
2023-04-28,0.10400123940580527,-0.5317093802164115,0.07202765445276554,0.23142511495538146,0.1517529123173697,-0.1026060628726259
2023-05-05,0.1476663539626195,-0.4642683374703493,0.24360644915745078,0.2934892780941245,0.25558798358696855,-0.05119024928852944
2023-05-12,0.22681818578556087,-0.4995586723630214,0.23439268091074564,0.4269070446113466,0.22743487568115564,-0.21130029710017045
2023-05-19,0.2639531687097255,-0.5046365560343082,0.21377385584675992,0.38535850696261575,0.24858043992309867,-0.2218429360711782
2023-05-26,0.40244710328049027,-0.5060264303312507,0.153002261831272,0.4903543011289139,0.1662046999475421,-0.10986987309622806
2023-06-02,0.4867722680426852,-0.41881625729936556,0.18586592069200986,0.6435935509627042,0.21055555630058803,-0.2078807702545739
2023-06-09,0.4328599784159528,-0.48742325721225566,0.13365107886928262,0.5838630337600318,0.20584670392429325,-0.32418373415713664
2023-06-16,0.4418695931860375,-0.5472894942459089,0.04710247446910801,0.5058134162655868,0.18055883891711993,-0.5654217954516058
2023-06-23,0.4869298706039402,-0.5165451067773007,0.08411375661945077,0.47358787633904686,0.2941285691045923,-0.5397352892737899
2023-06-30,0.4172900437004042,-0.5574747035267474,0.02509971036539857,0.4734552964611665,0.25288239155568987,-0.474528717325079
2023-07-07,0.5418398245558204,-0.4793345141377893,0.13922484629355963,0.47396126269956584,0.35066998184352616,-0.38963738002385007
2023-07-14,0.5237902710749246,-0.39428720425968933,0.24471838962377013,0.384809876761721,0.41502218600069174,-0.2517313768080669
2023-07-21,0.5342091293371571,-0.3440804844300224,0.301198695321459,0.3525357300695966,0.43019189553088416,-0.19286439038107484
2023-07-28,0.4963551873353689,-0.3020952441315758,0.3058611692591798,0.40986906590032324,0.46068009299215273,-0.22660748618407983
2023-08-04,0.48538370536311537,-0.1752456729171666,0.36656265667350457,0.4149652830651486,0.4860604731739362,-0.17098549795116305
2023-08-11,0.5108458085528457,-0.04471955308709065,0.3997916659262417,0.3676470791698349,0.4690175156718343,0.012236131992590339
2023-08-18,0.4191547432913063,-0.032377465483910656,0.4615676137668437,0.32503822919497205,0.48347959762086234,-0.0074205936159052665
2023-08-25,0.45488611027815884,-0.1077123323126858,0.46899898808529505,0.3240934630167221,0.5201482230023766,-0.009425629097687311
2023-09-01,0.4610369433661283,-0.040180407806689425,0.4584457589113209,0.37123249859232244,0.5236661200483178,0.028292802600854716
2023-09-08,0.5787095663121513,-0.0658357399486006,0.4754979588992729,0.43145978765641035,0.5824138904260758,-0.002245463345309695
2023-09-15,0.5835330133335537,-0.15022233502411675,0.40437278734823207,0.5304691959654252,0.6272884023961116,-0.1032309232934613
2023-09-22,0.4547951237301728,-0.12341245572330306,0.4822026029306735,0.42224091861354746,0.6821843769045516,0.0002672403595849332
2023-09-29,0.27161794444658416,-0.05946203380520673,0.4683092355132005,0.38478348258492845,0.7656480256129291,-0.11779070628426047
2023-10-06,0.24742646459449114,0.14470660505001484,0.43963582233536846,0.3630521880050424,0.7182774649171138,-0.15531118678442232
2023-10-13,0.18304281613651818,0.24016897878026008,0.41228192362413163,0.3814432354157542,0.7137096469810169,-0.22613284369552855
2023-10-20,0.07999269517817176,0.2322789302295346,0.3656992376803584,0.33484464054891133,0.8045541351682276,-0.4311669051886299
2023-10-27,-0.016522262180908895,0.32709953219457494,0.35456025695955223,0.12203262041288243,0.7557206831989449,-0.46704689303839114
2023-11-03,0.017387109846118423,0.1979746216682661,0.47471023323190054,0.14961649288037293,0.8235285146459105,-0.3947211778096712
2023-11-10,-0.043149464707705774,0.12409818846475897,0.47830777280477743,0.2595281073796498,0.8837263781779223,-0.41483956316601034
2023-11-17,0.030812776515106794,0.11993894135855744,0.43011273786360393,0.2927532089944044,0.9048560417147221,-0.39445236562131897
2023-11-24,-0.041296931669500506,0.16087810608267697,0.3534994830174396,0.3078351561948632,0.9706761608723515,-0.6238881715083398
2023-12-01,-0.013041017414826744,-0.010903287642924558,0.4163082026790138,0.20303814509214324,0.9822275465276573,-0.5030825959082148
2023-12-08,0.08532601070273227,-0.04637051707693518,0.5046995577655657,0.0659239989434619,0.9528573926341802,-0.3917925085884948
2023-12-15,0.13759406123857815,-0.03928838759466186,0.5036857929967531,0.15612068162748502,0.9620328329198953,-0.35831988584959246
2023-12-22,0.2873325055476509,-0.030413781649951392,0.48596457901405,0.36041627968885287,0.9209967936683596,-0.2799857873989824
2023-12-29,0.19008640784243439,-0.15304696899833675,0.5066334542457951,0.4245053919445044,0.9010953868976292,-0.17557795786887093
2024-01-05,0.11904094767608023,-0.12823667493328927,0.5710586992559753,0.3594910906699928,0.888863813072338,-0.10924738068152466
2024-01-12,0.21829618763307926,-0.07541182245146918,0.6265513338927825,0.33188323205219716,0.8262950220489389,0.07238604682447129
2024-01-19,0.25897923728600425,-0.0949357529883881,0.6109424032914353,0.3286418736107592,0.8165544206064028,0.07981781819378646
2024-01-26,0.185526021906172,-0.11363273925223971,0.7038771674871503,0.28844908579171813,0.8228828945026987,-0.027486468183303175
2024-02-02,0.19437224371557543,0.055979047681065514,0.7423012459203345,0.14160059631453373,0.8116843641589594,-0.15255736118648672
2024-02-09,0.13618299558899527,0.04150705622850052,0.7637066182549457,0.10969926474423296,0.8436085790530825,-0.25183501785204554
2024-02-16,0.0973133303409009,-0.12349943050795299,0.7168000597314206,0.11347285404197298,0.8464608338070475,-0.2088630839167788
2024-02-23,0.027490202117540444,-0.060709151360545645,0.7607797002560024,0.028967154552733056,0.8631724128399864,-0.2621746601534821
2024-03-01,-0.07695656544964916,-0.17969639415074798,0.7267491094000825,0.0665388666796262,0.8478967697491419,-0.21484374425658098
2024-03-08,-0.15348359452362867,0.0014309399481516776,0.7660198948553248,0.017642064739512183,0.89635997342904,-0.31046904797644465
2024-03-15,-0.11157034954192509,0.02510210227512767,0.8024053305948524,0.08166692394893099,0.8842841047218903,-0.3585138734347957
2024-03-22,-0.11107554853166228,0.14485561101662472,0.8306697403129729,0.027090546003327564,0.8729818996556422,-0.3691510183570121
2024-04-05,-0.008963651700980235,0.13956031821226428,0.8154603588242982,0.20512510453163735,0.8102228513632888,-0.2325611963013926
2024-04-12,0.09050698631197332,0.18711028814028882,0.8298449717657973,0.34912109241740397,0.6830943068657979,-0.16509094956712733
2024-04-19,0.08847281990813789,0.21615405610937566,0.8214793943900814,0.3478607166608942,0.6822539558753994,-0.19644747355236059
2024-04-26,0.020118611372156085,0.3067012591715058,0.7493670436937837,0.4928829635142405,0.6181216796812193,-0.21549233535247594
2024-05-03,-0.04536472053549871,0.3150419866806833,0.6955920711411651,0.6694126708749633,0.5409243111508681,-0.2303527896194601
2024-05-10,-0.173165428962832,0.3655075090437091,0.631426169340242,0.7681616731257943,0.5254074120317526,-0.3736547556582312
2024-05-17,-0.15302263807434152,0.3526911200564355,0.6347321767893376,0.7818122579865799,0.5047558435456377,-0.3218811056741502
2024-05-24,-0.26118934679280537,0.23143324610237298,0.704766341867624,0.8003502818867178,0.557134263156234,-0.2802372460067027
2024-05-31,-0.4304979491384525,0.09617773422440774,0.777273361613379,0.8011707175910592,0.6061455642942147,-0.3171366015652471
2024-06-07,-0.2504664089532879,0.04442323889864103,0.7324554248125932,0.7508855304042601,0.6278889377070555,-0.26508083455924475
2024-06-14,-0.1142688341811833,-0.06022340231294927,0.6983640232590791,0.7954295247202416,0.5880597852402126,-0.1701350688840849
2024-06-21,-0.10061870907187755,-0.05608105206863581,0.7686939183878856,0.6168389073865498,0.7095853909335552,-0.2246530214503327
2024-06-28,-0.041646490991131345,-0.1975857427565996,0.7107180572425804,0.596537035620186,0.6660851351680697,-0.04690791889619719
2024-07-05,-0.07797681993828788,-0.062215972617677764,0.7487617210586202,0.534941299813748,0.7148077262417205,-0.005458510645082197
2024-07-12,-0.02300301323090569,0.0128227408897052,0.7480432857328498,0.47867802235529405,0.7132850360872338,0.07017392816582313
2024-07-19,-0.02995242540358176,-0.09930114450537302,0.7800343437214852,0.47797875139539064,0.6983552533707097,0.0
2024-07-26,0.03915517332699222,-0.07109008102365677,0.7605312290801995,0.4736006724229439,0.6870718146372784,-0.02024256320365848
2024-08-02,0.09409992476532378,-0.1487895762542003,0.7105153922719248,0.45907163554046015,0.6411609723103653,0.051023942777855234
2024-08-09,0.13068809576438112,-0.1315605297798887,0.6885116128004128,0.4797279498914215,0.5809575760779071,0.1193012001319704
2024-08-16,0.15320288833177811,-0.19562355326954148,0.6779255853035105,0.5318680319760523,0.5302348630366245,0.13048392621082747
2024-08-23,0.12734292475155762,-0.12544563282960905,0.6838792251036856,0.5950387197025248,0.47063852806713885,0.24854623520470207
2024-08-30,0.27459407399933244,-0.28422100188732335,0.6512979448625099,0.5776497183535935,0.4293841787149602,0.3512950859569273
2024-09-06,0.20809048785679254,-0.13014357034000468,0.640920078565742,0.4449989421934942,0.4648176032200277,0.3713164585039483
2024-09-13,0.2588369976765517,-0.15569625667258227,0.6830696396407289,0.4033285021533292,0.4995332880829233,0.31092782911904926
2024-09-20,0.23718235604823326,-0.07582391585907608,0.6439560878542796,0.48517436916854806,0.4444596171448693,0.2650514856431461
2024-09-27,0.2076572580494126,-0.11951316474593358,0.6064885478036424,0.5790725610414931,0.36426371752580783,0.362031080325578
2024-10-04,0.060025111459738746,-0.20561504381915793,0.6462321572221422,0.6806641947606354,0.38926044755009065,0.4294331328265508
2024-10-11,0.10441078914352453,-0.06988823444072785,0.5969175870948171,0.606871991814854,0.3770097781888135,0.38467808819871846
2024-10-18,0.2065372460898696,-0.04617470434520575,0.6297712948653957,0.5623646513475905,0.430175224810914,0.21732628723143568
2024-10-25,0.19891627879796095,-0.0073878146964591294,0.58457862756708,0.6114168439865,0.3856672979072269,0.226808766437691
2024-11-01,0.10978261643030854,0.03335545047117211,0.6519952809607646,0.6767259602841383,0.43596354381159275,0.03970770956866329
2024-11-08,-0.04732792399474403,-0.05336372947858099,0.6907098513417582,0.7348083456233607,0.43459893484594536,-0.020392288101076055
2024-11-15,-0.11564557954139085,-0.01114425961072891,0.660535577134375,0.763891520954943,0.4261429401680553,-0.08914859519591996
2024-11-22,-0.041373693399778234,-0.06632408163974028,0.632746761907178,0.7650069660019216,0.4528549657761953,-0.06148120483006235
2024-11-29,0.015926243399808325,-0.013012866526972608,0.6388114568976809,0.7386246917570305,0.4242776473616896,-0.11969180963266644
2024-12-06,-0.13623187203039833,-0.13846440589745276,0.7296243968479202,0.6757458699164742,0.46226418871783886,-0.1504038516850347
2024-12-13,-0.12783159490033866,-0.176033288774625,0.712112542272237,0.7434811544144322,0.42385139702302443,-0.15241808777230131
2024-12-20,-0.1337960393823531,-0.0878832393195002,0.7076101987473162,0.6767958642107409,0.4200378048593568,-0.04640431863087274
2024-12-27,-0.14274635868293611,-0.15463890870926952,0.6450539101417282,0.7249961435341384,0.4187941899602032,0.019058863628707665
2025-01-03,-0.12793352921024256,-0.2013815108489643,0.6029328408036291,0.7403193091597771,0.42486240654652474,0.09530889548681488
2025-01-10,-0.20336693558161917,-0.16196747116986276,0.5949510333573349,0.7111217439945833,0.4770802596411202,0.011795861772624958
2025-01-17,-0.30068687588782644,-0.20245189987811668,0.6424177009332189,0.6443969708826095,0.4937553270519588,-0.18462009602514018
2025-01-24,-0.4342095025047288,-0.1733956536353945,0.6422990978490811,0.6718344426413526,0.499874470227451,-0.2831083125885349
2025-01-31,-0.40028563253590443,-0.18937695483847894,0.6097582354536674,0.7084670834294781,0.5185081870050117,-0.1689507137924519
2025-02-07,-0.3981290795576952,-0.12033193994482864,0.5614324350562602,0.8417234073746758,0.45884107473629193,-0.3564999093092676
2025-02-14,-0.29500608637996406,-0.18138571969025935,0.6019416652066174,0.7201419192692031,0.4984231753567636,-0.22234950110873108
2025-02-21,-0.25841984172257126,-0.24914979047851937,0.6686009564501294,0.5635741578245425,0.5398478700782308,-0.09135156396402369
2025-02-28,-0.10651537536490673,-0.26906157260105784,0.7013249417741605,0.5219228836309219,0.5113800314953104,0.12833015528294492
2025-03-07,-0.14366064004609064,-0.19640285557984866,0.6460065419668455,0.5990536214329979,0.5222109267689334,0.06480558331827309
2025-03-14,-0.060708938047541974,-0.17036348556380437,0.6199880205318975,0.6065309869589376,0.5157637513593997,0.09001022941105417
2025-03-21,-0.07700690700768069,-0.19363592338116925,0.5991650689164004,0.6437523690766014,0.4932391333000469,0.1157462577761516
