date,carry_raw
2020-01-06,-0.0799999999999983
2020-01-07,-0.0800000000000125
2020-01-08,-0.0799999999999983
2020-01-09,-0.0799999999999983
2020-01-10,-0.08499999999999375
2020-01-13,-0.08499999999999375
2020-01-14,-0.08500000000000796
2020-01-15,-0.08500000000000796
2020-01-16,-0.08499999999999375
2020-01-17,-0.09000000000000341
2020-01-20,-0.08500000000000796
2020-01-21,-0.09499999999999886
2020-01-22,-0.09499999999999886
2020-01-23,-0.10000000000000853
2020-01-24,-0.10499999999998977
2020-01-26,-0.14999999999999147
2020-01-27,-0.11999999999999034
2020-01-28,-0.12000000000000455
2020-01-29,-0.12999999999999545
2020-01-30,-0.125
2020-01-31,-0.14000000000000057
2020-02-02,-0.13500000000000512
2020-02-03,-0.13000000000000966
2020-02-04,-0.12000000000000455
2020-02-05,-0.09999999999999432
2020-02-06,-0.10000000000000853
2020-02-07,-0.10500000000000398
2020-02-09,-0.10500000000000398
2020-02-10,-0.11499999999999488
2020-02-11,-0.10000000000000853
2020-02-12,-0.10000000000000853
2020-02-13,-0.10000000000000853
2020-02-14,-0.10000000000000853
2020-02-16,-0.10000000000000853
2020-02-17,-0.10000000000000853
2020-02-18,-0.10999999999999943
2020-02-19,-0.10000000000000853
2020-02-20,-0.11999999999999034
2020-02-21,-0.11999999999999034
2020-02-23,-0.125
2020-02-24,-0.09499999999999886
2020-02-25,-0.12999999999999545
2020-02-26,-0.09499999999999886
2020-02-27,-0.125
2020-02-28,-0.14000000000000057
2020-03-01,-0.09000000000000341
2020-03-02,-0.05499999999999261
2020-03-03,-0.07000000000000739
2020-03-04,-0.06500000000001194
2020-03-05,-0.04999999999999716
2020-03-06,-0.029999999999986926
2020-03-09,0.03999999999999204
2020-03-10,0.030000000000001137
2020-03-11,0.030000000000001137
2020-03-12,0.024999999999991473
2020-03-13,0.025000000000005684
2020-03-15,0.015000000000000568
2020-03-16,0.024999999999991473
2020-03-17,0.030000000000001137
2020-03-18,0.045000000000001705
2020-03-19,0.04999999999999716
2020-03-20,0.045000000000001705
2020-03-22,0.03499999999999659
2020-03-23,0.04999999999999716
2020-03-24,0.060000000000002274
2020-03-25,0.04000000000000625
2020-03-26,0.07499999999998863
2020-03-27,0.024999999999991473
2020-03-30,0.030000000000001137
2020-03-31,0.03499999999999659
2020-04-01,0.0049999999999954525
2020-04-02,0.010000000000005116
2020-04-03,0.015000000000000568
2020-04-06,0.015000000000000568
2020-04-07,0.025000000000005684
2020-04-08,0.024999999999991473
2020-04-09,0.030000000000001137
2020-04-12,0.024999999999991473
2020-04-13,0.04000000000000625
2020-04-14,0.030000000000001137
2020-04-15,0.01999999999999602
2020-04-16,0.01999999999999602
2020-04-17,0.01999999999999602
2020-04-20,0.009999999999990905
2020-04-21,0.014999999999986358
