date,ret
2021-01-01,0.006605716572475329
2021-01-03,0.0
2021-01-04,0.0008856912959502861
2021-01-05,0.007537359297189461
2021-01-06,0.032344696861856814
2021-01-07,0.012133864233850877
2021-01-08,0.0035850618409845048
2021-01-10,-6.171256112286194e-05
2021-01-11,0.0014067369743664404
2021-01-12,-0.0009794036727943656
2021-01-13,0.0001209366145400459
2021-01-14,0.003722932204449414
2021-01-15,0.0019334313099623746
2021-01-17,0.0013237681578022187
2021-01-18,0.0007375782200216285
2021-01-19,0.0009370044318488535
2021-01-20,0.0007977412981039489
2021-01-21,0.006429955193189452
2021-01-22,-0.0023533237329252943
2021-01-24,0.001373152177035486
2021-01-25,-0.00612467249973514
2021-01-26,0.002875996045872631
2021-01-27,-0.0037041157103525624
2021-01-28,0.004164332897090395
2021-01-29,-0.0025071602165538387
2021-01-31,-0.000517443513014193
2021-02-01,0.004716442985186475
2021-02-02,0.00829449082418221
2021-02-03,0.0007339813648128413
2021-02-04,0.00174972618817959
2021-02-05,0.01158405436066312
2021-02-07,0.001235083380345614
2021-02-08,-0.0021748851449642226
2021-02-09,0.0018329047177574331
2021-02-10,-0.00034852850035493876
2021-02-11,0.0068988437651411605
2021-02-12,0.011842834686418113
2021-02-14,0.004292621037508271
2021-02-15,0.002313950973662271
2021-02-16,0.012748273364751483
2021-02-17,-0.005956792568279523
2021-02-18,0.001582261505427729
2021-02-19,0.0058796326286032485
2021-02-21,0.004479629347980518
2021-02-22,-0.002967660041728437
2021-02-23,0.002414132956623183
2021-02-24,0.010849857112544825
2021-02-25,0.014847151297254113
2021-02-26,-0.01954590961196856
2021-02-28,0.011604354213487378
2021-03-01,0.004695120414200504
2021-03-02,-0.005160460089063235
2021-03-03,0.010569149293283342
2021-03-04,0.013141238041726844
2021-03-05,0.013014285438320394
2021-03-07,0.004824168831375708
2021-03-08,0.0006016977680267654
2021-03-09,-0.013495034767120662
2021-03-10,0.004482347881307414
2021-03-11,0.015420106780879905
2021-03-12,0.008314111277479386
2021-03-14,0.002102313088449659
2021-03-15,-0.005932785730010992
2021-03-16,-0.004057031069841122
2021-03-17,0.007856302122509096
2021-03-18,-0.0029768135770557036
2021-03-19,0.0012259732433261838
2021-03-21,-0.004604918437657535
2021-03-22,-0.001987245768755974
2021-03-23,-0.016601832235048852
2021-03-24,0.009644060102682595
2021-03-25,0.0059475611629551395
2021-03-26,0.016532892698682966
2021-03-28,-0.0004437992137721336
2021-03-29,0.0109242455532792
2021-03-30,-0.0021534191276750825
2021-03-31,0.008197305129854504
2021-04-01,-0.015409142833793465
2021-04-02,0.011745024072841614
2021-04-04,-0.0014605575818325
2021-04-05,-0.005573489312736046
2021-04-06,-0.01538626105200891
2021-04-07,0.0010414420913011924
2021-04-08,-0.012641237715505516
2021-04-09,0.0067203842784029355
2021-04-11,0.001823655380365219
2021-04-12,0.0017659570826216164
2021-04-13,-0.009925749392105665
2021-04-14,0.0053004174563273665
2021-04-15,-0.007872517431428028
2021-04-16,0.0054085605931613046
2021-04-18,-0.0011812691891321947
2021-04-19,-0.002691930113538188
2021-04-20,-0.00869618338957212
2021-04-21,-0.0014519856748133053
2021-04-22,-0.004549219141418592
2021-04-23,-0.00043585380463762036
2021-04-25,0.0008764111955377185
2021-04-26,0.003697329710028674
2021-04-27,0.00934326108124961
2021-04-28,0.0010361367677338418
2021-04-29,0.006933500433262019
2021-04-30,0.0016007555495618497
2021-05-02,0.0018557287927407629
2021-05-03,-0.007100097524078031
2021-05-04,0.0015546844472478227
2021-05-05,-0.004321779891548694
2021-05-06,-0.003924906720554788
2021-05-07,-0.0002856946310123565
2021-05-09,0.0011363951443463804
2021-05-10,-0.0004986996074630712
2021-05-11,-0.003242708145116069
2021-05-12,0.005343475726875546
2021-05-13,-0.0031707364883073463
2021-05-14,0.005849241067864108
2021-05-16,0.00010211795112979871
2021-05-17,0.0008602241864752447
2021-05-18,-0.015400075466919794
2021-05-19,0.0008283333662255643
2021-05-20,-0.008452944936798601
2021-05-21,0.003962203921134
2021-05-23,-0.002044486268363177
2021-05-24,0.006856378800294882
2021-05-25,-0.008930779902615482
2021-05-26,0.004838302138081785
2021-05-27,0.012964317282768478
2021-05-28,-0.004417340127578107
2021-05-30,0.012599986402766827
2021-05-31,-0.001889110729928034
2021-06-01,-7.085146197516323e-06
2021-06-02,0.0004856996326108032
2021-06-03,0.008707127006365667
2021-06-04,-0.00869921942616092
2021-06-06,0.002920971034914732
2021-06-07,-0.0032080500078187635
2021-06-08,-0.0009702825801787274
2021-06-09,-0.00782587855488881
2021-06-10,-0.0012908666993137752
2021-06-11,0.0028594994859734157
2021-06-13,0.001661685854173145
2021-06-14,0.0052108005795745704
2021-06-15,0.0025795812951439068
2021-06-16,0.004556529202954573
2021-06-17,-0.014629826118505052
2021-06-18,-0.011106714097519843
2021-06-20,-0.0012814853429148343
2021-06-21,0.017668628493188843
2021-06-22,0.0010875776176184626
2021-06-23,0.004509098543332035
2021-06-24,0.0005859735897535412
2021-06-25,0.0032117798336854797
2021-06-27,0.002381946723724271
2021-06-28,-0.006982298384690666
2021-06-29,-0.0015165832951017366
2021-06-30,0.0042508404686341095
2021-07-01,0.005407127889383689
2021-07-02,-0.0015206722354573765
2021-07-04,0.0002451471930717819
2021-07-05,0.003465092760776889
2021-07-06,-0.012901048302001894
2021-07-07,-0.002694933543629374
2021-07-08,-0.01058814597612967
2021-07-09,0.012534640443060185
2021-07-11,0.0002716315473128006
2021-07-12,0.0009131681065652764
2021-07-13,0.006550751167418989
