date,carry_raw
2020-01-06,1.1700000000000017
2020-01-07,1.1350000000000051
2020-01-08,1.1749999999999972
2020-01-09,1.1700000000000017
2020-01-10,1.1700000000000017
2020-01-13,1.1800000000000068
2020-01-14,1.1850000000000023
2020-01-15,1.1850000000000023
2020-01-16,1.1800000000000068
2020-01-17,1.1800000000000068
2020-01-20,1.1800000000000068
2020-01-21,1.1700000000000017
2020-01-22,1.1749999999999972
2020-01-23,1.1749999999999972
2020-01-24,1.1600000000000108
2020-01-26,1.1500000000000057
2020-01-27,1.1400000000000006
2020-01-28,1.1600000000000108
2020-01-29,1.1550000000000011
2020-01-30,1.1500000000000057
2020-01-31,1.0949999999999989
2020-02-02,1.0799999999999983
2020-02-03,1.1200000000000045
2020-02-04,1.1450000000000102
2020-02-05,1.1500000000000057
2020-02-06,1.1550000000000011
2020-02-07,1.1350000000000051
2020-02-09,1.1350000000000051
2020-02-10,1.125
2020-02-11,1.1350000000000051
2020-02-12,1.1350000000000051
2020-02-13,1.1350000000000051
2020-02-14,1.125
2020-02-16,1.1300000000000097
2020-02-17,1.1300000000000097
2020-02-18,1.1225000000000023
2020-02-19,1.1400000000000006
2020-02-20,1.1375000000000028
2020-02-21,1.1274999999999977
2020-02-23,1.1025000000000063
2020-02-24,1.0825000000000102
2020-02-25,1.0700000000000074
2020-02-26,1.0300000000000011
2020-02-27,0.9074999999999989
2020-02-28,0.8100000000000023
2020-03-01,0.8100000000000023
2020-03-02,0.6424999999999983
2020-03-03,0.3500000000000085
2020-03-04,0.35250000000000625
2020-03-05,0.21000000000000796
2020-03-06,0.1075000000000017
2020-03-09,-0.024999999999991473
2020-03-10,-0.012500000000002842
2020-03-11,-0.10999999999999943
2020-03-12,-0.24499999999999034
2020-03-13,-0.23499999999999943
2020-03-15,-0.2749999999999915
2020-03-16,-0.2599999999999909
2020-03-17,-0.2599999999999909
2020-03-18,-0.3049999999999926
2020-03-19,-0.3149999999999977
2020-03-20,-0.3100000000000023
2020-03-22,-0.33499999999999375
2020-03-23,-0.34499999999999886
2020-03-24,-0.3299999999999983
2020-03-25,-0.3399999999999892
2020-03-26,-0.3499999999999943
2020-03-27,-0.35499999999998977
2020-03-30,-0.34499999999999886
2020-03-31,-0.33499999999999375
2020-04-01,-0.3299999999999983
2020-04-02,-0.3299999999999983
2020-04-03,-0.3299999999999983
2020-04-06,-0.3199999999999932
2020-04-07,-0.3299999999999983
2020-04-08,-0.3299999999999983
2020-04-09,-0.33499999999999375
2020-04-12,-0.33499999999999375
2020-04-13,-0.3299999999999983
2020-04-14,-0.3199999999999932
2020-04-15,-0.3149999999999977
2020-04-16,-0.3149999999999977
2020-04-17,-0.3299999999999983
2020-04-20,-0.3299999999999983
2020-04-21,-0.33499999999999375
2020-04-22,-0.3399999999999892
2020-04-23,-0.33499999999999375
2020-04-24,-0.3399999999999892
2020-04-26,-0.3399999999999892
2020-04-27,-0.34499999999999886
2020-04-28,-0.34499999999999886
2020-04-29,-0.35999999999999943
2020-04-30,-0.36999999999999034
2020-05-01,-0.3649999999999949
2020-05-03,-0.3649999999999949
2020-05-04,-0.3649999999999949
2020-05-05,-0.3499999999999943
2020-05-06,-0.3649999999999949
2020-05-07,-0.3499999999999943
2020-05-08,-0.3399999999999892
2020-05-10,-0.3399999999999892
