date,baseline,carry,combined
2020-06-05,0.0176893727197389,2.5019390027303245e-05,0.016806155053253318
2020-06-07,0.004320978120875,2.5018764073125865e-05,0.004106180153034906
2020-06-08,-0.00443165454273,0.0,-0.0042100718155935
2020-06-09,-0.0051188141586502,-2.504130014457928e-09,-0.0048628735759241905
2020-06-10,-0.012783765648708,-2.5015008253914672e-05,-0.012145828116685294
2020-06-11,-0.0159553856442208,-5.005505210819994e-05,-0.01516011911461517
2020-06-12,0.0068216825025908,5.005756463383193e-05,0.006483101255692951
2020-06-15,0.018379379804676,2.501938974541762e-05,0.01746166178392947
2020-06-16,0.0040750812928707,-0.0,0.003871327228227165
2020-06-17,0.000752862820275,-0.0001000825671786,0.00071021555090232
2020-06-18,0.0020763556585934,7.510886801398442e-09,0.0019725382512080698
2020-06-19,0.0009195920328373,5.004503828143214e-05,0.0008761146831095066
2020-06-21,-0.0077732704854601,-5.003752714427545e-05,-0.007387108837544308
2020-06-22,0.0101117532240457,-5.002250787544682e-05,0.009603664437449642
2020-06-23,-0.0084164930650462,5.00350245171699e-05,-0.007993166660568032
2020-06-24,-0.0228441011765326,-5.002501250617186e-05,-0.021704397368331275
2020-06-25,0.0053306280216141,0.0001000550312683,0.00506909937209681
2020-06-26,-0.0159356888886406,-0.0002001000500249,-0.015148909446709812
2020-06-30,0.0023702248878292,-0.0,0.00225171364343774
2020-07-01,0.0079808182826797,4.9999993745109e-05,0.00758427736823297
2020-07-02,0.0005524598382422,-1.0009006068401051e-08,0.0005248363458797866
2020-07-03,-0.0015913969727165,-0.0,-0.0015118271240806749
2020-07-06,0.0032557850528933,-0.000100050026014,0.003087993298947935
2020-07-07,-0.005577549046369,-0.0,-0.00529867159405055
2020-07-08,0.0004969570055068,5.003252113877643e-05,0.0004746107812883988
2020-07-09,-0.0065433691308657,-5.003001801073825e-05,-0.006218702175222951
2020-07-10,0.0046771159896343,5.001750612720901e-05,0.004445761065458945
2020-07-12,-0.0031221356610141,-5.0020008003359706e-05,-0.002968529878363563
2020-07-13,-0.0056032979148854,-1.5015011456398497e-08,-0.005323133769891703
2020-07-14,0.0042749112924767,0.0001000400160062,0.004066167728653175
2020-07-15,-0.0024266291828157,-5.002501250617186e-05,-0.0023077989743002236
2020-07-16,0.0028134327541136,5.00350245171699e-05,0.0026752628676337785
2020-07-17,0.0040457516260323,5.002251012953263e-05,0.0038459651702371614
2020-07-20,0.0014159790215342,-0.0001000575336448,0.0013401771937752499
2020-07-21,-0.0016032775062653,0.0001000575346467,-0.0015181107542197
2020-07-22,-0.0024762024207034,-5.003252113866541e-05,-0.002354893925725163
2020-07-23,-0.0129206290315886,1.00120109980395e-08,-0.012274597079408619
2020-07-24,-0.0013270420540432,-1.0011009132782078e-08,-0.0012606904518914965
2020-07-27,0.0026778722944882,-0.0,0.0025439786797637897
2020-07-28,-0.0059222157999327,1.00120109980395e-08,-0.0056261045093355146
2020-07-29,-0.0001127422016388,5.002251012953263e-05,-0.00010460396605038337
2020-07-30,-0.0024905254682852,-5.001750387356729e-05,-0.002368500070064618
2020-07-31,0.0036751832964765,5.003001801084928e-05,0.0034939256325532174
2020-08-04,-0.0063408252956352,-0.0,-0.0060237840308534395
2020-08-05,0.0077717398944541,-0.0,0.007383152899731395
2020-08-06,-0.0062647678632025,5.001249912051087e-05,-0.005949028845086349
2020-08-07,0.004934861456338,-0.0,0.0046881183835211
2020-08-10,0.0048157446857177,5.00350245171699e-05,0.0045774592026576735
2020-08-11,0.0227025762712029,-5.003252113866541e-05,0.02156494583158582
2020-08-12,0.0140018418475835,-7.509384003512311e-09,0.013301749379735123
2020-08-13,0.0049260558029045,-7.510135291433073e-09,0.00467975263725251
2020-08-14,0.0010852389047377,-7.510886912420744e-09,0.0010309765839564694
2020-08-18,-0.0029331550110039,-0.0,-0.002786497260453705
2020-08-19,0.0094888779933406,0.0001000825681185,0.009019438222079495
2020-08-20,-0.0029585481357001,-5.003252113877643e-05,-0.002813122354972034
2020-08-21,-0.0045899133108902,7.504815616099503e-05,-0.004356665237537641
2020-08-25,0.0127942181691214,2.5014382988519657e-05,0.012155757979814755
2020-08-26,-1.8651277998604776e-05,-2.5018764073014843e-05,-1.8969652302325277e-05
2020-08-27,0.0145200353995371,3.755537436589407e-09,0.013794033817337117
2020-08-28,-0.0148048131996667,-7.505065928892218e-05,-0.014068325072647811
2020-09-01,-0.0029959131022944,2.5018764073125865e-05,-0.002844866508976024
2020-09-02,0.0004509547751601,-0.0,0.000428407036402095
2020-09-03,-0.0154267948143018,-7.505065928892218e-05,-0.014659207606551155
2020-09-04,0.0065057289356706,5.002250787544682e-05,0.006182943614280841
2020-09-07,0.0034006894588554,2.5020016012788915e-05,0.003231905986713269
2020-09-08,-0.028613246498363,-5.003878005449547e-05,-0.027185086112447573
2020-09-09,0.0171925603178939,5.003502451728093e-05,0.01633543405322507
2020-09-10,-0.0144014594121353,-2.5016886116668857e-05,-0.013682637285834368
2020-09-11,-0.0078672339181461,2.5020016012788915e-05,-0.007472621221438155
2020-09-14,-0.0013106085968863,2.5019390027303245e-05,-0.0012438271975406196
2020-09-15,0.0064486575852669,5.003502451728093e-05,0.0061287264572294185
2020-09-16,-0.0018284312130362,-0.0002001501125843,-0.0017470171580136048
2020-09-17,-0.0079791181596988,0.0,-0.0075801622517138595
2020-09-18,0.0015773796878537,0.0001000325058714,0.001503512328754585
2020-09-22,0.0001629204455413,5.003752814625173e-05,0.00015727629967154756
2020-09-23,-0.0024212239479308,7.509383781467704e-09,-0.0023001623750650707
2020-09-24,0.0054705930252609,-0.0,0.005197063373997855
2020-09-25,0.0042818693147363,-0.0,0.004067775848999485
2020-09-28,0.0072475886988072,-0.0001000575336448,0.006880206387184599
2020-09-29,-0.0042767010317367,0.0001000575346467,-0.00405786310341753
2020-09-30,0.0096197117195597,-0.0,0.009138726133581715
2020-10-01,-0.0050249680547366,5.002501250639391e-05,-0.004771218401374451
2020-10-02,-0.0049148312833245,-5.0060053879974475e-09,-0.004669089969458544
2020-10-05,0.0150689942469084,-0.0,0.01431554453456298
2020-10-06,-0.0046549932018095,-0.0,-0.004422243541719025
2020-10-07,0.0171725594813694,5.003001801073825e-05,0.016316433008201466
2020-10-08,0.0128371803341078,-0.0,0.01219532131740241
2020-10-09,0.00113325308761,5.003252113866541e-05,0.0010790920592864334
2020-10-14,-0.0011206697952568,-0.0,-0.0010646363054939599
2020-10-15,-0.0018133273505703,0.0,-0.001722660983041785
2020-10-16,-0.001061267685355,-0.0,-0.00100820430108725
2020-10-20,0.0020785368951539,-0.0001000700490343,0.0019696065479444897
2020-10-21,-0.0064764387292037,0.0001000725531642,-0.0061476131650853045
2020-10-22,0.0121598555008399,-5.0037528146029686e-05,0.011549360849390603
2020-10-23,-0.008070469851353,5.003502451728093e-05,-0.0076644446075594865
2020-10-27,-0.0081784809439524,-5.003502451728093e-05,-0.007772058647980644
2020-10-28,-0.0142785206659151,-0.0,-0.013564594632619345
2020-10-29,-0.0003301274466864,-0.0,-0.00031362107435208
2020-10-30,0.0040331525628194,5.003752814625173e-05,0.0038339968110857425
2020-11-02,0.0193810056433201,-2.503378615514862e-09,0.018411955235985163
2020-11-03,0.0263129292867412,-5.0037528146029686e-05,0.024994780945996834
2020-11-04,-0.0189841083436073,5.004003202557783e-05,-0.018032400924825654
2020-11-05,0.0073333145091634,-5.00350245171699e-05,0.006964147032479371
2020-11-06,0.0019014359284266,-5.007007364277172e-09,0.0018063638816549017
2020-11-09,0.0275137389315731,5.003502451728093e-05,0.026140553736220307
2020-11-10,0.0187889882289329,5.0037528146029686e-05,0.017852040693893557
2020-11-11,-0.0007441522535869,-0.0,-0.0007069446409075549
2020-11-12,-0.0194084260149128,0.0,-0.01843800471416716
2020-11-13,0.0021441423347716,0.0,0.00203693521803302
2020-11-16,0.0056253777552248,-0.0,0.00534410886746356
2020-11-17,-0.0077670762526821,-0.0,-0.007378722440047995
2020-11-18,-0.0055646849499447,2.5020016012788915e-05,-0.005285199701646825
2020-11-19,-0.0077603794737574,-5.0036276237674926e-05,-0.007374862313881413
2020-11-20,0.0042775409010633,2.5021893311771848e-05,0.004064914950675723
2020-11-23,0.0127074425484079,-2.5016260569388216e-05,0.012070819607959036
2020-11-24,0.0112948276007087,-0.0,0.010730086220673264
2020-11-25,0.0032103157785821,-0.0,0.0030497999896529947
2020-11-26,-0.0068588855216084,5.003001801073825e-05,-0.006513439744627443
2020-11-27,-0.0025875145463235,-5.003252113877643e-05,-0.0024606404450642633
2020-11-30,0.0024698106830038,-0.0,0.00234632014885361
2020-12-01,0.0044855272033008,7.504690440895967e-05,0.004265003188356208
2020-12-02,0.0036645143989355,-0.0001000650422774,0.0034762854268748544
2020-12-03,0.0002136171403532,-0.0,0.00020293628333553998
2020-12-04,0.009552443319263,-0.0,0.00907482115329985
2020-12-08,0.0029435100572356,-0.0,0.0027963345543738196
2020-12-09,-0.0021991094618495,2.5015009005313612e-05,-0.002087903238306759
2020-12-10,-0.0008636134853173,-1.2514074221314784e-09,-0.000820432873621806
2020-12-11,-0.0048945548166452,-2.5013131706552727e-05,-0.004651077732398267
2020-12-13,0.0021272095580808,-2.5013757566694217e-05,0.0020195983922984256
2020-12-14,-0.00143835293344,-0.0,-0.0013664352867679998
2020-12-15,0.0050968507024786,-2.5014383270405283e-05,0.004840757448191149
2020-12-16,0.0011046241241579,0.0001000600360216,0.0010543959197510848
2020-12-17,0.0022555577112155,-0.0,0.002142779825654725
2020-12-18,0.0042477144920929,0.0,0.004035328767488255
2020-12-21,-0.006062849415875,0.0,-0.005759706945081249
2020-12-22,0.0011184692882411,0.0,0.001062545823829045
2020-12-23,0.0035120778761099,0.0,0.003336473982304405
2020-12-24,0.0036127343319414,0.0,0.00343209761534433
2020-12-28,0.0051514800475387,0.0,0.004893906045161765
2020-12-29,-0.0037561388175918,-0.0,-0.00356833187671221
2020-12-30,-0.0013529156625745,0.0,-0.0012852698794457748
2020-12-31,0.0069514016457388,5.002501250639391e-05,0.006606332814077179
2021-01-05,0.0045902781298194,0.0,0.004360764223328429
2021-01-06,0.0040678159978186,0.0,0.00386442519792767
2021-01-07,0.0159976027047006,-0.0,0.015197722569465569
2021-01-08,0.012388074079416,0.0,0.0117686703754452
2021-01-11,-0.0018551469749658,0.0001000575331441,-0.0017573867495603048
2021-01-12,-0.0028541538865337,-5.002501225581657e-05,-0.0027139474428198055
2021-01-13,0.0055406982036665,-0.0,0.005263663293483174
2021-01-14,-0.0017211338130261,0.0,-0.0016350771223747947
2021-01-15,-0.0035227480991235,0.0,-0.0033466106941673246
2021-01-20,0.0083016786187621,-0.0,0.007886594687823994
2021-01-21,-0.0057849735431019,-5.0027515133388434e-05,-0.005498226241703473
2021-01-22,-0.0003210702052428,-0.0,-0.00030501669498065996
2021-01-25,0.0067595944425573,-0.0,0.006421614720429435
2021-01-26,-0.0016250514699521,-0.0,-0.001543798896454495
2021-01-27,-0.0171580982086183,0.0,-0.016300193298187386
2021-01-28,0.0053298851662855,-0.0001000450202589,0.005058388656958279
2021-01-29,-0.0141522448741391,0.0,-0.013444632630432144
2021-02-02,0.0150419557356389,-5.004002323616419e-09,0.014289857698656839
2021-02-03,0.0002045963003471,0.0,0.000194366485329745
2021-02-04,0.0129475112807486,5.004502812155921e-09,0.01230013596693631
2021-02-05,-0.00788063441933,0.0,-0.0074866026983635
2021-02-09,-0.0070392237314373,-5.002251012953263e-05,-0.006689763670371912
2021-02-10,-0.0022679160176604,5.003001700898402e-05,-0.002152018715926931
2021-02-11,0.0009920270892411,0.0,0.0009424257347790449
2021-02-12,0.0068084377463464,0.0,0.00646801585902908
2021-02-16,-0.0048629204461441,5.001875703403158e-05,-0.004617273485985193
2021-02-17,0.0095596682584655,-5.0021259035082366e-05,0.009079183782590471
2021-02-18,-0.0171339620117744,2.501313161240581e-05,-0.016276013254605058
2021-02-19,-0.0125573002752268,-7.503126294272633e-05,-0.011933186824612595
2021-02-21,-0.0009925342740162,2.500937851701579e-05,-0.0009416570913895391
2021-02-22,-0.0174984648502597,-2.5010004001790875e-05,-0.016624792107946807
2021-02-23,-0.0047075392173437,-6.255472362326486e-09,-0.004472162569250132
2021-02-24,0.0069196291339088,2.5004373419235115e-05,0.006574897895884321
2021-02-25,-0.0245126883199489,5.002501250639391e-05,-0.023284552653326133
2021-02-26,0.0239839527362513,-0.0001000575331441,0.022779752222781526
2021-02-28,-0.0028455296054008,5.003252113877643e-05,-0.0027007514990738213
2021-03-01,0.0113906469584117,-5.003001801073825e-05,0.010818613109590577
2021-03-02,-0.0141212802117702,5.003252113877643e-05,-0.01341271457512475
2021-03-03,-0.0163557324076317,2.5017511757763344e-05,-0.015536694911662227
2021-03-04,0.0042040830632408,0.0,0.00399387891007876
2021-03-05,0.0247297777966382,3.7538467889675076e-09,0.02349328909449863
2021-03-07,-0.0013250762390863,-2.5014382988852724e-05,-0.0012600731462814275
2021-03-08,-0.0034170480398978,2.501626006856661e-05,-0.0032449448248994817
2021-03-09,0.0088286661021117,0.0,0.008387232797006115
2021-03-10,-0.0033034821513125,-2.5014382988852724e-05,-0.0031395587628963175
2021-03-11,0.0001053816795608,-2.5011255064821825e-05,9.88620328295189e-05
2021-03-12,-0.0060526753572748,6.256098306067771e-09,-0.005750041276606143
2021-03-14,-2.747423245341718e-05,-7.50343910234097e-05,-2.9852240381916803e-05
2021-03-15,0.0069214710277156,-2.5018762069728417e-05,0.006574146538226333
2021-03-16,-0.0012875544941139,0.0,-0.001223176769408205
2021-03-17,-0.0136019387029219,7.505065750468276e-05,-0.01291808923490057
2021-03-18,-0.0162261567741377,5.000999974791309e-05,-0.015412348435443418
2021-03-19,0.0096899917484989,-0.0001000350102513,0.00920049041056139
2021-03-21,0.0030592404901015,5.002251012942161e-05,0.002908779591102896
2021-03-22,0.0031957218287643,5.001250312575145e-05,0.003038436362482373
2021-03-23,0.0056328182150175,0.0,0.005351177304266624
2021-03-24,0.0133197259718038,-5.002000800313766e-05,0.012651238672813451
2021-03-25,-0.0076021467935808,5.002251012942161e-05,-0.0072195383283952886
2021-03-26,0.0053364802025857,0.0,0.005069656192456415
2021-03-30,0.0004321486427076,-5.001750612709799e-05,0.00040804033526586507
2021-03-31,-0.000261930282035,5.0015004501302585e-05,-0.00024633301770818485
2021-04-01,0.0080694147156079,5.004002323616419e-09,0.00766594423002762
2021-04-02,0.0021717544161208,0.0,0.0020631666953147597
2021-04-06,-0.0012733642057036,0.0,-0.0012096959954184198
2021-04-07,0.0038212791229748,5.001000099957853e-05,0.0036327156668760387
2021-04-08,0.0011049651313981,0.0,0.001049716874828195
2021-04-09,0.0020331773793562,0.0,0.0019315185103883897
2021-04-13,0.0036574080869535,2.50237675025744e-09,0.0034745378077246625
2021-04-14,-0.0015715277733858,0.0,-0.00149295138471651
2021-04-15,0.0106132337866913,-2.502126394965387e-09,0.010082571972250416
2021-04-16,0.0011507606355087,-5.002501250639391e-05,0.001090721353107945
2021-04-20,-0.0066287049642053,-5.002501250639391e-05,-0.006299770966620354
2021-04-21,0.0057776543404339,5.0027515133388434e-05,0.005491272999168874
2021-04-22,0.0013935955685948,-5.002251012942161e-05,0.0013214146646585887
2021-04-23,-0.0055060239698496,5.002501250617186e-05,-0.00522822152073181
2021-04-27,-0.0035167672644164,0.0,-0.00334092890119558
2021-04-28,0.000655085475562,5.004502812155921e-09,0.0006223314520090406
2021-04-29,-0.0007650866561387,5.001250212477437e-05,-0.0007243316982255263
2021-04-30,0.0129499536993593,-5.002251012942161e-05,0.012299954888884862
2021-05-03,0.0036168328046024,5.0015003499881416e-05,0.003438491914547274
2021-05-04,0.0022506393803438,2.5026272165717955e-09,0.0021381075364579707
2021-05-05,0.0003577624739756,2.50237675025744e-09,0.00033987447539565746
2021-05-06,0.0031205985985209,0.0,0.0029645686685948547
2021-05-07,-0.0125790235037889,2.5021260618984797e-09,-0.01195007220349315
2021-05-10,-0.0146839293911044,-5.002000800313766e-05,-0.013952233921949338
2021-05-11,-0.006018688703938,5.002251012942161e-05,-0.005715253143234629
2021-05-12,-0.0038488122454157,0.0,-0.003656371633144915
2021-05-13,0.00530661807644,0.0,0.005041287172618
2021-05-14,0.0058888754401129,-5.001750612709799e-05,0.0055919307928009
2021-05-18,-0.0148148055439227,5.0020008003359706e-05,-0.014071564266326397
2021-05-19,0.0063035157066271,-2.501000387655772e-05,0.0059870894211019165
2021-05-20,0.0012498041016757,5.0020008003359706e-05,0.0011898148969920828
2021-05-21,0.0064026667560823,-5.001750612720901e-05,0.006080032542971824
2021-05-23,0.0004151023856961,2.500812764150151e-05,0.00039559767279337003
2021-05-24,0.0026423062892559,-2.5008753063548997e-05,0.0025089405371399275
2021-05-25,0.007736321511498,2.501188036196922e-05,0.007350756029941198
2021-05-26,0.0034750033086581,-2.5007502250762315e-05,0.0033000027681126566
2021-05-27,-0.0061353412722868,2.5006876891109364e-05,-0.0058273238648279034
2021-05-28,0.0028764999214958,-2.5007502250762315e-05,0.0027314245503084716
2021-06-02,0.0057627870303951,0.0,0.005474647678875345
2021-06-03,-0.0053008235726531,2.50093784857075e-05,-0.0050345319250961595
2021-06-04,0.0116671788277085,-2.500750225065129e-05,0.011082569511210541
2021-06-06,-0.0017955875984457,0.0,-0.001705808218523415
2021-06-07,0.0004099673503197,-2.5008127641390487e-05,0.00038821857642164546
2021-06-08,0.0041584373816103,0.0,0.003950515512529785
2021-06-09,0.0078373592816243,-2.5007502250762315e-05,0.007444240942430547
2021-06-10,0.0050125189635952,0.0,0.0047618930154154394
2021-06-11,-0.0008181999731973,-2.5006876891220383e-05,-0.000778540318381996
2021-06-15,-0.0031704812113747,5.0020008003359706e-05,-0.003009456150405797
2021-06-16,-0.0018163896246287,-1.0006503403658941e-08,-0.001725570643722435
2021-06-17,0.0077347959083871,0.0,0.007348056112967745
2021-06-18,0.0134571675865233,-5.003001776016092e-05,0.012781807706309125
2021-06-20,0.0001243446430512,-5.003252113866541e-05,0.00011562578484170671
2021-06-21,-0.0120190381072107,5.00350245171699e-05,-0.011415584450624306
2021-06-22,-0.0020450751662508,5.0042533149552426e-05,-0.0019403192812807823
2021-06-23,0.0001656764345994,-5.002501250639391e-05,0.0001548913622441103
2021-06-24,0.0028118652994739,0.0,0.002671272034500205
2021-06-25,-0.0064068221329504,-5.005003744784631e-09,-0.006086481276553066
2021-06-28,0.0056219588629289,5.003001801084928e-05,0.005343362420682997
2021-06-29,-0.0012575809130619,2.5026272165717955e-09,-0.0011947017422774442
2021-06-30,0.0053717386157765,-2.502376861279742e-09,0.005103151559868832
2021-07-01,0.0078213120096453,0.0,0.007430246409163035
2021-07-02,0.0047552074419954,-0.0001000525276394,0.00451244444351366
2021-07-05,-0.0001788876463671,0.0001000525281403,-0.00016494063764173
2021-07-06,0.0113401259308578,5.0027515133388434e-05,0.010775621010071578
2021-07-07,0.0103231914772414,0.0,0.009807031903379329
2021-07-08,0.0022807753790132,-0.0,0.00216673661006254
2021-07-09,-0.0059960184390279,0.0,-0.005696217517076504
2021-07-12,-0.0011339208025198,-2.502376861279742e-09,-0.001077224887512653
2021-07-13,-0.0005695851771851,0.0001000525276397,-0.00053610329194386
2021-07-14,0.0093676377712823,-5.0027515133388434e-05,0.008896754506961516
2021-07-15,0.0130325483837006,-0.0,0.01238092096451557
2021-07-16,-0.0003990536028938,0.0,-0.00037910092274911
2021-07-19,0.0017700094728863,0.0,0.001681508999241985
2021-07-20,-0.0055490582498114,0.0,-0.00527160533732083
2021-07-21,-0.0063164171262305,0.0,-0.006000596269918975
2021-07-22,0.0039818068364492,0.0,0.0037827164946267395
2021-07-23,-0.0110577315677984,-0.0,-0.01050484498940848
2021-07-26,-0.003886044834918,0.0,-0.0036917425931721
2021-07-27,0.0093687449440771,0.0,0.008900307696873245
2021-07-28,0.0032024256278238,0.0,0.0030423043464326096
2021-07-29,0.0086052754336238,0.0,0.008175011661942611
2021-07-30,-0.0059985022241823,0.0,-0.0056985771129731844
2021-08-02,0.0022683174941042,-0.0,0.00215490161939899
2021-08-03,-0.0081712990176742,-5.002251012953263e-05,-0.007765235192296967
2021-08-04,-0.0042552860604675,0.0,-0.004042521757444125
2021-08-05,-0.0054423565810632,5.002251012953263e-05,-0.005167737626503563
2021-08-06,-0.0236289704070008,5.002501250617186e-05,-0.02244502063602545
2021-08-09,0.0016103225176866,0.0,0.00152980639180227
2021-08-10,-0.0002829889446233,0.0,-0.000268839497392135
2021-08-11,0.0139554447244776,0.0,0.01325767248825372
2021-08-12,-0.0049677225326606,0.0,-0.004719336406027569
2021-08-13,0.0108512590317142,0.0,0.010308696080128488
2021-08-16,0.0028583060894931,-0.0,0.002715390785018445
2021-08-17,0.0045707522765712,0.0,0.00434221466274264
2021-08-18,0.001468102912957,0.0,0.00139469776730915
2021-08-19,-0.0034401114417194,2.501250625308593e-05,-0.0032668552443207753
2021-08-20,-0.0075178351533831,2.5014383239208016e-05,-0.007140692676551984
