date,baseline,carry,combined
2020-05-20,1.0028423677777474,1.00163578731689,1.0028778587837033
2020-05-21,1.0026787380057731,1.0016107338956215,1.002721150774519
2020-05-22,1.0012150796337496,1.0016107301355404,1.001330616316524
2020-05-25,1.0028927069237308,1.0016608382314998,1.002927050858783
2020-05-26,1.0177749153678932,1.0016107238681111,1.0170631241524515
2020-05-27,1.0154168204652518,1.0015606095047223,1.0148219563193985
2020-05-28,1.0201962935678321,1.0015104951413336,1.0193572568992453
2020-05-29,1.0210536732253799,1.0015105039166123,1.020171098145174
2020-06-02,1.0310061186196147,1.001560606998503,1.029620300571438
2020-06-03,1.0404814280041341,1.0016357660072852,1.0386136083716093
2020-06-04,1.0513800572221361,1.001660823188478,1.0489500188056087
2020-06-05,1.069978310924439,1.0016858841312886,1.0665788354647687
2020-06-07,1.0746016637957543,1.001710945074099,1.0709584003106012
2020-06-08,1.0698394004507685,1.001710945074099,1.0664495885337804
2020-06-09,1.0643630913802593,1.0017109425656847,1.0612635790096443
2020-06-10,1.0507565230549196,1.0016858847581884,1.0483736539924948
2020-06-11,1.0339912975113978,1.0016357453190308,1.0324801845213443
2020-06-12,1.0410448578534626,1.0016858847650916,1.0391738581020926
2020-06-15,1.0601786166896563,1.001710946334645,1.0573195605469723
2020-06-16,1.0644989307376298,1.001710946334645,1.061412790550655
2020-06-17,1.0653003524048048,1.0016106925315649,1.0621666224204305
2020-06-18,1.067512294819622,1.0016107000545493,1.0642617867123114
2020-06-19,1.068493970620894,1.0016608257003767,1.0651942020903225
2020-06-21,1.0601882779751746,1.0016107050696215,1.05732549658636
2020-06-22,1.0709086402130856,1.001560601990239,1.0674796958567352
2020-06-23,1.0618953450694342,1.001610715099515,1.0589471527409797
2020-06-24,1.037637300367779,1.001560609510966,1.0359633429458266
2020-06-25,1.0431685588373916,1.0016608206890676,1.0412147440770685
2020-06-26,1.0265449492253473,1.0014603883087396,1.025441476204466
2020-06-30,1.0289780916124767,1.0014603883087396,1.0277504767669823
2020-07-01,1.0371901787784945,1.001510461321891,1.0355452214481167
2020-07-02,1.0377631846968889,1.0015104512977668,1.036088713218135
2020-07-03,1.0361116915063657,1.0015104512977668,1.034522326198538
2020-07-06,1.0394850484647002,1.001410250151061,1.037716924209451
2020-07-07,1.0336872696239212,1.001410250151061,1.032218403020477
2020-07-08,1.034200967754064,1.0014603532305704,1.0327083050031949
2020-07-09,1.0274338090665507,1.001410250151061,1.0262861996205008
2020-07-10,1.0322392361632269,1.0014603381943838,1.0308488228487915
2020-07-12,1.0290164452333037,1.0014102451402522,1.0277887173180889
2020-07-13,1.023250559531345,1.001410230104066,1.0223176604886193
2020-07-14,1.0276248649033186,1.0015104111995143,1.0264745755681302
2020-07-15,1.025131200417157,1.001460310628669,1.0241056785954887
2020-07-16,1.0280153381136745,1.0015104187198642,1.0268454304899681
2020-07-17,1.0321744328394342,1.0015605167849295,1.0307946422508498
2020-07-20,1.0336359701828988,1.001460303109824,1.0321760897218601
2020-07-21,1.0319787648822378,1.0015605067587996,1.030609132099805
2020-07-22,1.029423376566522,1.0015103961615734,1.0281821569148262
2020-07-23,1.0161225790014605,1.0015104061887066,1.0155616352144594
2020-07-24,1.0147741416070628,1.0015103961625766,1.0142813263576373
2020-07-27,1.0174915771660356,1.0015103961625766,1.0168616364271739
2020-07-28,1.0114657724714444,1.0015104061897098,1.0111406665891007
2020-07-29,1.0113517375933736,1.0015605042541484,1.0110348972651406
2020-07-30,1.0088329403335028,1.0015104086977473,1.0086402610401304
2020-07-31,1.0125405863047519,1.0015605142815325,1.0121643751022036
2020-08-04,1.0061202433422534,1.0015605142815325,1.006067315502864
2020-08-05,1.0139395481760543,1.0015605142815325,1.013495264320644
2020-08-06,1.0075874522794108,1.0016106048258722,1.0074659517588422
2020-08-07,1.0125597567615543,1.0016106048258722,1.0121890714080544
2020-08-10,1.0174359860291504,1.0016607204370414,1.0168223255878008
2020-08-11,1.0405344041030438,1.0016106048258724,1.0387500439594488
2020-08-12,1.0551038022662642,1.0016105973043938,1.0525672367123864
2020-08-13,1.0603013024740846,1.0016105897821628,1.0574929910142767
2020-08-14,1.0614519826982736,1.001610582259179,1.0585832415257106
2020-08-18,1.058338579496282,1.001610582259179,1.055633502223237
2020-08-19,1.0683810251527677,1.0017108260185061,1.065154723381697
2020-08-20,1.0652201684625846,1.0016607079004285,1.0621583128178478
2020-08-21,1.0603309002323296,1.0017358806896555,1.0575308446196325
2020-08-25,1.073897005101363,1.0017609384946284,1.070385933623018
2020-08-26,1.073876975549779,1.0017358756740506,1.0703656287740277
2020-08-27,1.0894697072495096,1.0017358794361073,1.085130288454252
2020-08-28,1.073340311746985,1.0016606984979222,1.0698643228101015
2020-09-01,1.0701246774438016,1.0016857588106192,1.0668207016289908
2020-09-02,1.0706072552771115,1.0016857588106192,1.067277735124148
2020-09-03,1.0540912168232488,1.0016105816340202,1.0516322892311134
2020-09-04,1.0609488485533722,1.001660684707228,1.0581344723783865
2020-09-07,1.0645568061190325,1.0016857462735989,1.061554263514414
2020-09-08,1.0340963798140386,1.0016356231408574,1.0326958194477387
2020-09-09,1.0518751441985073,1.0016857400038188,1.0495653539033685
2020-09-10,1.0367266070026984,1.0016606809457365,1.0352045318581302
2020-09-11,1.0285704362762422,1.0016857425120131,1.0274688405048382
2020-09-14,1.0272223830199556,1.0017108040782898,1.0261908468163927
2020-09-15,1.0338465884319732,1.0017609247029313,1.032480089809443
2020-09-16,1.031956271060193,1.0015604221410694,1.0306763293772385
2020-09-17,1.0237221700377617,1.0015604221410694,1.0228636355715581
2020-09-18,1.0253369685947848,1.0016606107398778,1.0244015236582746
2020-09-22,1.0255040169505383,1.0017107313608806,1.0245626377392936
2020-09-23,1.0230210420659984,1.001710738883111,1.0222059773090684
2020-09-24,1.0286175738434198,1.001710738883111,1.0275184465544231
2020-09-25,1.0330219798694584,1.001710738883111,1.0316981612757188
2020-09-28,1.0405088982963797,1.0016105101771529,1.0387964575545747
2020-09-29,1.0360589528175044,1.0017107288554774,1.0345811637375033
2020-09-30,1.0460255412680777,1.0017107288554774,1.0440359176558627
2020-10-01,1.040769296338767,1.0017608394472162,1.0390545942738472
2020-10-02,1.0356540908423975,1.001760834432396,1.0342031548900033
2020-10-05,1.0512603563790888,1.001760834432396,1.0490083362116167
2020-10-06,1.0463667465668123,1.001760834432396,1.0443693658715953
2020-10-07,1.0643355417615579,1.001810952544985,1.061409748665657
2020-10-08,1.0779986090471514,1.001810952544985,1.074353981600058
2020-10-09,1.0792202542992935,1.001861075672645,1.0755133084504653
2020-10-14,1.078010804757871,1.001861075672645,1.074368277935247
2020-10-15,1.0760560182813932,1.001861075672645,1.0725175056214302
2020-10-16,1.0749140348015593,1.001861075672645,1.0714361888592714
2020-10-20,1.0771482832820132,1.0017608193856768,1.0735464965925532
2020-10-21,1.0701721984230703,1.0018610681485325,1.0669467480167696
2020-10-22,1.0831853377169112,1.0018109374971367,1.0792693010166992
2020-10-23,1.0744435231054392,1.0018610631319562,1.0709973012424172
2020-10-27,1.0656562072263684,1.0018109349890996,1.062673447405332
2020-10-28,1.050440213048726,1.0018109349890996,1.0482587128644305
2020-10-29,1.0500934339032957,1.0018109349890996,1.047929956840703
2020-10-30,1.0543286209274427,1.0018610631319562,1.0519477169534714
2020-11-02,1.0747625698795513,1.0018610606239187,1.0713161312286155
2020-11-03,1.1030427213808283,1.0018109299728992,1.0980934432525877
2020-11-04,1.0821024388505072,1.0018610606239187,1.0782921820309348
2020-11-05,1.0900378363657306,1.0018109324811875,1.0858015673305712
2020-11-06,1.0921104734711409,1.0018109274651128,1.0877629200644416
2020-11-09,1.1221585159226626,1.0018610530994303,1.116197645128654
2020-11-10,1.1432427390693303,1.0019111837500732,1.1361240509119188
2020-11-11,1.142391992408655,1.0019111837500732,1.1353208741027203
2020-11-12,1.1202199619439628,1.0019111837500732,1.114387822473922
2020-11-13,1.122621872988623,1.0019111837500732,1.1166577582760662
2020-11-16,1.128937045100462,1.0019111837500732,1.1226252989039913
2020-11-17,1.1201685049866892,1.0019111837500732,1.1143417584192028
2020-11-18,1.1139351201655878,1.001936251583934,1.108452239690073
2020-11-19,1.1052905609239574,1.0018861184248773,1.1002775570408452
2020-11-20,1.1100184865058689,1.0019111875124431,1.1047500917323534
2020-11-23,1.124123982650813,1.001886123441109,1.1180853308015308
2020-11-24,1.136820769236676,1.001886123441109,1.130082482803101
2020-11-25,1.1404703228895765,1.001886123441109,1.1335290083474612
2020-11-26,1.132647967504085,1.0019362478219094,1.1261458354528027
2020-11-27,1.1297172244123044,1.0018861184254104,1.1233747954630469
2020-11-30,1.1325074120819314,1.0018861184254104,1.126010592380356
2020-12-01,1.1375873048867648,1.0019613068771687,1.130813031146981
2020-12-02,1.1417560099455686,1.0018610455766357,1.1347440600076775
2020-12-03,1.1419999085993944,1.0018610455766357,1.1349743407497526
2020-12-04,1.1529087979968937,1.0018610455766357,1.145274029905641
2020-12-08,1.156302396638873,1.0018610455766357,1.148476599249693
2020-12-09,1.1537595610976652,1.001886107139713,1.146078691239
2020-12-10,1.1527631587818876,1.0018861058859452,1.14513841060495
2020-12-11,1.1471208963106205,1.0018610455768238,1.1398122828428714
2020-12-13,1.1495610628455268,1.0018359852675143,1.1421142458968228
2020-12-14,1.1479075883186145,1.0018359852675143,1.140553620689709
2020-12-15,1.1537583019165167,1.0018109249582048,1.146074764124124
2020-12-16,1.1550327711702613,1.001911166195443,1.1472831806791461
2020-12-17,1.157638014243981,1.001911166195443,1.1497415559330184
2020-12-18,1.1625553300136828,1.001911166195443,1.1543811411088518
2020-12-21,1.155506932110187,1.001911166195443,1.1477322440331363
2020-12-22,1.156799331126102,1.001911166195443,1.1489517621359078
2020-12-23,1.1608621004640487,1.001911166195443,1.152785209797197
2020-12-24,1.1650559868290449,1.001911166195443,1.1567416811667461
2020-12-28,1.1710577494994603,1.001911166195443,1.1624026662728988
2020-12-29,1.1666590940289236,1.001911166195443,1.158254827785262
2020-12-30,1.165080702667727,1.001911166195443,1.156766157742387
2020-12-31,1.17317964658167,1.0019612868140622,1.1644081399684942
2021-01-05,1.1785648674557232,1.0019612868140622,1.1694858493266214
2021-01-06,1.1833590524780266,1.0019612868140622,1.174005239911379
2021-01-07,1.202289960456581,1.0019612868140622,1.191847445842651
2021-01-08,1.2171840175516553,1.0019612868140622,1.2058739055705894
2021-01-11,1.2149259623035176,1.0020615405887265,1.2037547187472992
2021-01-12,1.2114583766463582,1.0020114124478776,1.2004877917065726
2021-01-13,1.2181707018976595,1.0020114124478776,1.2068067552300532
2021-01-14,1.2160740671125858,1.0020114124478776,1.2048335331134492
2021-01-15,1.2117901445042716,1.0020114124478776,1.2008014243268403
2021-01-20,1.2218500368373295,1.0020114124478776,1.2102716584610678
2021-01-21,1.2147816667005875,1.0019612843067776,1.2036173110689272
2021-01-22,1.2143916365015348,1.0019612843067776,1.2032501876946835
2021-01-25,1.2226004314587187,1.0019612843067776,1.2109769968123432
2021-01-26,1.2206136428304126,1.0019612843067776,1.2091074918610325
2021-01-27,1.199670234071949,1.0019612843067776,1.189398806025411
2021-01-28,1.2060643386569634,1.0018610430697903,1.1954152474544095
2021-01-29,1.1889958208023235,1.0018610430697903,1.1793433286115678
2021-02-02,1.2068806433086916,1.0018610380564752,1.1961959769552872
2021-02-03,1.2071275666232733,1.0018610380564752,1.1964284773630935
2021-02-04,1.2227568644094309,1.0018610430702917,1.2111447103093742
2021-02-05,1.213120764577294,1.0018610430702917,1.2020773510530633
2021-02-09,1.204581336102182,1.0018109274661162,1.1940357376610118
2021-02-10,1.201849446795461,1.0018610480838572,1.1914661504060797
2021-02-11,1.2030417140038716,1.0018610480838572,1.1925890187683406
2021-02-12,1.211232548619925,1.0018610480838572,1.2003027034550382
2021-02-16,1.2053424210942059,1.0019111599282031,1.194760577607219
2021-02-17,1.2168650947777222,1.0018610430705421,1.205608028467509
2021-02-18,1.1960153744703463,1.0018861027526698,1.1859855362163136
2021-02-19,1.1809966502793343,1.0018109299730555,1.171832949241356
2021-02-21,1.1798244706264338,1.0018359846418057,1.1707294844347789
2021-02-22,1.1591793535977009,1.0018109287198207,1.1512663501414069
2021-02-23,1.1537224713307046,1.00181092245302,1.1461176998630673
2021-02-24,1.1617058029557699,1.0018359721074206,1.1536533067163328
2021-02-25,1.133229270688439,1.0018860889644545,1.1267910055524124
2021-02-26,1.1604085879559671,1.0017858427139013,1.1524590254657552
2021-02-28,1.1571066109645771,1.0018359645852533,1.1493465200251074
2021-03-01,1.170286803863319,1.0017858427139013,1.1617808553541134
2021-03-02,1.153760855977828,1.0018359645852533,1.1461982203424044
2021-03-03,1.1348902521550546,1.0018610280282767,1.1283900882846543
2021-03-04,1.1396614250427768,1.0018610280282767,1.1328967416605964
2021-03-05,1.1678449988474846,1.0018610317891095,1.1595122123266441
2021-03-07,1.1662975151885762,1.0018359708535587,1.158051142125106
2021-03-08,1.1623122205503633,1.0018610330427515,1.1542933300644984
2021-03-09,1.1725738870520066,1.0018610330427515,1.1639746569397806
2021-03-10,1.1687003101450353,1.0018359721071695,1.160320290105796
2021-03-11,1.1688234697466218,1.001810914932138,1.1604350017284093
2021-03-12,1.161748960734282,1.0018109211995654,1.1537624525696524
2021-03-14,1.1617170425732821,1.0017357509271725,1.1537280101755747
2021-03-15,1.1697578334258567,1.0017106887387632,1.161312787179725
2021-03-16,1.1682517064704043,1.0017106887387632,1.1598922963564302
2021-03-17,1.1523612183694099,1.0017858677845826,1.144908704169224
2021-03-18,1.1336628245797113,1.001835967095578,1.1272629722937961
2021-03-19,1.1446480079954688,1.0017357484243394,1.137634344460566
2021-03-21,1.1481497615284426,1.001785857760962,1.1409434720238707
2021-03-22,1.1518189287840497,1.0018359595793045,1.144410156156805
2021-03-23,1.1583069154265064,1.0018359595793045,1.1505340978112035
2021-03-24,1.173735246131233,1.0017858477365884,1.1650897792838233
2021-03-25,1.1648123384933435,1.0018359595793043,1.156678368966262
2021-03-26,1.1710283364774408,1.0018359595793043,1.1625423306221723
2021-03-30,1.1715343947836216,1.0017858502430577,1.16301669478452
2021-03-31,1.1712275344491823,1.001835954566867,1.1627302053724486
2021-04-01,1.1806786551509918,1.0018359595800563,1.1716436302814024
2021-04-02,1.1832427992343355,1.0018359595800563,1.1740609263981767
2021-04-06,1.181736100207134,1.0018359595800563,1.1726406695971356
2021-04-07,1.1862518436957212,1.0018860613973963,1.1769005397291972
2021-04-08,1.1875626106200619,1.0018860613973963,1.1781359520857453
2021-04-09,1.1899771360565439,1.0018860613973963,1.180411543484953
2021-04-13,1.1943293680572469,1.0018860639044926,1.184512928021466
2021-04-14,1.1924524462847748,1.0018860639044926,1.1827445078053616
2021-04-15,1.2051082228767072,1.001886061397647,1.194669614430093
2021-04-16,1.2064950139811217,1.0018359420348957,1.195972666088461
2021-04-20,1.1984975144926562,1.001785825179366,1.1884383122097655
2021-04-21,1.205422018859264,1.0018359420348957,1.194964351424781
2021-04-22,1.2071018896430328,1.0017858276863372,1.1965433948424977
2021-04-23,1.2004555577046074,1.0018359420348957,1.1902876009150927
2021-04-27,1.196233834896885,1.0018359420348957,1.1863109346684608
2021-04-28,1.1970174703075018,1.0018359470485865,1.1870492132749673
2021-04-29,1.1961016482138047,1.0018860513710168,1.1861893959024385
2021-04-30,1.2115911091779008,1.0018359345158636,1.2007794719617122
2021-05-03,1.2159732316473402,1.0018860413436348,1.204908342467207
2021-05-04,1.2187099488879296,1.001886043850982,1.2074845660749771
2021-05-05,1.2191459575743024,1.0018860463580783,1.2078949592584203
2021-05-06,1.2229504227409014,1.0018860463580783,1.2114758468095914
2021-05-07,1.207566900629275,1.0018860488649235,1.1969986229674288
2021-05-10,1.1898350735254,1.0018359345167411,1.180297818175536
2021-05-11,1.1826738266088235,1.0018860488649235,1.1735521173602552
2021-05-12,1.1781219371026388,1.0018860488649235,1.1692611746883221
2021-05-13,1.1843737802703183,1.0018860488649235,1.1751557560497186
2021-05-14,1.1913484099368659,1.0018359370233358,1.1817271457083103
2021-05-18,1.1736988149085896,1.0018860488649237,1.1650983962322135
2021-05-19,1.1810972438232155,1.0018609916909578,1.172073944514838
2021-05-20,1.1825733840030237,1.0019111047857805,1.173468495554398
2021-05-21,1.1901450072954076,1.001860991690958,1.1806032221955207
2021-05-23,1.1906390393272603,1.0018860463585173,1.1810702660827137
2021-05-24,1.1937850723491086,1.0018609904377862,1.1840335011504992
2021-05-25,1.2030205774844283,1.0018860488650183,1.1927370425487338
2021-05-26,1.2072010779715705,1.0018609941973964,1.1966730780907753
2021-05-27,1.1997944873739423,1.0018860476119402,1.1896996765044199
2021-05-28,1.2032456961226847,1.0018609929443496,1.1929492514083182
2021-06-02,1.2101797448146794,1.0018609929443496,1.1994802282585568
2021-06-03,1.2037647954962185,1.0018860488651122,1.1934414067558674
2021-06-04,1.2178093346317729,1.0018609941974903,1.2066678041037961
2021-06-06,1.2156226512932367,1.0018609941974903,1.2046094602465283
2021-06-07,1.216121016890576,1.0018359395298684,1.2050771120163293
2021-06-08,1.221178179987776,1.0018359395298684,1.2098377878411446
2021-06-09,1.2307489921312202,1.0018108861153556,1.2188441118350912
2021-06-10,1.2369181447937037,1.0018108861153556,1.224648117098119
2021-06-11,1.2359060984007861,1.0017858339538583,1.2236946791631276
2021-06-15,1.231987681336783,1.0018359432892903,1.2200120236847012
2021-06-16,1.2297499116947324,1.0018359332644156,1.2179068067516423
2021-06-17,1.2392617762800482,1.0018359332644156,1.2268560543080187
2021-06-18,1.2559387296870215,1.0017858113948817,1.242537492477505
2021-06-20,1.2560948989400587,1.0017356895250966,1.242681161850268
2021-06-21,1.240997846483425,1.0017858113948817,1.2284952301019663
2021-06-22,1.238459912606211,1.0018359432945572,1.2261115571200378
2021-06-23,1.2386650962289258,1.0017858264389645,1.2263014712093834
2021-06-24,1.2421480556306816,1.0017858264389645,1.2295772560352913
2021-06-25,1.2341898339754658,1.0017858214250228,1.222093457088357
2021-06-28,1.241128398451121,1.0018359407877118,1.2286235453415255
2021-06-29,1.2395675790665697,1.0018359432949338,1.227155706651303
2021-06-30,1.2462262120979062,1.0018359407879627,1.2334180682099025
2021-07-01,1.2559733361373224,1.0018359407879627,1.242582668382216
2021-07-02,1.2619457498922704,1.0017357045698068,1.2481897536397637
2021-07-05,1.2617200033872291,1.0018359307595774,1.2479838764259006
2021-07-06,1.2760280671151227,1.0018860501217648,1.2614316777049461
2021-07-07,1.2892007491822866,1.0018860501217648,1.2738025784121318
2021-07-08,1.292141126509627,1.0018860501217648,1.2765625730927697
2021-07-09,1.284393424489249,1.0018860501217648,1.2692909950022744
2021-07-12,1.282937024066601,1.0018860476146683,1.2679236831529623
2021-07-13,1.2822062821544307,1.001986288846139,1.2672439450924904
2021-07-14,1.294217526153716,1.0019361619619103,1.2785183033724117
2021-07-15,1.3110844786823477,1.0019361619619103,1.2943475374381521
2021-07-16,1.3105612856974314,1.0019361619619103,1.2938568490923514
2021-07-19,1.3128809915879138,1.0019361619619103,1.296032481027831
2021-07-20,1.3055957384905224,1.0019361619619103,1.2892003092835034
2021-07-21,1.2973490512079873,1.0019361619619103,1.2814643387164384
2021-07-22,1.3025148445293482,1.0019361619619103,1.286311755007777
2021-07-23,1.2881119850154699,1.0019361619619103,1.2727992494133662
2021-07-26,1.2831063240893046,1.0019361619619103,1.2681004022117495
2021-07-27,1.2951274199758296,1.0019361619619103,1.2793868859819628
2021-07-28,1.2992749692168575,1.0019361619619103,1.2832791702659547
2021-07-29,1.3104555881909816,1.0019361619619103,1.293769992448407
2021-07-30,1.302594817430526,1.0019361619619103,1.286397344379989
2021-08-02,1.3055495160426331,1.0019361619619103,1.289169404100584
2021-08-03,1.294881480564669,1.0018860426000993,1.2791587004750296
2021-08-04,1.2893713894504646,1.0018860426000993,1.2739876735971354
2021-08-05,1.2823541705836543,1.001936159454814,1.2674040395605857
2021-08-06,1.252053461835639,1.001986281323721,1.2389571297384663
2021-08-09,1.2540696717185804,1.001986281323721,1.2408524942747092
2021-08-10,1.2537147838656966,1.001986281323721,1.2405189041138107
2021-08-11,1.2712109312321946,1.001986281323721,1.2569652974600392
2021-08-12,1.264895908045348,1.001986281323721,1.2510332553706227
2021-08-13,1.2786216211917034,1.001986281323721,1.2639297769863722
2021-08-16,1.2822763131577133,1.001986281323721,1.2673618402557114
2021-08-17,1.2881372805352722,1.001986281323721,1.27286499742147
2021-08-18,1.2900283986291146,1.001986281323721,1.2746402593914599
2021-08-19,1.2855905571748476,1.002011343511848,1.2704761941754446
2021-08-20,1.275925699291261,1.0020364082076048,1.2614041141199623
2021-08-23,1.2907059125493747,1.0020113447656784,1.275283933220559
2021-08-24,1.2912224870300644,1.0020113447656784,1.2757688153092468
2021-08-25,1.2844126517745869,1.002036411342447,1.2693784942759807
2021-08-26,1.29495155568312,1.002036411342447,1.2792732621750955
2021-08-27,1.3086320977195882,1.0020614766652598,1.2921140251533416
2021-08-30,1.3007715994902453,1.0020614766652598,1.2847408092408636
2021-08-31,1.2957171956330906,1.0020614766652598,1.2799983018252612
2021-09-01,1.293417144751016,1.0020614766652598,1.2778397612336607
2021-09-02,1.2877366199001565,1.0020614766652598,1.2725082558325347
2021-09-03,1.293206314598735,1.0020614766652598,1.2776430170683344
2021-09-06,1.2894938991939455,1.0021116073109482,1.2741618620712545
2021-09-07,1.2771330032415698,1.0021116073109482,1.2625586330038479
2021-09-08,1.26937412720414,1.0021617379566368,1.2552749742550287
2021-09-09,1.269350080752125,1.002111602295125,1.2552492439448317
2021-09-10,1.2722284791162535,1.002111602295125,1.2579533458737442
2021-09-14,1.28059150282726,1.0020614716496874,1.2658059259159642
2021-09-15,1.2732083374182956,1.00201134100425,1.2588697355214495
2021-09-16,1.2509486105466199,1.00201134100425,1.2379611450941204
2021-09-17,1.2505796588637794,1.0020614691417757,1.2376173765677467
2021-09-20,1.263292058790303,1.0020113410042497,1.2495658848496898
2021-09-21,1.2727994432178171,1.0020113410042497,1.2584997635949116
2021-09-22,1.2699397268989625,1.002061466634115,1.2558167029084124
2021-09-23,1.2547944626608838,1.0020113359889284,1.2415855698473661
2021-09-24,1.2634557962721986,1.0020113359889284,1.2497272199662282
2021-09-28,1.2633322014663892,1.002061466634115,1.2496142069140894
