date,baseline,combined
2020-06-02,1.0703894328914199,1.0750415247355278
2020-06-03,1.0794397083330185,1.0832602429472535
2020-06-04,1.0898418739089348,1.0922474165279168
2020-06-05,1.1075782034930364,1.1086838923570808
2020-06-07,1.1119811589827318,1.1128040875504845
2020-06-08,1.1074474759364668,1.1088865884430599
2020-06-09,1.1022321635422645,1.1045853680958166
2020-06-10,1.0892704954970325,1.0930561545469495
2020-06-11,1.0733293620780147,1.0788380927800154
2020-06-12,1.0800638985155806,1.0846865839491033
2020-06-14,1.0718818887175212,1.0772946795338638
2020-06-15,1.0899077467154548,1.0936325139875558
2020-06-16,1.0940028896204306,1.0971196932950567
2020-06-17,1.094757799966746,1.0981285068388327
2020-06-18,1.0968721537211836,1.1005513770290996
2020-06-19,1.0977308411023576,1.1016090130095124
