,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2020-03-20,0.09269934417883291,0.053932605058073915,0.06642678597635822,-0.4540649108692975,-0.6459260950172913,-0.6676067481170586,-0.1252056637281806,0.04367130191967326,0.0009553036019767891,0.006572684271569104,0.2789622987702807,0.14175486548117697,0.27991244486658723
2020-03-27,0.05464292390056646,0.025961940660383726,0.07359406041906755,-0.3606274851152565,-0.6234784990443245,-0.6911118206230948,-0.13173640641416662,0.14862014935756548,-0.012734847183895125,-0.0032024124341916886,0.25620194620535713,0.17068688181066236,0.3806907850049572
2020-04-03,0.05773034842313824,0.03988565019316093,0.045398504379538546,-0.4386635470838123,-0.5951261978015766,-0.6216989377059295,-0.11350959445246024,0.036811360779482716,-0.014779402391359803,0.024198063900393373,0.2533342375902131,0.19392198366689187,0.47409940622839797
2020-04-10,0.09000492099063018,0.046817441442085286,0.05120966514168616,-0.5542609193727335,-0.5912784760304475,-0.5824801761243339,-0.11739137231688847,0.049382001472488404,0.011997963210283423,-0.03825853622285222,0.1733745925071163,0.18817428132883537,0.36917451815208396
2020-04-17,0.09946882166123076,0.04654679088818856,0.05780558939302697,-0.5401820264103845,-0.5717567566213659,-0.5788181348196683,-0.07181817085697345,-0.12968283019593632,0.026720302531157623,-0.12373626280854909,0.1399849840014764,0.22363503014154332,0.4056549313581797
2020-04-24,0.12408241352988106,0.07079733799952717,0.052607438693274715,-0.41477296868173785,-0.5417618084449066,-0.5844817687356346,-0.12262597765764616,-0.15249661952316917,0.03150163567633105,-0.1845978653374786,0.21599821282787918,0.24007078724669131,0.35249837859255245
2020-05-01,0.11383394851175258,0.08161695885479846,0.057402021242815925,-0.3439998356086781,-0.4172320765134918,-0.6760245586982973,-0.16658207992276286,-0.1614606247830892,0.032269109865218075,-0.15719514559386133,0.23660843239937834,0.2411725493494742,0.26800898511445376
2020-05-08,0.11112998061261367,0.08123456197183855,0.06393972567732104,-0.2121547274306438,-0.2697786685845136,-0.7552362680147611,-0.1940489316958344,-0.15135207180803004,0.03169799787762706,-0.16717269762079515,0.2513525406733783,0.18271382488666102,0.27854778897490484
2020-05-15,0.10401624418499865,0.08691056701610254,0.0863851435391547,-0.12630097182688688,-0.27092784747211573,-0.767582859571814,-0.24817928310952114,-0.2124556245655838,0.047024324276514255,-0.11323196350528877,0.1942002053965553,0.09407684365634895,0.2434227555497987
2020-05-22,0.08762251311832983,0.07349479675898477,0.13979568027840816,-0.1757784148989339,-0.23841820154292237,-0.6308816651124537,-0.3069679913463271,-0.18828148778128748,0.040494809676760196,-0.0916096920341829,0.16235435828408873,0.07953489956983871,0.20283349936437858
2020-05-29,0.06989813181127906,0.058981868877785074,0.18899186618840721,-0.12615646160008304,-0.16885253268288208,-0.5254823254456238,-0.3679136814244936,-0.18156920993869424,0.03361096640645415,-0.07668757454696343,0.12334234886810799,0.05973625186802585,0.15712854208442795
2020-06-05,0.08744403209650704,0.06963425225133484,0.1558380233537415,-0.21856283502379625,-0.3162626491145525,-0.5717858550424288,-0.32509052898030033,-0.12093375456236197,0.04562320681004791,-0.07808264311282727,0.11959518536868888,0.08767126206132891,0.15314877851276545
2020-06-12,0.10561653423369828,0.06998979239118568,0.14752228583065155,-0.3039246178045225,-0.43932462171724646,-0.6153773677496227,-0.29350896848994346,-0.07240627330599508,0.05715763696501637,-0.08919636407963652,0.05508828374881655,0.12552551720938665,0.16917138098558787
