,ES_FRONT_CALENDAR_2D,NQ_FRONT_CALENDAR_2D,RTY_FRONT_CALENDAR_2D,ZT_FRONT_VOLUME,ZF_FRONT_VOLUME,ZN_FRONT_VOLUME,UB_FRONT_VOLUME,SR3_FRONT_CALENDAR,CL_FRONT_VOLUME,GC_FRONT_VOLUME,6E_FRONT_CALENDAR,6B_FRONT_CALENDAR,6J_FRONT_CALENDAR
2020-03-20,0.09315377965891204,0.05443824641591019,0.06688547989623246,-0.454275505356204,-0.6451403339543392,-0.6667095888013076,-0.12465502279561143,0.03943800533514425,0.0014314429880611383,0.007078810203818659,0.2792619569365421,0.14209574647167653,0.2801842399227563
2020-03-27,0.05508258296220471,0.026352304947477482,0.07342663060876893,-0.3614015554856681,-0.6232786715184799,-0.6903975114258546,-0.13159467828660426,0.1471230602658334,-0.012710772426400972,-0.003050466863002724,0.256348081052823,0.1700920603499837,0.37925602344914583
2020-04-03,0.0581725027230228,0.04025601099356102,0.04589463578623846,-0.4382964930720324,-0.5946919837154148,-0.6214476577268098,-0.11319701323049172,0.034036474903039377,-0.014427827632420766,0.024418255374140614,0.25364713854105825,0.1938335864388504,0.47318642726853843
2020-04-10,0.09060873142285346,0.047336473441482035,0.051664259010755324,-0.5546568918559264,-0.5904286389514934,-0.5815346303851423,-0.11690135920100815,0.04536863634045185,0.012453664841571684,-0.03796523915023945,0.17354563367924308,0.18830182100990533,0.3689442772273514
2020-04-17,0.0998650666798627,0.04703376426979023,0.05824982093962827,-0.5401014108213212,-0.5704701616587956,-0.5774114191225571,-0.0711798115862022,-0.13393204562638067,0.027219664405716094,-0.12300143493884785,0.1402803524360799,0.22378096065759331,0.40550889508131555
2020-04-24,0.12447701230227962,0.07129895685868813,0.05308773644285011,-0.41472731978335975,-0.5403062426428356,-0.5828764239108869,-0.12188978856270402,-0.15704501430333065,0.032034323360055496,-0.1837610493581671,0.21625189485673912,0.24018430884891065,0.35232324227074674
2020-05-01,0.11418711672797612,0.08206524649164018,0.05785904938494954,-0.34375225782699126,-0.4158880157416765,-0.67456918847241,-0.1658842962781652,-0.16594141883249586,0.032757775528696756,-0.15638539711547925,0.2368166038804246,0.24128881636639754,0.26789602703628024
2020-05-08,0.11149763021773115,0.08167451456114123,0.06439651011371947,-0.2118941524985441,-0.26860287596893667,-0.7538593031549443,-0.1933525392236382,-0.15590472899471858,0.03218164208201316,-0.16641154657893165,0.25157089901487534,0.1828642951660613,0.2785589560548718
2020-05-15,0.1043667455095045,0.08733523304434528,0.08685062580020766,-0.126333948506724,-0.2700724861295081,-0.7658563746607792,-0.24741698163498635,-0.21693336288286763,0.04753053668331872,-0.11235046556014319,0.19421601932253862,0.09415371196997738,0.2434000753990289
2020-05-22,0.08803066277932305,0.07397536877666534,0.1404478120055755,-0.17606770643311803,-0.23746502065964345,-0.6288611480854626,-0.30624320229286817,-0.19334930202682707,0.041063692186941086,-0.09064786507482046,0.16242669239598506,0.07971308023507293,0.202839343730914
2020-05-29,0.07035191669498972,0.059508233444256785,0.18985207303112883,-0.126413915878683,-0.1676819383179075,-0.5232351622592369,-0.3672896272341678,-0.18725292658264758,0.03423619277045668,-0.07566148456047975,0.12343001284180352,0.05998820916316297,0.15713057583800158
2020-06-05,0.08787415763677114,0.0701333490860474,0.15661612903466976,-0.21866709873014445,-0.3149081384571454,-0.5698226713049965,-0.32445551656514593,-0.12643465244522045,0.046194195629507315,-0.07718803848833986,0.11980614253263304,0.08793237015209637,0.15328574134595516
2020-06-12,0.10604088682093557,0.07051280304806183,0.14819306159280685,-0.3039481661818952,-0.43784748797772416,-0.61361014453826,-0.2928115246562922,-0.07789549368424911,0.05770959802909756,-0.08835995215530208,0.05558742125109711,0.12577729593024636,0.16937448675625677
2020-06-19,0.13410345105139726,0.0825696158485147,0.15211492235280785,-0.23897355731537834,-0.5003396814561161,-0.7214765559574998,-0.30339499912857804,-0.014058953530842605,0.06418711004838211,-0.12052961972180268,0.014678039644537191,0.15999066284904967,0.13693888104816165
2020-06-26,0.09946157723616045,0.058129603648987324,0.17185454033440986,-0.1144110046092223,-0.4502033396312894,-0.7294468423043388,-0.32331641542844125,0.04138939731339441,0.07020383777668554,-0.14376650057127804,-0.00494369373924524,0.2150905513823282,0.07777456356128948
2020-07-03,0.09911284070438531,0.06594921395027092,0.15728223119173623,0.015282472538478697,-0.4098300554395745,-0.7132941985923066,-0.31534831192908336,0.04918109746518445,0.08026458880979256,-0.15714709708028549,-0.08299513787452734,0.243738198016846,-0.06736513344846778
2020-07-10,0.11853065874144877,0.08904228512358275,0.16440480959998846,0.026448798401374277,-0.479959887275739,-0.7693117553231242,-0.3516847830265752,0.03815413892024368,0.10140950646253749,-0.17381089172396996,-0.11341422831557865,0.29950811021312806,-0.20905680682376715
2020-07-17,0.13489222836236525,0.09851137095030138,0.17320455493949533,0.04443002545701566,-0.5961953970659877,-0.8375428623326218,-0.3751015268490693,0.10469959315881538,0.1121205203114265,-0.19349600777381515,-0.09650456098789545,0.34946385950402203,-0.2847548176028605
2020-07-24,0.13673016334686922,0.08503357134044356,0.18646946887395166,-0.06492316110892248,-0.6552737181305935,-0.8371746087362348,-0.3693114457495909,0.20696777709658062,0.12475172249889838,-0.20926995036020765,-0.06358028508875875,0.3932999439991886,-0.37415063764170015
2020-07-31,0.1392169322308753,0.06059175519095514,0.20971369844413895,-0.17581623504187294,-0.7129029514495628,-0.8230602650190566,-0.3618010240099846,0.31147725315628005,0.1376884570363761,-0.21754947978804604,-0.08433213492657393,0.43101132672752085,-0.44964177773815106
