date,baseline,vx_carry,combined
2020-01-06,1.0,1.0,1.0
2020-01-07,1.0,0.9984273752642443,0.9999213687632122
2020-01-08,1.0,0.9941302242341301,0.9997061897103203
2020-01-09,1.0,0.9839292474309163,0.99919328006314
2020-01-10,1.0,0.9835554383074699,0.9991742996554964
2020-01-13,1.0,0.979432422163867,0.9989648751732912
2020-01-14,1.0,0.9806591886952151,0.9990274367470723
2020-01-15,1.0,0.9774190446567195,0.9988623950674151
2020-01-16,1.0,0.9715244639817647,0.9985612000475774
2020-01-17,1.0,0.9688792658540345,0.9984252594555123
2020-01-21,1.0,0.9833795431996755,0.9991723826359346
2020-01-22,1.0,1.000498703648965,1.0000420871387956
2020-01-23,1.0,1.0072048297341214,1.0003772404129756
2020-01-24,1.0,0.9755211180535968,0.998803793626319
2020-01-27,1.0,0.9351398294235741,0.9967365403639981
2020-01-28,1.0,0.9660139986299674,0.9983819313329807
2020-01-29,1.0,0.9647167988559291,0.9983148981006691
2020-01-30,1.0,0.9741588252522072,0.9988034412477793
2020-01-31,1.0,0.9450933964940089,0.9973134044328115
2020-02-03,1.0,0.942433091231142,0.9971730395700168
2020-02-04,1.0,0.9647769440626052,0.9983551228314687
2020-02-05,1.0,0.977267436406209,0.9990013834565108
2020-02-06,1.0,0.9773460293363548,0.9990054004964234
2020-02-07,1.0,0.9730771885840662,0.9987872282811902
2020-02-10,1.0,0.9768849644768166,0.998982647410035
2020-02-11,1.0,0.9758782228614467,0.9989311716764147
2020-02-12,1.0,0.9879230151444804,0.9995476378596958
2020-02-13,1.0,0.9873320393170281,0.9995177413756932
2020-02-14,1.0,0.9894408194753447,0.9996244817171874
2020-02-18,1.0,0.9894523344488295,0.9996250633916633
2020-02-19,1.0,0.9894065571271188,0.9996227509933535
2020-02-20,1.0,0.9890736041650349,0.9996059314486724
2020-02-21,1.0,0.9861858374681282,0.999460005568803
2020-02-24,1.0,0.9656524263118504,0.9984195159141712
2020-02-25,1.0,0.941307681971086,0.9971609746835239
2020-02-26,1.0,0.9415814579966026,0.9971754757214777
2020-02-27,1.0,0.8894670470801798,0.994415904998404
2020-02-28,1.0,0.8688740559449223,0.9932647663483768
2020-03-02,1.0,0.8818424024275965,0.9940060131119846
2020-03-03,1.0,0.867688046583073,0.9932082790280682
2020-03-04,1.0,0.8891372430448825,0.9944358814819836
2020-03-05,1.0,0.8509041250713908,0.9922978322285538
2020-03-06,1.0,0.8333529314879251,0.9912744495211052
2020-03-09,1.0,0.7951596410620733,0.9890029009663598
2020-03-10,1.0,0.8090242301601631,0.989865125237476
2020-03-11,1.0,0.8099964956802526,0.9899246050215745
2020-03-12,1.0,0.7533779633584434,0.9864648321370946
2020-03-13,1.0,0.7845838535269966,0.9885078646323366
2020-03-16,1.0,0.7751937417429298,0.9879163281568789
2020-03-17,1.0,0.8456325329358269,0.9924047307463165
2020-03-18,1.0,0.8128333947728971,0.9904801347421699
2020-03-19,1.0,0.8481557022155088,0.9926322389778071
2020-03-20,0.9775970080191208,0.8675711607609552,0.9726423398196298
2020-03-23,0.9817749322495346,0.8664275539403778,0.9765271465377556
2020-03-24,1.003162954350045,0.8422247935464541,0.9953732464420088
2020-03-25,1.0026535442189286,0.8725249006996988,0.9966835555473289
2020-03-26,1.0154504531392352,0.8702843324967006,1.0086402637258645
2020-03-27,1.01757710371896,0.8547483067262585,1.0097467368859374
2020-03-30,1.0231979065750378,0.8695296554756436,1.0159184980616534
2020-03-31,1.0118010991122663,0.8711292567920028,1.0052620030562538
2020-04-01,1.004687866594552,0.8706626490437407,0.9985211824796152
2020-04-02,1.001727701762794,0.8725187212745421,0.9958327186602475
2020-04-03,0.9935523191776987,0.8736205121981317,0.9881746857049676
2020-04-06,1.0052148676436232,0.873540213105979,0.9991895976107587
2020-04-07,1.014468439252628,0.8733199497215193,1.0079152006251217
2020-04-08,1.0204621915935126,0.8734211044911421,1.0135783202001032
2020-04-09,1.0261125008704906,0.8731051387110077,1.0188915703239099
2020-04-13,1.0310524642254115,0.8729313052643184,1.0235413673447578
2020-04-14,1.0387302402807312,0.8721355180035301,1.030735465111057
2020-04-15,1.0226981505290702,0.876001010013124,1.0158506260842146
2020-04-16,1.0264807339514357,0.8760264582913787,1.019421495739492
2020-04-17,1.0288131758514614,0.8759317773822136,1.0216165681186589
2020-04-20,1.01984199324363,0.8766205663791989,1.0131937282978727
2020-04-21,0.9990337429292601,0.8766083353439704,0.9935540485575861
2020-04-22,1.0020331837713954,0.8768503469281168,0.9964016029190509
2020-04-23,1.0053423260714438,0.8768200076176768,0.9995258963179223
2020-04-24,1.0113490588215794,0.8766502905882111,1.0051896045552167
2020-04-27,1.0125058296945284,0.8761148746077241,1.0062511479371858
2020-04-28,1.0129688562891674,0.8760444342794488,1.006684260734986
2020-04-29,1.026646824976498,0.8758049869330701,1.0195839562791598
2020-04-30,1.0362223610403514,0.8767307813795332,1.0286720229286757
2020-05-01,1.0307199025507063,0.8773256936752688,1.0235176765178684
2020-05-04,1.0408821066642864,0.8769530567293702,1.033082575242236
2020-05-05,1.0492535802179803,0.8765100896000143,1.0409497909286973
2020-05-06,1.044027032485247,0.87643269624363,1.0360192696738515
2020-05-07,1.040572061023683,0.8754836106916789,1.0327061266106645
2020-05-08,1.0543598713674875,0.8736511955484959,1.0455974579879348
2020-05-11,1.053394192986581,0.8740000659947202,1.0447085643094454
2020-05-12,1.0423220659927723,0.8782393188664447,1.0345301356952588
2020-05-13,1.0389329645372298,0.8782267634946677,1.031333818452883
